ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
4709,Hungry Head Bookstore,1212 Willamette,,"485-0888, 11am-6pm, clsd Sun, alternative titles",Eugene,OR,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
2214,Fountain City Yacht Club,1214 First Ave.,,"322-8682 8pm-2am, clsd Sun",Columbus,GA,"(MW),D",Bars,,,1995,4/25/2023 9:22pm
5311,Choices,1214 Leopard St.,,"888-8742 2pm-2am, patio",Corpus Christi,TX,"D,(S),(WC)",Bars,,,1995,4/25/2023 9:23pm
5312,Queer Gift Shop,1214 Leopard St.,,,Corpus Christi,TX,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3516,Hill City News & Novelty,1214 Washington St.,,638-4435,Vicksburg,MS,,Erotica,,,1995,4/25/2023 9:22pm
1806,Gay AA,1215 Petronia St.,,296-8654 (AA#),Key West,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5373,Bedo's,1215 University Dr. E.,,"566-9910 8pm-midnight, til 1am Sat, clsd Sun (unconfirmed Fall '94)",Denton,TX,"(MW),D,(S),(PC),(WC)",Bars,,,1995,4/25/2023 9:23pm
5661,At Work Cafe,1215-I George Washington Hwy. ,,"(Kiln Creek Shopping Center) 599-9172 5pm-2am; also full restaurant, lunch & dinner",Newport News,VA,"(MW),D,(S),(WC)",Bars,,,1995,4/28/2023 10:32am
5533,Shocking Gray,1216 E. Euclid,,"224-4803, 10am-6pm, noon-5pm wknds",San Antonio,TX,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
1799,"Phoenix, The",1216 Kings Ave.,,"398-0101 3pm-2am, from 8pm Sat, from 5pm Sun, video bar from 9pm",Jacksonville,FL,"(CW),(L)",Bars,,,1995,4/25/2023 9:22pm
5608,Silver Palace,1216 Williston Rd.,,"864-0125 noon-10pm, Chinese",Burlington,VT,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
1421,Denver Sandwich Co.,1217 E. 9th Ave.,,861-9762 11am-9pm,Denver,CO,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1189,Headlines,1217 Polk St.,,776-4466 clothes & novelties,San Francisco,CA,,Bookstores/Retail Shops,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
4760,Silverado,1217 SW Stark St.,,"224-4493 7am-2:30am, til 3am Fri-Sat; 2 flrs., strippers",Portland,OR,"(*),D,(F),(S),(AH),(WC)",Bars,,,1995,4/25/2023 9:23pm
1650,Earth Star Connection,1218 31st St. NW Georgetown,,"965-2989, 10am-7pm, til 8pm Fri-Sat, noon-7pm Sun, rock shop, crystals, Native American handcrafts",Washington,DC,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2560,"Ten, The",1218 N. Pennsylvania St.,,"(entrance in rear) 638-5802 6pm-3am, CW Mon, clsd Sun, women's night 2nd Fri",Indianapolis,IN,"(*),(MW),D,(S),(WC)",Bars,,,1995,4/25/2023 9:22pm
5252,Alexander's,1219 W. 10th St.,,372-7414 11am-2am,Amarillo,TX,"(MW),(NH),(F),(E)",Bars,,,1995,4/25/2023 9:23pm
4984,Chancellor Athletic Club,1220 Chancellor St.,,545-4098 24hrs,Philadelphia,PA,(PC),Men's Clubs,,,1995,4/25/2023 9:23pm
4949,Uncle's,1220 Locust St.,,"546-6660 11am-2am, cabaret",Philadelphia,PA,"(NH),(S)",Bars,,,1995,4/25/2023 9:23pm
393,Festive Tours,1220 N. Coast Hwy.,,494-9966/6670 (afternoons),Laguna Beach,CA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1337,Twelve Twenty,1220 Pine St.,,938-4550 4pm-2am,Walnut Creek,CA,"(*),(MW),D,(WC)",Bars,,,1995,4/25/2023 9:22pm
2008,"Guesthouse, The","1220 Thunder Trail, Maitland",,332-9747,Orlando,FL,"MO,(SW)",Accommodations,,,1995,4/25/2023 9:22pm
951,Condoms Plus,1220 University Ave.,,291-7400,San Diego,CA,,Erotica,,,1995,4/25/2023 9:22pm
3645,Freddy's Feed & Read,1221 Helen Ave.,,"549-2127, 8am-8pm, 9am-7pm wknds",Missoula,MT,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
4651,Hi-Lo Club,1221 NW 50th St.,,843-1722 noon-2am,Oklahoma City,OK,"(MW),(NH),(S)",Bars,,,1995,4/25/2023 9:23pm
4935,2-4 Club,1221 St. James St.,,"732-4377 11pm-3am, from midnight Mon& Th",Philadelphia,PA,"D,(S),(PC)",Bars,,,1995,4/25/2023 9:23pm
4936,Rear Entry,1221 St. James St.,,entrance on Camac St.,Philadelphia,PA,(L),Bars,,,1995,4/25/2023 9:23pm
1267,Cottage Boostore,1225 4th St.,,"453-2010, 10am-6pm, clsd Sun, lesigay section",San Rafael,CA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
1086,My Place,1225 Folsom St.,,"863-2329 noon-2am, ""bear"" bar",San Francisco,CA,(L),Bars,,"Listed under ""S.F. - South of Market"".",1995,4/25/2023 9:22pm
5978,Wild Iris,1225 Regent St.,,"257-4747 11am-10pm, wknd brunch, Italian/Cajun",Madison,WI,(BW),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
4434,Dr. Dan's,1225 Sweitzer,,"773-0008 8pm-2:30am, clsd Sun-Mon",Akron,OH,"(MW),D,(S)",Bars,,,1995,4/25/2023 9:23pm
5007,Donny's Place,1226 Herron Ave.,,"682-9869 5pm-2am, from 3pm Sun",Pittsburgh,PA,"(*),(MW),D,(CW),(F),(E)",Bars,,,1995,4/25/2023 9:23pm
2823,Rathbone Inn,1227 Esplanade Ave.,,524-3900/ (800)776-3901,New Orleans,LA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
4442,Boardwalk,1227 W. Tuscarawas,,453-8000 5pm-2:30pm,Canton,OH,"D,(S),(WC)",Bars,,,1995,4/25/2023 9:23pm
4580,"Edge, The",1227 Wilmington,,294-0713 5pm-2:30am,Dayton,OH,"D,(WC)",Bars,,,1995,4/25/2023 9:23pm
638,NaNa,"1228 3rd St., Santa Monica",,394-9690 hip shoes & clothes,Los Angeles,CA,,Bookstores/Retail Shops,,"Listed under ""L.A. - West Los Angeles & South Bay.""",1995,4/25/2023 9:22pm
1953,Hotel Impala,1228 Collins,,673-2021/ (800)646-7252 luxury hotel,Miami Beach/South Beach,FL,,Accommodations,,,1995,4/25/2023 9:22pm
4670,Bad Boyz Club,1229 S. Memorial Dr.,,"835-5083 10am-2am, from noon Sun, patio",Tulsa,OK,"(NH),D,(S)",Bars,,,1995,4/25/2023 9:23pm
4490,Key's,1229 W. 6th,,566-0060 4pm-2:30am,Cleveland,OH,"(*),D,(S),(WC)",Bars,,,1995,4/25/2023 9:23pm
4015,Common Ground,1230 Danby Rd.,,"273-1505 4pm-1:30am, til 2am Fri-Sat, clsd Mon, dinner nightly",Ithaca,NY,"(*),(MW),D,(YC),(WC)",Bars,,,1995,4/25/2023 9:23pm
1706,Lambda South,1231 E. Los Olas Blvd.,,"761-9072, 12-step clubhouse",Ft. Lauderdale,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
55,AA Gay/Lesbian,1231 W. 27th Ave.,,"272-2312 (AA#) 7pm Mon & Th, call fore more mtgs.",Anchorage,AK,,Info Lines & Services,,,1995,4/28/2023 9:39am
1787,Hollywood Book & Video,1235 S. State Rd. 7,,"981-2164, 24hrs",Hollywood,FL,,Erotica,,,1995,4/25/2023 9:22pm
1970,Paragon,1235 Washington Ave.,,534-1235 9:30pm-5am Sat & Tues,Miami Beach/South Beach,FL,"(*),D,(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
5230,"Mad Platter, The",1239 6th Ave. N.,,"242-2563 lunch, dinner by reservation, Californian, some veggie",Nashville,TN,(WC),Restaurants & Cafes,,,1995,8/7/2023 2:53pm
1752,Outbooks,1239 E. Las Olas Blvd.,,"764-4333, 11am-9pm, noon-5pm Sun, lesbigay bookstore",Ft. Lauderdale,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
174,Venture-N,1239 N. 6th Ave.,,"882-8224 6am-1am, from 10am Sun, patio",Tucson,AZ,"(*),(L),(WC)",Bars,,,1995,4/25/2023 9:22pm
2845,Golden Lantern,1239 Royal St.,,529-2860 24hrs,New Orleans,LA,(NH),Bars,,,1995,4/25/2023 9:22pm
5011,Jazi's,1241 Western Ave.,,323-2721 7pm-2am,Pittsburgh,PA,D,Bars,,,1995,4/25/2023 9:23pm
746,"Bottom Line, The",1243 Gene Autry Tr. Ste. K,,323-0552,Palm Springs,CA,,Publications,,,1995,4/25/2023 9:22pm
774,"Rex, The",1244 California St.,,"(enter rear) 243-7869 7pm-2am, pasta Mon-Th",Redding,CA,"(MW),D,(F),(YC)",Bars,,,1995,4/25/2023 9:22pm
1383,Gay/Lesbian & Bisexual Community Services Center of Colorado,1245 E. Colfax Ave. Ste. 125,,"831-6268/ 837-1598 (TDD) 10am-6pm Mon-Fri, comprehensive listings of men's resources/activities",Denver,CO,,Info Lines & Services,checked,,1995,4/25/2023 9:22pm
5982,"Travel/ease, Inc.",1245 E. Washington Ave.,,257-5555/ (800)554-8728,Madison,WI,,Travel/Tour Operators,,,1995,4/25/2023 9:23pm
1740,Dalt's Grill,1245 N. Federal,,565-2315,Ft. Lauderdale,FL,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1502,Red Lantern Book Store,"1247 Main St., E. Hartford",,289-5000,Hartford,CT,,Erotica,,,1995,4/25/2023 9:22pm
1988,Don't Panic,1249 Washington Ave.,,531-7223,Miami Beach/South Beach,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
402,Silver Shadows Lodge,1251 Emerald Bay Rd.,,541-3575,Lake Tahoe,CA,"(GF),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
3073,Boston Ramrod,1254 Boylston St.,,266-2986 noon-2am,Boston,MA,"(*),(L),(F),(S),(V),(YC),(WC)",Bars,,,1995,4/25/2023 9:22pm
3111,Innovations in Leather,1254 Boylston St.,,536-1546,Boston,MA,,Erotica,,,1995,4/25/2023 9:22pm
405,Back Door,1255 West Ave. T,,945-2566 6pm-2am,Lancaster,CA,"(MW),D",Bars,,,1995,4/25/2023 9:22pm
2060,H.G. Roosters,1256 Old Stickney Pt. Rd.,,346-3000 3pm-2am,Sarasota,FL,"(NH),(S)",Bars,,,1995,4/25/2023 9:22pm
2699,Apartment By Appointments,1257 N. Broadway,,"265-4323 day, week or month",Wichita,KS,(GF),Accommodations,,,1995,4/25/2023 9:22pm
6099,Krash,1257 Ponce de Leon,,"Santurce 722-1131/725-1390 9pm-4am, clsd Mon-Tues",San Juan,PR,"(*),(MW),(D),(E),(V)",Bars,,,1995,7/26/2023 12:07pm
3113,Video Expo,1258 Boylston St.,,859-8911,Boston,MA,,Erotica,,,1995,4/25/2023 9:22pm
1194,Front Lyne Video,1259 Polk St.,,931-9999,San Francisco,CA,,Erotica,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
1795,Jarviston Junction,1261 King St.,,388-3434 2pm-2am,Jacksonville,FL,"(NH),(BW)",Bars,,,1995,4/25/2023 9:22pm
4514,Snickers,1261 W. 76th St.,,"631-7555 lunch & dinner, patio, full bar",Cleveland,OH,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
4704,Gay/Lesbian AA,1262 Lawrence Ste. 7,,342-4113 (AA office),Eugene,OR,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5198,J-Wag's Bar,1268 Madison,,"725-1909 24hrs, beer & set-ups only, patio",Memphis,TN,"(*),D,(F),(S)",Bars,,,1995,8/7/2023 2:52pm
3085,Quest,1270 Boylston St.,,"424-7747 9pm-2am, clsd Sun",Boston,MA,"(*),(MW),D,(V)",Bars,,,1995,4/25/2023 9:22pm
907,Peacock Alley,1271 University Ave.,,295-5696 2pm-2am,San Diego,CA,"(*),D,(V),(YC)",Bars,,,1995,4/25/2023 9:22pm
5210,Getwell Book Mart,1275 Getwell,,"454-7765, 24hrs",Memphis,TN,,Erotica,,,1995,8/7/2023 2:52pm
4488,"Grid, The",1281 W. 9th,,623-0113 4pm-2:30am,Cleveland,OH,"(*),(A),(E),(S),(V)",Bars,,,1995,4/25/2023 9:23pm
4527,Flex Complex,1293 W. 9th,,"696-0595 24hrs, lounge",Cleveland,OH,"(V),(PC)",Men's Clubs,,,1995,4/25/2023 9:23pm
2753,Carmichael's,1295 Bardstown Rd.,,"456-6950, 10am-10pm, til 6pm Sun",Louisville,KY,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
1984,Passport Cafe,1300 Collins Ave.,,"672-9920 11am-11pm, clsd Mon, patio",Miami Beach/South Beach,FL,"(*),(MW),(BW),(WC)",Restaurants & Cafes,,,1995,4/25/2023 9:22pm
5576,China Star,1300 E. 240 S.,,583-3800,Salt Lake City,UT,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
4778,Old Wives Tales,1300 E. Burnside St.,,"238-0470 8am-10pm, multi-ethnic vegetarian",Portland,OR,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
2013,"Cactus Club, Th",1300 N. Mills Ave.,,"894-3041 3pm-2am, patio",Orlando,FL,(P),Bars,,,1995,4/25/2023 9:22pm
4374,Stillwell House,1300 Pinecrest Dr.,,"693-6475 B&B, no smoking, pets, children",Hendersonville,NC,(MW),Accommodations,,,1995,4/25/2023 9:23pm
2347,Denmark Book Store,1300 US Hwy. 30,,"898-9838, 24hrs",Aurora,IL,,Erotica,,,1995,4/25/2023 9:22pm
4750,Eagle PDX,1300 W. Burnside,,241-0105 5pm-2:30am,Portland,OR,"(L),(WC)",Bars,,,1995,4/25/2023 9:23pm
5276,Charlie's,1301 Lavaca,,474-6481 2pm-2am,Austin,TX,"(*),D,(S),(YC),(WC)",Bars,,,1995,4/25/2023 9:23pm
3890,Harris Newsstand,1301 San Mateo NE,,880-8696,Albuquerque,NM,,Erotica,,,1995,4/25/2023 9:23pm
2695,Town Crier Books,1301 SW Gage Blvd. Ste. 120,,"272-5060, 9am-9pm, noon-6pm Sun",Topeka,KS,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
635,Roosterfish,"1302 Abbot Kinney Blvd., Venice",,"392-2123 11am-2am, patio",Los Angeles,CA,"(*),(NH)",Bars,,"Listed under ""L.A. - West Los Angeles & South Bay.""",1995,4/25/2023 9:22pm
2862,Xis,"1302 Allo St., Marrero",,"340-0049 3pm-?, from 5pm Sat-Mon",New Orleans,LA,"(MW),(NH),D,(WC)",Bars,,,1995,4/25/2023 9:22pm
3020,Mt. Royal Travel Inc.,1303 N. Charles St.,,685-6633/ (800)767-6925,Baltimore,MD,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1179,Polk Rendezvous Bar,1303 Polk St.,,673-7934 11am-2am,San Francisco,CA,"(NH),(OC)",Bars,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
1187,Hot n' Hunky,1305 Polk St.,,"931-1004, 11am-midnight",San Francisco,CA,,Restaurants & Cafes,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
5582,Spartan Cruise & Travel,1305 S. 900 E.,,363-6539,Salt Lake City,UT,,Travel/Tour Operators,,,1995,4/25/2023 9:23pm
384,Little Shrimp,1305 S. Coast Hwy.,,"494-4111 opens 1pm, from 11am wknds, brunch Sun, patio",Laguna Beach,CA,"(*),(MW),(F),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
2711,Plato's Bookstore,1306 E. Harry,,"269-9036, 24hrs",Wichita,KS,,Erotica,,,1995,4/25/2023 9:22pm
3550,Soakie's,1308 Main St.,,"221-6060 9am-1am, til 3am Fri-Sat",Kansas City,MO,"D,(MRC-AF),(F)",Bars,,,1995,4/25/2023 9:22pm
5728,Great Northern Book Store,1308 Railroad Ave.,,733-1650,Bellingham,WA,,Erotica,,,1995,4/25/2023 9:23pm
5398,D.J.'s,1308 St. Louis St.,,"927-7321 7pm-2am Wed-Sun, til 3am Fri-Sat, also full restaurant",Ft. Worth,TX,"(*),(MW),D,(F),(S)",Bars,,,1995,4/25/2023 9:23pm
2007,"Garden Cottage B&B, The",1309 E. Washington Ave.,,894-5395 efficiency w/ amenities,Orlando,FL,(GF),Accommodations,,,1995,4/25/2023 9:22pm
5856,"Crypt, The",1310 E. Union St.,,325-3882 leather & more,Seattle,WA,,Erotica,,,1995,4/25/2023 9:23pm
1181,Q.T.,1312 Polk St.,,885-1114 noon-2am,San Francisco,CA,"(NH),(H)",Bars,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
671,Evergreen Lodge,1312 S. Mt. Shasta Blvd.,,926-2143,Mt. Shasta,CA,"(GF),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
4622,Diplomat Health Club,1313 N. Summit,,255-3700 24hrs,Toledo,OH,(PC),Men's Clubs,,,1995,4/25/2023 9:23pm
4867,Eastern Adult Books,1313 State St. 459-7014,,24hrs,Erie,PA,,Erotica,,,1995,4/25/2023 9:23pm
3572,AA Gay/Lesbian,1314 S. Glinstone,,862-9264 (AA#) 6pm Sat,Springfield,MO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2298,Cafe Sistina,1314 S. King St.,,"526-0071 lunch Mon-Fri, dinner, Northern Italian, plenty veggie","Honolulu, Oahu",HI,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
2313,Vacations Hawaii,1314 S. King St. Ste. 1062,,524-4711,"Honolulu, Oahu",HI,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
5795,Madison Pub,1315 E. Madison St.,,325-6537 2pm-2am,Seattle,WA,"(NH),(OC),(BW),(WC)",Bars,,,1995,4/25/2023 9:23pm
2294,Tropical Paradise Lounge,1315 Kalakaua Ave. ,,"(Waikiki) 949-0000 4pm-2am, local favorite","Honolulu, Oahu",HI,"(*),(GF),(NH),(E)",Bars,,,1995,4/28/2023 10:24am
1168,Leland Hotel,1315 Polk St.,,441-5141,San Francisco,CA,(IGTA),Accommodations,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
3463,Magus Books,1316 SE 4th St.,,"379-7669, noon-8pm, til 5pm wknds, alternative spirituality books & supplies; also mail order",Minneapolis,MN,,Bookstores/Retail Shops,,,1995,8/7/2023 3:06pm
1853,"William House, The",1317 Duval St.,,294-8233/ (800)848-1317 turn-of-the-century guesthouse; spa,Key West,FL,(GF),Accommodations,,,1995,4/25/2023 9:22pm
5726,Rumors,1317 N. State St.,,,Bellingham,WA,"(MW),D",Bars,,,1995,4/25/2023 9:23pm
4860,Silver Slipper Lounge,1317 State St.,,(no phone) 8pm-2am,Erie,PA,"(MW),D,(S)",Bars,,,1995,4/25/2023 9:23pm
4533,West 6th Books & News,1317 W. 6th St.,,"861-4119, 24hrs",Cleveland,OH,,Erotica,,,1995,4/25/2023 9:23pm
5025,Turkaly & Associates/Classic Travel,1319 Boyle St.,,322-1696/ 321-5700,Pittsburgh,PA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
1211,Company,1319 California St.,,928-0677 1pm-2am,San Francisco,CA,"(GF),(NH)",Bars,,"Listed under ""S.F.- Downtown"".",1995,4/25/2023 9:22pm
1992,Whittal & Schon,1319 Washington,,538-2606 funky clothes,Miami Beach/South Beach,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
5020,Slacker,1321 E. Carson St.,,"381-3911, noon-10pm, til 7pm Sun, books, magazines, clothing, leather & piercings",Pittsburgh,PA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3663,Avant Card,1323 'O' St.,,"476-1918, 10am-7pm",Lincoln,NE,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2392,Like A Diva,1324 N. Milwaukee,,"227-2588, 11am-7pm, clsd Sun",Chicago,IL,,Bookstores/Retail Shops,,"Listed under ""Chicago - Near Northside"".",1995,4/25/2023 9:22pm
3602,Fallout,1324 Washington Ave.,,"421-0003 9pm-3am, clsd Sun-Mon",St. Louis,MO,"(*),(MW),D,(A),(18+)",Bars,,,1995,4/25/2023 9:22pm
1269,Glenborough Inn,1327 Bath St.,,966-0589 full brkfst in bed,Santa Barbara,CA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
1283,Lesbian/Gay/Bisexual Community Center,1328 Commerce Lane,,"425-5422, call for hours",Santa Cruz,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1961,South Beach Bungalows,1329 Alton Rd.,,532-4472 hot tubs,Miami Beach/South Beach,FL,"(N),(WC),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
4328,Big Brother Urbanwear,1329 East Blvd.,,"332-8644, 10am-9pm, 1pm-6pm Sun, progressive men's clothing",Charlotte,NC,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
2061,Ricky J's,1330 Martin Luther King Jr. Way,,"953-5945 4pm-2am, patio",Sarasota,FL,"(*),(MW),D,(E),(V),(WC)",Bars,,,1995,4/25/2023 9:22pm
1978,"""Don't Say Sandwich to Me""",1331 Washington,,532-6700 24hrs,Miami Beach/South Beach,FL,(BW),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1612,"Green Lantern, The",1335 Green Court NW,,638-5133/ 393-8984 1pm-2am,Washington,DC,"(*),(V)",Bars,,,1995,4/25/2023 9:22pm
2909,Old Lyons House,1335 Horridge St.,,"589-2903 B&B, hot tub",Vinton,LA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
1655,Vertigo Books,1337 Connecticut Ave. NW,,"429-9272 10am-7pm, noon-5pm Sun, global politics, literature, African-American emphasis",Washington,DC,(WC),Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
4678,Tool Box,1338 E. 3rd,,584-1308 noon-2am,Tulsa,OK,"D,(CW),(WC)",Bars,,,1995,4/25/2023 9:23pm
400,Ridgewood Inn,1341 Emerald Bay Rd.,,"541-8589 hot tub, secluded",Lake Tahoe,CA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
2062,Charlie's,1341 Main St.,,"953-4688, 9am-10pm, til 5pm Sun",Sarasota,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2416,Launder Bar & Cafe,1344 W. Newport,,665-0555 8am-2am,Chicago,IL,"(GF),(F),(E)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
1623,Ziegfelds,1345 Half St. SE,,"554-5141 8pm-2am, clsd Mon-Wed",Washington,DC,"(MW),D,(A),(E),(S)",Bars,,,1995,4/25/2023 9:22pm
5200,Oops,1349 Autumn St.,,"272-1634 11am-3am, 24hrs Fri-Sat, beer & set-ups only, patio",Memphis,TN,(WC),Bars,,,1995,8/7/2023 2:52pm
2397,Bijou Theater,1349 N. Wells St.,,"943-5397, 24hrs",Chicago,IL,,Erotica,,"Listed under ""Chicago - Near Northside"".",1995,4/25/2023 9:22pm
1986,Sushi Rock Cafe,1351 Collins Ave.,,532-2133,Miami Beach/South Beach,FL,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1174,Kimo's,1351 Polk St.,,885-4535 9am-2am,San Francisco,CA,"(NH),(S),(OC)",Bars,,"Listed under ""S.F.- Polk Street Area"".",1995,4/25/2023 9:22pm
1085,Lone Star,1354 Harrison St.,,"863-9999 6am-2am, patio",San Francisco,CA,"(*),(L)",Bars,,"Listed under ""S.F. - South of Market"".",1995,4/25/2023 9:22pm
1614,La Cage aux Follies,1354 S. Capitol SE,,"554-3615 7pm-2am, til 3am Fri-Sat, nude go-go boys",Washington,DC,"(*),(S),(V),(YC)",Bars,,,1995,4/25/2023 9:22pm
3360,Cini-Mini,1358 Plainfield NE,,454-2444,Grand Rapids,MI,,Erotica,,,1995,4/25/2023 9:22pm
3455,Cafe Zev,1362 La Salle Ave.,,874-8477,Minneapolis,MN,(E),Restaurants & Cafes,,,1995,8/7/2023 3:06pm
3437,Como Villa B&B,1371 W. Nebraska Ave.,,"St. Paul, 647-0471 full brkfst wknds",St. Paul,MN,(MW),Accommodations,,,1995,8/7/2023 3:04pm
1393,BJ's Carousel,1380 S. Broadway,,"777-9880 10am-2am, patio & volleyball; also restaurant",Denver,CO,"(*),(NH),(S),(WC)",Bars,,,1995,4/25/2023 9:22pm
5201,Pipeline,1382 Poplar,,"726-5263 2pm-3am, beer & set-ups only, courtyard",Memphis,TN,(L),Bars,,,1995,8/7/2023 2:52pm
5747,White Swan Guesthouse,"1388 Moore Rd., Mt. Vernon",,"445-6805 1890s farmhouse B&B, cabin avail.",La Conner,WA,(GF),Accommodations,,,1995,4/25/2023 9:23pm
2746,Magnolia's Bar & Grill,1398 S. 2nd St.,,637-9052 11pm-4am,Louisville,KY,(GF),Bars,,,1995,4/25/2023 9:22pm
1152,Phone Booth,1398 S. Van Ness Ave,,648-4683 10am-2am,San Francisco,CA,"(GF),(NH)",Bars,,"Listed under ""S.F.- Mission District"".",1995,4/25/2023 9:22pm
1963,Winterhaven Hotel,1400 Ocean Dr.,,531-5571/ (800)395-2322,Miami Beach/South Beach,FL,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:22pm
376,California Riviera 800,1400 S. Coast Hwy. Ste. 104,,376-0305/(800)621-0500 extensive reservation & accommodation services,Laguna Beach,CA,(IGTA),Accommodations,,,1995,4/25/2023 9:22pm
840,Incredible Edible,1401 Alhambra Blvd.,,"456-9120 7am-10pm, til 11pm Fri-Sat, full bar",Sacramento,CA,(*),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
378,Coast Inn,1401 S. Coast Hwy.,,494-7588/ (800)653-2697 oceanside accommodations w/ 2 bars & restaurants,Laguna Beach,CA,"(*),(MW),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
3708,Snick's Place,1402 S. 4th St.,,"385-9298 24hrs, slots",Las Vegas,NV,(NH),Bars,,,1995,4/25/2023 9:22pm
2896,Airline Bookstore,"1404 26th St., Kenner",,"468-2931, 24hrs",New Orleans,LA,,Erotica,,,1995,4/25/2023 9:22pm
1771,"Velvet Turtle, The",1404 Cape Coral Pkwy.,,"549-9000 5pm-2am, full bar",Ft. Myers,FL,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1270,Ivanhoe Inn,1406 Castillo St.,,963-8832,Santa Barbara,CA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
961,Midnight Books,"1407 University Ave., Hillcrest",,"299-7186, 24hrs",San Diego,CA,,Erotica,,,1995,4/25/2023 9:22pm
1660,"Washington Blade, The","1408 'U' St. NW 2nd flr., 20009-3916",,797-7000,Washington,DC,,Publications,,,1995,4/25/2023 9:22pm
5488,Crystal Cinema,1408 N. Ave. 'Y',,"765-7107, 24hrs",Longview,TX,,Erotica,,,1995,4/25/2023 9:23pm
4819,Mid-Oregon AIDS Support Services,1410 12th St. SE,,"363-4963 10am-5pm Mon, Tues, Th",Salem,OR,(WC),Info Lines & Services,,,1995,4/25/2023 9:23pm
4358,321 News & Video,1410 N. Chester St.,,866-0075,Gastonia ,NC,,Erotica,,,1995,4/25/2023 9:23pm
5842,It's Your World Travel,1411 E. Olive Way,,328-0616/ (800)955-6077,Seattle,WA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
5803,Sea Wolf,1413 14th Ave.,,323-2158 2pm-2am,Seattle,WA,"(NH),(WC)",Bars,,,1995,4/25/2023 9:23pm
5787,"Crescent Tavern, The",1413 E. Olive Way,,"720-8023 noon-2am, from 2pm wknds, live piano Sun",Seattle,WA,(NH),Bars,,,1995,4/25/2023 9:23pm
1841,Newton Street Station,1414 Newton St.,,294-4288/ (800)248-2457,Key West,FL,"MO,(SW),(N)",Accommodations,,,1995,4/25/2023 9:22pm
