ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
2306,"Fantasyland #1, Inc.",(Books),Hwy. 31 Bypass N.,Kokomo,IN,,Book Store,1984,,,,12/5/2021 12:17pm
2307,"Fantasyland #2, Inc",(Books),Hwy. 31 Bypass S.,Kokomo,IN,,Book Store,1984,,,,12/5/2021 12:17pm
2308,Heidelbery Gasthaus,,1015 Main St.,Lafayette,IN,"(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2309,The Pub,,407 Union,Lafayette,IN,"(M),(R),(YC)",Restaurant,1984,,,,12/5/2021 12:17pm
2314,Scandinavian Book Store,(Cruisy) ,105 Pine Lake Ave.,La Porte,IN,(F&S),"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2316,Miss Mickey's,"(Some M, L) (Best Weeknights)",302 West St.,La Porte,IN,"(M),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2315,Scandinavian Book Store,(Cruisy),1506 Lincolnway,La Porte,IN,(F&S),"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2319,Ron's Adult Book Store,,2016 S. Western Ave.,Marion,IN,,Book Store,1984,,,,12/5/2021 12:17pm
2320,Carriage House,,247 Kilgore,Muncie,IN,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2321,Mark III,(Disco),107 E. Main St.,Muncie,IN,"(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2322,Walnut Plaza News,,102 S. Walnut,Muncie,IN,,Book Store,1984,,,,1/7/2022 11:27am
2324,Bourbon St. Cabaret,,3201 W. Western,South Bend,IN,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2325,Fraternity House,(Disco),3421 W. Sample St.,South Bend,IN,"(*),(YC),(D),(R),(S)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2327,Michigan St. Theatre & Book Store,,1316 S. Michigan,South Bend,IN,(F&S),"Book Store,Theatre",1984,,,,12/5/2021 12:17pm
2326,Little Denmark Book Store,,3002 Western Ave.,South Bend,IN,,Book Store,1984,,,,12/5/2021 12:17pm
2328,Sea Horse,(Some L) (No sign - opp. A &P),1902 Western Ave.,South Bend,IN,"(L),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2333,Book-a-Rama,,425 Wabash Ave.,Terre Haute,IN,,Book Store,1984,,,,12/5/2021 12:17pm
2334,R-Place,,684 Lafayette Ave.,Terre Haute,IN,"(*),(D),(S),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2338,Pleasure Palace Adult Books,(cruisy arcade),117 Kellogg,Ames,IA,,"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2342,Second City,(Some L) ,320 2nd Ave.,Cedar Rapids,IA,"(L),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2340,Adult Discount Books,(cruisy),221 14th Ave.,Cedar Rapids,IA,,"Book Store,Cruising Areas",1984,,,,1/18/2022 3:13pm
2344,Watering Hole,"(Some M, YC) (also C-AH)",329 12th Ave. S.E.,Cedar Rapids,IA,"(*),(M),(YC),(AH),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2348,Man's World Spa,(Baths) (Around corner from Good Times Too),1525 'B' Ave.,Council Bluffs,IA,,Bathhouses,1984,,,,12/5/2021 12:17pm
2347,Good Time Too,(Adult books),117 N. 16th St.,Council Bluffs,IA,(*),Book Store,1984,,,,12/5/2021 12:17pm
2346,Ernie's Book Store,(Cruisy),2305 W. Broadway,Council Bluffs,IA,,"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2349,Off Broadway Emporium,"(Books, etc.)",3216 1st Ave.,Council Bluffs,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2350,Adult Discount Books ,(Arcade) ,310 W. 2nd St.,Davenport,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2351,Centennial Bookstore,(Video & lounge*),717 W. 3rd St.,Davenport,IA,(*),Book Store,1984,,,,1/19/2022 7:49am
2352,Club 506 ,(Disco),506 Brady St.,Davenport,IA,"(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2353,M.C.C.,,1618 W. 3rd St.,Davenport,IA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2356,Bachelor's Library,(Book store),919 Walnut,Des Moines,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2358,Blue Nude Bookstore,,1117 Grand Ave.,Des Moines,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2359,Court St. News,(Books & cruisy aracade),319 Court St.,Des Moines,IA,,"Book Store,Cruising Areas",1984,,,,1/14/2022 3:28am
2364,Question Mark Lounge,(Some L) (Open Sundays),208 3rd St.,Des Moines,IA,"(*),(L),(D),(PT),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2362,Our Place,"(Some YC, L) (Disco) betw. 8th & 9th","811 Walnut St., ",Des Moines,IA,"(YC),(L),(PT),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2363,Page IV Book Store,,205 4th St.,Des Moines,IA,"(*),(F&S)",Book Store,1984,,,,12/5/2021 12:17pm
2368,D.J.'s Bistro,(Disco) (use rear door),951 Main St.,Dubuque,IA,"(YC),(D),(R)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
2369,Heritage Book Store,,1214 Central Ave.,Ft. Dodge,IA,(M),Book Store,1984,,,,12/5/2021 12:17pm
2371,Six Twenty Club,(Some YC) (Disco),620 Madison St.,Iowa City,IA,"(*),(YC),(D),(PT),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2370,Plessure Palace Adult Books,,315 Kirkwood Ave.,Iowa City,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2376,Round-Up Corral,(Books & arcade),1130 5th St.,Sioux City,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2377,Rowdie's,"(Some M, L) ",1127 4th St.,Sioux City,IA,"(M),(L),(S),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2378,Danish Book World,nr. Crossroad Center,1507 La Port Rd. ,Waterloo,IA,,Book Store,1984,,,,12/5/2021 12:17pm
2380,M.C.C. Church of the New Hope,,712 Jefferson,Waterloo,IA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2379,Logan's ,"(Some YC, L) ",739 Logan Ave.,Waterloo,IA,"(*),(YC),(L),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2381,Old Dutch Mill,"(Some L, OC) ",823 Franklin,Waterloo,IA,"(*),(L),(OC),(PT),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2390,Ruth's Place,,935 E. 4th,Hutchinson,KS,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2393,Pete's Pub,(Some L) (Wed. - Sun. only*),2550 W. 47th St.,Kansas City,KS,"(D),(L),(*)",Bars/Clubs,1984,,,,1/19/2022 8:00am
2392,Harry's Place,(Neighborhood),258 N. 10th St.,Kansas City,KS,(M),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2394,View on the Hill,,204 Orchard,Kansas City,KS,"(P),(PT),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2395,Gay & Lesbian Services of Kansas,,"Box O, Kansas Union, U, of K., Lawrence, 66044",Lawrence,KS,,,1984,,,,12/5/2021 12:17pm
2401,M.C.C.,,7725 W. 87th St.,Overland Park,KS,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2406,City News,(Books),718 Kansas Ave.,Topeka,KS,,Book Store,1984,,,,12/5/2021 12:17pm
2408,Howey's,,708 Kansas Ave. ,Topeka,KS,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
2409,Lambda,(Some L) (Disco),624 S. Kansas,Topeka,KS,"(P),(PT),(L),(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2411,Town Crier Books,,3937 S.W. Gage Ctr. Dr.,Topeka,KS,,Book Store,1984,,,,12/5/2021 12:17pm
2417,Jack's Lounge,"(Some YC, L) ",1507 E. Pawnee,Wichita,KS,"(PT),(YC),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2416,Corral Motel,,2232 S. Broadway,Wichita,KS,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2421,R & R Club,,2828 E. 31st St.,Wichita,KS,"(P),(D),(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2419,Nifty Kitchen,,1815 S. Broadway,Wichita,KS,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
2418,M.C.C.,,1700 S. Santa Fe,Wichita,KS,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2422,Step-n-Out,,3046 E. 31st St.,Wichita,KS,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2420,Our Fantasy,(Disco) (Huge complex) (Also The Harbor-R),3201 S. Hillside,Wichita,KS,"(D),(PT),(P),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2423,Ziefeld's,(Disco) ,410 E. 47th St. S.,Wichita,KS,"(*),(P),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2437,Bungalow,(Some L) nr. Main,121 Mill St. ,Lexington,KY,"(M),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2438,The Bar,(Dsico) ,224 E. Main St.,Lexington,KY,"(*),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2443,City Disco,(Disco) (may be moving) Hustlers) (Best days),202 W. Market ,Louisville,KY,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2445,Discovery,(Disco) (D-upstairs) (PT & Games) (Sun. T-D) (3 bars) (Something for everyone) ,116 E. Main St.,Louisville,KY,"(*),(YC),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2442,Camera's Eye ,"(Books, films, cruisy arcade)",105 W. Main St.,Louisville,KY,,"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2451,M.C.C. ,,322 York,Louisville,KY,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2446,Downtowner ,(Disco) (Some L) ,105 W. Main St.,Louisville,KY,"(D),(E),(S),(L),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2450,Loft ,"(Macho) (Some W, SM) (Cruisy) (Upstairs at Downtowner)",105 W. Main St.,Louisville,KY,"(W),(SM),(*)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
2447,Fourth Ave. Pub,"(Some W, SM) (Sun. eve buffet*)",655 River City Mall,Louisville,KY,"(W),(SM),(*)","Bars/Clubs,Restaurant",1984,,,,1/19/2022 7:53am
2448,Howard Johnson's,,100 E. Jefferson,Louisville,KY,"(M),(R),(C),(AH),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2449,Lady's Choice ,(Basement at Downtowner),105 W. Main St.,Louisville,KY,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2452,Steak 'n' Eggs ,,1136 S. 4th,Louisville,KY,"(M),(R),(C),(AH),(RT)",Restaurant,1984,,,,12/5/2021 12:17pm
2484,C'Est La Guerre Lounge & Grill,(Some L) (Open Sundays),607 N. University,Lafayette,LA,"(*),(D),(S),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2485,Fantasy I,(Unisex) (Rear entrance off Bertrand),2946 Johnston ,Lafayette,LA,"(YC),(D),(S),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2486,Frank's Neighborhood,(Late),1807 Jefferson,Lafayette,LA,"(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2487,Old School,(Disco) (WE*),2304 Breaux Bridge Rd.,Lafayette,LA,"(D),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 7:59am
2463,Union Station,"(some YC, W) (Disco) ",817 10th St.,Alexandria,LA,"(*),(YC),(W),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2461,The Lodge ,(Disco) ,924 Jackson,Alexandria,LA,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2460,Lion's Share,Alexandria Mall,3437 Mason,Alexandria,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2462,TraveLodge,,1116 MacArthur,Alexandria,LA,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
2467,Atmosphere,,3205 Plank Rd.,Baton Rouge,LA,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2471,George's Place,(Some levi & W) (Cruisy) (Patio),850 St. Louis St.,Baton Rouge,LA,"(*),(W)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2469,Dock II,,111 Riverside Mall,Baton Rouge,LA,"(P),(C&W),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2470,Emporium,(Disco) (WE*),2183 Highland Rd.,Baton Rouge,LA,"(YC),(D),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 7:52am
2468,Cock & Bull,(Disco) (D in back) (Some L),1564 Nicholson,Baton Rouge,LA,"(*),(R),(D),(L)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
2474,Other Side,,2160 Highland Rd.,Baton Rouge,LA,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2473,Mirror Room,,311 North Blvd.,Baton Rouge,LA,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2472,J.R.'s Corral,(Some L) ,3297 Pocahontas,Baton Rouge,LA,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2480,C'Est la Vie,(Disco),Lower Bayou Block Rd.,Houma,LA,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2493,Loose Ends,(cruisy),318 Pujo ,Lake Charles,LA,"(YC),(D),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:20am
2494,Paragon,(Disco),1501 Broad St.,Lake Charles,LA,"(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2495,Steak & Egg,(Some RT) ,507 Louisville Ave.,Monroe,LA,"(M),(R),(C),(RT),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
2496,Terre Haute House,,311 Hudson Lane,Monroe,LA,"(M),(PE),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2503,Apple Barrel,,609 Frenchman,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2504,Blue Odyssey Club,(Metairie),2820 Lime St.,New Orleans,LA,"(S),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2505,Bourbon Pub,(Disco - D upstairs at the 'Parade') (Game room) (Cruisy) ,801 Bourbon St.,New Orleans,LA,"(*),(YC),(D)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:17am
2506,Bourgoyne Guest House,"(H & Apts.) (for info & check in, see 'Washing Well' Laundryteria next door)",839 Bourbon St.,New Orleans,LA,"(*),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2508,Cafe Lafitte In Exile,(Cruisy),901 Bourbon St.,New Orleans,LA,(*),"Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2509,Cafe Sbisa,(Seafood),1011 Decatur St.,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2510,Canal Baths,,740 N. Rampart,New Orleans,LA,,Bathhouses,1984,,,,12/5/2021 12:17pm
2513,Charlene's,(Cl. Mon.),940 Elysian Fields,New Orleans,LA,"(L),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2512,Cave ,"(Leather, liquid, etc.) T.T.'s West",820 N. Rampart St.,New Orleans,LA,,Bars/Clubs,1984,,,,1/7/2022 10:00am
2514,Club Allegro,,718 N. Rampart,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2515,Club Midship,('Hustlers'),606 Iberville,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2518,Corral ,(Above Lafitte's),901 Bourbon St.,New Orleans,LA,"(W),(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2516,Club New Orleans Baths,(Upstairs),515 Toulouse St.,New Orleans,LA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
2519,Country Club,(Bar & R) (Swim pool) (Summers) (WE*),634 Louisa St.,New Orleans,LA,"(R),(D),(WE),(*)","Bars/Clubs,Restaurant",1984,,,,1/19/2022 7:51am
2517,Coffee Pot,,714 St. Peter,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2520,Cruz Inn,,940 St. Louis St.,New Orleans,LA,,Hotel,1984,,,,12/5/2021 12:17pm
2521,Diane's ,,2317 Jefferson Hwy,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2526,Faubourg Marigny Book Store,,600 Frenchman St.,New Orleans,LA,,Book Store,1984,,,,12/5/2021 12:17pm
2524,Fantasy,(cards & gifts),1128 Decatur,New Orleans,LA,,Business,1984,,,,12/5/2021 12:17pm
2525,Fatted Calf,(Hamburgers*),727 St. Peter St.,New Orleans,LA,"(R),(*)",Restaurant,1984,,,,1/19/2022 7:53am
2523,Enraged Chicken,,1115 St. Mary,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2522,Dirty Dottie's Cleaners,,826 N. Rampart St.,New Orleans,LA,,Business,1984,,,,12/5/2021 12:17pm
2528,Filling Station,"(Some SM, W)",642 N. Rampart St.,New Orleans,LA,"(SM),(W)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2530,Flamingos Cafe & Bar,(Omelets & quiches) (Circus Room - upstairs),1625 St. Charles Ave.,New Orleans,LA,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2529,Finale II,,642 N. Rampart St.,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2527,Feelings Cafe,,2600 Chartres St.,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2534,Golden Star Steak House,,911 Decatur St.,New Orleans,LA,"(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2531,Galley House,,542 Chartres St.,New Orleans,LA,(OC),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2533,Golden Lantern,"(Some W, SM, something for everyone - open 24 hrs.) (Good days)",1239 Royal St.,New Orleans,LA,"(*),(W),(SM)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2535,Gregory's,,439 Dauphine,New Orleans,LA,(RT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2539,Joyce's Lounge,,2638 Jefferson Hwy.,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2537,Jewel's Tavern,(Cruisy) (Active 'john'),1207 Decatur St.,New Orleans,LA,(*),"Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2538,Jonathan's,(Cl. Sun.),714 N. Rampart,New Orleans,LA,"(M),(PE),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2543,Le Bistro,"(Disco) (B, RT, L, 'Hustlers')",800 Bourbon St.,New Orleans,LA,"(D),(S),(B),(RT),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2541,Kevino's Pizza,,1040 Toulouse,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2542,Lafitte Guest House,,1003 Bourbon St.,New Orleans,LA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2540,Kathryn's Upstairs-Downstairs,(Patio) (Metairie),3229 N. Causeway,New Orleans,LA,"(*),(PT),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2544,Les Bon Maison,,835 Bourbon St.,New Orleans,LA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2545,Loading Zone,(semi-nude go go boys,721 Bourbon St.,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2546,Louisiana Purchase,(Hustlers),740 Dauphine,New Orleans,LA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2547,Lucille's & Friends,(Something for everyone),626 St. Philip St.,New Orleans,LA,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2551,Menefee's,(3 Floors) (Bars) (Health club-Swim pool),1103 N. Rampart St.,New Orleans,LA,"(R),(*),(S),(PE)","Bars/Clubs,Restaurant",1984,,,,1/18/2022 6:56am
2549,Mama Rosa,(Pizza R),828 N. Rampart,New Orleans,LA,"(*),(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2552,Midtowne Spa,(Baths) ,700 Baronne St.,New Orleans,LA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
2553,Mississippi River Bottom,(Patio) (WE*),515 St. Philip St.,New Orleans,LA,"(C&W),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 7:58am
2554,M.C.C.,,1800 Jefferson Ave.,New Orleans,LA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2555,Partners ,(Intro. service),101 Magnolia Blvd.,New Orleans,LA,,Business,1984,,,,1/7/2022 11:30am
2556,Paw Paw's Cajun Country,,700 Burgundy,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2557,Pino's Club 621,,621 Elysian Fields,New Orleans,LA,"(*),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2560,Raintree ,,437 Esplanade,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2561,Refuge,"(Some PE,OC)",1041 Royal St. ,New Orleans,LA,"(PE),(OC),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2558,Play It Again Sam,,740 Burgundy ,New Orleans,LA,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2565,St. Louis Crepe Shoppe,,817 St. Louis St.,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2562,Round Up,(Hustlers),819 St. Louis St.,New Orleans,LA,(RT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2563,Sammy's Back Door,(Gretna),2514 Belle Chase Hwy.,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2567,That Little Shop on Dumaine,"(Gifts, etc.) ",539 Dumaine,New Orleans,LA,,Business,1984,,,,12/5/2021 12:17pm
2566,Soiled Dove Saloon,,308 N. Rampart,New Orleans,LA,"(L),(E),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2568,The Clinic,(Some L) (WE*),540 Burgundy,New Orleans,LA,"(E),(L),(WE),(*)",Bars/Clubs,1984,,,,1/14/2022 4:21am
2569,The Diner,,1114 Decatur St.,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2571,Tracks ,(Promising looking cruise bar),942 N. Rampart,New Orleans,LA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2572,Travis's,,834 N. Rampart St.,New Orleans,LA,"(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2573,T.T.'s West,('Wild back room'),820 N. Rampart St.,New Orleans,LA,"(P),(SM),(W),(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2574,Uperline ,,1413 Uperline St.,New Orleans,LA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2575,Ursuline Guest House,,708 Ursulines,New Orleans,LA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2576,Vera Cruz,(Mexican R),1141 Decatur,New Orleans,LA,"(*),(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2577,Verte Marte,(Deli),1201 Royal St.,New Orleans,LA,,Restaurant,1984,,,,12/5/2021 12:17pm
2579,Wanda's ,('Hustlers'),704 Iberville,New Orleans,LA,"(RT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2578,Vieux Carre Motor Lodge ,,920 N. Rampart St.,New Orleans,LA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2587,Florentine ,"(M, L, B)",728 Austin Pl.,Shreveport,LA,"(M),(L),(B)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2590,My Way Lounge ,(Disco) ,1605 Marshall,Shreveport,LA,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2588,Fun Shop,"(Books, etc.) ",103 Texas Dr.,Shreveport,LA,,Book Store,1984,,,,12/5/2021 12:17pm
2589,Korner ,(Bobby's) (Something for everyone),800 Louisiana Ave.,Shreveport,LA,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2597,Papa Joe's,(Best Sats.) (Disco),76 Mt. Vernon Rd.,Augusta,ME,"(R),(YC),(D),(L),(M),(*)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2603,Paris Book Store,,297 Lisbon St.,Lewiston,ME,,Book Store,1984,,,,12/5/2021 12:17pm
2608,Crossroads,(Disco) (Cruisy) ,13 Main St.,Ogunquit,ME,"(YC),(D),(*)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
2607,Berwick Guest House,,2 Berwick Road,Ogunquit,ME,(H),Hotel,1984,,,,12/5/2021 12:17pm
2606,Arrows,,Berwick Road,Ogunquit,ME,"(M),(PE),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2613,Shore House,(Guest house) (Rear),17 Shore Rd.,Ogunquit,ME,(H),Hotel,1984,,,,12/5/2021 12:17pm
2612,Seafare Inn,,24 Shore Rd. ,Ogunquit,ME,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2611,Grenadier Motor Inn,,64 S. Main St.,Ogunquit,ME,"(M),(H),(R)","Hotel,Restaurant",1984,,,,12/5/2021 12:17pm
2610,Gov. Wm. F. King Guest House,,89 Shore Rd.,Ogunquit,ME,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2614,The Club,(Disco),52 Main st.,Ogunquit,ME,"(R),(YC),(D),(*)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2615,The Inn at Two Village Square,Tel: (207) 646-5779,"P.O. Box 864, Ogonquit 03907 ",Ogunquit,ME,,,1984,,,,12/5/2021 12:17pm
2617,Yellow Monkey Guest House,,44 Main St.,Ogunquit,ME,(H),Hotel,1984,,,,12/5/2021 12:17pm
2621,Backstreet,"(BYOB) (Some L, M, YC) (Disco)",390 Commercial St.,Portland,ME,"(AH),(BYOB),(L),(M),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2622,Blue Boy Books,(Cruisy) ,509 Fore St.,Portland,ME,,"Book Store,Cruising Areas",1984,,,,12/5/2021 12:17pm
2624,Spring Street Gym,(Some L) ,117 Spring Street,Portland,ME,"(L),(PT),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2623,Cycles ,"(Some SM, W) (Looks promising)",10 Center St.,Portland,ME,"(SM),(W)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2625,Underground,(Disco) ,3 Spring St.,Portland,ME,"(*),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2630,Treasure Chest II Bookstore,,25 College Ave.,Waterville,ME,,Book Store,1984,,,,12/5/2021 12:17pm
2633,Atlantis,(go go boys) nr. Centre St.,615 Fallsway,Baltimore,MD,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2634,Block News ,(Books & erotica),420 E. Baltimore,Baltimore,MD,,Book Store,1984,,,,12/5/2021 12:17pm
2635,Butterfly ,(open days) ,4119 E. Lombard,Baltimore,MD,"(L),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2632,Admiral's Cup,(Fells Point),1645 Thames St.,Baltimore,MD,"(PE),(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
