ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
393,Casa Laguna Motel ,"(H),(M)",,2510 S. Coast Hwy.,Hotel,Laguna Beach,CA,1987,,,,3/16/2022 2:26pm
394,Coast Inn ,"(H),(M),(R)",,1401 S. Coast Hwy.,"Restaurant,Hotel",Laguna Beach,CA,1987,,,,3/16/2022 2:26pm
395,Cottage ,"(M),(R)",,308 N. Coast Hwy.,Restaurant,Laguna Beach,CA,1987,,,,3/16/2022 2:27pm
396,Dizz's As Is ,"(M),(R)",,2794 S. Coast Hwy.,Restaurant,Laguna Beach,CA,1987,,,,3/16/2022 2:27pm
397,Little Shrimp,"(R),(E),(*)",(Piano bar—patio in summer) ,1305 S. Coast Hwy.,Restaurant,Laguna Beach,CA,1987,,,,3/22/2022 1:12pm
398,Main Street,"(E),(OC),(L)","(Some OC, L) ",1460 S. Coast Hwy.,Bars/Clubs,Laguna Beach,CA,1987,,,,3/22/2022 1:12pm
400,Ron's in Laguna,"(M),(R),(OC),(E)",,1464 S. Coast Hwy.,Restaurant,Laguna Beach,CA,1987,,,,3/22/2022 1:12pm
401,Tap Room,(*),(Entrance next door to R) Coast Inn ,1401 S. Coast Hwy.,Bars/Clubs,Laguna Beach,CA,1987,,,,3/22/2022 1:12pm
402,The Downtown Bookstore,,,27th St. N.,Book Store,Birmingham,AL,1987,,,,1/28/2022 2:50pm
406,Book Cellars,,"(Books, etc.) & other locations",402 W. Hatcher,Book Store,Phoenix,AZ,1987,,,,1/28/2022 11:11pm
409,The Mall ,"(D),(WE),(YC),(*)",(Disco-D-WE),1001 N.W. Memorial Pkwy,Bars/Clubs,Huntsville,AL,1987,,,,1/31/2022 1:11pm
410,Today's Man,,(Clothing) ,168 Mountain Rd.,Business,Laguna Beach,CA,1987,,,,3/22/2022 1:12pm
416,Michael's Brasserie,(R),,6737 La Jolla Blvd.,Restaurant,La Jolla,CA,1987,,,,3/23/2022 12:12pm
419,Back Door,"(PT),(D)",,1255 West Ave. I,Bars/Clubs,Lancaster,CA,1987,,,,3/23/2022 12:12pm
421,Beach House,"(D),(*),(W),(PT)",(Liquor)(W-PT downstairs),31 39th PI.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
422,Brit,(PT),(Liquor) ,1744 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
423,Broadlind Hotel,"(M),(H)",,149 Linden Ave.,Hotel,Long Beach,CA,1987,,,,3/23/2022 12:12pm
424,Broadway,(E),,1100 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
425,Casbah,(R),(Liquor),969 Broadway,Restaurant,Long Beach,CA,1987,,,,3/23/2022 12:12pm
427,Dodd's Book Store,(M),,4818 E. 2nd St.,Book Store,Long Beach,CA,1987,,,,3/23/2022 12:12pm
428,Executive Suite,"(*),(D),(L)",(Liquor)(Disco),3428 Pacific Coast Hwy.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
429,Floyd's,"(C&W),(PT),(*)",,2913 E. Anaheim St.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
430,Forced Heat,"(YC),(D)","(Some YC, Unisex)(Disco)(Wed.*)(Liquor)",740 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
431,Hoop's Coop,"(L),(PT)",,2718 E. Anaheim Blvd.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
432,Hotel Lynford,"(R),(H),(*)",,612 W. 3rd St.,"Restaurant,Hotel",Long Beach,CA,1987,,,,3/23/2022 12:12pm
433,Hot Stuff,(M),"(Cards, gifts, etc.) ",944 E. Broadway,Business,Long Beach,CA,1987,,,,3/23/2022 12:12pm
434,Inspiration,"(S),(D),(PT),(WE),(AH)",(WE—AH*) ,5211 N. Atlantic,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
435,Le Chat,(L),(Some L)(Liquor),1435 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
436,Li'l Lucy's,(PT),,1200 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
437,M.C.C.,(MCC),,1231 Locust St.,Religious Institution,Long Beach,CA,1987,,,,3/23/2022 12:12pm
438,Mike's Corral,"(SM),(W),(*)",,2020 E. Artesia Blvd.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
439,Mineshaft ,"(PT),(*),(W),(SM)","(Cruisy)(Liquor)(Some W, SM)",1720 E. Broadway,"Bars/Clubs,Cruising Areas",Long Beach,CA,1987,,,,4/12/2022 12:49pm
440,Paradise Cafe,"(M),(R)",,1800 E. Broadway,Restaurant,Long Beach,CA,1987,,,,3/23/2022 12:12pm
441,Que Sera Sera ,"(L),(D)",(Disco)(Liquor),1923 E. 7th St.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
442,Reflections,,(Liquor) ,3348 E. Broadway,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
443,Ripples,"(*),(YC),(D)",(Liquor)(Disco),5101 E. Ocean,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
444,Silver Fox,"(V),(*)",at 4th,411 Redondo,Bars/Clubs,Long Beach,CA,1987,,,,7/13/2022 9:05am
445,Stallion,"(W),(SM)",,5823 N. Atlantic Ave.,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
446,Sweet Water ,,(Liquor)(Cruisy)(Days*) ,1201 Broadway,"Bars/Clubs,Cruising Areas",Long Beach,CA,1987,,,,3/23/2022 12:12pm
447,Sylvia's,"(L),(D)",(Some L)(Disco),6101 Cherry,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
448,TeeCee's,"(E),(R)",(Liquor) ,558 Willow,Restaurant,Long Beach,CA,1987,,,,3/23/2022 12:12pm
449,1350 Club,"(YC),(P),(*)",,1350 Locust,Bars/Clubs,Long Beach,CA,1987,,,,3/23/2022 12:12pm
450,Whistle Stop,(V),,5873 Atlantic,Bars/Clubs,Long Beach,CA,1987,,,,7/13/2022 9:11am
451,Winston Adult Books,,,5462 N. Atlantic,Book Store,Long Beach,CA,1987,,,,3/23/2022 12:12pm
462,Kepler's Book Store,,,4546 El Camino Real,Book Store,Los Altos,CA,1987,,,,3/23/2022 12:12pm
463,Blacklite,(N),,1159 N. Western,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:12pm
464,Bob's Frolic II,"(OC),(RT)","(Some OC, RT) ",1645 N. Wilcox,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:12pm
465,Cafe Legends,"(R),(*)",,723 N. Bronson,Restaurant,Hollywood,CA,1987,,,,3/23/2022 12:12pm
466,Century Theatre,,,5115 Hollywood Blvd.,Theatre,Hollywood,CA,1987,,,,3/23/2022 12:12pm
467,Circus Disco,"(*),(YC)","(Some YC, Latins) (Enter from 6655 Santa Monica)",6655 Santa Monica,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:12pm
468,Club Los Angeles Baths & Health Club,"(P),(*)",,4424 Melrose Ave.,Bathhouses,Hollywood,CA,1987,,,,3/23/2022 12:12pm
469,Coral Sands Hollywood,"(H),(*)",(Sauna)(Pool)(Cruisy),1730 N. Western Ave.,"Hotel,Cruising Areas",Hollywood,CA,1987,,,,3/23/2022 12:12pm
470,Cypress Baths,,,5291 Fountain,Bathhouses,Hollywood,CA,1987,,,,3/23/2022 12:12pm
471,Faces ,(*),(Orientals),5520 Santa Monica,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:12pm
472,Fellini's,"(R),(M)",(Italian),6810 Melrose,Restaurant,Hollywood,CA,1987,,,,3/23/2022 12:12pm
473,Gay & Lesbian Community Center,,(AIDS info)(213) 464-7400,1213 N. Highland,Community Center/Support Group,Hollywood,CA,1987,,,,3/23/2022 12:12pm
474,Greg's Blue Dot,(PT),(Patio)(Sun. 'mass' from 6 am*),742 N. Highland,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
475,Griff's,"(SM),(W),(V),(*)","(SM, W)",5574 Melrose Ave.,Bars/Clubs,Hollywood,CA,1987,,,,7/13/2022 9:11am
476,Hollywood Spa,"(IGHC),(*)",,1650 N. Ivar,"Hotel,Bathhouses",Hollywood,CA,1987,,,,4/12/2022 11:31am
477,International Love Boutique,(*),"(Clothes, toys, erotica)",7046 Hollywood Blvd.,"Business,Erotic Shop",Hollywood,CA,1987,,,,3/23/2022 12:13pm
478,La Fiesta,(D),(Some Latins)(Disco),1917 N. Bronson,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
479,Leather by Leather ,,,5542 Santa Monica Blvd.,Erotic Shop,Hollywood,CA,1987,,,,3/23/2022 12:13pm
480,Leathermaker ,,,5720 Melrose Ave.,Erotic Shop,Hollywood,CA,1987,,,,3/23/2022 12:13pm
481,Lemon Twist,"(E),(WE),(OC)",(E-WE),6423 Yucca,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
482,M.B. Club,"(F&S),(P),(OC),(*)",,4550 Melrose Ave.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
483,Meat Rack,"(F&S),(P),(*)",,4621 Santa Monica Blvd.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
484,Mugi ,(E),(Japanese) ,5221 Hollywood Blvd.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
485,Mugi II,"(R),(M)",(Japanese) ,6721 Hollywood Blvd.,Restaurant,Hollywood,CA,1987,,,,3/23/2022 12:13pm
486,My House,"(*),(OC)","(Some Hustlers, OC)",1626 Cahuenga,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
487,Probe,"(D),(P),(*)",(Macho)(Disco),836 N. Highland,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
490,Selby Hotel,"(B&B),(*)",(Men only) ,1740 N. Hudson,Hotel,Hollywood,CA,1987,,,,3/23/2022 12:13pm
491,Sling,"(SM),(PT)",,1170 N. Western Ave.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
492,Spotlight,"(AYOR),(RT)",,1601 N. Cahuenga,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
493,Stud,"(OC),(BWMT),(*)",(Patio)(Some OC),4216 Melrose Ave.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
494,Studio Hotel,"(M),(H)",,1611 Vista del Mar,Hotel,Hollywood,CA,1987,,,,3/23/2022 12:13pm
495,Study,(*),(Open days) ,1723 N. Western Ave.,Bars/Clubs,Hollywood,CA,1987,,,,3/23/2022 12:13pm
501,Basic Plumbing,"(P),(YC),(F&S)",(P-YC),725 N. Fairfax,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
502,Body Center ,,(Gym) ,8711 W. 3rd St.,Gym,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
503,Bravo Cafe ,"(M),(R)",(Italian),7212 Melrose Ave.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
504,Carriage Trade,"(R),(*)",at Harper,8225 Beverly ,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
505,Circus of Books,(*),(Open 24 Hrs.),8230 Santa Monica Blvd.,Book Store,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
507,Data Boy,,(Publication),7512 Santa Monica Blvd.,Publication,Hollywood West,CA,1987,,,,3/23/2022 12:20pm
508,Drake's After Midnight ,(*),,7566 Melrose Ave.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
509,Eagle,"(*),(W)",(Some W)(Cruisy) ,7864 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1987,,,,3/23/2022 12:13pm
510,Engelberts,"(*),(R)",,8267 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
511,Four Star,"(PT),(*),(R),(C&W)",,8857 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
512,French Quarter Market Place,"(R),(AH),(*)",(Lunches & AH) ,7985 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
513,Garden District,"(R),(OC),(*)",,757 N. La Cienega,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
514,Gardenia Lounge,(R),,7066 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
515,Gold Coast ,"(PT),(*)",(Cruisy) ,8228 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1987,,,,3/23/2022 12:13pm
516,Greek Connection,"(R),(M)",,401 N. La Cienega,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
517,Hunter's ,(PT),(Hustlers) ,7511 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
518,I.H.O.P.,"(R),(M),(C)",,8461 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
519,International Male ,,(Clothing) ,9000 Santa Monica Bl.,Business,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
520,Leather Locker ,,(Clothes) ,8250 Santa Monica Blvd.,Erotic Shop,Hollywood West,CA,1987,,,,7/13/2022 9:11am
521,Melrose Baths,"(*),(OC)","(Social Club) (Some OC, Chubby chasers) ",7269 Melrose Ave.,Bathhouses,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
522,Mother Lode ,"(WE),(PT)",(Cruisy)((WE*),8944 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1987,,,,3/23/2022 12:13pm
523,Numbers,"(R),(OC),(*)",(Hustlers),8029 Sunset Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
524,One ,,(Preppies) ,7302 Melrose Ave.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
525,On the Boulevard,"(YC),(PT),(*),(D)",(Disco),8265 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
526,Peanuts,"(D),(L),(*)",(Disco),7969 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
527,Plaza,"(*),(D),(S)",(Latins)(Disco) ,739 N. La Brea,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
528,Pleasure Chest,(*),"(Leather, toys, erotica, jewelry, etc.)",7733 Santa Monica Blvd.,Erotic Shop,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
529,Rafters ,,,7994 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
530,Rage ,"(YC),(D),(*)",(Disco),8911 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
531,Rail ,,,8809 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
532,Revolver,(V),,8851 Santa Monica Blvd.,Business,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
533,Rose Tattoo,"(R),(M),(*)",(Some Hustlers),665 N. Robertson Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
534,Saharan Motel,"(M),(H),(*)",,7212 Sunset Blvd.,Hotel,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
535,Spike,"(*),(W),(SM)","(Some W, SM)(D.J. but no D)(Patio)(Cruisy)",7746 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1987,,,,4/12/2022 12:50pm
536,Studio One,"(*),(D),(YC)",(Disco)betw. Santa Monica & Melrose,652 La Peer,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
537,Susanne's,(R),,7515 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
538,The Palms,"(L),(PT)",(L*)(Disco) ,8572 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
539,Theodore's Cafe,"(R),(M)",,8171 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
540,Unicorn Book Store,(*),,8940 Santa Monica Blvd.,Book Store,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
541,W. Holly. Presbyterian Church ,,,7350 Sunset Blvd.,Religious Institution,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
542,Yukon Mining Co. ,(R),(Open 24 hrs.*)(Liquor),7328 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1987,,,,3/23/2022 12:13pm
550,Catch One,"(D),(B)",(Disco),4067 Pico Blvd.,Bars/Clubs,Midtown,CA,1987,,,,3/23/2022 12:14pm
551,Joly's ,"(OC),(*)",,117 S. Western,Bars/Clubs,Midtown,CA,1987,,,,3/23/2022 12:14pm
552,M.C.C. ,(MCC),,1050 Hill St.,Religious Institution,Midtown,CA,1987,,,,3/23/2022 12:14pm
553,Midtowne Spa,"(IGHC),(*)",(Baths),615 S. Kohler,"Hotel,Bathhouses",Midtown,CA,1987,,,,4/12/2022 11:31am
554,Score ,"(*),(RT)","(Some Latins, RT) ",107 W. 4th St.,Bars/Clubs,Midtown,CA,1987,,,,3/23/2022 12:14pm
560,A Different Light ,,(Books) ,4014 Santa Monica Blvd.,Book Store,Silverlake,CA,1987,,,,3/23/2022 12:14pm
561,Aerobics Unlimited ,,(Fitness) ,4370 Fountain Ave.,Gym,Silverlake,CA,1987,,,,3/23/2022 12:14pm
562,A-T Center ,(D),(No booze) ,1773 Griffith Park Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
563,Blu Nunn,,(Breakfast & lunch),4022 Santa Monica Blvd.,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
564,Body Builders ,(*),(Gym),2516 Hyperion,Gym,Silverlake,CA,1987,,,,3/23/2022 12:14pm
565,Bodyscape ,,(Fitness) ,2930 Rowena Ave.,Gym,Silverlake,CA,1987,,,,3/23/2022 12:14pm
566,Bon Mot ,,(Highland Park),4022 N. Figueroa ,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
567,Bunk House,(PT),,4519 Santa Monica,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
568,Casita del Campo,"(R),(M),(*)",(Mexican),1920 Hyperion,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
569,Chatterton's ,,(Books) ,1818 N. Vermont,Book Store,Silverlake,CA,1987,,,,3/23/2022 12:14pm
570,Circle West ,"(WE),(S),(D)",(Latins)(WE*) ,1514 Hillcrest,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
571,Circus Books ,,,4001 Sunset Blvd.,Book Store,Silverlake,CA,1987,,,,3/23/2022 12:14pm
572,Cuff's ,"(SM),(AH),(*),(WE)",(AH-WE),1941 Hyperion,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
573,Detour ,"(*),(YC),(W)","(DJ but no D)(Cruisy)(Some W, SM, YC) at Sunset Jet.",1087 Manzanita,"Bars/Clubs,Cruising Areas",Silverlake,CA,1987,,,,3/23/2022 12:14pm
574,El Conquistador,"(R),(M)",(Mexican),3701 Sunset Blvd.,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
575,Gauntlet II,"(SM),(W),(FFA),(*)","(Some SM, W, FFA)(Patio)",4219 Santa Monica Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
576,Health Works ,,(Baths—both sexes*) ,2114 Hyperion,Bathhouses,Silverlake,CA,1987,,,,3/23/2022 12:14pm
577,Images,"(R),(M)",,3938 Sunset Blvd.,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
578,L.A. Leather ,,,4006 Santa Monica Blvd.,Erotic Shop,Silverlake,CA,1987,,,,3/23/2022 12:14pm
579,Le Bar ,"(PT),(OC)",,2375 Glendale Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
580,Mac's ,(*),(Baths),2801 Hyperion,Bathhouses,Silverlake,CA,1987,,,,3/23/2022 12:14pm
581,Mary's Place,"(R),(M),(AH)",,4114 Santa Monica Blvd.,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
582,Mr. Mike's,"(E),(OC)",,3172 Los Feliz Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
583,New York Co. ,"(R),(V),(*)",,2470 Fletcher Dr.,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
584,One Way ,"(SM),(FFA),(WE)","(Some SM, FFA)(DJ but no D)(Cruisy)(WE*) ",612 N. Hoover,"Bars/Clubs,Cruising Areas",Silverlake,CA,1987,,,,4/12/2022 12:51pm
585,Partners and Company ,(R),,1836 Hyperion,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
586,Pernell Travel ,,,2617 Hyperion,Travel Service,Silverlake,CA,1987,,,,3/23/2022 12:14pm
587,Silver Dollar Saloon ,"(*),(D),(WE),(AH)",(Disco)(WE-AH) at Fountain,4356 Sunset Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
588,Sushi Fune,"(R),(M)",(Japanese) ,3820 Fountain,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
589,Tabasco ,"(WE),(D)",(Disco)(WE*) ,3909 Sunset Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
590,3626 Club ,"(*),(V)",(Disco bar),3626 Sunset Blvd.,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
591,Toy Tiger,"(R),(E),(*)",,2538 Hyperion,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
592,Uptown,"(OC),(R)",,4306 N. Figueroa,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
593,Woody's Hyperion ,"(PT),(*),(D)",(Disco)(Lunch),2810 Hyperion,Bars/Clubs,Silverlake,CA,1987,,,,3/23/2022 12:14pm
594,Zen ,"(R),(M)",(Japanese),2609 Hyperion,Restaurant,Silverlake,CA,1987,,,,3/23/2022 12:14pm
597,Albion's,"(R),(M),(PE)",(Sherman Oaks),13422 Ventura Blvd.,Restaurant,Valley,CA,1987,,,,3/23/2022 12:15pm
598,Apache Territory ,"(D),(*)",(Disco)(Liquor)(Studio City),11608 Ventura Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
599,Big Horn,"(OC),(PT),(D),(L)",(Liquor)(N. Hollywood),4882 Lankershim Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
600,Bullet ,"(SM),(PT),(*)",(Liquor)(N. Hollywood),10522 Burbank Blvd.,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
601,Canyon Room,(D),(Liquor) at Woodman (Sherman Oaks),13625 Moorpark ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
602,Compound ,"(IGHC),(*)",(Baths)(N. Holly),5636 Vineland ,"Hotel,Bathhouses",Valley,CA,1987,,,,4/12/2022 11:31am
603,Corral Club Baths ,"(*),(P)",(N. Hollywood),3747 Cahuenga,Bathhouses,Valley,CA,1987,,,,3/23/2022 12:15pm
604,Drive Shaft ,"(PT),(*),(SM),(W)","(SM, W) (Van Nuys)",13641 Victory Blvd.,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
605,Fantasy World ,,(Adult boutique) (N. Hollywood),10644 Burbank Blvd.,Erotic Shop,Valley,CA,1987,,,,3/23/2022 12:15pm
606,Frontiers ,,(Publication)(N. Hollywood),10644 Magnolia Blvd. ,Publication,Valley,CA,1987,,,,3/23/2022 12:15pm
607,Incognito,(PT),(Liquor) (Reseda),7026 Reseda ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
608,In Touch East,"(E),(L),(*)",(Liquor)(N. Hollywood),10437 Burbank ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
609,In Touch Lounge ,"(D),(*)",(Small disco)(Liquor)(Van Nuys),5248 N. Van Nuys Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
610,Job Site ,"(PT),(D)", (Disco)(Liquor)(N. Hollywood),5614 Vineland,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
611,Jox ,(PT),(Beer & wine)(N. Hollywood),10721 Burbank Blvd.,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
612,Keith's,(R),(Liquor) (Studio City),11801 Ventura Blvd,Restaurant,Valley,CA,1987,,,,3/23/2022 12:15pm
613,L.A. Edge ,,(Publication) (N. Hollywood),5313 Bakman Ave. #292,Publication,Valley,CA,1987,,,,3/23/2022 12:15pm
614,La Tura Motel ,"(M),(H)",(Studio City),11745 Ventura Blvd. ,Hotel,Valley,CA,1987,,,,3/23/2022 12:15pm
615,Lodge,"(D),(PT),(*)",(Cruisy)(Liquor)(N. Hollywood),4923 Lankershim Blvd. ,"Bars/Clubs,Cruising Areas",Valley,CA,1987,,,,3/23/2022 12:15pm
616,Mag ,"(PT),(W)",(N. Hollywood),12136 Magnolia ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
617,M.C.C. ,(MCC),(N. Hollywood),5730 Cahuenga Blvd. ,Religious Institution,Valley,CA,1987,,,,3/23/2022 12:15pm
618,Nadines ,"(R),(*)",(Studio City),11100 Ventura Blvd ,Restaurant,Valley,CA,1987,,,,3/23/2022 12:15pm
619,Oasis ,(SM),(Some SM)(Studio City),11916 Ventura Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
620,Oil Can Harry's ,"(YC),(C&W),(WE)",(Disco)(Tue C&W)(Liquor)(WE*) (Studio City),11502 Ventura Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
621,Oxwood Inn,"(*),(L),(D),(PT)",(Van Nuys),13713 Oxnard ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
622,Renegade,"(SM),(W),(FFA),(*),(V)","(SM, W, FFA)(Patio)(Liquor)(N. Hollywood)",10932 Burbank Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
623,Queen Mary,"(M),(S)",(Liquor)(Studio City),12449 Ventura Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
624,Rawhide ,"(*),(PT),(C&W),(WE)",(Liquor)(Open 24 hrs.—WE)(N. Hollywood),10937 Burbank Blvd. ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
626,Roman Holiday Baths ,(OC),(May be closing)(Van Nuys),14435 Victory Blvd. ,Bathhouses,Valley,CA,1987,,,,3/23/2022 12:15pm
627,Rumors ,"(L),(*)",(Liquor)(N. Hollywood),10622 Magnolia ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
628,Serpent 8 Club Baths,"(P),(*)",,4109 W. Burbank Blvd. (Burbank),Bathhouses,Valley,CA,1987,,,,3/23/2022 12:15pm
629,Skivey's Capri,,(N. Hollywood), 6131 Vineland ,Bars/Clubs,Valley,CA,1987,,,,3/23/2022 12:15pm
630,Studio City Barber Shop,,(Studio City),12053 1/2 Ventura PI. ,Business,Valley,CA,1987,,,,3/23/2022 12:15pm
