ID,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,uncleartype,notes,lastmodified
4306,Encore ,"(*),(YC),(D),(S),(AH)",(Disco)Thu.-Sat.-Sun.),1011 Arnold St.,Bars/Clubs,Greensboro,NC,1988,,,,4/30/2022 10:59pm
4307,Hart's Book Store,,,109 McGee,Book Store,Greensboro,NC,1988,,,,4/30/2022 10:59pm
4308,Matchbox Adult Center,,,1203 E. Besse,"Cruising Areas,Erotic Shop",Greensboro,NC,1988,,,,4/30/2022 10:59pm
4309,St. Mary's M.C.C.,(MCC),,3010 Monterey St.,Religious Institution,Greensboro,NC,1988,,,,4/30/2022 11:00pm
4310,The Palms ,"(P),(E),(W),(L),(S),(*)",,413 N. Eugene,Bars/Clubs,Greensboro,NC,1988,,,,4/30/2022 11:01pm
4311,White Rabbit Books,,,1833 Spring Garden St.,Book Store,Greensboro,NC,1988,,,,4/30/2022 11:01pm
4312,XTC ,"(E),(P),(S),(D)",,2519 High Point Rd.,Bars/Clubs,Greensboro,NC,1988,,,,4/30/2022 11:01pm
4318,M.C.C.,(MCC),,32 Buist Ave.,Religious Institution,Greenville,NC,1988,,,,4/30/2022 11:11pm
4319,Paddock Club,"(P),(D)",(Disco)(Opens 8pm),1008 Dickinson Ave.,Bars/Clubs,Greenville,NC,1988,,,,4/30/2022 11:11pm
4321,Fantasies,"(P),(S),(D),(*)",(L-Wed.),7081st Ave. S.W.,Bars/Clubs,Hickory,NC,1988,,,,4/30/2022 11:13pm
4322,Tree Tops,"(YC),(D),(S),(*)",(Disco),246 14th Ave. N.E.,Bars/Clubs,Hickory,NC,1988,,,,4/30/2022 11:14pm
4323,Parkers News,,,339 S. Main,Cruising Areas,High Point,NC,1988,,,,4/30/2022 11:14pm
4325,Friends,"(P),(YC),(D),(S),(*)",(Disco)(Rear),1551 Lejeune Blvd.,Bars/Clubs,Jacksonville,NC,1988,,,,4/30/2022 11:17pm
4331,Adult Entertainment Center,,,6804 Davis Circle,,Raleigh,NC,1988,,,,6/8/2022 10:49am
4332,Bachelors Books ,(F&S),,3411 S. Wilmington St.,"Cruising Areas,Book Store",Raleigh,NC,1988,,,,4/30/2022 11:24pm
4333,Camera's Eye,,(Erotica),1433 S. Wilmington,Erotic Shop,Raleigh,NC,1988,,,,4/30/2022 11:25pm
4334,Capital Corral,"(*),(W),(PT),(D)",('Glitter Gulch')(Disco),313 W. Hargett,Bars/Clubs,Raleigh,NC,1988,,,,4/30/2022 11:26pm
4336,Glenwood Park,"(E),(L)",,1622 Glenwood Ave. at Five Points,Cruising Areas,Raleigh,NC,1988,,,,4/30/2022 11:27pm
4337,Harts Book Store ,,,312 W. Hargett St.,Book Store,Raleigh,NC,1988,,,,4/30/2022 11:27pm
4338,International Books,,,408 W. Rosemary,Book Store,Raleigh,NC,1988,,,,4/30/2022 11:30pm
4339,Our Place,,(Book Store),327 W. Hargett St.,Book Store,Raleigh,NC,1988,,,,4/30/2022 11:30pm
4340,St. John's M.C.C.,(MCC),,814 Dixie Trail,Religious Institution,Raleigh,NC,1988,,,,4/30/2022 11:31pm
4349,David's Lounge,"(*),(L),(YC),(D)", (Some L)(Disco),114 Market St.,Bars/Clubs,Wilmington,NC,1988,,,,4/30/2022 11:36pm
4351,Palladium,"(P),(YC),(D),(WE),(*)",(Disco),15 S. Front St.,Bars/Clubs,Wilmington,NC,1988,,,,4/30/2022 11:42pm
4353,Mirrors,"(L),(W),(PT)","(Some L,W)(Club Haven Shopping Ctr.)",5055 Country Club Rd.,Bars/Clubs,Winston-Salem,NC,1988,,,,6/12/2022 11:55am
4354,N. Liberty Books,,,42 N. Liberty St.,Book Store,Winston-Salem,NC,1988,,,,4/30/2022 11:45pm
4355,Power Company,"(P),(YC),(D),(S)",(Disco)(Use side door weekdays),5045 Country Club Road at Peacehaven,Bars/Clubs,Winston-Salem,NC,1988,,,,4/30/2022 11:46pm
4356,Studz Book Store,,,411 N . Liberty St.,"Cruising Areas,Book Store",Winston-Salem,NC,1988,,,,4/30/2022 11:47pm
4362,Adult Book & Cinema X,,,417 N.P. Ave.,"Erotic Shop,Book Store,Theatre",Fargo,ND,1988,,,,4/30/2022 11:55pm
4363,Fryn's Pan,"(M),(R),(AH)",,300 Main St.,Restaurant,Fargo,ND,1988,,,,4/30/2022 11:55pm
4364,My Place,"(L),(D),(PT),(*)",(Some L),1001 First Ave. S. at 10th St.,Bars/Clubs,Fargo,ND,1988,,,,4/30/2022 11:56pm
4365,Old Broadway,"(M),(R)",,22 Broadway,Restaurant,Fargo,ND,1988,,,,4/30/2022 11:57pm
4366,Pioneer Tavern ,"(M),(OC),(PT),(WE)",,107 Broadway,Bars/Clubs,Fargo,ND,1988,,,,5/1/2022 12:01am
4369,Plain Brown Wrapper,(F&S),,102 S. 3rd St.,Bars/Clubs,Grand Forks,ND,1988,,,,6/12/2022 11:59am
4378,Adams Street Bar,"(D),(*)", (Cocktail hour) (Disco),77 N. Adams,Bars/Clubs,Akron,OH,1988,,,,5/1/2022 12:11am
4379,Akron Steam & Sauna,,,41 S. Case at River,Bathhouses,Akron,OH,1988,,,,5/1/2022 12:12am
4380,Art Theater & Video X,,,288 E. Cuyahoga FIs.,"Erotic Shop,Theatre",Akron,OH,1988,,,,5/1/2022 12:12am
4381,Cascade Comm. Church,,,475 W. Market St.,Religious Institution,Akron,OH,1988,,,,5/1/2022 12:13am
4382,Gentle Lady,"(M),(L)",(Some L),782 W. Market,Bars/Clubs,Akron,OH,1988,,,,5/1/2022 12:13am
4383,Heartbeat,"(PT),(*)",,22 N. Main,Cruising Areas,Akron,OH,1988,,,,5/1/2022 12:15am
4384,Jox,"(YC),(D),(*)",(Disco),1433 S. Main,Bars/Clubs,Akron,OH,1988,,,,5/1/2022 12:16am
4385,Jox Tours,(IGTA),,1431 S. Main,Travel Service,Akron,OH,1988,,,,5/1/2022 12:17am
4387,Quest,"(L),(D),(S),(PT),(*)",(Many L)(Disco),1615 S. Arlington Rd.,Bars/Clubs,Akron,OH,1988,,,,5/1/2022 12:19am
4390,Terry's,CW,,116 E. Market,Bars/Clubs,Akron,OH,1988,,,,6/12/2022 12:04pm
4395,Graduate,(M),,24 W. Union,Bars/Clubs,Athens,OH,1988,,,,6/12/2022 11:06am
4399,Dars Bar,"(*),(P),(L),(PT)",(Some L),1120 W. Tuscarawas,Bars/Clubs,Canton,OH,1988,,,,5/1/2022 12:27am
4400,Five-Forty Club,"(D),(P),(*)",(Disco),540 Walnut Ave. N.E.,Bars/Clubs,Canton,OH,1988,,,,5/1/2022 12:28am
4408,Junction Pub,"(M),(L),(OC),(PT)","(Some M, L,OC)",601 N. High St.,Bars/Clubs,Chillicothe,OH,1988,,,,5/1/2022 12:38am
4410,All Saints Chapel,,"(Box 19096, 45219)",1222 Ida,Religious Institution,Cincinnati,OH,1988,,,,5/1/2022 12:40am
4411,Crazy Ladies Bookstore,,,4168 Hamilton Ave.,Book Store,Cincinnati,OH,1988,,,,5/1/2022 12:40am
4413,Dock,"(D),(*)",(Macho)(Disco)(3rd St.),603 W. Pete Rose Way,Bars/Clubs,Cincinnati,OH,1988,,,,5/1/2022 12:41am
4415,Golden Lions,"(E),(OC)",,340 Ludlow,Bars/Clubs,Cincinnati,OH,1988,,,,6/12/2022 11:06am
4417,Integrity,,(Church),412 Sycamore,Religious Institution,Cincinnati,OH,1988,,,,5/1/2022 12:43am
4418,Jacobers,(S),,36 W. 5th St.,Bars/Clubs,Cincinnati,OH,1988,,,,6/12/2022 11:14am
4420,Metro,"(S),(D),(M),(RT)","(Some M, RT, Punk)",616 Ruth Lyons Lane,Bars/Clubs,Cincinnati,OH,1988,,,,5/1/2022 12:45am
4421,Plum St. Pipeline,"(*),(W),(PT),(SM)",(Levi & W)(Main Hole & Leather Works) (Downstairs),241 W. Court at Plum St.,Cruising Areas,Cincinnati,OH,1988,,,,5/1/2022 12:47am
4422,Rusconi's,"(M),(R)",(24 hrs.),126 W. 6th St.,Restaurant,Cincinnati,OH,1988,,,,5/1/2022 12:48am
4423,Side Door,(N),(Hustlers),619 Walnut at Gano Alley,Bars/Clubs,Cincinnati,OH,1988,,,,6/12/2022 12:01pm
4424,Simon Says,"(*),(N)",(Good cocktail hr.),428 Walnut,Bars/Clubs,Cincinnati,OH,1988,,,,5/1/2022 12:50am
4425,Spurs,"(*),(W)",(Some W),326 E. 8th St.,Cruising Areas,Cincinnati,OH,1988,,,,5/1/2022 12:51am
4426,Squeeze In,"(L),(E),(PT),(N)",(Mostly L),2401 Vine at Hollister,Bars/Clubs,Cincinnati,OH,1988,,,,6/12/2022 12:02pm
4427,Subway Bar & R ,(E),(Hustlers),609 Walnut,"Restaurant,Bars/Clubs",Cincinnati,OH,1988,,,,5/1/2022 12:53am
4428,2601 Club,"(*),(L),(YC),(D)",(Disco),2601 Vine St.,Bars/Clubs,Cincinnati,OH,1988,,,,5/1/2022 12:53am
4430,ZZ's Pizza,"(M),(R)",,2401 Gilbert,Restaurant,Cincinnati,OH,1988,,,,5/1/2022 12:55am
4437,Adams Row Bar & Grill,"(R),(WE),(*)",(WE*),11921 Lorain Rd.,Restaurant,Cleveland,OH,1988,,,,5/1/2022 5:03pm
4438,All Adult Books,(M),,3141 W. 25th St.,"Book Store,Erotic Shop",Cleveland,OH,1988,,,,6/8/2022 10:50am
4439,Attraxxions,(M),(Disco)(Parma Hts.),6757 W. 130th at Pearl,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:04pm
4440,Body Language,(*),"(Leather, toys, erotica) ",3291 W. 115th St. at Lorain,Erotic Shop,Cleveland,OH,1988,,,,5/1/2022 5:05pm
4441,Club Body Center,"(IGHC),(*)",,1448 W. 32nd St.,Bathhouses,Cleveland,OH,1988,,,,5/1/2022 5:05pm
4442,Club Isabella,"(M),(S)",,2025 Abington,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:06pm
4443,Club West 9th,(B),,1293 W. 9th,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:07pm
4445,Downtown Books,,,1352 W. 6th St.,Book Store,Cleveland,OH,1988,,,,5/1/2022 5:08pm
4446,Gay Hotline & Community Center,,(6-10pm) (216) 651-7111,2100 Fulton,"Hotlines,Community Center/Support Group",Cleveland,OH,1988,,,,5/1/2022 5:09pm
4449,Heck's,"(M),(R),(*)",,2927 Bridge,Restaurant,Cleveland,OH,1988,,,,5/1/2022 5:11pm
4450,H.I.T. Trinity Cathedral,,,2021 E. 22nd St.,Religious Institution,Cleveland,OH,1988,,,,5/1/2022 5:12pm
4451,House of Books,(M),,16500 Brookpark,Cruising Areas,Cleveland,OH,1988,,,,5/1/2022 5:12pm
4452,Integrity,,(Church),2021 E. 22nd St.,Religious Institution,Cleveland,OH,1988,,,,5/1/2022 5:13pm
4453,Isis Club,"(*),(P),(E),(D)",,1400 W. 6th St.,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:14pm
4454,Keys,"(D),(*)",(Macho)(Disco)('Tops')('Hot' cocktail hour),1028 Prospect Ave.,"Cruising Areas,Bars/Clubs",Cleveland,OH,1988,,,,5/1/2022 5:15pm
4455,Leather Stallion,"(SM),(W),(*)",,2203 E. St. Claire Ave.,Erotic Shop,Cleveland,OH,1988,,,,5/1/2022 5:16pm
4456,Legends ,"(D),(AH),(WE),(*)",(Lakewood),11719 Detroit,"Cruising Areas,Bars/Clubs",Cleveland,OH,1988,,,,5/1/2022 5:16pm
4457,Mans World II,"(*),(SM),(PT)",,2909 W. Detroit,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:17pm
4458,Numbers,"(D),(*)",(Disco),620 Frankfort,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:17pm
4459,Our World Travel,(IGTA),,1801 E. 12th St. #818,Travel Service,Cleveland,OH,1988,,,,5/1/2022 5:18pm
4460,Over the Rainbow,"(N),(R),(*)",,9506 Detroit Ave.,"Cruising Areas,Restaurant",Cleveland,OH,1988,,,,5/1/2022 5:18pm
4461,Paradise Inn,(L),,4488 State St.,Hotel,Cleveland,OH,1988,,,,5/1/2022 5:18pm
4462,Park Books,(M),,1813 E. 13th St.,Book Store,Cleveland,OH,1988,,,,5/1/2022 5:19pm
4463,Ritz,"(YC),(D)",(Disco)(Sun. only*),1012 Sumner,Bars/Clubs,Cleveland,OH,1988,,,,5/1/2022 5:19pm
4464,R.S.V.P.,,,13200 Shaker Square,Business,Cleveland,OH,1988,,,,5/1/2022 5:20pm
4465,Sneakers,"(M),(R)",,2216 Pertrarca,Restaurant,Cleveland,OH,1988,,,,5/1/2022 5:20pm
4466,Tomahawk,(OC),,11217 Detroit Ave.,Bars/Clubs,Cleveland,OH,1988,,,,6/12/2022 12:06pm
4476,Attic ,(PT),(Above Grotto),473 N. High St.,"Cruising Areas,Bars/Clubs",Columbus,OH,1988,,,,5/1/2022 5:26pm
4477,Campus Arcade,,(24hrs.) ,2166 N. High St.,Business,Columbus,OH,1988,,,,5/1/2022 5:27pm
4478,Club Columbus Health Club,"(P),(YC),(*)",,1575 E. Livingston,Bathhouses,Columbus,OH,1988,,,,5/1/2022 5:27pm
4479,Columbus Eagle Bar,"(*),(D),(PT),(SM),(W)",(Disco)('Eagle's Nest' in back—SM & W)(Open Sun.),232 N. 3rd,Bars/Clubs,Columbus,OH,1988,,,,5/1/2022 5:28pm
4480,Fan the Flames,(L),(Books), 65 S. 4th St.,Book Store,Columbus,OH,1988,,,,5/1/2022 5:28pm
4483,Herby's,"(D),(E),(PT),(R),(*)",(Fri. & Sat.-L)(* Sundays),349 Marconi,"Restaurant,Bars/Clubs",Columbus,OH,1988,,,,5/1/2022 5:30pm
4484,Lion's Den Bookstore,(F&S),(Peeps),4309 W esterville Rd.,Book Store,Columbus,OH,1988,,,,5/1/2022 5:31pm
4485,Mel's Place,"(L),(R)",,785 Bank St.,Restaurant,Columbus,OH,1988,,,,5/1/2022 5:31pm
4486,M.C.C.,(MCC),,1253 N. High St.,Religious Institution,Columbus,OH,1988,,,,5/1/2022 5:31pm
4488,Summit Station,"(YC),(L),(D),(S)",(L only),2210 Summit St.,Bars/Clubs,Columbus,OH,1988,,,,5/1/2022 5:32pm
4489,Tradewinds II,"(*),(W),(SM),(PT),(D)","(Some W ,SM)(Adj. FortDicks-W-Disco-D)",117 E. Chestnut,Cruising Areas,Columbus,OH,1988,,,,5/1/2022 5:34pm
4490,Trends,"(YC),(D),(*),(E)",(Disco)(Adj. Garage Disco),40 E. Long St.,Bars/Clubs,Columbus,OH,1988,,,,5/1/2022 5:35pm
4491,The Exchange,,(above Eagle's Nest),235 N. Luzelle ,Bars/Clubs,Columbus,OH,1988,,,,6/12/2022 12:04pm
4492,The Grotto,"(PT),(*)",(Disco),473 N. High St.,"Cruising Areas,Bars/Clubs",Columbus,OH,1988,,,,5/1/2022 5:36pm
4493,Village Junction,"(M),(R),(C),(AH)",(AH-Fri. & Sat. only),780 S. High St.,Restaurant,Columbus,OH,1988,,,,5/1/2022 5:37pm
4494,Zodiac Book Store,"(F&S),(*)",(Peeps)(F&S upstairs),3015 Morse Rd.,"Book Store,Erotic Shop",Columbus,OH,1988,,,,5/1/2022 5:41pm
4495,Zodiac Book Store,"(F&S),(*)",(Peeps)(F&S upstairs),3395 E. Main,"Book Store,Erotic Shop",Columbus,OH,1988,,,,5/1/2022 5:41pm
4496,Zodiac Book Store,"(F&S),(*)",(Peeps)(F&S upstairs),3615 Trabue Rd.,"Book Store,Erotic Shop",Columbus,OH,1988,,,,5/1/2022 5:41pm
4497,Zodiac Book Store,"(F&S),(*)",(Peeps)(F&S upstairs),1565 Alum Creek Dr.,"Book Store,Erotic Shop",Columbus,OH,1988,,,,5/1/2022 5:41pm
4508,Changes,"(L),(D),(PT)",(Some L)(Disco),35 W. 5th St.,Bars/Clubs,Dayton,OH,1988,,,,5/1/2022 5:46pm
4509,Dayton Lesbian & Gay Ctr.,,,665 Salem Ave.,Community Center/Support Group,Dayton,OH,1988,,,,5/1/2022 5:46pm
4512,Martinique,"(N),(L)",(Some L),148 Salem Ave.,Bars/Clubs,Dayton,OH,1988,,,,6/12/2022 11:17am
4514,Rustic Cabin Inn,(PT),,2320 W ilm ington Pike,Hotel,Dayton,OH,1988,,,,5/1/2022 5:48pm
4515,Stage Door,(*),,44 N. Jefferson,Cruising Areas,Dayton,OH,1988,,,,5/1/2022 5:49pm
4516,Underground,"(N),(PT)",(Closed Sun.),5539 Far Hills Ave.,Bars/Clubs,Dayton,OH,1988,,,,5/1/2022 5:49pm
4523,Springhill Farm,(L),(Cabins & camping)(Some L),5704 Highpoint Rd.,Bars/Clubs,Glenford,OH,1988,,,,6/12/2022 12:02pm
4525,1470 West,"(M),(YC),(D),(WE),(*),(V),(AH)","(SomeM,YC)(Disco))(WE*)(Dynasty-Wed.)(CI. Mon.)",1470 W. Dorothy Lane,Bars/Clubs,Kettering,OH,1988,,,,5/1/2022 5:59pm
4529,Somewhere in Time,"(D),(*)",(Disco),804 W. North St.,Bars/Clubs,Lima,OH,1988,,,,5/1/2022 6:01pm
4531,Club 1504,"(D),(W),(*)",(Some W), 1504 Broadway,Bars/Clubs,Lorain,OH,1988,,,,5/1/2022 7:27pm
4533,Johnny's,"(D),(L)",(Disco)(Some L),1090 Park Ave.,Bars/Clubs,Mansfield,OH,1988,,,,5/1/2022 7:29pm
4534,Richard's,"(D),(PT),(YC),(*)",(Disco),15 E. 5th at Main,Bars/Clubs,Mansfield,OH,1988,,,,5/1/2022 7:29pm
4542,Summit Lodge Resort,"(H),(IGTA)",(614) 385-6822,26500 Wildcat Road,"Hotel,Travel Service",Rockbridge,OH,1988,,,,5/1/2022 7:36pm
4543,Universal Fruit & Nut Co.,"(*),(YC),(S),(D)",(Disco),1616 Cleveland Rd.,Bars/Clubs,Sandusky,OH,1988,,,,5/1/2022 7:39pm
4544,Your Place or Mine,(OC),,402 W. Water St.,Bars/Clubs,Sandusky,OH,1988,,,,6/12/2022 12:09pm
4547,Gaslight Inn,"(PT),(D),(L),(V),(E),(S),(*)",(Liquor)(Some L),638 W. Main,Bars/Clubs,Springfield,OH,1988,,,,5/1/2022 7:41pm
4548,20 Grand,,(Fri.&Sat.),109 W. Main,Bars/Clubs,Springfield,OH,1988,,,,6/12/2022 12:10pm
4555,David's Lounge ,"(D),(L),(S),(*)",(Some L),160 N. 4th,Bars/Clubs,Steubenville,OH,1988,,,,5/1/2022 7:51pm
4556,Steubenville News,,,604 Market St.,Book Store,Steubenville,OH,1988,,,,6/12/2022 12:03pm
4558,Arlington,"(M),(R)",,901 Starr ,Restaurant,Toledo,OH,1988,,,,5/1/2022 7:55pm
4559,Arlington,"(M),(R)",,2648 W. Central,Restaurant,Toledo,OH,1988,,,,5/1/2022 7:55pm
4560,Bakers,"(R),(E)",, 518 Madison,Restaurant,Toledo,OH,1988,,,,5/1/2022 7:56pm
4561,Beverly Hills Cafe,"(M),(R)",,5215 Monroe,Restaurant,Toledo,OH,1988,,,,5/1/2022 7:56pm
4562,Bretz,"(*),(D)",(Disco),2012 Adams St.,Bars/Clubs,Toledo,OH,1988,,,,5/1/2022 7:57pm
4563,Caesar's Palace,"(YC),(S),(D),(*)",(Disco),133 N. Erie,Bars/Clubs,Toledo,OH,1988,,,,5/1/2022 7:57pm
4564,Denny's,"(M),(R),(C),(AH)",,3302 Secor Rd.,Restaurant,Toledo,OH,1988,,,,5/1/2022 7:58pm
4565,Hooterville Station,,,117 N. Erie St.,Bars/Clubs,Toledo,OH,1988,,,,6/12/2022 11:08am
4567,N'Touch,"(V),(*)",,608 Adams,Cruising Areas,Toledo,OH,1988,,,,5/1/2022 7:59pm
4568,Open Closet,"(D),(AH),(*)",(AH*),3330 Secor Rd.,Bars/Clubs,Toledo,OH,1988,,,,5/1/2022 7:59pm
4570,Rustler,"(W),(SM),(*)",,4023 Monroe,Book Store,Toledo,OH,1988,,,,6/12/2022 12:00pm
4571,Scenic,"(N),(S)",, 702 Monroe,Bars/Clubs,Toledo,OH,1988,,,,6/12/2022 12:01pm
4578,The Office,"(PT),(L),(WE),(*)",(Some L)(WE*)(C1. Sun.),126 Pine S.E.,Bars/Clubs,Warren,OH,1988,,,,6/12/2022 12:05pm
4581,Joshua's II ,(*),(Discobar),2709 Market St.,"Cruising Areas,Bars/Clubs",Youngstown,OH,1988,,,,5/1/2022 8:07pm
4582,Tiger Paw News,,,1011 Market St.,Book Store,Youngstown,OH,1988,,,,6/12/2022 12:06pm
4583,Troubadour Lounge,"(P),(YC),(*),(D)",(Macho)(Disco)(Main entrance at back parking lot),2622 Market St.,"Cruising Areas,Bars/Clubs",Youngstown,OH,1988,,,,5/1/2022 8:10pm
4584,Uptown Book Store,(*),,2597 Market St.,"Cruising Areas,Book Store",Youngstown,OH,1988,,,,5/1/2022 8:10pm
4592,Track Club,,,1710 Dupont,Bars/Clubs,Claremore,OK,1988,,,,5/1/2022 8:15pm
4595,Gate III Adult Books,,,2542 Fort Sills Blvd.,"Book Store,Erotic Shop",Lawton,OK,1988,,,,5/1/2022 8:17pm
4597,You and I,,(Military),205 S.W. Park,Bars/Clubs,Lawton,OK,1988,,,,5/1/2022 8:17pm
4602,Sunshine Shop,(M),,302 White St.,Business,Norman,OK,1988,,,,5/7/2022 1:35am
4609,Angles,"(*),(D),(YC),(L),(M)","(Disco)(Some YC, L)",2117 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:40am
4610,Backstreet,,"(Records, leather, gifts) at the Mainline",4315 N. Western,"Erotic Shop,Business",Oklahoma City,OK,1988,,checked,"Description mentions address for a location called mainline found on pg. 312. Entered Mainline address for this entry
",5/7/2022 1:42am
4611,Bunk House,"(*),(C&W),(D)",,2807 N.W. 36th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:43am
4612,Christie's Toybox,,,1189 N. MacArthur,Erotic Shop,Oklahoma City,OK,1988,,,,6/12/2022 10:59am
4613,Club Burgundy,,(Hustlers),434 W. Main,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:44am
4615,D.J.'s,"(P),(L),(D),(WE),(*)",,2805 N.W. 36th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:45am
4616,Family Diner,(R),,2122 N.W. 39th,Restaurant,Oklahoma City,OK,1988,,,,5/7/2022 1:47am
4618,Herland's Book Store,,,1630 N.W. 19th,Book Store,Oklahoma City,OK,1988,,,,5/7/2022 1:48am
4619,K.A.'s Club,(L),,2024 N.W. 11th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:48am
4620,Mainline,"(*),(W),(SM)","(Some W, SM, Uniforms)",4315 N. Western,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:49am
4621,M.C.C.,(MCC),,1900 N.W. 12th,Religious Institution,Oklahoma City,OK,1988,,,,5/7/2022 1:50am
4622,Oasis Community Center & Gay Helpline,,(405) 525-2437,2135 N.W. 39th,"Hotlines,Community Center/Support Group",Oklahoma City,OK,1988,,,,5/7/2022 1:50am
4623,Park,"(*),(V)",(Preppy),2125 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:51am
4624,Pebbletree Inn,"(M),(H)",,2200 N.W. 39th,Hotel,Oklahoma City,OK,1988,,,,5/7/2022 1:52am
4625,Razzy's,"(L),(V),(D)",(Disco),2120 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:52am
4626,Renaissance Athletic Club,,(R.A.C.),1704 N.W. 23rd,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:53am
4627,Saddle Tramps West,"(P),(W),(YC),(PT),(*)",(Good Sun. days),2201 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:54am
4629,Uncle Charlie's,(R),,3009 N. Classen,Restaurant,Oklahoma City,OK,1988,,,,5/7/2022 1:55am
4630,Village Inn Pancake House,"(M),(R),(AH)",,2701 Classen,Restaurant,Oklahoma City,OK,1988,,,,5/7/2022 1:55am
4631,Wreck Room,"(YC),(AH),(S)",, 2127 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1988,,,,5/7/2022 1:56am
4641,Bamboo,(OC),(Some OC) ,7204 E. Pine,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:01am
4642,Circle Theatre,(F&S),,10 S. Lewis,Theatre,Tulsa,OK,1988,,,,5/7/2022 2:02am
4644,Elite Book Store,(*),,814 S. Sheridan,"Cruising Areas,Book Store",Tulsa,OK,1988,,,,5/7/2022 2:03am
4645,Exile,"(AH),(D)",(Disco),3024 E. 15th,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:03am
4646,1515,(PT),,1515 S. Memorial,Cruising Areas,Tulsa,OK,1988,,,,5/7/2022 2:04am
4647,M.C.C.,(MCC),,1623 N. Maplewood,Religious Institution,Tulsa,OK,1988,,,,5/7/2022 2:04am
4648,Midtown Theatre & Books,,,319 3rd St.,"Theatre,Book Store",Tulsa,OK,1988,,,,5/7/2022 2:05am
4649,Mystique Adult Books ,,,716 N. Sheridan,"Book Store,Erotic Shop",Tulsa,OK,1988,,,,5/7/2022 2:05am
4652,Playmore,"(PT),(V)",(Beer),424 S. Memorial,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:07am
4653,Renegade,(PT),,1649 S. Main St.,Cruising Areas,Tulsa,OK,1988,,,,5/7/2022 2:08am
4654,Risque Adult Books,,,7216 E. Pine,"Book Store,Erotic Shop",Tulsa,OK,1988,,,,5/7/2022 2:08am
4655,Rustic Club,"(L),(PT)",(Many L),1229 S. Memorial,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:13am
4656,Sparky's,"(*),(D)",(Disco),3340 S. Peoria,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:14am
4657,Tool Box Too,"(SM),(PT)",,1338 E. 3rd,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:14am
4658,TNT,"(*),(D),(P),(PT)",(Liquor),2114 S. Memorial,"Cruising Areas,Bars/Clubs",Tulsa,OK,1988,,,,5/7/2022 2:15am
4659,Underground,(N),,311 E. 7th,Bars/Clubs,Tulsa,OK,1988,,,,5/7/2022 2:15am
4669,Cook's Tavern,"(M),(D)",(Disco),66 E. Main,Bars/Clubs,Ashland,OR,1988,,,,5/7/2022 2:21am
4673,Hoolstender's,"(M),(OC),(PT)",(North Bend),2043 Sherman,Bars/Clubs,Coos Bay,OR,1988,,,,5/7/2022 2:42am
4677,M.C.C.,(MCC),,1165 N.W. Monroe,Religious Institution,Corvallis,OR,1988,,,,5/7/2022 2:44am
4680,Cassady'sTavern,"(W),(YC),(L),(PT),(*),(D),(WE),(C),(AH)","(D-WE)(SomeW,YC,L)(Also C-AH)",539 E. 13th,"Cruising Areas,Bars/Clubs",Eugene,OR,1988,,,,5/7/2022 2:47am
4682,Gizmo's,"(M),(L),(D),(WE),(*)",(Many L)(Disco) (Downstairs-WE*),959 Pearl St.,Bars/Clubs,Eugene,OR,1988,,,,5/7/2022 2:48am
4684,Mother Kali's Book Store,(L),,541 Blair Blvd.,Book Store,Eugene,OR,1988,,,,5/7/2022 2:49am
4685,Riviera Room,"(L),(OC),(D),(PT)",, 39 W. 10th Ave.,Bars/Clubs,Eugene,OR,1988,,,,5/7/2022 2:50am
4690,Klamath Falls Gay Union,,,428 S. 9th St.,Organization,Klamath Falls,OR,1988,,,,5/7/2022 3:05am
4691,Over-The-Waves,"(M),(R)",Late nights—Summers only),2945 N.W. Jetty,Restaurant,Lincoln City,OR,1988,,,,5/7/2022 3:06am
4692,Medford Hotel,"(M),(H),(PT)",(Bar), 406 W. Main St.,"Bars/Clubs,Hotel",Medford,OR,1988,,,,5/7/2022 3:07am
