ID,title,description,streetaddress,city,state,type,amenityfeatures,Year,unclear_address,uncleartype,notes,lastmodified
2279,Varsity Lounge,(R-days)(Some OC)(Nights & Sun. brunch),1517 N. Pennsylvania,Indianapolis,IN,Restaurant,"(M),(R),(OC)",1983,,,,12/5/2021 11:01am
2280,Won Ten,(Some L),17 Jackson Pl.,Indianapolis,IN,Bars/Clubs,(L),1983,,,,12/5/2021 11:01am
2286,The Pub,,407 Union,Lafayette,IN,Restaurant,"(M),(R),(YC)",1983,,,,12/5/2021 11:01am
2285,Heidelberg Gasthaus,,1015 Main St. ,Lafayette,IN,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:01am
2291,Jean's Bar & Grill,(Some L)(Sleazy),302 West St. ,Madison,IN,"Bars/Clubs,Restaurant",(L),1983,,,,12/5/2021 11:01am
2292,Carriage House,,247 Kilgore,Muncie,IN,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2293,Mark III,(Disco),107 E. Main St. ,Muncie,IN,Bars/Clubs,"(YC),(D)",1983,,,,12/5/2021 11:01am
2296,Fraternity House,(Disco),3421 W. Sample St. ,South Bend,IN,"Restaurant,Bars/Clubs","(*),(YC),(D),(R)",1983,,,,12/5/2021 11:01am
2297,Little Denmark Book Store,,3002 Western Ave. ,South Bend,IN,Book Store,,1983,,,,12/5/2021 11:01am
2299,Michigan St. Theatre & Book Store,('Wild back room'),1316 S. Michigan,South Bend,IN,"Book Store,Theatre",,1983,,,,1/7/2022 9:10am
2298,Mary Gee's,(Some L),3201 Western Ave. ,South Bend,IN,Bars/Clubs,"(D),(L)",1983,,,,12/5/2021 11:01am
2301,Stables,(Disco)(Looks promising),1040 Western Ave. ,South Bend,IN,Bars/Clubs,"(YC),(D)",1983,,,,12/5/2021 11:01am
2300,Sea Horse,(No sign - opp. A & P),1902 Western Ave. ,South Bend,IN,Bars/Clubs,"(L),(D),(S)",1983,,,,12/5/2021 11:01am
2306,R-Place,,684 Lafayette Ave. ,Terre Haute,IN,Bars/Clubs,"(*),(D),(PT),(S)",1983,,,,12/5/2021 11:01am
2307,Utopian Club,"(Some L, B)",635 N. 10th St. ,Terre Haute,IN,Bars/Clubs,"(L),(B)",1983,,,,12/5/2021 11:01am
2311,Pleasure Palace Adult Books,(Cruisy arcade),117 Kellogg,Ames,IA,"Book Store,Cruising Areas",,1983,,,,12/5/2021 11:01am
2310,Dugan's Deli,,2902 West,Ames,IA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2313,Danish Book World & Arcade,,16th Ave. ,Cedar Rapids,IA,Book Store,,1983,,,,1/7/2022 9:36am
2314,Danish Book World & Arcade,,6th St. S.W.,Cedar Rapids,IA,Book Store,,1983,,,,1/7/2022 9:36am
2315,Warehouse,(Disco)(Some L)(Snacks)(Hard to find - call (319) 365-9044 for directions),525 'H' St. S.W.,Cedar Rapids,IA,Bars/Clubs,"(YC),(D),(L),(*)",1983,,,,12/5/2021 11:01am
2323,Adult Disocunt Books,(Arcade),310 W. 2nd St. ,Davenport,IA,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:36am
2320,Good Times Too,(Adult books),117 N. 16th St. ,Council Bluffs,IA,Book Store,(*),1983,,,,12/5/2021 11:01am
2321,Man's World Spa,(Baths)(Around corner from Good Times Too),1525 'B' Ave.,Council Bluffs,IA,Bathhouses,,1983,,,,12/5/2021 11:01am
2319,Ernie's Book Store,(Cruisy),2305 W. Braodway,Council Bluffs,IA,"Book Store,Cruising Areas",,1983,,,,12/5/2021 11:01am
2324,Centennial Bookstore,(Video & lounge*),717 W. 3rd St. ,Davenport,IA,Book Store,(*),1983,,,,12/5/2021 11:01am
2322,Off Broadway Emporium,"(Books, etc.)",3216 1st Ave. ,Council Bluffs,IA,Book Store,,1983,,,,12/5/2021 11:01am
2329,Bachelor's Library,(Book store),919 Walnut,Des Moines,IA,Book Store,,1983,,,,12/5/2021 11:01am
2326,M.C.C.,,1618 W. 3rd St. ,Davenport,IA,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2325,Club 506 ,(Disco),506 Brady St.,Davenport,IA,Bars/Clubs,"(YC),(D),(*)",1983,,,,12/5/2021 11:01am
2331,Blue Nude Bookstore,,1117 Grand Ave. ,Des Moines,IA,Book Store,,1983,,,,12/5/2021 11:01am
2335,Our Place,"(Some YC, L)(Disco) betw. 8th & 9th",811 Walnut St. ,Des Moines,IA,Bars/Clubs,"(YC),(L),(PT),(D),(*)",1983,,,,12/5/2021 11:01am
2332,Court St. News,(Books & cruisy arcade),319 Court St. ,Des Moines,IA,"Book Store,Cruising Areas",,1983,,,,12/5/2021 11:01am
2330,Barndoor,"(Some W, SM, FFA) nr. 4th",321 Court St. ,Des Moines,IA,Bars/Clubs,"(*),(SM),(FFA),(W)",1983,,,,12/5/2021 11:01am
2340,D.J.'s Bistro,(Disco) (use rear door),951 Main St. ,Dubuque,IA,"Restaurant,Bars/Clubs","(YC),(D),(R)",1983,,,,12/5/2021 11:01am
2336,Page IV Book Store,('Wild back room'),205 4th St. ,Des Moines,IA,Book Store,(*),1983,,,,12/5/2021 11:01am
2341,Heritage Book Store,,1214 Central Ave. ,Ft. Dodge,IA,Book Store,(M),1983,,,,12/5/2021 11:01am
2342,Plessure Palace Adult Books,,315 Kirkwood Ave. ,Iowa City,IA,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:36am
2343,Six Twenty Club,(Some YC)(Disco),620 Mason St. ,Iowa City,IA,Bars/Clubs,"(*),(YC),(D),(PT),(L)",1983,,,,12/5/2021 11:01am
2345,Pleasure Palace Adult Books,,116 W. Main,Marshalltown,IA,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:36am
2349,Danish Book World ,nr. Crossroads Center,1507 La Port Rd. ,Waterloo,IA,Book Store,,1983,,,,12/5/2021 11:01am
2350,M.C.C. Church of the New Hope,,1346 W. Airline,Waterloo,IA,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2348,Madame Lovejoy's,"(Books, etc.)",405 W. 7th St. ,Sioux City,IA,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:10am
2357,View on the Hill,,204 Orchard,Kansas City,KS,"Restaurant,Bars/Clubs","(P),(R),(D)",1983,,,,12/5/2021 11:01am
2356,Pete's Pub,(Some L)(Fri.-Sun. only*),2550 W. 47th St. ,Kansas City,KS,Bars/Clubs,"(D),(L),(*)",1983,,,,12/5/2021 11:01am
2363,M.C.C.,,7725 W. 87th St.,Overland Park,KS,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2369,Howey's,(AH*),708 Kansas Ave.,Topeka,KS,Restaurant,"(M),(R),(C),(AH),(*)",1983,,,,12/10/2021 4:47pm
2365,Our Place,(Some L)(WE*),101 1/2 N. Broadway,Salina,KS,Bars/Clubs,"(L),(PT),(D),(WE),(*)",1983,,,,12/10/2021 4:35pm
2367,City News,(Books),718 Kansas Ave.,Topeka,KS,Book Store,,1983,,,,12/5/2021 11:01am
2370,Lambda,(Some L)(Disco),108 E. 8th Ave.,Topeka,KS,Bars/Clubs,"(P),(PT),(L),(YC),(D),(*)",1983,,,,12/5/2021 11:01am
2372,Town Crier Books,,3937 S.W. Gage Ctr. Dr. ,Topeka,KS,Book Store,,1983,,,,12/5/2021 11:01am
2380,Nifty Kitchen,,1815 Broadway,Wichita,KS,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
2379,M.C.C.,,907 S. St. Francis,Wichita,KS,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2377,Free Spirit,,410 E. 47th St. South,Wichita,KS,Bars/Clubs,"(*),(YC),(D),(P)",1983,,,,12/5/2021 11:01am
2378,Jack's Lounge,,1507 E. Pawnee,Wichita,KS,Bars/Clubs,"(PT),(YC)",1983,,,,12/5/2021 11:01am
2382,R & R Club ,nr. Broadway,100 W. 31st St. S.W.,Wichita,KS,Bars/Clubs,"(P),(D),(PT),(*)",1983,,,,12/5/2021 11:01am
2381,Our Fantasy,(Disco)(Huge complex),3201 S. Hillside,Wichita,KS,Bars/Clubs,"(D),(PT),(P),(*)",1983,,,,12/5/2021 11:01am
2397,The Bar,(Disco)(Old Johnny Angels again welcoming gays & current 'in' spot),224 E. Main St. ,Lexington,KY,Bars/Clubs,"(*),(YC),(D)",1983,,,,12/5/2021 11:01am
2395,Bungalow,(Some L) nr. Main,121 Mill St. ,Lexington,KY,Restaurant,"(M),(R),(L)",1983,,,,12/5/2021 11:01am
2396,Hidden Door ,(Some L),843 Lane Allen Rd. ,Lexington,KY,Bars/Clubs,(L),1983,,,,12/5/2021 11:01am
2402,City Disco,"(2 rooms)(Disco)(Some OC, YC, Hustlers)(Best days)(betw. Broadway & Chesnut)",662 River City Mall,Louisville,KY,Bars/Clubs,"(D),(OC),(YC),(*)",1983,,,,12/5/2021 11:01am
2403,Discovery,(Disco)(D - upstairs)(PT & Games)(3 bars)(Something for everyone),116 E. Main St. ,Louisville,KY,Bars/Clubs,"(*),(YC),(D),(PT)",1983,,,,12/5/2021 11:01am
2401,Camera's Eye,"(Books, films, cruisy arcade)",105 W. Main St. ,Louisville,KY,"Book Store,Business,Cruising Areas",,1983,,,,12/5/2021 11:01am
2408,Locker Room Baths,,730 Logan St. ,Louisville,KY,Bathhouses,,1983,,,,12/5/2021 11:01am
2407,Howard Johnson's,,100 E. Jefferson,Louisville,KY,Restaurant,"(M),(R),(C),(AH),(*)",1983,,,,12/5/2021 11:01am
2406,Fourth Ave. Pub,"(Some W, SM)(Sun. eve buffet*)",655 River City Mall,Louisville,KY,"Bars/Clubs,Restaurant","(SM),(W),(*)",1983,,,,12/5/2021 11:01am
2404,Downtowner,(Disco)(Some L),105 W. Main St. ,Louisville,KY,Bars/Clubs,"(D),(E),(S),(L),(*)",1983,,,,12/5/2021 11:01am
2413,Steak 'n' Eggs,,1136 S. 4th,Louisville,KY,Restaurant,"(M),(R),(C),(AH),(RT)",1983,,,,12/5/2021 11:01am
2410,M.C.C.,,322 York,Louisville,KY,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2412,Peek-O-Rama Adult Books,,222 W. Market,Louisville,KY,Book Store,(*),1983,,,,12/5/2021 11:01am
2409,Loft,"(Macho)(Some W, SM)(Cruisy)(Upstairs at Downtowner)",105 W. Main St. ,Louisville,KY,"Bars/Clubs,Cruising Areas","(W),(SM),(*)",1983,,,,12/5/2021 11:01am
2411,Odyssey,(River City Club),340 E. Oak,Louisville,KY,Bars/Clubs,"(P),(S)",1983,,,,12/5/2021 11:01am
2420,Owensboro Motor Inn Lounge,,401 Frederica,Owensboro,KY,Bars/Clubs,(M),1983,,,,12/5/2021 11:01am
2425,Truck Stop,"(Some YC, W, SM)(Disco) 2 mi. from Overpass on old Baton
Rouge Hwy.",Route 2,Alexandria,LA,Bars/Clubs,"(YC),(SM),(W),(D),(PT)",1983,,,,12/5/2021 11:01am
2422,Lion's Share,Alexandria Mall,3437 Masonic,Alexandria,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2423,Silly Sally's,(Disco),924 Jackson,Alexandria,LA,Bars/Clubs,"(YC),(D)",1983,,,,12/5/2021 11:01am
2424,TraveLodge,,1116 MacArthur,Alexandria,LA,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
2430,Barn,(Disco),111 Riverside Mall,Baton Rouge,LA,Bars/Clubs,"(C&W),(P),(D)",1983,,,,12/5/2021 11:01am
2429,Back Door,,3205 Plank Rd.,Baton Rouge,LA,Bars/Clubs,(L),1983,,,,12/5/2021 11:01am
2431,Cock & Bull,(Snacks)(Disco)(D in back),1564 Nicholson,Baton Rouge,LA,"Restaurant,Bars/Clubs","(*),(R),(D)",1983,,,,12/5/2021 11:01am
2432,Emporium,(Disco)(WE*) at Ardenwood,2645 Florida Blvd.,Baton Rouge,LA,Bars/Clubs,"(YC),(D),(WE),(*)",1983,,,,12/10/2021 4:47pm
2434,Mirror Room,"(Some YC, OC, L)",311 North Blvd.,Baton Rouge,LA,Bars/Clubs,"(YC),(OC),(L),(D),(*)",1983,,,,12/5/2021 11:01am
2433,George's Place,(Some levi & W)(Cruisy)(Patio),850 St. Louis St.,Baton Rouge,LA,"Bars/Clubs,Cruising Areas","(*),(P),(W)",1983,,,,12/5/2021 11:01am
2441,Pitt Grill,,1427 W . Tunnel Blvd.,Houma,LA,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
2446,C'Est La Guerre,(WE*)(Many L),607 N . University,Lafayette,LA,Bars/Clubs,"(WE),(D),(S),(L),(*)",1983,,,,12/10/2021 11:52am
2442,Studio One,(Disco),Lower Bayou Block Rd.,Houma,LA,Bars/Clubs,(D),1983,,,,12/5/2021 11:01am
2448,Frank's,(Neighborhood)(Late),1807 Jefferson,Lafayette,LA,Bars/Clubs,"(M),(PT)",1983,,,,12/5/2021 11:01am
2450,Pitt Grill,,2946 Johnston St.,Lafayette,LA,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
2449,Lena's,"(Some L)(Disco)(Open Sun.)(May be moving or closing) 3 M i. N., Carencro Exit",Hwy. 167,Lafayette,LA,Bars/Clubs,"(YC),(L),(D)",1983,,,,12/5/2021 11:01am
2447,Fantasy I,(Unisex) (Rear entrance off Bertrand),2946 Johnston,Lafayette,LA,Bars/Clubs,"(*),(YC),(D),(S),(PT)",1983,,,,12/5/2021 11:01am
2461,Terre Haute House,,311 Hudson Lane,Monroe,LA,Restaurant,"(M),(PE),(R)",1983,,,,12/5/2021 11:01am
2457,Loose Ends,,318 Pujo,Lake Charles,LA,Bars/Clubs,"(YC),(D),(*)",1983,,,,12/5/2021 11:01am
2459,Emporium,"(Some L, YC)",209 Louisville Ave.,Monroe,LA,Bars/Clubs,"(L),(YC),(D),(S)",1983,,,,12/5/2021 11:01am
2460,Steak & Egg,(Some RT),507 Louisville Ave.,Monroe,LA,Restaurant,"(M),(R),(C),(RT),(AH)",1983,,,,12/5/2021 11:01am
2471,Cafe Lafitte In Exile,(Cruisy)(Good days),901 Bourbon St.,New Orleans,LA,"Restaurant,Cruising Areas","(YC),(*)",1983,,,,12/5/2021 11:01am
2469,Bourgoyne Guest House,"(H & Apts.)(for info & check in, see 'Washing Well' Laundryteria next door)",839 Bourbon St.,New Orleans,LA,Hotel,"(*),(H)",1983,,,,12/5/2021 11:01am
2468,Bourbon Pub,(Disco - D upstairs at the 'Parade')(Game room)(Cruisy),801 Bourbon St.,New Orleans,LA,"Bars/Clubs,Cruising Areas","(YC),(*),(D)",1983,,,,12/5/2021 11:01am
2472,Cafe Sbisa,(Seafood),1011 Decatur St.,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2474,Canal Baths,"(Burned, maybe reopening)",740 N. Rampart,New Orleans,LA,Bathhouses,,1983,,,,12/5/2021 11:01am
2473,Camp Baths,,512 Gravier,New Orleans,LA,Bathhouses,,1983,,,,12/5/2021 11:01am
2475,Carson City,,2128 St. Claude Ave.,New Orleans,LA,Bars/Clubs,"(L),(C&W),(D)",1983,,,,12/5/2021 11:01am
2477,Charlene's,(Cl. Mon.) ,940 Elysian Fields,New Orleans,LA,Bars/Clubs,"(L),(*)",1983,,,,12/5/2021 11:01am
2476,Cave,"(Leather, liquid, etc.) T .T .'s West",820 N . Rampart St.,New Orleans,LA,Bars/Clubs,,1983,,,,1/7/2022 9:11am
2478,Clark's Gable,,941 Elysian Fileds,New Orleans,LA,Bars/Clubs,(L),1983,,,,12/5/2021 11:01am
2480,Club Midship,('Hustlers'),606 Iberville,New Orleans,LA,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
2481,Club New Orleans Baths,(Upstairs),515 Toulouse St.,New Orleans,LA,Bathhouses,(*),1983,,,,12/5/2021 11:01am
2482,Coffee Pot,,714 St. Peter,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2479,Closet,"(Dark back bar at Finale IIMSome SM, FFA) (looks promising)",642 N. Rampart St.,New Orleans,LA,Bars/Clubs,"(SM),(FFA)",1983,,,,12/5/2021 11:01am
2483,Corral,(Above Lafitte's),901 Bourbon St.,New Orleans,LA,Bars/Clubs,"(W),(PT),(*)",1983,,,,12/5/2021 11:01am
2488,Dirty Dottie's Cleaners,,826 N . Rampart St.,New Orleans,LA,Business,,1983,,,,12/5/2021 11:01am
2485,Cruz Inn,,940 St. Louis St.,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2486,Diane's ,,2317 Jefferson Hwy.,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2484,Country Club,(Bar & R)(D)(Swim pool)(WE*),634 Louisa St.,New Orleans,LA,"Restaurant,Bars/Clubs","(R),(D),(P),(WE),(*)",1983,,,,12/10/2021 4:47pm
2487,Dignity,(Church),1022 Barracks,New Orleans,LA,Religious Institution,,1983,,,,12/5/2021 11:01am
2492,Fantasy,(Erotic cards & gifts),906 Royal St.,New Orleans,LA,Erotic Shop,,1983,,,,1/7/2022 9:11am
2493,Fatted Calf,(Hamburgers* ),727 St. Peter St.,New Orleans,LA,Restaurant,"(R),(*)",1983,,,,12/10/2021 4:45pm
2491,Enraged Chicken,,1115 St. Mary,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2489,Dolpen II Book Store,,823 Royal St.,New Orleans,LA,Book Store,(*),1983,,,,12/5/2021 11:01am
2490,Eden,,1201 Decatur St.,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2496,Finale II,,642 N . Rampart St.,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2494,Faubourg Marigny Book Store,,600 Frenchman St.,New Orleans,LA,Book Store,,1983,,,,12/5/2021 11:01am
2498,Galley House,,542 Chartres St.,New Orleans,LA,Bars/Clubs,"(OC),(*)",1983,,,,1/7/2022 9:11am
2499,Garfield's,(Male strippers) ,1001 N. Rampart,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2495,Feelings Cafe,,2600 Chartres St.,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2497,Flamingos Cafe & Bar,(Omelets & quiches)(Circus Room - upstairs) ,1625 St. Charles Ave.,New Orleans,LA,"Restaurant,Bars/Clubs",(*),1983,,,,12/5/2021 11:01am
2502,Golden Star Steak House,,911 Decatur St.,New Orleans,LA,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:01am
2501,Golden Lantern,"(Some W , SM, something for everyone - open 24 hrs.)(Good days)",1239 Royal St.,New Orleans,LA,Bars/Clubs,"(*),(SM),(W)",1983,,,,12/5/2021 11:01am
2504,Jewel's Tavern,(Cruisy)(Active 'john' & back game room),1207 Decatur St.,New Orleans,LA,"Cruising Areas,Bars/Clubs",(*),1983,,,,1/7/2022 9:11am
2509,Le Bistro,"(Disco)(B, RT, L, 'Hustlers')",800 Bourbon St.,New Orleans,LA,Bars/Clubs,"(D),(S),(B),(RT),(L)",1983,,,,12/5/2021 11:01am
2507,Kevino's Pizza,,1040 Toulouse,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2506,Kathryn's Upstairs,(Looks promising)(Patio) (Downstairs), 3229 N . Causeway,Metairie,LA,Bars/Clubs,"(PT),(D)",1983,,,,2/1/2022 5:52pm
2505,Jonathan's,(Cl. Sun.),714 N. Rampart,New Orleans,LA,Restaurant,"(M),(PE),(R)",1983,,,,12/5/2021 11:01am
2508,Lafitte Guest House,,1003 Bourbon St.,New Orleans,LA,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
2513,Lucille's & Friends,(Something for everyone),626 St. Philip St.,New Orleans,LA,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
2510,Les Bon Maison,,835 Bourbon St.,New Orleans,LA,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
2512,Louisiana Purchase,(Hustlers),740 Dauphine,New Orleans,LA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:01am
2511,Loading Zone,(SM in back)(Should be hot*),721 Bourbon St.,New Orleans,LA,Bars/Clubs,"(SM),(*)",1983,,,,12/10/2021 4:35pm
2514,Mama Rosa,(Pizza R) ,828 N. Rampart,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2517,Midtowne Spa,(Baths),700 Baronne St.,New Orleans,LA,Bathhouses,(*),1983,,,,12/5/2021 11:01am
2515,Marti's, at Rampart,1041 Dumaine,New Orleans,LA,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:01am
2516,Menefee's,(Health swim club)(Maybe opening soon - Should be a big winner),1103 N. Rampart St.,New Orleans,LA,"Restaurant,Hotel","(R),(H)",1983,,,,12/5/2021 11:01am
2518,Mississippi River Bottom,(Patio)(WE*),515 St. Philip St.,New Orleans,LA,Bars/Clubs,"(C&W),(WE),(*)",1983,,,,12/10/2021 4:44pm
2519,M.C.C. ,,1800 Jefferson Ave.,New Orleans,LA,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
2524,Play It Again Sam,,740 Burgundy,New Orleans,LA,Bars/Clubs,(E),1983,,,,12/5/2021 11:01am
2525,Pussycat Adult Theatre,,3615 Tulane Ave.,New Orleans,LA,Theatre,,1983,,,,1/7/2022 9:11am
2522,Paw Paw's Cajun Country,,700 Burgundy,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2521,Palm Court,at St. Ann,800 N. Rampart ,New Orleans,LA,Restaurant,(R),1983,,,,12/5/2021 11:01am
2523,Pino's Club 621,,621 Elysian Fields,New Orleans,LA,Bars/Clubs,(L),1983,,,,12/5/2021 11:01am
2520,Nautilus Health Center,"(6th floor, Maison Blanche Bldg.)",901 Canal St.,New Orleans,LA,Gym,,1983,,,,1/7/2022 9:36am
2529,Round Up,(Hustlers), 819 St. Louis St.,New Orleans,LA,Bars/Clubs,(RT),1983,,,,12/5/2021 11:01am
2528,Refuge,,1041 Royal St.,New Orleans,LA,Bars/Clubs,,1983,,,,12/5/2021 11:01am
2527,Raintree,,437 Esplanade,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2530,Sidney's News Stand,(Books) ,917 Decatur St.,New Orleans,LA,Book Store,,1983,,,,12/5/2021 11:01am
2526,Quarter Scene,(May be open 24 hours) at Dauphine,900 Dumaine ,New Orleans,LA,Restaurant,"(*),(R)",1983,,,,12/5/2021 11:01am
2533,That Little Shop on Dumaine,"(Gifts, etc.)",539 Dumaine,New Orleans,LA,Business,,1983,,,,12/5/2021 11:01am
2532,St. Louis Crepe Shoppe,,817 St. Louis St.,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2536,Travis's,,834 N . Rampart St.,New Orleans,LA,Bars/Clubs,"(D),(S)",1983,,,,12/5/2021 11:01am
2534,The Clinic,(Some L)(WE*),540 Burgundy,New Orleans,LA,Bars/Clubs,"(E),(L),(WE),(*)",1983,,,,12/10/2021 4:43pm
2535,Tortilla Flats,(Mexican R) at Decatur,501 Esplanade ,New Orleans,LA,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:01am
2531,Sidney's News Stand,(Books) ,1332 S. Carrolton,New Orleans,LA,Book Store,,1983,,,,12/5/2021 11:01am
2539,Vera Cruz,(Mexican R) ,1141 Decatur,New Orleans,LA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2538,Ursuline Guest House,,708 Ursulines,New Orleans,LA,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
2537,T.T.'s West,('Wild back room'),820 N . Rampart St.,New Orleans,LA,Bars/Clubs,"(P),(SM),(W),(PT),(*)",1983,,,,12/5/2021 11:01am
2540,Verte Marte,(Deli), 1201 Royal St.,New Orleans,LA,Restaurant,,1983,,,,12/5/2021 11:01am
2541,Vieux Carre Motor Lodge,,920 N. Rampart St.,New Orleans,LA,Restaurant,"(R),(M)",1983,,,,12/5/2021 11:01am
2542,Wanda's,('Hustlers'), 704 Iberville,New Orleans,LA,Bars/Clubs,"(RT),(*)",1983,,,,12/5/2021 11:01am
2552,Florentine,,728 Austin PL,Shreveport,LA,Bars/Clubs,"(M),(L),(B)",1983,,,,12/5/2021 11:01am
2553,Fun Shop,"(Books, etc.)",103 Texas Dr.,Shreveport,LA,Book Store,,1983,,,,12/5/2021 11:01am
2556,Snootie Fox,(Disco),802 Mason St.,Bossier City,LA,Bars/Clubs,"(L),(D),(PT)",1983,,,,12/5/2021 11:01am
2555,My Way Lounge,(Disco)(S - Thurs.),1605 Marshall,Shreveport,LA,Bars/Clubs,"(*),(D),(S)",1983,,,,12/5/2021 11:01am
2554,Korner,(Bobby's) (Something for everyone),800 Louisiana Ave.,Shreveport,LA,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
2560,Papa Joe's,(Best Sats.)(Disco),76 M t. Vernon Rd.,Augusta,ME,"Restaurant,Bars/Clubs","(R),(YC),(D),(L),(M),(*)",1983,,,,12/5/2021 11:01am
2566,Moonlight Reader II,"(Books, etc.) ",22 Alfred St.,Biddeford,ME,Book Store,,1983,,,,12/5/2021 11:01am
2568,Paris Book Store,,297 Lisbon St.,Lewiston,ME,Book Store,(*),1983,,,,12/5/2021 11:01am
2573,Arrows,,Berwick Road,Ogunquit,ME,Restaurant,"(M),(PE),(R)",1983,,,,12/5/2021 11:01am
2569,Sports' Man Athletic Club,(Some L) nr. Main,18 Canal St. ,Lewiston,ME,Bars/Clubs,"(*),(YC),(D),(L),(Hip),(PT)",1983,,,,12/5/2021 11:01am
2571,Admiral's Loft Guest House,1/2 mi. N. Tel: (207) 646-5496,Main St.,Ogunquit,ME,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
2578,Seafare Inn,,24 Shore Rd.,Ogunquit,ME,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
2574,Front Page,at Ogunquit Beach Rd.,Main St.,Ogunquit,ME,Restaurant,(R),1983,,,,12/5/2021 11:01am
2576,Gov. Wm. F. King Guest House,,89 Shore Rd.,Ogunquit,ME,Hotel,"(H),(M)",1983,,,,12/5/2021 11:01am
2577,Grenadier Motor Inn,,64 S. Main St.,Ogunquit,ME,"Hotel,Restaurant","(M),(H),(R)",1983,,,,12/5/2021 11:01am
2575, Garden Club Lounge,at Ogunquit Beach Rd.,Main St.,Ogunquit,ME,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
2580,The Club,(Disco),52 Main St.,Ogunquit,ME,"Restaurant,Bars/Clubs","(R),(YC),(D),(*)",1983,,,,12/5/2021 11:01am
2579,Shore House,(Guest house)(Rear),17 Shore Rd.,Ogunquit,ME,Hotel,(H),1983,,,,12/5/2021 11:01am
2583,Yellow Monkey Guest House,,44 Main St.,Ogunquit,ME,Hotel,(H),1983,,,,12/5/2021 11:01am
2582,The Tavern ,"at Clay Hill Farm (Very M) (Reservations
required) 2 mi. W.",Agamenticus Rd.,Ogunquit,ME,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
2588,Skippers,(Disco)(AH - Wed to Sun*),35 India St.,Portland,ME,Bars/Clubs,"(P),(YC),(D),(BYOB),(AH),(*)",1983,,,,12/10/2021 4:42pm
2590,Vault,(Disco),Commercial St.,Portland,ME,Bars/Clubs,"(AH),(BYOB),(D),(L),(M)",1983,,,,12/5/2021 11:01am
2589,Underground,(Tops in area')(Disco)(Liquor),3 Spring St.,Portland,ME,"Bars/Clubs,Restaurant","(*),(YC),(D),(R)",1983,,,,12/5/2021 11:01am
2597,Treasure Chest II Bookstore,,25 College Ave.,Waterville,ME,Book Store,,1983,,,,12/5/2021 11:01am
