ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,Year,unclear type or question,notes,Last Modified
4787,Raffles,(Disco),3 Farwell St. ,Newport,RI,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
523,Rafters,(Cruisy),7994 Santa Monica Blvd. ,Hollywood West,CA,"(W),(YC),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
524,Rage,(Disco),8911 Santa Monica Blvd. ,Hollywood West,CA,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
135,Raggedy Ann 'n' Andy's ,(Many L) (Disco),2320 N. 32nd St. ,Phoenix,AZ,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3656,Rah-Rah's Pub,(Some L)(Lunch & Sun. brunch),51 S. Day,Orange,NJ,"(D),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4377,Raiders,,402 W. Water St. ,Sandusky,OH,(S),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3154,Railroad Crossing,,6640 E. 8 Mile Rd. ,Detroit,MI,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1198,Railway Express Saloon,,147 Taylor St. ,San Francisco,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
3669,Rainbow ,,677 S. Broad,Trenton,NJ,"(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5238,Rainbow ,(Disco) (Texas Hwy. 149),2110 S. Eastman Rd. ,Longview,TX,"(YC),(D),(*)",Bars/Clubs,,1985,,,1/26/2022 2:11pm
1051,Rainbow Castle Co. ,,199 Valencia St. ,San Francisco,CA,"(PT),(C&W),(OC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
805,Rainbow Cattle Co. ,"(Some W, SM)(Cruisy)(Guerneville)",16220 Main ,Russian River,CA,"(PT),(W),(SM),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
2378,Rainbow Inn,"(Some M,L)",12 E. Ferguson,Wood River,IL,"(M),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4740,Rainbow Mtn. Resort,(Disco) (717)223-8484 (5 mi. N.E. of Stroudsburg),,Pocono Mts.,PA,"(H),(R),(D)","Hotel,Restaurant,Bars/Clubs",,1985,,,1/31/2022 4:29am
2402,Rainbows of Life ,"(Books,etc.)",133 W. Columbia ,Ft. Wayne ,IN,,Book Store,,1985,,,12/5/2021 12:17pm
2704,Raintree,,437 Esplanade ,New Orleans,LA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2263,Ram,(Books & flicks),3511 1.2 N. Halsted,Chicago,IL,(*),"Book Store,Business",,1985,,,12/5/2021 12:17pm
3155,Ramp,(Macho)(Disco)(WE*)(Rear),19144 Woodward Ave. ,Detroit,MI,"(D),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
137,Ramrod ,(Sun. beer bust*) (Patio),395 N. Black Canyon Rd. ,Phoenix,AZ,"(SM),(W),(PT),(*)",Bars/Clubs,,1985,,,2/1/2022 4:54pm
1052,Ramrod ,(Movies)(Opens 6am),1225 Folsom St. ,San Francisco,CA,"(WE),(*),(W)",Business,,1985,checked,,12/5/2021 12:17pm
3879,Ramrod ,"(Some W,SM)",494 West St. ,Greenwich Village & Chelsea,NY,"(W),(SM)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5191,Ranch,,6620 1/2 S. Maint St. ,Houston,TX,(D),Bars/Clubs,,1985,,,12/9/2021 2:09am
309,Ranchali's ,(Looks promising),831 S. Escondido Blvd. ,Escondido,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
2264,Random House,(24 hrs.),2600 N. Clark St.,Chicago,IL,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
5192,Rascal's ,(Cabaret),2702 Kirby ,Houston,TX,"(*),(R)",Restaurant,,1985,,,12/9/2021 2:09am
1540,Rascals ,('Hot cocktail hour')(Disco),1520 Connecticut Ave. N.W.,Washington,D.C.,"(*),(R),(D)",Restaurant,,1985,,,12/5/2021 12:17pm
3600,Rascals ,"(Some YC,M,B) (Disco)(L- 3rd floor WE) (just off Cookman)",611 Heck St. ,Asbury Park ,NJ,"(YC),(M),(B),(D),(L),(WE)",Bars/Clubs,,1985,,,1/31/2022 4:59am
4631,Raven Hall,(Pool)(Disco) (Brookmore Hotel) (1 mi. W. on US 202), 385 West Bridge St.,New Hope,PA,"(*),(R),(D)","Restaurant,Bars/Clubs,Hotel",,1985,,,2/1/2022 1:55pm
5285,Raw Power & Light Co. ,(New Wave)(Twinkies)(Disco),2315 San Pedro,San Antonio,TX,(D),Bars/Clubs,,1985,,,12/10/2021 1:59am
1053,Rawhide,,2280 7th St. ,San Francisco,CA,"(*),(C&W),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
623,Rawhide ,(Liquor)(Open 24 hrs.- WE) (N.Hollywood),10937 Burbank Blvd. ,Valley,CA,"(PT),(*),(C&W),(WE)",Bars/Clubs,,1985,,,1/26/2022 2:11pm
4537,Ray's Ordinary Bar & Grille,(Liquor),317 N.W. Broadway,Portland,OR,"(R),(E),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
3399,Ray's Playpen,(Bookstore),3235 Main St. ,Kansas City,MO,,Book Store,,1985,,,12/5/2021 12:17pm
5568,Red Apple Lounge,,57 E. Main,Walla Walla,WA,"(L),(E)",Bars/Clubs,,1985,,,12/10/2021 2:56pm
3542,Red Barn,(Games & slots) (nr. Maryland Pkwy. ),1317 E. Tropicana ,Las Vegas,NV,,Business,,1985,,,2/1/2022 5:02am
1870,Red Carpet,,204 Old Corry Rd. ,Pensacola,FL,(PT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
655,Red Carpet Book Store,,309 'D' St. ,Marysville,CA,(M),Book Store,,1985,,,12/5/2021 12:17pm
1871,Red Garter,(Disco)(Liquor)(Newly enlarged),500 S. Palafox,Pensacola,FL,"(*),(YC),(D),(S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
328,Red Lantern,"(Some W,SM,OC) (Cruisy)",4618 E. Belmont,Fresno,CA,"(W),(SM),(OC),(PT),(WE),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1424,Red Lantern Book Store,(E. Hartford),1247 Main St. ,Hartford,CT,,Book Store,,1985,,,1/26/2022 2:11pm
2622,Red Lerille's Health Club,(Cruisy),117 Doucet,Lafayette,LA,(M),"Business,Cruising Areas",,1985,,Health Club,12/5/2021 12:17pm
3936,Red Parrot,($15 cover)(Cabaret)(Disco),617 W. 57th St. ,Midtown- N.Y.C.,NY,"(*),(R),(M),(E),(D)","Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
1796,Red Road Books,,2316 S.W. 57th Ave. ,Miami,FL,,Book Store,,1985,,,12/5/2021 12:17pm
1797,Red Rooster,,2404 N.E. 2nd Ave. ,Miami,FL,"(OC),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4746,Red Star,"(Cruisy)(Some W,SM)(Disco)",11 S. 10th St. ,Reading ,PA,"(W),(SM),(D),(R),(*)","Restaurant,Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
202,Red's Bird Cage,,231 S. Main,Yuma,AZ,(M),Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
767,Redding Lounge ,(Hotel Redding),1748 Market St. ,Redding,CA,"(D),(PT),(*)","Bars/Clubs,Hotel",,1985,,,2/1/2022 1:55pm
2215,Redoubt ,,440 N. Halsted ,Chicago,IL,"(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3459,Reflections,(OC-S)(Unisex)(Disco)(WE*),1105 E. Commercial ,Springfield,MO,"(YC),(OC),(S),(D),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5353,Reflections,(Sun. brunch),315 West 400 So. ,Salt Lake City,UT,"(L),(R),(*)",Restaurant,,1985,,,12/10/2021 2:14am
2050,Reflections ,(Disco),1632 Walton Way,Augusta,GA,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4080,Reflections ,(Many L),1724 W. Oriskany St. ,Utica,NY,"(L),(YC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2705,Refuge ,,1041 Royal St. ,New Orleans,LA,"(*),(PE),(OC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3937,Regent East,,204 E. 58th St. ,Midtown- N.Y.C.,NY,(E),Business,,1985,,,12/5/2021 12:17pm
230,Regina's Place ,(Books & Movie arcade),1314 Main St. ,Little Rock,AR,,Book Store,,1985,,,12/5/2021 12:17pm
1482,Renaissance ,(The 'Ren')(Three floors)(Disco),107 W. 6th St. ,Wilmington,DE,"(R),(YC),(D),(PT),(*)","Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
3027,Renaissance Apts. ,,48 Commercial St. ,Provincetown,MA,(H),Hotel,,1985,,,12/5/2021 12:17pm
4443,Renaissance Athletic Club,(Baths),1704 N.W. 23rd ,Oklahoma City,OK,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
3616,Rendezvous,,137 S. New York Ave. ,Atlantic City,NJ,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
921,Rendezvous ,,1355 5th Ave. ,San Diego,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
1938,Rene's ,(Disco)(Unisex)(4 bars)(Pool),2605 W. Kennedy,Tampa,FL,"(D),(S),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
621,Renegade ,(Patio)(Some SM)(N.Hollywood),10932 Burbank Blvd. ,Valley,CA,"(SM),(D),(WE),(*)",Bars/Clubs,,1985,,,1/26/2022 2:11pm
1160,Renegade ,(Disco),1548 Polk St. ,San Francisco,CA,"(OC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1224,Renegades,(Liquor),393 Stockton,San Jose,CA,"(W),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4152,Revol,(Something for everyone),414 Battleground Ave. ,Greensboro,NC,(PT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
690,Revol ,,3924 Telegraph Ave. ,Oakland,CA,"(*),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
525,Revolver,(D.J. but no D)(Video)(Preppy),8851 Santa Monica Blvd. ,Hollywood West,CA,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3400,Rhine Castle,,2813 Main St. ,Kansas City,MO,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3156,Rhinoceros,,265 Riopelle ,Detroit,MI,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
3991,Rhythms ,(Disco)(Italian studs)(Cl. Mon. & Thu.),6826 New Utrecht Ave. ,Brooklyn,NY,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2303,Rialto,,14 W. Van Buren ,Chicago,IL,(B),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5193,Rich's ,(Disco),2401 San Jacinto ,Houston,TX,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/9/2021 2:09am
2125,Richard's Stuffed Potato ,(Behind Mary's),2109 Kuhio ,Waikiki Beach,HI,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
3028,Richmond Inn,,4 Conant St. ,Provincetown,MA,(H),Hotel,,1985,,,12/5/2021 12:17pm
308,Richmond St. Bar & Grill,,142 Richmond St. ,El Segundo,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
1959,Ricky's Place ,,3240 S. Dixie Hwy. ,West Palm Beach,FL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
922,Ring ,,4321 Fairmount,San Diego,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
5194,Ripcord,,715 Fairview ,Houston,TX,"(SM),(*)",Bars/Clubs,,1985,,,12/9/2021 2:09am
420,Ripples,(Liquor)(Disco),5101 E. Ocean,Long Beach,CA,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5195,Risky Business ,,2700 Albany ,Houston,TX,(M),Bars/Clubs,,1985,,,12/9/2021 2:09am
185,Rita's Rendezvous,(Sun. brunch) (Disco),3455 E. Grant Rd. ,Tucson,AZ,"(*),(R),(D)",Restaurant,,1985,,,12/5/2021 12:17pm
2216,Ritz,,937 N. State St. ,Chicago,IL,"(M),(B),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4005,Ritz,(Cards & gifts) (Jackson Heights),35-63 75th St. ,Queens,NY,,Business,,1985,,,1/26/2022 2:12pm
5131,Ritz ,(Occ. S.),1905 Market St. ,Galveston,TX,"(S),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5506,Ritz Cafe,(Liquor),429 15th Ave. E. ,Seattle,WA,"(R),(*)",Restaurant,,1985,,,12/10/2021 2:32pm
4041,River View Restaurant,,242 South Ave. ,Rochester,NY,"(L),(D)",Restaurant,,1985,,,12/5/2021 12:17pm
807,River Village,"(Cabins, bar & R)(Piano E) (707)869-9066 (Guerneville)",14880 River Road,Russian River,CA,"(H),(R),(E),(*)","Hotel,Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
1629,Riverside Pub,,602 S.W. 12th Ave. ,Ft. Lauderdale,FL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
3322,Riviera,(Many L),1621 30th Ave. ,Gulfport,MS,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
352,Roadmasters,"(SM,Levi)",21463 Foothill Blvd.,Hayward,CA,(SM),Bars/Clubs,,1985,,,12/5/2021 12:17pm
760,Robbie's ,(Disco),390 Pomona Mall East,Pomona,CA,"(L),(D),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5132,Robert Lafitte,,213 Kempner Ave. ,Galveston,TX,"(S),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3465,Robin Lounge,,105 W. Main,Bozeman,MT,"(M),(YC),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
733,Rocks ,"(Some W, SM)(Patio)",67-977 Hwy. 111,Palm Springs,CA,"(PT),(W),(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3468,Rocky Book Store,,121 Broadway,Butte,MT,(M),Book Store,,1985,,,12/5/2021 12:17pm
1541,Rogue ,,476 'K' St. N.W.,Washington,D.C.,"(S),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1236,Roller Garden,(Gay Tue. nights),15721 E. 14th St. ,San Leandro,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
3157,Rollerdome,(Gay Tue. nights- Check with Back Pocket or Cruise),8832 Greenfield,Detroit,MI,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
624,Roman Holiday Baths,(Van Nuys),14435 Victory Blvd. ,Valley,CA,(OC),Bathhouses,,1985,,,1/26/2022 2:12pm
646,Roman Holiday Baths,,12814 Venice Blvd. ,West Los Angeles ,CA,,Bathhouses,,1985,,,12/5/2021 12:17pm
4042,Roman Sauna Baths,,109 Liberty Pole Way,Rochester,NY,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
2443,Ron's Adult Book Store,,2016 S. Western Ave. ,Marion,IN,,Book Store,,1985,,,12/5/2021 12:17pm
374,Ron's in Laguna ,,1464 S. Coast Hwy ,Laguna Beach,CA,"(M),(R),(OC),(E)",Restaurant,,1985,,,12/5/2021 12:17pm
1630,Rooftop,(Some OC),3101 N. Federal Hwy. ,Ft. Lauderdale,FL,"(R),(E),(OC),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
3029,Roomers,,8 Carver St. ,Provincetown,MA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
647,Roostertail ,(Venice),1302 Washington ,West Los Angeles ,CA,,Bars/Clubs,,1985,checked,,1/26/2022 2:13pm
3195,Ropa,(Disco),146 W. Michigan Ave. ,Jackson,MI,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3030,Rose & Crown ,,158 Commercial St. ,Provincetown,MA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
526,Rose Tattoo,,665 N. Robertson Blvd. ,Hollywood West,CA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
4566,Rosemary's ,(Some L),2327 Hanover Ave. ,Allentown,PA,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4043,Rosie's ,(Disco)(Cl. Mon.),201 Monroe,Rochester,NY,"(D),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1004,Rosie's Cantina ,(Fast-food Mexican R),4001 18th St. ,San Francisco,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
4885,Rossville Books,,3409 Rossville ,Chatanooga,TN,,Book Store,,1985,,,12/5/2021 12:17pm
3754,Rosy's Rum & Rations,(Some L),486 Elmwood Ave. ,Buffalo,NY,"(M),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2706,Round Up,(Hustlers),819 St. Louis,New Orleans,LA,(RT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3401,Round Up,"('Fun place'- Some W,SM,OC)(WE*)",701 W. 12th,Kansas City,MO,"(W),(SM),(OC),(PT),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5056,Round-Up Saloon,(Disco)(Square D-Lessons),3914 Cedar Springs,Dallas,TX,"(*),(C&W),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2511,Rowdie's ,"(Some M,L)",1127 4th St. ,Sioux City,IA,"(M),(L),(S),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4538,Roxy Hearts,,1121 S.W. Stark,Portland,OR,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
3882,Roxy Roller Rink,,515 W. 18th St. ,Greenwich Village & Chelsea,NY,(M),Business,,1985,checked,,12/5/2021 12:17pm
551,Royal Viking Motel,(at Alvara),2025 W. 3rd ,Midtown,CA,"(M),(H)",Hotel,,1985,,,2/1/2022 4:59am
138,Royal Villa Motel ,(Pool),1102 E. Turney Ave. ,Phoenix,AZ,,Hotel,,1985,,,12/5/2021 12:17pm
3098,Rubaiyat,(Disco),102 S. 1st,Ann Arbor,MI,"(D),(YC),(M)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3159,Ruby's Flaming Star,,9310 Greenfield ,Detroit,MI,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
4322,Ruby's Slipper ,(WE*),2894 E. Main St. ,Columbus,OH,"(S),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1005,Rugby,(Men's Clothing),4071 18th St. ,San Francisco,CA,,Business,,1985,,,12/5/2021 12:17pm
343,Rumor Hazzit,(Preppies)(Disco)(Enter thru rear),8741 Garden Grove Blvd.,Garden Grove,CA,"(D),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
583,Rumors,"(Clothes,etc.)",4019 Sunset Blvd. ,Silverlake,CA,,Business,,1985,,,12/5/2021 12:17pm
1939,Rumors,,4502 S. Dale Mabry,Tampa,FL,"(M),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4930,Rumors,(Disco)(Video)(Liquor)(Til 6am-WE),616 Marshall Ave. ,Memphis,TN,"(*),(YC),(D),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
625,Rumors ,(Liquor) (N.Hollywood),10622 Magnolia,Valley,CA,"(L),(*)",Bars/Clubs,,1985,,,1/26/2022 2:14pm
3561,Rumpus Room,(Something for everyone),424 E. 4th St. ,Reno,NV,"(PT),(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
4248,Rusconi's,(24 hrs.),126 W. 6th St. ,Cincinnati,OH,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2217,Rush St. Books,,913 N. Rush St. ,Chicago,IL,,Book Store,,1985,,,12/5/2021 12:17pm
3031,Rushes,(Pool),14 Mechanic St. ,Provincetown,MA,(H),Hotel,,1985,,,12/5/2021 12:17pm
1741,Russell House,,415 William St. ,Key West,FL,"(H),(M)",Hotel,,1985,,,12/5/2021 12:17pm
3693,Rusti Cork ,(Just N. of I-40),2428 San Mateo Pl. ,Albuquerque,NM,"(P),(L),(D)",Bars/Clubs,,1985,,,1/31/2022 5:10am
4350,Rustic Cabin Inn,,2320 Wilmington Pike,Dayton,OH,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
4399,Rustler ,,4023 Monroe,Toledo,OH,"(W),(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
809,Rusty Nail,(Some L)(Sun. aft. hamburgers)(Forestville),9117 River Rd. ,Russian River,CA,"(D),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1940,Ruth's Country Kitchen,(24 hrs.),3027 W. Kennedy,Tampa,FL,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
4064,Ryan's Someplace Else,(3 rooms)(Disco)('Tops' in area)(Cruisy),138 E. Genesee,Syracuse,NY,"(*),(D)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1800,S.E.D.A,(Disco)(Sat. night only)(Rear),7547 Biscayne Blvd. ,Miami,FL,"(P),(AH),(D),(YC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1635,S.I.R. Apts.,,705 S.E. 2nd St. ,Ft. Lauderdale,FL,(H),Hotel,,1985,,,12/5/2021 12:17pm
924,S.R.O.,(Cruise bar),1807 5th Ave. ,San Diego,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
1286,S.S. Friendship,(Summers*),112 W. Channel Rd. ,Santa Monica,CA,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5609,Sabrinas Lounge ,(M-Days)(Nights *),2 N. Main St. ,Fond Du Lac,WI,"(PT),(M),(*)",Bars/Clubs,,1985,,,12/10/2021 7:21pm
1365,Sach's ,(Deli),70 S. Broadway,Denver,CO,(R),Restaurant,,1985,,,12/5/2021 12:17pm
3562,Saddle Room,(Downstairs at Chute #1),1278 S. Virginia,Reno,NV,"(*),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4444,Saddle Tramp West,"(Some W,YC)(Good Sun. days)",2201 N.W. 39th ,Oklahoma City,OK,"(P),(W),(YC),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
626,Safari,(Studio City),11100 Ventura Blvd.,Valley,CA,(R),Restaurant,,1985,,,1/26/2022 2:14pm
4591,Safari Lounge ,(Disco),108 W. Pittsburgh St. ,Greensburg,PA,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1390,Sagebrush,"(Some YC,W,L)(Disco)(C&W- Thu.)",934 S. Le May Ave. ,Fort Collins,CO,"(YC),(W),(L),(D),(C&W)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1941,Sahara,,4043 W. Kennedy,Tampa,FL,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
527,Saharan Motel,,7212 Sunset Blvd. ,Hollywood West,CA,,Hotel,,1985,checked,,12/5/2021 12:17pm
2031,Saint,(Very M)(Disco)(24 hrs.),1888 Cheshire Bridge Rd. N.E.,Atlanta,GA,"(M),(YC),(D),(R)","Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
3883,Saint,(Macho)(Disco)(Sat. & Sun. T-D only*),105 2nd Ave. ,Greenwich Village & Chelsea,NY,"(P),(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3992,Sal's Place,(Disco) (Brooklyn Heights),79 Pineapple St. ,Brooklyn,NY,"(YC),(D),(*)",Bars/Clubs,,1985,,,1/26/2022 2:14pm
2836,Salisbury News Agency,(Cruisy)(Adult Books),616 S. Salisbury Rd. ,Salisbury,MD,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
1631,Saloon,,219 1/2 S.W. 1st Ave. ,Ft. Lauderdale,FL,(OC),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2956,Salt & Pepper,(Late),Rt. 7 S. ,Pittsfield ,MA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
1632,Saltaire Motel ,,2831 Vistamar,Ft. Lauderdale,FL,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
1453,Salty Dog,(Disco),95 Pequot,New London,CT,"(YC),(D),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2265,Sam's,,2540 N. Clark St. ,Chicago,IL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
5639,Sam's ,"(Some YC, L)(Disco)",1206 Regent St. ,Madison,WI,"(*),(YC),(L),(D),(PT)",Bars/Clubs,,1985,,,12/10/2021 7:38pm
5432,Sam's Inn,(Military),255 Potomac,Quantico,VA,(M),Bars/Clubs,,1985,,,12/10/2021 2:00pm
4886,Sambo's ,,2500 Brainerd Rd. ,Chatanooga,TN,"(M),(R),(C),(AH)",Restaurant,,1985,,,12/5/2021 12:17pm
5330,Sambo's ,,3670 Washington Blvd. ,Ogden,UT,"(M),(R),(C),(AH)",Restaurant,,1985,,,12/10/2021 2:00am
2708,Sammy's Back Door, (Gretna),827 Derbigny St. ,New Orleans,LA,(*),Bars/Clubs,,1985,,,1/26/2022 2:15pm
5286,San Antonio Free Clinic,,1136 W. Woodlawn,San Antonio,TX,,Health Clinics,,1985,,,1/7/2022 12:22pm
5090,San Antonio Mining Co. ,(Some L)(Patio),800 E. San Antonio,El Paso,TX,"(*),(PT),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
923,San Diego Gayzette ,(Publication),3780 5th Ave. ,San Diego,CA,,Publications,,1985,,,1/7/2022 12:11pm
1199,San Francisco Gym,(Upstairs),149 Powell St. ,San Francisco,CA,,Gym,,1985,,,1/7/2022 11:51am
3496,Sanctuary,"(Some W,SM)(Video)(Leather shop)",200 S. 18th St. ,Lincoln,NE,"(W),(SM),(PT),(*)","Bars/Clubs,Erotic Shop",,1985,,,1/7/2022 12:06pm
1542,Sanctuary ,(Disco),1811 Columbia Rd. N.W.,Washington,D.C.,(D),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1455,Sandpiper,('Answer')(Some L) (4 mi. W. on US 7),235 Danbury Rd. ,New Milford,CT,"(L),(D)",Bars/Clubs,,1985,,,1/26/2022 2:13pm
3032,Sandpiper Beach House,(Pool),165 Commercial St. ,Provincetown,MA,"(M),(H),(*)",Hotel,,1985,,,12/5/2021 12:17pm
5710,Sands,,608 E. 2nd St. ,Gillette,WY,(M),Bars/Clubs,,1985,,,12/10/2021 8:42pm
375,Sandy's ,,1600 S. Coast Hwy. ,Laguna Beach,CA,"(M),(R),(AH),(C)",Restaurant,,1985,,,12/5/2021 12:17pm
2304,Sandy's Lounge,(Some L),8105 S. Cottage Grove,Chicago,IL,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1633,Sans Souci Apt.-Motel,,618 N. Birch Rd. ,Ft. Lauderdale,FL,,Hotel,,1985,,,12/5/2021 12:17pm
4677,Sansom St. Cinema,,120 S. 13th St. ,Philadelphia,PA,,Theatre,,1985,,,12/5/2021 12:17pm
1292,Santa Rosa Inn,(Some L),4302 Santa Rosa Ave. ,Santa Rosa,CA,"(YC),(*),(D),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5507,Sapphos,(Disco)(SM-Bikers),706 E. Pike St. ,Seattle,WA,"(L),(D),(PT),(SM)",Bars/Clubs,,1985,,,12/10/2021 2:33pm
1798,Sapphos I,(Disco)(Liquor),2490 S.W. 17th Ave. ,Miami,FL,"(L),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
