"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Plaza Bar","On Main Plaza",NA,"Santa Fe","NM","","Bars/Clubs",1969,NA,-105.938772,35.687846,"General Coordinates Used",NA,NA,NA,"1969-NM-0140"
"Plaza Colon","",NA,"Santa Fe","NM","Cruisy Area,(RT)","Crusiy Areas",1976,NA,-105.938772,35.687846,"General Coordinates Used",NA,NA,NA,"1976-NM-0141"
"Rest Stop","on I-10 E.",NA,"Lordsburg","NM","Cruisy Area","Crusiy Areas",1980,NA,-108.708665,32.350361,"General Coordinates Used",NA,NA,NA,"1980-NM-0142"
"Rusty Cork","San Mateo Pl. just N. of I-40",NA,"Albuquerque","NM","(P),(L),(D)","Bars/Clubs",1980,NA,-106.586388,35.106875,"General Coordinates Used",NA,NA,NA,"1980-NM-0143"
"Sandia Park","foot trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1976,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1976-NM-0144"
"Sandia Park","foot trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1977,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1977-NM-0145"
"Sandia Park","foot trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1978,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1978-NM-0146"
"Sandia Park","foot trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1979,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1979-NM-0147"
"Sandia Park","foot trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1980,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1980-NM-0148"
"Sandia Peak","Foot Trails",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1975,NA,-106.450567,35.203706,"Found",NA,NA,NA,"1975-NM-0149"
"The Plaza","",NA,"Santa Fe","NM","Cruisy Area,(RT)","Crusiy Areas",1977,NA,-105.938512,35.687428,"Found",NA,NA,NA,"1977-NM-0150"
"The Plaza","",NA,"Santa Fe","NM","(RT),Cruisy Area","Crusiy Areas",1978,NA,-105.938512,35.687428,"Found",NA,NA,NA,"1978-NM-0151"
"The Plaza","",NA,"Santa Fe","NM","(RT),Cruisy Area","Crusiy Areas",1979,NA,-105.938512,35.687428,"Found",NA,NA,NA,"1979-NM-0152"
"The Plaza","",NA,"Santa Fe","NM","(RT),Cruisy Area","Crusiy Areas",1980,NA,-105.938512,35.687428,"Found",NA,NA,NA,"1980-NM-0153"
"U. of N.M.","Administration Bldg.",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1975,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1975-NM-0154"
"U. of N.M.","Administration Bldg.",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1976,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1976-NM-0155"
"U. of N.M.","Administration Bldg. T-Room",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1979,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1979-NM-0156"
"U. of N.M.","Geology Bldg. T-Room, Electrical Bldg. T-Room & gym (north showers)",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1980,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1980-NM-0157"
"U. of N.M.","Administration Bldg. T-Room",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1978,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1978-NM-0158"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1975,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1975-NM-0159"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1976,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1976-NM-0160"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1977,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1977-NM-0161"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1978,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1978-NM-0162"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1979,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1979-NM-0163"
"University Drug Store","",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1980,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1980-NM-0164"
"University of New Mexico","Administration Building",NA,"Albuquerque","NM","Cruisy Area","Crusiy Areas",1977,NA,-106.619781,35.084319,"Found",NA,NA,NA,"1977-NM-0165"
"Walking the Block","around La Fonda Hotel (& infamous T-Room)",NA,"Santa Fe","NM","Cruisy Area","Crusiy Areas",1979,NA,-105.937804,35.68665,"Found",NA,NA,NA,"1979-NM-0166"
"Walking the Block","around La Fonda Hotel (& infamous T-Room)",NA,"Santa Fe","NM","Cruisy Area","Crusiy Areas",1980,NA,-105.937804,35.68665,"Found",NA,NA,NA,"1980-NM-0167"
