Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
14398,IA014,Book Stores,around 4th & Court,,Des Moines,IA,Cruisy Area,Cruising Areas,1980,NA,-93.6249593,41.5868353,Google Verified Location
14527,IA143,Book Stores,around 4th & Court,NA,Des Moines,IA,Cruisy Area,Cruising Areas,1979,NA,-93.611783,41.587051,Verified Location
14433,IA049,Boulevard Room,(Some G),325 E. Market St.,Iowa City,IA,"(M),(YC),(G),(D),(*)",Bars/Clubs,1978,NA,-91.5305086,41.6633828,Google Verified Location
14443,IA059,Boulevard Room,(Some G),325 E. Market Street,Iowa City,IA,"(M),(YC),(G),(D),(*)",Bars/Clubs,1977,NA,-91.5305086,41.6633828,Google Verified Location
14435,IA051,Cave Inn Pizza,,126 Welch,Ames,IA,"(M),(R)",Restaurant,1977,NA,-93.6497904,42.0217817,Google Verified Location
14528,IA144,Central Park,T-Rooms,NA,Mason City,IA,Cruisy Area,Cruising Areas,1977,NA,-93.201901,43.15224,Verified Location
14529,IA145,Central Park,T-Rooms,NA,Mason City,IA,Cruisy Area,Cruising Areas,1978,NA,-93.201901,43.15224,Verified Location
14531,IA147,Central Park T-Rooms,,NA,Mason City,IA,Cruisy Area,Cruising Areas,1980,NA,-93.201901,43.15224,Verified Location
14530,IA146,Central Park T-Rooms,,NA,Mason City,IA,Cruisy Area,Cruising Areas,1979,NA,-93.201901,43.15224,Verified Location
14429,IA045,City Disco Park,(Some G) (DIsco),545 6th Ave.,Des Moines,IA,"(*),(YC),(G),(D),(PT)",Bars/Clubs,1978,NA,-93.6252239,41.5888582,Google Verified Location
14417,IA033,City Disco Park,"(Some G) (Iowa's 'top' complex has (Disco)(Cabaret), arcade, Patio bar & lounge. Open 8 p.m.- 2 a.m. daily, Sun. 6 p.m.- 10 p.m.)",545 6th Ave.,Des Moines,IA,"(*),(HIP),(YC),(G),(D),(S),(PT)",Bars/Clubs,1979,NA,-93.6252239,41.5888582,Google Verified Location
14430,IA046,Corn Parlor,(Home of the Iowa 'Corn Haulers'),942 6th Ave.,Des Moines,IA,"(W),(SM),(*)",Bars/Clubs,1978,NA,-93.6261211,41.5941155,Google Verified Location
14392,IA008,Country Cove,(Baths) (Opening spring of 79- should be a winner),403 4th St.,Des Moines,IA,(H),"Baths,Hotel",1980,NA,-93.6082445,41.5740637,Google Verified Location
14393,IA009,Country Cove Tap Room & Dance Hall,"(Home of the Iowa Cornhaulers Levi Club) (Some W, SM, OC, FFA, RT) (Disco) (Opens 11am) at Court",201 4th Ave.,Des Moines,IA,"(*),(W),(WE),(D),(SM),(OC),(FFA),(RT),(PT)",Bars/Clubs,1980,NA,-93.460557,41.650204,Google Verified Location
14532,IA148,Country Cove Tap Room & Dance Hall,"(Home of the Iowa Cornhaulers Levi Club) (Some W, SM, OC, FFA, RT) (Disco) (D-WE) (Opens 11 a.m.) 4th & Court",NA,Des Moines,IA,"(*),(W),(SM),(OC),(FFA),(RT),(D),(WE),(PT)",Bars/Clubs,1979,NA,-93.611783,41.587051,Verified Location
14533,IA149,Country Kitchen,14th & Grand,NA,Des Moines,IA,"(M),(R),(C),(AH)",Restaurant,1978,NA,-93.597973,41.593399,Verified Location
14536,IA152,Court House Square,,NA,Marshalltown,IA,Cruisy Area,Cruising Areas,1977,NA,-92.912082,42.04847,Verified Location
14537,IA153,Court House Square,,NA,Marshalltown,IA,Cruisy Area,Cruising Areas,1980,NA,-92.912082,42.04847,Verified Location
14535,IA151,Court House Square,,NA,Marshalltown,IA,Cruisy Area,Cruising Areas,1979,NA,-92.912082,42.04847,Verified Location
14534,IA150,Court House Square,,NA,Marshalltown,IA,Cruisy Area,Cruising Areas,1978,NA,-92.912082,42.04847,Verified Location
14394,IA010,Court St. News,(Books & cruisy arcade),319 Court St.,Des Moines,IA,,"Book Store,Cruising Areas",1980,NA,-93.6249593,41.5868353,Google Verified Location
14538,IA154,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1975,NA,-90.615846,41.493904,Verified Location
14542,IA158,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1979,NA,-90.615846,41.493904,Verified Location
14544,IA160,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1977,NA,-90.615846,41.493904,Verified Location
14543,IA159,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1976,NA,-90.615846,41.493904,Verified Location
14539,IA155,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1980,NA,-90.615846,41.493904,Verified Location
14540,IA156,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1978,NA,-90.615846,41.493904,Verified Location
14541,IA157,Credit Island Park,best by car,NA,Davenport,IA,Cruisy Area,Cruising Areas,1974,NA,-90.615846,41.493904,Verified Location
14407,IA023,Danish Book World,nr. Crossroads Center,646 La Port Rd.,Waterloo,IA,,Book Store,1980,NA,-92.3227966,42.4790773,Google Verified Location
14545,IA161,Danish Book World & Arcade,16th Ave & 6th St. S.W.,NA,Cedar Rapids,IA,,Book Store,1980,NA,-91.6771,41.961802,Verified Location
14437,IA053,Distillery,(Very mixed) (Best bet Sundays) Montrose Hotel ,223 3rd Ave. S.E.,Cedar Rapids,IA,(M),"Bars/Clubs,Hotel",1977,NA,-91.6659603,41.9772386,Google Verified Location
14385,IA001,Dugan's Deli,,2902 West,Ames,IA,"(M),(R)",Restaurant,1980,NA,-93.6573985,42.0251627,Google Verified Location
14409,IA025,Dugan's Deli,,2902 West,Ames,IA,"(M),(R)",Restaurant,1979,NA,-93.6573985,42.0251627,Google Verified Location
14423,IA039,Dugan's Deli,,2902 West,Ames,IA,"(M),(R)",Restaurant,1978,NA,-93.6573985,42.0251627,Google Verified Location
14444,IA060,Eadmar Hotel Lounge,,24 N. Washington,Mason City,IA,(M),"Bars/Clubs,Hotel",1977,NA,-93.2026764,43.152372,Google Verified Location
14547,IA163,Ellis Park,,NA,Cedar Rapids,IA,"(AYOR),Cruisy Area",Cruising Areas,1980,NA,-91.690986,41.998318,Verified Location
14548,IA164,Ellis Park,,NA,Cedar Rapids,IA,Cruisy Area,Cruising Areas,1978,NA,-91.690986,41.998318,Verified Location
14546,IA162,Ellis Park,,NA,Cedar Rapids,IA,Cruisy Area,Cruising Areas,1979,NA,-91.690986,41.998318,Verified Location
14451,IA067,Embassy ,,225 E. 5th,Waterloo,IA,"(M),(*)",Bars/Clubs,1976,NA,-92.3346818,42.4981038,Google Verified Location
14388,IA004,Ernie's Book Store,(Cruisy),2305 W. Broadway,Council Bluffs,IA,,"Book Store,Cruising Areas",1980,NA,-95.8785003,41.2615455,Google Verified Location
14413,IA029,Ernie's Book Store,(Cruisy),2305 W. Broadway,Council Bluffs,IA,,"Book Store,Cruising Areas",1979,NA,-95.8785003,41.2615455,Google Verified Location
14549,IA165,Fifth & Grand,area around bus depot,NA,Des Moines,IA,Cruisy Area,Cruising Areas,1973,NA,-93.611548,41.590609,Verified Location
14494,IA110,Fire Hose Inn,Montrose-Hofman Hotel,223 3rd Ave SE,Cedar Rapids,IA,(M),"Bars/Clubs,Hotel",1969,NA,-91.6659603,41.9772386,Google Verified Location
14500,IA116,Fire Hose Inn,Montrose-Hofman Hotel,223 3rd Ave SE,Cedar Rapids,IA,(M),"Bars/Clubs,Hotel",1968,NA,-91.6659603,41.9772386,Google Verified Location
14399,IA015,Fort Hotel,Basement T-Room,,Des Moines,IA,Cruisy Area,"Cruising Areas,Hotel",1980,NA,-93.6249593,41.5868353,Google Verified Location
14550,IA166,Fort Hotel,Basement T-Room,NA,Des Moines,IA,Cruisy Area,Cruising Areas,1979,NA,-93.629748,41.584442,Verified Location
14421,IA037,Forum Book Shop & Arcade,,513 Pearl St.,Sioux City,IA,,Book Store,1979,NA,-96.4078786,42.4957091,Google Verified Location
14551,IA167,Franklin Hotel,5th & Locust (piano bar),NA,Des Moines,IA,(M),"Bars/Clubs,Hotel",1965,NA,-93.624217,41.587266,Verified Location
14552,IA168,Franklin Hotel Bar,5th & Locust,NA,Des Moines,IA,(M),"Bars/Clubs,Hotel",1968,NA,-93.624217,41.587266,Verified Location
14554,IA170,Franklin Hotel Bar,5th & Locust,NA,Des Moines,IA,(M),"Bars/Clubs,Hotel",1966,NA,-93.624217,41.587266,Verified Location
14553,IA169,Franklin Hotel Bar,5th & Locust,NA,Des Moines,IA,(M),"Bars/Clubs,Hotel",1969,NA,-93.624217,41.587266,Verified Location
14555,IA171,Franklin Hotel Bar,5th & Locust,NA,Des Moines,IA,(M),"Bars/Clubs,Hotel",1970,NA,-93.624217,41.587266,Verified Location
