"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Quiet Room","","1527 E. Pawnee","Wichita","KS","(P),(D),(HIP),(YC),(*)","Bars/Clubs",1973,NA,-97.319666,37.6494121,"Google Verified Location",NA,NA,NA,"1973-KS-0137"
"Quiet Room","","1527 E. Pawnee","Wichita","KS","(P),(D),(HIP),(YC),(*)","Bars/Clubs",1974,NA,-97.319666,37.6494121,"Google Verified Location",NA,NA,NA,"1974-KS-0138"
"R & R Club","nr. Broadway","100 W. 31st St","Wichita","KS","(P),(D),(PT),(BYOB),(*)","Bars/Clubs",1980,NA,-97.3375869,37.637104,"Google Verified Location",NA,NA,NA,"1980-KS-0139"
"R & R Club","nr. Broadway","100 W. 31st St","Wichita","KS","(P),(D),(PT),(BYOB),(*)","Bars/Clubs",1979,NA,-97.3375869,37.637104,"Google Verified Location",NA,NA,NA,"1979-KS-0140"
"R&R Club","nr. Broadway","100 W. 31st S.","Wichita","KS","(P),(D),(PT),(*)","Bars/Clubs",1978,NA,-97.3375869,37.637104,"Google Verified Location",NA,NA,NA,"1978-KS-0141"
"R&R Club","(Looks promising)","31st and South Broadway","Wichita","KS","(P),(D),(PT)","Bars/Clubs",1977,"",-97.334385,37.637141,"Verified Location",NA,NA,NA,"1977-KS-0142"
"Red Flame","","1009 E. Douglas","Wichita","KS","(*)","Bars/Clubs",1970,NA,-97.3258596,37.6857865,"Google Verified Location",NA,NA,NA,"1970-KS-0143"
"Red Head","","418 W. 2nd","Wichita","KS","(G)","Bars/Clubs",1971,NA,-97.3422414,37.6897483,"Google Verified Location",NA,NA,NA,"1971-KS-0144"
"Red Head","","418 W. 2nd","Wichita","KS","(G)","Bars/Clubs",1970,NA,-97.3422414,37.6897483,"Google Verified Location",NA,NA,NA,"1970-KS-0145"
"Red Head","","418 W. 2nd","Wichita","KS","(G)","Bars/Clubs",1972,NA,-97.3422414,37.6897483,"Google Verified Location",NA,NA,NA,"1972-KS-0146"
"Roadside Park","2 mi. N.","","Hamilton","KS","Cruisy Area","Cruising Areas",1980,"",-96.164165,37.979471,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-KS-0147"
"Roadside Park","7 mi. from town on US 40-toward Topeka","","Lawrence","KS","Cruisy Area","Cruising Areas",1979,"",-95.23525,38.971669,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-KS-0148"
"Roadside Park","2 mi. N.","","Hamilton","KS","Cruisy Area","Cruising Areas",1979,"",-96.164165,37.979471,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-KS-0149"
"Roadside Park","7 mi. from town on US Hwy 40 toward Topeka","","Lawrence","KS","Cruisy Area","Cruising Areas",1978,"",-95.23525,38.971669,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-KS-0150"
"Roadside Park","2 mi. N.","","Hamilton","KS","Cruisy Area","Cruising Areas",1978,"",-96.164165,37.979471,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-KS-0151"
"Rosalea's Hotel","(May 1 to Labor Day - write first as local Ma Bell had the phone cut off)","121 Mian St.","Harper","KS","(H)","Hotel",1978,NA,-98.0271292,37.286393,"Google Verified Location",NA,NA,NA,"1978-KS-0152"
"Sambo's","","5th & Topeka","Topeka","KS","(M),(R),(C),(AH)","Bars/Clubs,Restaurant",1978,"",-95.678322,39.054634,"Verified Location",NA,NA,NA,"1978-KS-0153"
"Tap Room","","514 Commerical","Emporia","KS","","Bars/Clubs",1971,NA,-96.1798998,38.3912366,"Google Verified Location",NA,NA,NA,"1971-KS-0154"
"Tap Room","","514 Commerical","Emporia","KS","","Bars/Clubs",1972,NA,-96.1798998,38.3912366,"Google Verified Location",NA,NA,NA,"1972-KS-0155"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs",1970,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1970-KS-0156"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs",1972,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1972-KS-0157"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs",1973,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1973-KS-0158"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs",1971,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1971-KS-0159"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","","Bars/Clubs",1975,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1975-KS-0160"
"Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs",1974,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1974-KS-0161"
"The Office","(Some M, L, B, RT)","140 S. 5th St.","Salina","KS","(M),(L),(B),(RT),(PT)","Bars/Clubs",1980,NA,-97.608279,38.838843,"Google Verified Location",NA,NA,NA,"1980-KS-0162"
"The Shoppe","(Gift & books)*","115 W. 7th","Topeka","KS","(*)","Book Store,Business",1978,NA,-95.6729828,39.0497926,"Google Verified Location",NA,NA,NA,"1978-KS-0163"
"Third Stone","","1009 E. Douglas","Wichita","KS","","Bars/Clubs",1973,NA,-97.3258596,37.6857865,"Google Verified Location",NA,NA,NA,"1973-KS-0164"
"Trailways Bus Depot","('Hustlers')","","Wichita","KS","Cruisy Area","Cruising Areas",1979,"",-97.33388,37.688737,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-KS-0165"
"Trailways Bus Depot & Vicinity","","","Wichita","KS","Cruisy Area","Cruising Areas",1980,"",-97.33388,37.688737,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-KS-0166"
