"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress","ID"
2002,NA,32.7436,-117.2106313,"(at Rosecrans) 619/226-9019 2pm- 2am, from noon Sat-Mon","2820 Lytton St","San Diego","CA","(M),(D),(L),(S)","Bars","","The Hole",NA,"2820 Lytton St, San Diego, CA","2820 lytton st, san diego, ca 92110, usa","2002-CA-3014"
2002,NA,32.748428,-117.1622852,"(at 3rd Ave) 619/491-0400 7pm-2am (lessons at 7pm Wed-Sat), T-dance Sun","308 University Ave","San Diego","CA","(*),(M),(D),(CW),(WC)","Bars","","Kickers",NA,"308 University Ave, San Diego, CA","308 university ave, san diego, ca 92103, usa","2002-CA-3015"
2002,NA,32.7435981,-117.1605525,"(at Brookes) 619/296-6407 11am-2am","3610 5th Ave","San Diego","CA","(M),(NH),(WC)","Bars","","The Loft",NA,"3610 5th Ave, San Diego, CA","3610 fifth ave, san diego, ca 92103, usa","2002-CA-3016"
2002,NA,32.7269188,-117.1685002,"(at Harbor House Resort) 619/338-9942 noon-10pm","642 W Hawthorn","San Diego","CA","(M)","Bars","","Moby Dick's",NA,"642 W Hawthorn, San Diego, CA","642 w hawthorn st, san diego, ca 92101, usa","2002-CA-3017"
2002,NA,32.7477981,-117.1601832,"(at University) 619/299-1911 noon-2am, patio","3845 5th Ave","San Diego","CA","(M),(P),(V)","Bars","","No 1 Fifth Ave (no sign)",NA,"3845 5th Ave, San Diego, CA","3845 fifth ave, san diego, ca 92103, usa","2002-CA-3018"
2002,NA,32.7477326,-117.1460703,"(at University) 619/294-9005 noon-2am, patio","3811 Park Blvd","San Diego","CA","(*),(M),(D),(V),(WC)","Bars","","Numbers",NA,"3811 Park Blvd, San Diego, CA","3811 park blvd, san diego, ca 92103, usa","2002-CA-3019"
2002,NA,32.7486023,-117.1427246,"(at Alabama) 619/296-0889 noon- 2am, cruisy","2046 University Ave","San Diego","CA","(M),(L),(WC)","Bars","","Pecs",NA,"2046 University Ave, San Diego, CA","2046 university ave, san diego, ca 92104, usa","2002-CA-3020"
2002,NA,32.7506224,-117.1304047,"(at Lincoln) 619/281-8700 10am- midnight, till 2am Fri-Sat, cocktail lounge, patio","4012 30th St","San Diego","CA","(M)","Bars","","Redwing Bar & Grill",NA,"4012 30th St, San Diego, CA","4012 30th st, san diego, ca 92104, usa","2002-CA-3021"
2002,NA,32.7476703,-117.1297613,"(at University) 619/574-0744 noon-2am, sports & cruise bar","3815 30th St","San Diego","CA","(M),(NH),(D)","Bars","","Shooterz/Club Odyssey",NA,"3815 30th St, San Diego, CA","3815 30th st, san diego, ca 92104, usa","2002-CA-3022"
2002,NA,32.7242941,-117.1600253,"(at Elm) 619/232-1886 10am-2am","1807 5th Ave","San Diego","CA","(M),(NH),(P),(OC)","Bars","","SRO Lounge",NA,"1807 5th Ave, San Diego, CA","1807 fifth ave, san diego, ca 92101, usa","2002-CA-3023"
2002,NA,32.7412135,-117.1302442,"(at Upas) 619/291-3730 8pm-4am, leather shop in back","3404 30th St","San Diego","CA","(M),(L),(BW)","Bars","","Wolf's",NA,"3404 30th St, San Diego, CA","3404 30th st, san diego, ca 92104, usa","2002-CA-3024"
2002,NA,32.7475976,-117.1287299,"(at 30th) 619/295-8072 4pm-2am, from 2pm wknds","3040 North Park Wy","San Diego","CA","(M),(NH),(L),(WC)","Bars","","Zone",NA,"3040 North Park Wy, San Diego, CA","3040 n park way, san diego, ca 92104, usa","2002-CA-3025"
2002,NA,32.7444522,-117.1881907,"(at Washington Ave)  619/294-9590 8pm-2am, till4am Fri-Sat","2028 Hancock St","San Diego","CA","(*),(M),(D),(F),(E),(V),(WC)","Nightclubs","","Club Montage",NA,"2028 Hancock St, San Diego, CA","2028 hancock st, san diego, ca 92110, usa","2002-CA-3026"
2002,NA,32.7480817,-117.1540716,"(at Vermont) 619/295-2195, 619/497-4588 (club line) open Th- Sun","1051 University Ave","San Diego","CA","(*),(M),(D),(V),(YC)","Nightclubs","","Rich's",NA,"1051 University Ave, San Diego, CA","1051 university ave, san diego, ca 92103, usa","2002-CA-3027"
2002,NA,32.7264287,-117.1298897,"(at 30th)619/234-5789 8am-2pm, 7am-3pm wknds","3003 Grape St","San Diego","CA","(WC)","Cafes","","The Big Kitchen",NA,"3003 Grape St, San Diego, CA","3003 grape street, san diego, ca 92102, usa","2002-CA-3028"
2002,NA,32.7463821,-117.1607472,"(at Robinson) 619/296-4173 7am-midnight, till 1am wknds, coffeehouse for positive people & their friends, patio","3766 5th Ave","San Diego","CA","(MW),(E),(WC)","Cafes","","David's Place",NA,"3766 5th Ave, San Diego, CA","3766 fifth ave, san diego, ca 92103, usa","2002-CA-3029"
2002,NA,32.7360137,-117.1601373,"619/294-7001 8:30am-11pm, till midnight Fri-Sat, the name says it all","2929 5th Ave","San Diego","CA","","Cafes","","Extraordinary Desserts",NA,"2929 5th Ave, San Diego, CA","2929 fifth ave, san diego, ca 92103, usa","2002-CA-3030"
2002,NA,32.7626966,-117.1411198,"(at Mississippi)  619/298-8440 lunch, dinner & Sun brunch, bistro","2201 Adams Ave","San Diego","CA","(BW),(WC),(GO)","Restaurants","","Adams Avenue Grill",NA,"2201 Adams Ave, San Diego, CA","2201 adams ave, san diego, ca 92116, usa","2002-CA-3031"
2002,NA,32.7112494,-117.1613945,"(btwn 3rd Et 4th) 619/696-8747  lunch Et dinner, Sun brunch, Creole/Cajun","329 Market St","San Diego","CA","(WC)","Restaurants","","Bayou Bar & Grill",NA,"329 Market St, San Diego, CA","329 market st, san diego, ca 92101, usa","2002-CA-3032"
2002,NA,32.7484488,-117.1607751,"(at Normal) 619/260-8023 dinner, clsd Mon, French","440 University Ave","San Diego","CA","(WC)","Restaurants","","Cafe Eleven",NA,"440 University Ave, San Diego, CA","440 university ave, san diego, ca 92103, usa","2002-CA-3033"
2002,NA,32.7481313,-117.154646,"(at 10th Ave)  619/543-0790 11am-10pm, clsd Mon, French/ Italian, also bar","1027 University Ave","San Diego","CA","(WC)","Restaurants","","California Cuisine",NA,"1027 University Ave, San Diego, CA","1027 university ave, san diego, ca 92103, usa","2002-CA-3034"
2002,NA,32.7481337,-117.1596874,"(at 6th Ave) 619/295-2747 7am- midnight, till 2am Fri-Sat, NY deli","535 University Ave","San Diego","CA","(BW)","Restaurants","","City Deli",NA,"535 University Ave, San Diego, CA","535 university ave, san diego, ca 92103, usa","2002-CA-3035"
2002,NA,32.8434125,-117.2750142,"(at Klein) 858/454-8409 7:30am-3pm, fresh-baked items","7702 Fay","La Jolla","CA","","Restaurants","","The Cottage",NA,"7702 Fay, La Jolla, CA","7702 fay ave, la jolla, ca 92037, usa","2002-CA-3036"
2002,NA,32.7468102,-117.1609184,"(btwn 4th Et 5th) 619/295-2510 7am-midnight, some veggie","425 Robinson","San Diego","CA","(WC)","Restaurants","","Crest Cafe",NA,"425 Robinson, San Diego, CA","425 robinson ave, san diego, ca 92103, usa","2002-CA-3037"
2002,NA,32.748428,-117.1622852,"(at 3rd) 619/491-0400 9am-11pm, till midnight wknds, full bar, patio","308 University Ave","San Diego","CA","(WC)","Restaurants","","Hamburger Mary's",NA,"308 University Ave, San Diego, CA","308 university ave, san diego, ca 92103, usa","2002-CA-3038"
2002,NA,32.7285112,-117.1614373,"(at Ivy)  619/234-5540 dinner only, clsd Mon, French country, prix fixe dinner","2204 4th Ave","San Diego","CA","(WC)","Restaurants","","Liaison",NA,"2204 4th Ave, San Diego, CA","2204 fourth ave, san diego, ca 92101, usa","2002-CA-3039"
2002,NA,32.7342833,-117.1604833,"(at Olive) 619/295-7900 clsd Mon ,‘the ulti­mate in drag dining', ‘Bitchy Bingo' Wed, DJ wknds","2770 5th Ave","San Diego","CA","","Restaurants","","Lips",NA,"2770 5th Ave, San Diego, CA","2770 fifth ave, san diego, ca 92103, usa","2002-CA-3040"
2002,NA,32.7846748,-117.2526848,"(at San Jose) 858/488-9060 brkfst & lunch","3795 Mission Blvd","Mission Beach","CA","(MW),(GO)","Restaurants","","The Mission",NA,"3795 Mission Blvd, Mission Beach, CA","3795 mission blvd, san diego, ca 92109, usa","2002-CA-3041"
2002,NA,32.7445803,-117.1600683,"619/299-6499 dinner only","3671 5th Ave","San Diego","CA","(MW),(E),(GO)","Restaurants","","Mixx",NA,"3671 5th Ave, San Diego, CA","3671 fifth ave, san diego, ca 92103, usa","2002-CA-3042"
2002,NA,32.7361683,-117.1599994,"(at Quince) 619/298-7302 10am-9pm deli & restaurant","2949 5th Ave","San Diego","CA","","Restaurants","","Vegetarian Zone",NA,"2949 5th Ave, San Diego, CA","2949 fifth ave, san diego, ca 92103, usa","2002-CA-3043"
2002,NA,32.7565575,-117.1305745,"619/283-3135 gay Th night","4356 30th St","San Diego","CA","","Entertainment & Recreation","","Aztec Bowl",NA,"4356 30th St, San Diego, CA","4356 30th st, san diego, ca 92104, usa","2002-CA-3044"
2002,NA,32.7599634,-117.1459149,"#101 (at Madison) 0619/220-6830, 619/220-0097 (box office #) Igbt theater","4545 Park Blvd","San Diego","CA","","Entertainment & Recreation","","Diversionary Theatre",NA,"4545 Park Blvd, San Diego, CA","4545 park blvd, san diego, ca 92116, usa","2002-CA-3045"
2002,NA,32.7482029,-117.1545042,"(at 10th) 619/297-4171 10am-11pm, till 9pm Sun, lgbt","1029 University Ave","San Diego","CA","(WC)","Bookstores","","Obelisk the Bookstore",NA,"1029 University Ave, San Diego, CA","1029 university ave, san diego, ca 92103, usa","2002-CA-3046"
2002,NA,32.7508975,-117.1304507,"(at Lincoln) 619/584-8438 10am-5pm, clsd Sun-Mon, thrift shop benefits PWAs","4028 30th St","San Diego","CA","(WC)","Retail Shops","","Auntie Helen's",NA,"4028 30th St, San Diego, CA","4028 30th st, san diego, ca 92104, usa","2002-CA-3047"
2002,NA,32.5836014,-117.1090674,"619/424-8983 tattoos & piercing","1155 Palm Ave","Imperial Beach","CA","","Retail Shops","","Flesh Skin Grafix",NA,"1155 Palm Ave, Imperial Beach, CA","1155 palm ave, imperial beach, ca 91932, usa","2002-CA-3048"
2002,NA,32.7485282,-117.1596778,"(at 6th Ave) 619/543-1221","550 University Ave","San Diego","CA","","Retail Shops","","GayMartUSA",NA,"550 University Ave, San Diego, CA","550 university ave, san diego, ca 92103, usa","2002-CA-3049"
2002,NA,32.7982311,-117.2561679,"(at Emerald) 858/272-1188, 800/743-8743 body piercing","4638 Mission Blvd","Pacific Beach","CA","","Retail Shops","","Mastodon",NA,"4638 Mission Blvd, Pacific Beach, CA","4638 mission blvd, san diego, ca 92109, usa","2002-CA-3050"
2002,NA,32.7480094,-117.1631241,"(at 3rd) 619/296-8222 10am-10pm, gay gifts","141 University Ave","San Diego","CA","","Retail Shops","","Rainbow Road",NA,"141 University Ave, San Diego, CA","141 university ave, san diego, ca 92103, usa","2002-CA-3051"
2002,NA,32.7488427,-117.1492818,"619/299-6397, 800/438-8786 Igbt newsmagazine","3911 Normal St","San Diego","CA","","Publications","","Gay/Lesbian Times",NA,"3911 Normal St, San Diego, CA","3911 normal st, san diego, ca 92103, usa","2002-CA-3052"
2002,NA,32.7582466,-117.1703936,"(at Washington) 619/291-3500","901 Hotel Circle St","Mission Valley","CA","","Gyms & Health Clubs","","Frog's Athletic Club",NA,"901 Hotel Circle St, Mission Valley, CA","901 hotel cir s, san diego, ca 92108, usa","2002-CA-3053"
2002,NA,32.749259,-117.161355,"(btwn Washington & University) 619/295-0850 24hrs","3955 4th Ave","San Diego","CA","(PC)","Men's Clubs","","Club San Diego",NA,"3955 4th Ave, San Diego, CA","3955 fourth ave, san diego, ca 92103, usa","2002-CA-3054"
2002,NA,32.7486325,-117.1409518,"(at Mississippi) 619/297-1661 24hrs","2200 University Ave","San Diego","CA","(SW),(PC)","Men's Clubs","","Mustang Spa",NA,"2200 University Ave, San Diego, CA","2200 university ave, san diego, ca 92104, usa","2002-CA-3055"
2002,NA,32.7217695,-117.1704794,"(at Pacific Coast Hwy) 619/238-1980 24hrs","805 W Cedar St","San Diego","CA","(PC)","Men's Clubs","","Vulcan Steam & Sauna",NA,"805 W Cedar St, San Diego, CA","805 w cedar st, san diego, ca 92101, usa","2002-CA-3056"
2002,NA,32.7487598,-117.1529644,"(at Vermont) 619/291-7400 safer sex gifts","1220 University Ave","San Diego","CA","(WC)","Erotica","","Condoms Plus",NA,"1220 University Ave, San Diego, CA","1220 university ave, san diego, ca 92103, usa","2002-CA-3057"
2002,NA,32.7480938,-117.1461017,"(at University) 619/692-9499","3841 Park Blvd","San Diego","CA","","Erotica","","The Crypt",NA,"3841 Park Blvd, San Diego, CA","3841 park blvd, san diego, ca 92103, usa","2002-CA-3058"
2002,NA,32.7519997,-117.130344,"619/284-472","4094 30th St","San Diego","CA","","Erotica","","The Crypt",NA,"4094 30th St, San Diego, CA","4094 30th st, san diego, ca 92104, usa","2002-CA-3059"
2002,NA,32.7486351,-117.1434494,"(at Florida) 619/298-2644 24hrs","2004 University Ave","San Diego","CA","","Erotica","","F St Bookstore",NA,"2004 University Ave, San Diego, CA","2004 university ave, san diego, ca 92104, usa","2002-CA-3060"
2002,NA,32.7506397,-117.2074844,"(at Rosecrans) 619/221-0075 24hrs","3112 Midway Dr","San Diego","CA","","Erotica","","F St Bookstore",NA,"3112 Midway Dr, San Diego, CA","3112 midway dr, san diego, ca 92110, usa","2002-CA-3061"
2002,NA,32.8069112,-117.2182363,"858/581-0400 24hrs","4626 Albuquerque","San Diego","CA","","Erotica","","F St Bookstore",NA,"4626 Albuquerque, San Diego, CA","4626 albuquerque st, san diego, ca 92109, usa","2002-CA-3062"
2002,NA,32.7133051,-117.1608036,"(at 'F' St) 619/236-0841 24hrs","751 4th Ave","San Diego","CA","","Erotica","","F St Bookstore",NA,"751 4th Ave, San Diego, CA","751 fourth ave, san diego, ca 92101, usa","2002-CA-3063"
2002,NA,32.8213766,-117.1532946,"(at Mercury) 858/292-8083","7865 Balboa Ave","Kearny Mesa","CA","","Erotica","","F St Bookstore",NA,"7865 Balboa Ave, Kearny Mesa, CA","7865 balboa ave, san diego, ca 92111, usa","2002-CA-3064"
2002,NA,32.8880515,-117.1476089,"(at Dowdy) 858/549-8014 24hrs","7998 Miramar Rd","San Diego","CA","","Erotica","","F St Bookstore",NA,"7998 Miramar Rd, San Diego, CA","7998 miramar rd, san diego, ca 92126, usa","2002-CA-3065"
2002,NA,32.5478101,-117.0347201,"(at San Ysidro Blvd) 619/690-2070","4650 Border Village","San Ysidro","CA","","Erotica","","F St Bookstore",NA,"4650 Border Village, San Ysidro, CA","4650 border village rd, san ysidro, ca 92173, usa","2002-CA-3066"
2002,NA,32.7487791,-117.0822698,"(at 52nd) 619/287-1402","5265 University Ave","San Diego","CA","(WC)","Erotica","","Gemini Adult Books",NA,"5265 University Ave, San Diego, CA","5265 university ave, san diego, ca 92105, usa","2002-CA-3067"
2002,NA,32.7482094,-117.1509009,"(at Richmond) 619/299-7186 24hrs","1407 University Ave","San Diego","CA","","Erotica","","Midnight Books",NA,"1407 University Ave, San Diego, CA","1407 university ave, san diego, ca 92103, usa","2002-CA-3068"
2002,NA,32.7526628,-117.2156066,"(at Kemper) 619/222-9973 24hrs","3606 Midway Dr","San Diego","CA","","Erotica","","Midnight Books",NA,"3606 Midway Dr, San Diego, CA","3606 midway dr, san diego, ca 92110, usa","2002-CA-3069"
2002,NA,32.7563203,-117.0913028,"(at 48th) 619/582-1997 24hrs","4790 El Cajon Blvd","San Diego","CA","","Erotica","","Midnight Videos",NA,"4790 El Cajon Blvd, San Diego, CA","4790 el cajon blvd, san diego, ca 92115, usa","2002-CA-3070"
2002,NA,32.7140892,-117.1605049,"(btwn E & F Sts) 619/237-9056 24hrs","836 5th Ave","San Diego","CA","","Erotica","","Pleasureland",NA,"836 5th Ave, San Diego, CA","836 fifth ave, san diego, ca 92101, usa","2002-CA-3071"
2002,NA,37.7599089,-122.4383634,"(at 18th, in MCC) 0415/282-4272 social/support group ‘for gay men of Asian & Pacific Islander heritages'","150 Eureka St","San Francisco","CA","","Info Lines & Services","","GAPA (Gay/Asian Pacific Alliance)",NA,"150 Eureka St, San Francisco, CA","150 eureka st, san francisco, ca 94114, usa","2002-CA-3072"
2002,NA,37.7707934,-122.4243063,"415/255-2937","1853 Market St","San Francisco","CA","","Info Lines & Services","","Gay/Lesbian Outreach to Elders",NA,"1853 Market St, San Francisco, CA","1853 market st, san francisco, ca 94103, usa","2002-CA-3073"
2002,NA,37.7716881,-122.4240297,"(at Octavia) 415/437-2257 building new community ctr (open Fall '01)","1800 Market St","San Francisco","CA","","Info Lines & Services","","The LGBT Community Center Project of SF",NA,"1800 Market St, San Francisco, CA","1800 market st, san francisco, ca 94102, usa","2002-CA-3074"
2002,NA,37.7603879,-122.4357755,"(between 18th ft 19th)  0415/703-6150, 800/246-7743  (outside Bay Area) support & social groups, also crisis counseling for Igbt youth under 24 at 415/863-3636  (hotline #)","127 Collingwood","San Francisco","CA","","Info Lines & Services","","LYRIC (Lavender Youth Recreation/Information Ctr)",NA,"127 Collingwood, San Francisco, CA","127 collingwood st, san francisco, ca 94114, usa","2002-CA-3075"
2002,NA,37.7707934,-122.4243063,"415/626-7000 9am-9pm, till 8pm Fri, till 1pm Sat, clsd Sun, variety o f services including Igbt AA mtgs at 15th & Market","1853 Market","San Francisco","CA","","Info Lines & Services","","New Leaf",NA,"1853 Market, San Francisco, CA","1853 market st, san francisco, ca 94103, usa","2002-CA-3076"
2002,NA,37.7817958,-122.4136562,"(at Leavenworth) 415/431-7476 9am- noon (drop-in) & 1pm-4pm (appt only)","187 Golden Gate Ave","San Francisco","CA","","Info Lines & Services","","TARC (Tenderloin AIDS Resource Center)",NA,"187 Golden Gate Ave, San Francisco, CA","187 golden gate ave, san francisco, ca 94102, usa","2002-CA-3077"
2002,NA,37.7780029,-122.4186954,"(at Tom Waddell Clinic, btwn Polk & Van Ness and Grove & Hayes Sts) 415/554-2940 5pm-8:30pm Tue, support groups & counseling for MTF & FTM transsexuals, low-cost TG health clinic","50 Lech Walesa","San Francisco","CA","","Info Lines & Services","","Transgender Support Groups",NA,"50 Lech Walesa, San Francisco, CA","50 lech walesa, san francisco, ca 94102, usa","2002-CA-3078"
2002,NA,37.7996339,-122.4102746,"(at Powell, in ’Club Fugazi') 415/421-4222 the USA's longest running musical revue & wigs that must be seen to be believed, also restaurant & full bar","678 Green St","San Francisco","CA","(*),(GF)","Entertainment & Recreation","","Beach Blanket Babylon",NA,"678 Green St, San Francisco, CA","678 green st, san francisco, ca 94133, usa","2002-CA-3079"
2002,NA,37.7619917,-122.4347365,"(at Market) 415/621-6120 art house cinema, many Igbt & cult classics, live organ evenings","429 Castro","San Francisco","CA","","Entertainment & Recreation","","Castro Theatre",NA,"429 Castro, San Francisco, CA","429 castro st, san francisco, ca 94114, usa","2002-CA-3080"
2002,NA,37.7558511,-122.421353,"(at 22nd St)415/641-0235 queer-positive theater","1062 Valencia","San Francisco","CA","","Entertainment & Recreation","","The Marsh",NA,"1062 Valencia, San Francisco, CA","1062 valencia st, san francisco, ca 94110, usa","2002-CA-3081"
2002,NA,37.7680222,-122.4670096,"415/750-8345, 888/294-7683 guided tours available","Golden Gate Park","San Francisco","CA","(WC)","Entertainment & Recreation","","National AIDS Memorial Grove",NA,"Golden Gate Park, San Francisco, CA","golden gate park, san francisco, ca, usa","2002-CA-3082"
2002,NA,37.7756517,-122.4196224,"Lower Lobby (at Market) 415/861-8972 gay theater in historic Masonic Bldg","25 Van Ness Ave","San Francisco","CA","","Entertainment & Recreation","","The New Conservatory Theatre Center",NA,"25 Van Ness Ave, San Francisco, CA","25 van ness ave, san francisco, ca 94102, usa","2002-CA-3083"
2002,NA,37.7653717,-122.4183633,"(at S Van Ness)415/861-5079 Igbt theater","2926 16th St","San Francisco","CA","","Entertainment & Recreation","","Theatre Rhinoceros",NA,"2926 16th St, San Francisco, CA","redstone building, 2926 16th st, san francisco, ca 94103, usa","2002-CA-3084"
2002,NA,37.8659665,-122.2987483,"(at Addison), 510/845-8992 24hrs, call for recorded info, live DJ Fri-Sat","2107 4th St","Berkeley","CA","(*),(PC)","Men's Clubs","","Steamworks",NA,"2107 4th St, Berkeley, CA","2107 fourth st, berkeley, ca 94710, usa","2002-CA-3085"
2002,NA,37.3312117,-121.9094539,"408/275-1215 24hrs, great outdoor patio Et jacuzzi, Latin Th","1010 The Alameda","San Jose","CA","(*),(PC)","Men's Clubs","","Watergarden",NA,"1010 The Alameda, San Jose, CA","1010 the alameda, san jose, ca 95126, usa","2002-CA-3086"
2002,NA,37.7669153,-122.4321037,"415/864-5686, 800/900-5686 also 1-bdrm apt","24 Henry St","San Francisco","CA","(M),(NS)","Accommodations","","24 Henry & Village House",NA,"24 Henry St, San Francisco, CA","24 henry st, san francisco, ca 94114, usa","2002-CA-3087"
2002,NA,37.761066,-122.4344644,"(btwn Sanchez & Noe) 415/864-5686, 800/900-5686 also 1-bdrm apt","4080 18th St","San Francisco","CA","(M),(NS)","Accommodations","Location from another entry's description.","24 Henry & Village House",NA,"4080 18th St, San Francisco, CA","4080 18th st, san francisco, ca 94114, usa","2002-CA-3088"
2002,NA,37.7746349,-122.4228021,"(at Fell) 3415/621-0896, 800/625-2466 also grill, full brkfst","135 Gough St","San Francisco","CA","(GF),(NS)","Accommodations","","Albion House Inn",NA,"135 Gough St, San Francisco, CA","135 gough st, san francisco, ca 94102, usa","2002-CA-3089"
2002,NA,37.7657115,-122.432062,"(at Sanchez) 415/621-8212 in the heart o f the Castro (ie, cruisy)","2222 Market St","San Francisco","CA","(GF)","Accommodations","","Beck's Motor Lodge",NA,"2222 Market St, San Francisco, CA","2222 market st, san francisco, ca 94114, usa","2002-CA-3090"
2002,NA,37.7619199,-122.4477014,"(at 17th) 415/731-6654, 877/226-3273 wall-to-wall books, art & style, just up the hill from the heart of the Castro","598 Belvedere St","San Francisco","CA","(*),(MW)","Accommodations","","Belvedere House",NA,"598 Belvedere St, San Francisco, CA","598 belvedere st, san francisco, ca 94117, usa","2002-CA-3091"
2002,NA,37.7668621,-122.432269,"415/864-5111, 800/865-5112","48 Henry St","San Francisco","CA","","Accommodations","","Castillo Inn",NA,"48 Henry St, San Francisco, CA","48 henry st, san francisco, ca 94114, usa","2002-CA-3092"
2002,NA,37.7671962,-122.4340945,"(at Noe) 415/437-1783 furnished apts","927 14th St","San Francisco","CA","(M),(NS),(GO)","Accommodations","","Castro Suites",NA,"927 14th St, San Francisco, CA","927 14th st, san francisco, ca 94114, usa","2002-CA-3093"
2002,NA,37.761203,-122.438635,"(at Market) 415/626-7126, 888/626-7126 apt 3 blks from the Castro, weekly","72 Eureka St","San Francisco","CA","(MW),(NS),(GO)","Accommodations","","Castro Vacation Rental",NA,"72 Eureka St, San Francisco, CA","72 eureka st, san francisco, ca 94114, usa","2002-CA-3094"
2002,NA,37.7656981,-122.4286486,"(at 15th) 415/621-7600 restored 1905 Edwardian","325 Church St","San Francisco","CA","(GS),(NS)","Accommodations","","Church Street B&B",NA,"325 Church St, San Francisco, CA","325 church st, san francisco, ca 94114, usa","2002-CA-3095"
2002,NA,37.7627446,-122.4271928,"(btwn Church & Dolores) 415/621-0482 Italianate Victorian mansion","3641 17th St","San Francisco","CA","(GF),(NS)","Accommodations","","Dolores Park Inn",NA,"3641 17th St, San Francisco, CA","3641 17th st, san francisco, ca 94114, usa","2002-CA-3096"
2002,NA,37.7735414,-122.4217765,"btwn Franklin ft Gough) 415/864-1271, 888/864-8070 some shared baths","1668 Market St","San Francisco","CA","(GF),(NS)","Accommodations","","Edwardian San Francisco",NA,"1668 Market St, San Francisco, CA","1668 market st, san francisco, ca 94102, usa","2002-CA-3097"
2002,NA,37.7634248,-122.4349793,"(btwn 16th ft 17th) 415/861-0321 full brkfst","321 Castro St","San Francisco","CA","(MW),(NS),(GO)","Accommodations","","Inn on Castro",NA,"321 Castro St, San Francisco, CA","321 castro st, san francisco, ca 94114, usa","2002-CA-3098"
2002,NA,37.76048,-122.43857,"415/552-3312 Victorian, some shared baths","4409 18th St","San Francisco","CA","(M),(GO)","Accommodations","","Just Off Castro",NA,"4409 18th St, San Francisco, CA","4409 18th st, san francisco, ca 94114, usa","2002-CA-3099"
2002,NA,37.7634325,-122.4327593,"(at 16th St) 415/864-4748","347 Noe St","San Francisco","CA","(MW)","Accommodations","","Le Grenier",NA,"347 Noe St, San Francisco, CA","347 noe st, san francisco, ca 94114, usa","2002-CA-3100"
2002,NA,37.7494062,-122.428841,"415/821-4872 self-contained garden flat in private home, weekly or monthly rental only","164 Clipper St","San Francisco","CA","(NS)","Accommodations","","Noe Valley Victorian/Clipper House",NA,"164 Clipper St, San Francisco, CA","164 clipper st, san francisco, ca 94114, usa","2002-CA-3101"
2002,NA,37.7528958,-122.431397,"(at Noe's) 415/821-0751 kitchens, fireplace","3973 23rd St","San Francisco","CA","(GF),(NS)","Accommodations","","Noe's Nest B&B",NA,"3973 23rd St, San Francisco, CA","3973 23rd st, san francisco, ca 94114, usa","2002-CA-3102"
2002,NA,37.7625008,-122.4287558,"(at 17th) 415/621-3222, 888/520-7275 Edwardian guesthouse w / gardens, steam spa","520 Church St","San Francisco","CA","(*),(M),(NS),(GO)","Accommodations","","The Parker House Guest House",NA,"520 Church St, San Francisco, CA","520 church st, san francisco, ca 94114, usa","2002-CA-3103"
2002,NA,37.7450942,-122.42747,"(at Church) 415/695-9782","225 28th St","San Francisco","CA","(GS),(GO)","Accommodations","","SF Noe Valley Tourist Apt",NA,"225 28th St, San Francisco, CA","225 28th st, san francisco, ca 94131, usa","2002-CA-3104"
2002,NA,37.7607847,-122.4396817,"(at Douglass) 415/861-0516 slinged play area","4510 18th St","San Francisco","CA","(M),(L)","Accommodations","","Tom's Place",NA,"4510 18th St, San Francisco, CA","4510 18th st, san francisco, ca 94114, usa","2002-CA-3105"
2002,NA,37.7720834,-122.42226,"(at Valencia) 415/621-6775, 800/578-7878 non-smoking rms available","1707 Market St","San Francisco","CA","(GF)","Accommodations","","Travelodge Central",NA,"1707 Market St, San Francisco, CA","parking lot, 1707 market st, san francisco, ca 94103, usa","2002-CA-3106"
2002,NA,37.7678124,-122.4293507,"(at Church) 415/431-4770","710 14th St","San Francisco","CA","(MW),(NS),(GO)","Accommodations","","The WIllows Inn",NA,"710 14th St, San Francisco, CA","710 14th st, san francisco, ca 94114, usa","2002-CA-3107"
2002,NA,37.7615911,-122.4353128,"415/626-7220 3pm-2am, from noon wknds","456 Castro St","San Francisco","CA","(*),(M),(NH),(WC)","Bars","","The Bar on Castro",NA,"456 Castro St, San Francisco, CA","456 castro st, san francisco, ca 94114, usa","2002-CA-3108"
2002,NA,37.763027,-122.434153,"415/861-3846 2pm-2am, deck overlooking Castro & Market","2367 Market St","San Francisco","CA","(*),(MW),(D),(YC)","Bars","","The Cafe",NA,"2367 Market St, San Francisco, CA","2367 market st, san francisco, ca 94114, usa","2002-CA-3109"
2002,NA,37.7667956,-122.4304042,"(at Sanchez) 415/861-5016 4pm- 2am, live music, theme nights","2170 Market St","San Francisco","CA","(GF),(A),(F),(E)","Bars","","Cafe du Nord",NA,"2170 Market St, San Francisco, CA","2170 market st, san francisco, ca 94114, usa","2002-CA-3110"
2002,NA,37.7618335,-122.4352736,"415/621-8732 9am-2am, from 8am wknds, very cruisy, 'Red Hanky Beer Bust' Tue","440 Castro St","San Francisco","CA","(*),(M),(NH),(L)","Bars","","Daddy's",NA,"440 Castro St, San Francisco, CA","440 castro st, san francisco, ca 94114, usa","2002-CA-3111"
