"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress","ID"
1998,NA,39.9567064,-82.9960574,"224-9520 5pm-10pm, til 11pm Fri-Sat, 'Gospel brunch' from 11am Sun, full bar","122 E Main","Columbus","OH","(*),(MW),(E),(V),(WC)","Restaurants","","Out on Main",NA,"122 E Main, Columbus, OH","122 e main st, columbus, oh 43215, usa","1998-OH-3138"
1998,NA,42.3461142,-72.700148,"584-9441","122 Main St","Northampton","MA","","Travel Agents","","Adventura Travel",NA,"122 Main St, Northampton, MA","122 main st, leeds, ma 01053, usa","1998-MA-3139"
1998,NA,39.7848778,-86.1602527,"262-9195 6pm-3am, clsd Sun, male dancers","122 W 13th St","Indianapolis","IN","(*),(M),(S),(PC)","Bars & Nightclubs","","The Unicorn Club",NA,"122 W 13th St, Indianapolis, IN","122 w 13th st, indianapolis, in 46202, usa","1998-IN-3140"
1998,NA,43.9749548,-75.9119294,"782-9006 8pm-2am","123 Arsenal St","Watertown","NY","(M),(NH),(D)","Bars & Nightclubs","","Clueless",NA,"123 Arsenal St, Watertown, NY","123 arsenal st, watertown, ny 13601, usa","1998-NY-3141"
1998,NA,47.6190251,-122.323769,"587-2838 (AA#)/322-95590 (club) noon, 5:30pm & 8pm","123 E Boylston","Seattle","WA","(*),(NS)","Info Lines & Services","","Capitol Hill Alano",NA,"123 E Boylston, Seattle, WA","parking lot, 123 boylston ave, seattle, wa 98122, usa","1998-WA-3142"
1998,NA,44.803549,-68.7717688,"941-8966 6pm-1am, 7pm-midnight Sun & Wed, chem/alcohol-free Mon","123 Franklin St","Bangor","ME","(MW),(D)","Bars & Nightclubs","","The Bar",NA,"123 Franklin St, Bangor, ME","123 franklin st, bangor, me 04401, usa","1998-ME-3143"
1998,NA,42.6564267,-86.2048534,"857-3333 coffee & juice bar","123 Hoffman","Saugatuck","MI","","Cafes","","Uncommon Grounds",NA,"123 Hoffman, Saugatuck, MI","123 hoffman st, saugatuck, mi 49453, usa","1998-MI-3144"
1998,NA,42.0890544,-76.8016765,"734-9656","123 Lake St","Elmira","NY","","Erotica","","Deluxe Books",NA,"123 Lake St, Elmira, NY","123 lake st, elmira, ny 14901, usa","1998-NY-3145"
1998,NA,43.1599005,-77.6039027,"454-5963, clsd Mon-Tue","123 Liberty Pole Wy","Rochester","NY","(MW),(D),(S)","Bars & Nightclubs","","Club Marcella",NA,"123 Liberty Pole Wy, Rochester, NY","123 liberty pole way, rochester, ny 14604, usa","1998-NY-3146"
1998,NA,42.3739729,-71.2368198,"899-2212 over 100 TG titles","123 Moody St","Waltham","MA","","Bookstores & Retail Shops","","Synchronicity Transgender Bookstore",NA,"123 Moody St, Waltham, MA","123 moody st, waltham, ma 02453, usa","1998-MA-3147"
1998,NA,37.4687957,-105.8668927,"589-3882/(800) 955-2623","123 San Juan Ave","Alamosa","CO","(GF),(NS)","Accommodations","","Cottonwood Inn",NA,"123 San Juan Ave, Alamosa, CO","123 san juan ave, alamosa, co 81101, usa","1998-CO-3148"
1998,NA,40.7567966,-73.9841609,"354-4148, noon-midnight, bistro","123 W 44th St","New York City","NY","(*)","Cafes","Listed under ""N.Y.C. -- Midtown""","Cafe Un Deux Trois",NA,"123 W 44th St, New York City, NY","123 w 44th st, new york, ny 10036, usa","1998-NY-3149"
1998,NA,40.1180196,-88.2445211,"Champaign 239-4688 6pm-9pm, noon-5pm Sat, clsd Sun, site for lesbigaytrans events & groups, events for teens every Sat","123 W Church St","Champaign","IL","","Info Lines & Services","Listed under ""Champaign/Urbana""","Outpost Community Center",NA,"123 W Church St, Champaign, IL","123 w church st, champaign, il 61820, usa","1998-IL-3150"
1998,NA,39.9567254,-82.9960294,"228-5090 4pm-midnight, from noon Sun, clsd Mon, desserts","124 E Main","Columbus","OH","(MW)","Bars & Nightclubs","","Clubhouse Cafe",NA,"124 E Main, Columbus, OH","124 e main st, columbus, oh 43215, usa","1998-OH-3151"
1998,NA,42.7979321,-74.7460041,"Cherry Valley 264-3790, under new management, also restaurant, country French","124 Main St","Cherry Valley","NY","(GF),(F)","Accommodations","Listed under ""Cooperstown, NY""","Tryon Inn",NA,"124 Main St, Cherry Valley, NY","124 main st, cherry valley, ny 13320, usa","1998-NY-3152"
1998,NA,44.2854201,-73.9840428,"523-2337 steak & seafood","124 Main St","Lake Placid","NY","","Restaurants","","Dakota Cafe",NA,"124 Main St, Lake Placid, NY","main st, lake placid, ny 12946, usa","1998-NY-3153"
1998,NA,39.9326416,-91.4080314,"222-6292 9pm-2:30am, form 7pm Fri-Sat, clsd Mon","124 N 5th St","Quincy","IL","(MW),(D),(S),(WC)","Bars & Nightclubs","","Irene’s Cabaret",NA,"124 N 5th St, Quincy, IL","124 n 5th st, quincy, il 62301, usa","1998-IL-3154"
1998,NA,43.0319492,-87.9092463,"347-1962 11am-2am","124 N Water St","Milwaukee","WI","(M),(F),(E),(WC)","Bars & Nightclubs","","M&M Club",NA,"124 N Water St, Milwaukee, WI","124 n water st, milwaukee, wi 53202, usa","1998-WI-3155"
1998,NA,37.3611547,-118.3950467,"873-4511 9:30am-5:30pm, clsd Sun","124 S Main","Bishop","CA","(WC)","Bookstores & Retail Shops","","Spellbinder Books",NA,"124 S Main, Bishop, CA","124 s main st, bishop, ca 93514, usa","1998-CA-3156"
1998,NA,40.7558448,-73.9848523,"('Expo') (at Broadway) 819-0377, 10pm Sun","124 W 43rd St","New York City","NY","(*),(M),(D),(A),(MR-L)","Bars & Nightclubs","Listed under ""N.Y.C. -- Midtown""","Cafe Con Leche",NA,"124 W 43rd St, New York City, NY","124 west 43rd st, new york, ny 10036, usa","1998-NY-3157"
1998,NA,39.9326416,-91.4080314,"(MCC) 224-2800 7pm Th","124-1/2 N 5th","Quincy","IL","","Info Lines & Services","","AA Gay/Lesbian",NA,"124-1/2 N 5th, Quincy, IL","124 n 5th st, quincy, il 62301, usa","1998-IL-3158"
1998,NA,39.9326416,-91.4080314,"224-2800 6pm Sun","124-1/2 N 5th","Quincy","IL","","Spiritual Groups","","MCC",NA,"124-1/2 N 5th, Quincy, IL","124 n 5th st, quincy, il 62301, usa","1998-IL-3159"
1998,NA,40.7317691,-73.9891139,"(Webster Hall) (at 3rd Ave) 566-7333/(800) 566-6599","125 E 11th St","New York City","NY","(M),(D)","Bars & Nightclubs","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","Body Positive T-Dance",NA,"125 E 11th St, New York City, NY","125 e 11th st, new york, ny 10003, usa","1998-NY-3160"
1998,NA,40.7566361,-73.9719605,"753-2700/(800) 223-0945","125 E 50th St","New York City","NY","(GF),(F),(TA)","Accommodations","Listed under ""N.Y.C. -- Midtown""","Hotel Beverly",NA,"125 E 50th St, New York City, NY","125 e 50th st, new york, ny 10022, usa","1998-NY-3161"
1998,NA,43.4806342,-110.7628958,"733-4533","125 N Cache","Jackson","WY","(*),(NS)","Bookstores & Retail Shops","","Valley Books",NA,"125 N Cache, Jackson, WY","125 n cache st, jackson, wy 83001, usa","1998-WY-3162"
1998,NA,35.6891177,-105.9431914,"988-4374, 4pm-?","125 N Guadalupe","Santa Fe","NM","(MW),(D),(E)","Bars & Nightclubs","","Drama Club",NA,"125 N Guadalupe, Santa Fe, NM","125 n guadalupe st, santa fe, nm 87501, usa","1998-NM-3163"
1998,NA,41.8229856,-71.415059,"272-6950 noon-1am, til 2am Fri-Sat","125 Washington","Providence","RI","(MW),(E),(V),(WC)","Bars & Nightclubs","","Wheels",NA,"125 Washington, Providence, RI","125 washington st, providence, ri 02903, usa","1998-RI-3164"
1998,NA,42.5916836,-88.4334301,"(Geneva Sq. Mall) 248-1949 unconfirmed","126 B E","Geneva Lakes","WI","(*),(NS)","Restaurants","","C.J. Wiz's",NA,"126 B E, Geneva Lakes, WI","lake geneva, wi 53147, usa","1998-WI-3165"
1998,NA,40.7340212,-73.9885221,"(at 3rd Ave.) 473-7171","126 E 14th St","New York City","NY","","Bars & Nightclubs","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","Arena",NA,"126 E 14th St, New York City, NY","126 e 14th st, new york, ny 10003, usa","1998-NY-3166"
1998,NA,34.4182457,-119.6933529,"#A-17 963-3636/965-2925 (CRISIS HOTLINE ONLY) 10am-5PM Mon-Fri, social/educational & support services, youth group","126 E Haley St","Santa Barbara","CA","","Info Lines & Services","","Gay/Lesbian Resource Center",NA,"126 E Haley St, Santa Barbara, CA","126 e haley st, santa barbara, ca 93101, usa","1998-CA-3167"
1998,NA,39.9352242,-82.9924679,"444-9606","126 E Moler St","Columbus","OH","(M),(NH),(WC)","Bars & Nightclubs","","South Bend",NA,"126 E Moler St, Columbus, OH","126 e moler st, columbus, oh 43206, usa","1998-OH-3168"
1998,NA,43.8105666,-91.2312209,"784-7600 7:30pm Sun","126 N 17th St","La Crosse","WI","(*),(NS)","Info Lines & Services","","Gay/Lesbian Support Group",NA,"126 N 17th St, La Crosse, WI","126 17th st s, la crosse, wi 54601, usa","1998-WI-3169"
1998,NA,34.1136243,-118.1817015,"344-8064 5:30pm Sun, Spanish Mass 3rd Sat","126 S Ave 64","Hollywood","CA","","Spiritual Groups","","Dignity-LA",NA,"126 S Ave 64, Hollywood, CA","126 s avenue 64, los angeles, ca 90042, usa","1998-CA-3170"
1998,NA,37.7603879,-122.4357755,"703-6150/(800) 246-7743 (outside Bay Area) support & social groups; also crisis counseling for lesbigay & transgendered youth under 24 at 863- 3636 (hotline #)","127 Collingwood","San Francisco","CA","","Info Lines & Services","Listed under ""S.F.-Overview""","LYRIC (Lavendar Youth Recreation/Information Cntr)",NA,"127 Collingwood, San Francisco, CA","127 collingwood st, san francisco, ca 94114, usa","1998-CA-3171"
1998,NA,39.7142627,-104.9878542,"722-5852","127 S Broadway","Denver","CO","","Erotica","","Pleasure Entertainment Center",NA,"127 S Broadway, Denver, CO","127 s broadway, denver, co 80209, usa","1998-CO-3172"
1998,NA,39.3601491,-74.4259915,"345-8203 private/shared baths","127 S Ocean Ave","Atlantic City","NJ","(MO),(N)","Accommodations","","Ocean House",NA,"127 S Ocean Ave, Atlantic City, NJ","127 s ocean ave, atlantic city, nj 08401, usa","1998-NJ-3173"
1998,NA,17.6996975,-64.8804241,"Frederiksted  772-1205/(800) 524-2018 beachfront resort, full bar","127 Smithfield Rd","Frederiksted, St Croix","VI","(F),(SW),(*),(MW)","Accommodations","Listed under ""St. Croix, Virgin Islands""","On The Beach Resort",NA,"127 Smithfield Rd, Frederiksted, St Croix, VI","smithfield, frederiksted southeast, st croix 00840, usvi","1998-VI-3174"
1998,NA,40.7412944,-74.0011887,"627-0065 day passes avail","128 8th Ave","New York City","NY","(*),(M)","Gyms & Health Clubs","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","American Fitness Center",NA,"128 8th Ave, New York City, NY","128 8th ave, new york, ny 10011, usa","1998-NY-3175"
1998,NA,29.9522081,-90.0668718,"2nd flr. 524-6147 piercing studio","128 Decatur St","New Orleans","LA","","Erotica","","Rings of Desire",NA,"128 Decatur St, New Orleans, LA","128 decatur st, new orleans, la 70130, usa","1998-LA-3176"
1998,NA,39.1915529,-106.8217587,"920-2525/(800) 321-3457 hot tub","128 E Main St","Aspen","CO","(GF),(SW)","Accommodations","","Sardy House",NA,"128 E Main St, Aspen, CO","128 e main st, aspen, co 81611, usa","1998-CO-3177"
1998,NA,41.0915822,-73.9209872,"353-2126 noon-7pm, clsd Mon","128 Main St","Nyack","NY","","Bookstores & Retail Shops","","New Spirit Books & Beyond",NA,"128 Main St, Nyack, NY","128 main st, nyack, ny 10960, usa","1998-NY-3178"
1998,NA,42.0524495,-70.186773,"487-9664/(888) 487-9664 1840s banker's home","129 Bradford St","Provincetown","MA","(MW),(TA)","Accommodations","","Monument House",NA,"129 Bradford St, Provincetown, MA","129 bradford st, provincetown, ma 02657, usa","1998-MA-3179"
1998,NA,44.764332,-85.6223188,"929-1006 7am-7pm, til 10pm Th-Sat (late hrs. in summer only)","129 E Front St","Traverse City","MI","(WC)","Cafes","","Ray's Coffee House",NA,"129 E Front St, Traverse City, MI","129 e front st, traverse city, mi 49684, usa","1998-MI-3180"
1998,NA,44.8143188,-91.5011238,"835-7292","129 N Barstow","Eau Claire","WI","(*),(NS)","Erotica","","Adult Book & Novelty",NA,"129 N Barstow, Eau Claire, WI","129 n barstow st, eau claire, wi 54703, usa","1998-WI-3181"
1998,NA,43.6526079,-70.2630257,"772-1374 11am-10pm, til midnight Fri-Sat, clsd Mon, full bar","129 Spring St","Portland","ME","(WC)","Restaurants","","Woodford's Cafe",NA,"129 Spring St, Portland, ME","129 spring st, portland, me 04101, usa","1998-ME-3182"
1998,NA,40.7268621,-73.9832633,"(at Ave. 'A') 674-3545","129 St Marks Pi","New York City","NY","","Restaurants","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","Stingy Lulu's",NA,"129 St Marks Pi, New York City, NY","129 st marks pl, new york, ny 10009, usa","1998-NY-3183"
1998,NA,38.6259026,-90.1595915,"E. St. Louis IL (618) 271-7410 3pm-6am, 3 levels","130 4th St","East St. Louis","IL","(M),(D),(L),(E),(S)","Bars & Nightclubs","Listed under ""St Louis, MO""","Faces Complex",NA,"130 4th St, East St. Louis, IL","130 n 4th st, east st louis, il 62201, usa","1998-IL-3184"
1998,NA,41.3045258,-72.9265396,"498-2484 Happy Hour Mon-Fri, dance club from 10pm Tue & Th, Fri-Sun","130 Crown St","New Haven","CT","(MW),(D),(S)","Bars & Nightclubs","","Gotham Citi Cafe",NA,"130 Crown St, New Haven, CT","130 crown st, new haven, ct 06510, usa","1998-CT-3185"
1998,NA,40.0388036,-76.4273785,"Mountville 285-9070 10am & 7pm Sun","130 E Main St","Mountville","PA","(*),(NS)","Spiritual Groups","Listed under ""Lancaster, PA""","MCC Vision of Hope",NA,"130 E Main St, Mountville, PA","130 e main st, mountville, pa 17554, usa","1998-PA-3186"
1998,NA,42.8864468,-78.8783689,"855-1955/(800) 528-8877","130 Theater PI","Buffalo","NY","(TA)","Travel Agents","","Destinations Unlimited",NA,"130 Theater PI, Buffalo, NY","buffalo, ny, usa","1998-NY-3187"
1998,NA,40.7414267,-74.001693,"(at 16th St.) 229-9702","131 8th Ave","New York City","NY","(M),(F)","Bars & Nightclubs","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","Candy Bar & Grill",NA,"131 8th Ave, New York City, NY","131 8th ave, new york, ny 10011, usa","1998-NY-3188"
1998,NA,47.61942,-122.3130011,"329-8118 11am-10pm, from 4pm Sat, clsd Sun","131 15th Ave E","Seattle","WA","(*),(NS)","Restaurants","","Giorgina's Pizza",NA,"131 15th Ave E, Seattle, WA","131 15th ave e, seattle, wa 98112, usa","1998-WA-3189"
1998,NA,39.7189026,-104.9877165,"733-3112 leather & more","131 Broadway","Denver","CO","","Erotica","","The Crypt",NA,"131 Broadway, Denver, CO","131 n broadway, denver, co 80223, usa","1998-CO-3190"
1998,NA,42.361697,-71.0642221,"(Old West Church) 973-0404 6pm Sun","131 Cambridge St","Boston","MA","","Spiritual Groups","","MCC",NA,"131 Cambridge St, Boston, MA","131 cambridge st, boston, ma 02114, usa","1998-MA-3191"
1998,NA,37.7746121,-122.4228131,"621-67-66 dinner, some veggie, full bar","131 Gough St","San Francisco","CA","(WC)","Restaurants","Listed under ""S.F.-Haight, Fillmore & West""","Charpe's Grill",NA,"131 Gough St, San Francisco, CA","131 gough st, san francisco, ca 94102, usa","1998-CA-3192"
1998,NA,42.6553848,-86.2026605,"857-4249 full brkfst, hot tub","131 Griffith","Saugatuck","MI","(GF),(SW)","Accommodations","","The Newnham SunCatcher Inn",NA,"131 Griffith, Saugatuck, MI","131 griffith st, saugatuck, mi 49453, usa","1998-MI-3193"
1998,NA,36.91527,-76.27139,"480-1225 8am-11pm, til midnight Fri-Sat, til 10pm Sun, bar til 2am, deli 9am-8pm, Jewish fine dining","132 E Little Creek Rd","Norfolk","VA","(E),(K),(WC)","Restaurants","","Uncle Louie's",NA,"132 E Little Creek Rd, Norfolk, VA","132 e little creek rd, norfolk, va 23505, usa","1998-VA-3194"
1998,NA,40.7372497,-73.079952,"E. Hampton 324-2246 mini-resort","132 N Main","Long Island","NY","(M),(SW),(WC),(TA)","Accommodations","","132 North Main",NA,"132 N Main, Long Island, NY","132 n main st, sayville, ny 11782, usa","1998-NY-3195"
1998,NA,45.5216877,-122.673501,"222-3187 7am-3pm","132 SW 3rd Ave","Portland","OR","(*)","Restaurants","","Bijou Cafe",NA,"132 SW 3rd Ave, Portland, OR","132 sw 3rd ave, portland, or 97204, usa","1998-OR-3196"
1998,NA,39.5258667,-119.8153972,"329-2878 24hrs","132 West St","Reno","NV","(M),(D),(WC)","Bars & Nightclubs","","Five Star Saloon",NA,"132 West St, Reno, NV","132 west st, reno, nv 89501, usa","1998-NV-3197"
1998,NA,42.0457513,-70.1916503,"487-4433 8am-2pm, 6am-10:30pm Th-Mon","133 Commercial St","Provincetown","MA","(*),(MW),(BW)","Restaurants","","Gallerani's",NA,"133 Commercial St, Provincetown, MA","historic district, 133 commercial st, provincetown, ma 02657, usa","1998-MA-3198"
1998,NA,42.6555533,-86.2047113,"857-4141 seasonal, 10am-9pm, til 6pm Sun, til 5pm winter, clothing, gifts","133 Mason","Saugatuck","MI","","Bookstores & Retail Shops","","Hoopdee Scootee",NA,"133 Mason, Saugatuck, MI","133 mason st, saugatuck, mi 49453, usa","1998-MI-3199"
1998,NA,41.6510647,-83.5396285,"241-5140 8pm-2:30am, clsd Mon-Wed","133 N Erie St","Toledo","OH","(MW),(D),(S),(WC)","Bars & Nightclubs","","Caesar's Show Bar",NA,"133 N Erie St, Toledo, OH","133 n erie st, toledo, oh 43604, usa","1998-OH-3200"
1998,NA,35.6841245,-105.9491729,"988-3709 10am-8pm, til 5pm wknds, spiritual","133 Romero St","Santa Fe","NM","","Bookstores & Retail Shops","","The Ark",NA,"133 Romero St, Santa Fe, NM","133 romero st, santa fe, nm 87501, usa","1998-NM-3201"
1998,NA,39.9494551,-75.1617775,"925-5041 24hrs","133 S 13th St","Philadelphia","PA","(*),(NS)","Erotica","","Danny’s New Adam & Eve Books",NA,"133 S 13th St, Philadelphia, PA","133 s 13th st, philadelphia, pa 19107, usa","1998-PA-3202"
1998,NA,38.7050241,-75.0792186,"226-2115/(800) 842-2115 nr. Poodle Beach","133 Silver Lake Dr","Rehoboth Beach","DE","(MW),(TA)","Accommodations","","Silverlake",NA,"133 Silver Lake Dr, Rehoboth Beach, DE","silver lake dr, rehoboth beach, de 19971, usa","1998-DE-3203"
1998,NA,37.7829493,-122.4113756,"441-2922, 6am-2am","133 Turk St","San Francisco","CA","(M),(NH)","Bars & Nightclubs","Listed under ""S.F.-Downtown & North Beach""","Aunt Charlie's Lounge",NA,"133 Turk St, San Francisco, CA","133 turk st, san francisco, ca 94102, usa","1998-CA-3204"
1998,NA,38.0477199,-84.4961792,"271-1407 11:30am Sun","134 Church St","Lexington","KY","(WC)","Spiritual Groups","","Lexington MCC",NA,"134 Church St, Lexington, KY","134 church st, lexington, ky 40507, usa","1998-KY-3205"
1998,NA,34.4224079,-119.6983611,"965-7922 11am-11pm, vegetarian","134 E Canon Perdido","Santa Barbara","CA","(BW),(WC)","Restaurants","","Sojourner Cafe",NA,"134 E Canon Perdido, Santa Barbara, CA","134 e canon perdido st, santa barbara, ca 93102, usa","1998-CA-3206"
1998,NA,43.9149855,-69.9653103,"729-5083 9:30am-5pm, clsd Sun","134 Maine St","Brunswick","ME","","Bookstores & Retail Shops","","Gulf of Maine Books",NA,"134 Maine St, Brunswick, ME","134 maine st, brunswick, me 04011, usa","1998-ME-3207"
1998,NA,40.7640079,-111.8953656,"328-1333 lunch & dinner, full bar","134 W Pierport Ave","Salt Lake City","UT","(WC)","Restaurants","","Bad Trattoria",NA,"134 W Pierport Ave, Salt Lake City, UT","134 pierpont ave, salt lake city, ut 84101, usa","1998-UT-3208"
1998,NA,42.0526962,-70.1864499,"487-8800 9am-1am, restaurant from 5pm, Mexican","135 Bradford St","Provincetown","MA","(M),(S),(V)","Bars & Nightclubs","","The Iguana Grill",NA,"135 Bradford St, Provincetown, MA","historic district, 135 bradford st, provincetown, ma 02657, usa","1998-MA-3209"
1998,NA,42.9881219,-87.9485663,"643-9758 5pm-2am, from 3pm wknds","135 E National Ave","Milwaukee","WI","(NH),(WC),(*),(M)","Bars & Nightclubs","","Triangle Bar",NA,"135 E National Ave, Milwaukee, WI","135 e national ave, milwaukee, wi 53204, usa","1998-WI-3210"
1998,NA,34.7663168,-89.4476808,"252-2413 hot tub","135 Gholson Ave","Holly Springs","MS","(GF),(NS)","Accommodations","","Somerset Cottage",NA,"135 Gholson Ave, Holly Springs, MS","135 e gholson ave, holly springs, ms 38635, usa","1998-MS-3211"
1998,NA,37.7746349,-122.4228021,"621-0896/(800) 625-2466 also grill","135 Gough St","San Francisco","CA","(GF),(NS)","Accommodations","Listed under ""S.F.-Castro & Noe Valley""","Albion House Inn",NA,"135 Gough St, San Francisco, CA","135 gough st, san francisco, ca 94102, usa","1998-CA-3212"
1998,NA,43.2464216,-70.6012988,"646-5779 seaonal","135 Main St","Ogunquit","ME","(M)","Accommodations","","The Inn at Two Village Square",NA,"135 Main St, Ogunquit, ME","135 main st, ogunquit, me 03907, usa","1998-ME-3213"
1998,NA,39.95445,-75.1543215,"627-4520 11am-10pm, til midnight Fri-Sat","135 N 9th St","Philadelphia","PA","(*),(NS)","Restaurants","","Harmony Vegetarian",NA,"135 N 9th St, Philadelphia, PA","135 n 9th st, philadelphia, pa 19107, usa","1998-PA-3214"
1998,NA,34.5332669,-83.9864182,"864-6829 clsd Sun-Mon, gourmet wine bar","135 N Chestatee","Dahlonega","GA","","Restaurants","","Renee's Cafe",NA,"135 N Chestatee, Dahlonega, GA","135 n chestatee st, dahlonega, ga 30533, usa","1998-GA-3215"
1998,NA,44.4802321,-73.2135039,"863-2343 noon-2am, also smokefree juice bar, 18+ Fri","135 Pearl St","Burlington","VT","(MW),(D),(WC)","Bars & Nightclubs","","135 Pearl",NA,"135 Pearl St, Burlington, VT","135 pearl st, burlington, vt 05401, usa","1998-VT-3216"
1998,NA,36.4048977,-93.7372011,"253-7474 bath house open to all","135 Spring St","Eureka Springs","AR","(GF),(WC)","Accommodations","","Palace Hotel & Bath House",NA,"135 Spring St, Eureka Springs, AR","135 spring st, eureka springs, ar 72632, usa","1998-AR-3217"
1998,NA,27.7761847,-82.633351,"822-8855/(800)822-8803","136 4th Ave NE","St. Petersburg","FL","(GF),(NS)","Accommodations","","Bay Gables B&B and Garden",NA,"136 4th Ave NE, St. Petersburg, FL","136 4th ave ne, st. petersburg, fl 33701, usa","1998-FL-3218"
1998,NA,25.7705437,-80.1340334,"531-5535 6pm-3am Sun, popular early","136 Collins Ave","Miami Beach","FL","(M),(D)","Bars & Nightclubs","Listed under ""Miami Beach/South Beach""","Amnesia",NA,"136 Collins Ave, Miami Beach, FL","136 collins ave, miami beach, fl 33139, usa","1998-FL-3219"
1998,NA,39.3002562,-76.6182783,"528-0991","136 W Read St","Baltimore","MD","","Erotica","","Leather Underground",NA,"136 W Read St, Baltimore, MD","136 w read st, baltimore, md 21201, usa","1998-MD-3220"
1998,NA,31.2249197,-85.3915383,"794-0230 9pm-6am Th-Sun","137 N St Andrews St","Dothan","AL","(MW),(D),(S)","Bars & Nightclubs","","Chuckie Bee's",NA,"137 N St Andrews St, Dothan, AL","137 n st andrews st, dothan, al 36303, usa","1998-AL-3221"
1998,NA,38.7167282,-75.0804151,"226-0888 5pm-1am","137 Rehoboth Ave","Rehoboth Beach","DE","(MW),(D),(18+),(WC)","Bars & Nightclubs","","West Side Cafe",NA,"137 Rehoboth Ave, Rehoboth Beach, DE","137 rehoboth ave, rehoboth beach, de 19971, usa","1998-DE-3222"
1998,NA,41.391399,-70.518538,"627-5850","137 Upper Main","Martha's Vineyard","MA","","Restaurants","","O'Brian’s",NA,"137 Upper Main, Martha's Vineyard, MA","137 upper main st, edgartown, ma 02539, usa","1998-MA-3223"
1998,NA,40.7093836,-73.8188509,"Briarwood 739-2200, 8pm-4am","137-65 Queens Blvd","Briarwood","NY","(M),(S)","Bars & Nightclubs","Listed under ""N.Y.C. -- Queens""","The Boulevard",NA,"137-65 Queens Blvd, Briarwood, NY","13765 queens blvd, jamaica, ny 11435, usa","1998-NY-3224"
1998,NA,42.2429676,-70.9601133,"335-0446","138 Bridge St","Weymouth","MA","","Erotica","","Video Expo",NA,"138 Bridge St, Weymouth, MA","138 bridge st, weymouth, ma 02191, usa","1998-MA-3225"
1998,NA,40.7460628,-73.9794716,"685-1800","138 E 34th St","New York City","NY","(TA)","Travel Agents","Listed under ""N.Y.C. -- Midtown""","Empress Travel",NA,"138 E 34th St, New York City, NY","138 e 34th st, new york, ny 10016, usa","1998-NY-3226"
1998,NA,40.7191075,-74.0001859,"966-8898","138 Lafayette St","New York City","NY","(GF),(F)","Accommodations","Listed under ""N.Y.C. -- Soho, Greenwich & Chelsea""","Holiday Inn",NA,"138 Lafayette St, New York City, NY","138 lafayette st, new york, ny 10013, usa","1998-NY-3227"
1998,NA,46.8728825,-113.9951379,"lunch & dinner, dinner only Sat, clsd Sun","138 W Broadway","Missoula","MT","(WC)","Restaurants","","Black Dog Cafe",NA,"138 W Broadway, Missoula, MT","138 w broadway st, missoula, mt 59802, usa","1998-MT-3228"
1998,NA,33.5096739,-112.077151,"266-0875 10am-1am","138 W Camelback Rd","Phoenix","AZ","(M),(OC)","Bars & Nightclubs","","Johnny Mc's",NA,"138 W Camelback Rd, Phoenix, AZ","138 w camelback rd, phoenix, az 85013, usa","1998-AZ-3229"
1998,NA,37.7771672,-122.412597,"Brkfst & lunch menu, 'Xena Night' 8pm Tue, 255-8783","139 8th St","San Francisco","CA","(W),(E),(BW)","Cafes","Listed under ""S.F.-South of Market""","Chat House",NA,"139 8th St, San Francisco, CA","139 8th st, san francisco, ca 94103, usa","1998-CA-3230"
1998,NA,39.7190045,-104.9876796,"778-6584 all-male theaters & arcades","139 Broadwayy","Denver","CO","","Erotica","","Crypt Adult Entertainment",NA,"139 Broadwayy, Denver, CO","139 n broadway, denver, co 80203, usa","1998-CO-3231"
1998,NA,41.4565542,-82.7122649,"626-1265 7am-5:30pm","139 Columbus Ave","Sandusky","OH","","Bookstores & Retail Shops","","City News",NA,"139 Columbus Ave, Sandusky, OH","139 columbus ave, sandusky, oh 44870, usa","1998-OH-3232"
1998,NA,37.7669431,-122.4331543,"431-5282 7am-10pm","139 Noe St","San Francisco","CA","","Cafes","Listed under ""S.F.-Castro & Noe Valley""","Jumpin' Java",NA,"139 Noe St, San Francisco, CA","139 noe st, san francisco, ca 94114, usa","1998-CA-3233"
1998,NA,43.1577702,-77.6150047,"262-2650, 11am-2am","139 State St","Rochester","NY","(MW),(NH)","Bars & Nightclubs","","Common Grounds",NA,"139 State St, Rochester, NY","139 state st, rochester, ny 14614, usa","1998-NY-3234"
1998,NA,40.6558947,-74.2645248,"c/o Mirza Inc., 245-5323 call for events; also monthly","139 W 4th Ave","Roselle","NJ","","Men's Clubs","","Pump It Up",NA,"139 W 4th Ave, Roselle, NJ","139 w 4th ave, roselle, nj 07203, usa","1998-NJ-3235"
1998,NA,40.6558947,-74.2645248,"245-5323","139 W 4th Ave","Roselle","NJ","(MO),(L),(SW)","Accommodations","","Graywood Manor",NA,"139 W 4th Ave, Roselle, NJ","139 w 4th ave, roselle, nj 07203, usa","1998-NJ-3236"
