ID2,title,streetaddress,description,city,state,amenityfeatures,Year,type,unclear_address,unclear type or question,notes,Last Modified
3147,United Covenant Church,,449-7194 non-denominational worship 1pm Sun,Columbia,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3149,'Rest Stop on I-70,,(Both sides nr. Boonville),Columbia,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3150,Cosmopolitan Park,,,Columbia,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3151,U. of MO-Jesse Hall ,,,Columbia,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3152,U. of MO-Mem. Union,,,Columbia,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3153,Matchline Monthly ,"PO Box 101, 65259",,Huntsville,MO,,1990,Publications,checked,,,4/24/2023 12:38pm
3156,'Rest Stop' on I-44,,,Joplin,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3157,McClellan Park,,,Joplin,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3159,Gay Talk Crisis Line,,931-4470 from 6pm,Kansas City,MO,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3160,Open Quest Institute,,(800)992-9239 24 hour Crisis Hotline,Kansas City,MO,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3161,Bunkhouse Body Club,,see listing under health clubs,Kansas City,MO,,1990,Accommodations,checked,,,4/24/2023 12:38pm
3182,Affirmation (Methodist),"PO Box 10116, 64111","753, 8798 6pm 2nd Thurs, call for location",Kansas City,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3183,Gala (Reorganized Latter Day Saints),"PO Box 41162, 64141",,Kansas City,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3184,Integrity ,"PO Box 40164, 64141 2nd Mon",,Kansas City,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3185,Lutherans Concerned ,,452-1018 call for info,Kansas City,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3188,PLGC,"PO Box 121, Liberty 64068",531-2136 call for info,Kansas City,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3196,'Rest Stop' on I-29 nr. airport,,,Kansas City,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3197,County Club Plaza,,,Kansas City,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3198,Library Mem. Mall,,(Days),Kansas City,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3199,Loose Park,,(oh really!),Kansas City,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3200,McGee btw. 10th & 11th,,(Hustlers),Kansas City,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3201,Reed St.,,(Nights),Moberly,MO,Cruisy Area,1990,Cruising Areas,checked,checked,,4/24/2023 12:38pm
3202,Rothwell Park,,,Moberly,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3203,'Rest Stop' on I-55 S.,,,New Madrid,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3212,Phelps Grave Park,,,Springfield,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3214,Small Park (Downtown),,,St. Joseph,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3215,AA Gay/Lesbian,,647-3677 (AA#) many meetings call for times & location,St. Louis,MO,,1990,Info Lines & Services,checked,,(314),4/24/2023 12:38pm
3216,Gay & Lesbian Hotline,,367-0084 7pm-10pm daily,St. Louis,MO,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3217,Open Quest Institute,,(800) 992-9239 24 hours crisis hotline,St. Louis,MO,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3218,Badges ,,(at Mick's bar) 241-1181 uniform club,St. Louis,MO,"(LV),(L)",1990,Bars,checked,,,4/24/2023 12:38pm
3229,Upstage,,(upstairs at Faces bar) (618) 271-7410,St. Louis,IL,"(MW),(S)",1990,Bars,checked,,,4/24/2023 12:38pm
3236,Mick's,,"(at Mick's bar) 241-1181 11am-2:30am, dinner 5pm-9pm daily",St. Louis,MO,,1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
3248,Affirmation (Methodist),"PO Box 63291, 63163 call hotline for info",,St. Louis,MO,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3253,Euclid Ave. from Washington to Duncan (Maryland Plaza),,,St. Louis,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3254,Forest Park - Trails & Confederate Cir.,,,St. Louis,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3255,Shaw Gardens - Missouri Botanical Garden,,,St. Louis,MO,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3256,Tower Grove Park,,,St. Louis,MO,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3263,Boulder Hot Springs,,inquire locally for location ,Boulder,MT,(*),1990,Gyms/Health Clubs,checked,checked,(406),4/24/2023 12:38pm
3264,lambda Alliane of Gay men & Lesbians,,994-3836 local contact organization for info & referrals,Bozeman,MT,,1990,Info Lines & Services,checked,,(406),4/24/2023 12:38pm
3268,'Rest Stop' S. on I-90,,,Butte,MT,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3270,MCC Great Falls,,call Billings MCC for info,Great Falls,MT,(MCC),1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3271,Glacier Alliance for Human Rights,"PO Box 3314, 59403 newsletter & social calendar",,Great Falls,MT,,1990,Publications,checked,,,4/24/2023 12:38pm
3272,Gibson Park,,,Great Falls,MT,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3273,Out in Montana,"PO Box 951, 59624",,Helena,MT,,1990,Publications,checked,,,4/24/2023 12:38pm
3274,Woodland Park,,,Kalispell,MT,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3275,Gay Hiking Club,"PO Box 8951, 59802 ",write for trip info,Missoula,MT,,1990,Info Lines & Services,checked,checked,(406),4/24/2023 12:38pm
3277,University Center Bookstore,,Campus Drive (UOM) 243-4921 gay/lesbian section,Missoula,MT,,1990,Book Stores/Retail Shops,checked,,,4/24/2023 12:38pm
3279,U. of Montana Rc. Annex,,,Missoula,MT,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3280,North Crow Vacation Ranch,,"RR 1 Box 62-A, 59864, 676-5169 campground May 15th - October 15th",Ronan,MT,,1990,Accommodations,checked,checked,,4/24/2023 12:38pm
3282,AA Gay/Lesbian,20th St ,(First Plymouth Church) 466-5214 (AA#) 8pm Fri,Lincoln,NE,,1990,Info Lines & Services,checked,,(402),4/24/2023 12:38pm
3283,Gay/Lesbian Hotline,,423-8044 24hrs,Lincoln,NE,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3288,North 20,,"(at the Boardwalk bar) cards novelties, gifts ",Lincoln,NE,,1990,Book Stores/Retail Shops,checked,,,4/24/2023 12:38pm
3290,Antelope Park,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3291,Pioneer Park,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3292,Dorn Park,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3293,Centrum Mall,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3294,Gatewall Mall,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3295,O St. from 9th to 27th ,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3296,U. of Neb. Library - old bldg. 2nd floor,,,Lincoln,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3297,Ta-Ha-Zooka Park,,,Norfolk,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3298,Gay/Lesbian Student Organzation,,558-1186 men 554-0320 women support & social group meets bi-monthy call for info,Omaha,NE,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3304,Dignity Omaha ,,St. John's (lower level) on Creighton Univ Campus 331-4919 Mass 7pm 2nd Sun,Omaha,NE,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3306,New Voice,"PO Box 3512, 68103", 556-9907,Omaha,NE,,1990,Publications,checked,,,4/24/2023 12:38pm
3307,"'Milk Run' Howard & Jackson Sts, btw. 16th & 18th nr. bus depot",,(Nights) (Hustlers),Omaha,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3308,Benson Park,,,Omaha,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3309,Carter Lake,,,Omaha,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3310,Hanscom Park,,,Omaha,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3311,Towel Park- wooden area & jogging path,,,Omaha,NE,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3312,Westroads Shopping Ctr. Mall,,,Omaha,NE,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3313,Mills Park N. end,,,Carson City,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3314,Gay Switchboard ,,733-9990 24hrs,Las Vegas,NV,,1990,Info Lines & Services,checked,,(702),4/24/2023 12:38pm
3315,Open Quest Institute ,,(800)992-9239 24 hour Crisis Hotline,Las Vegas,NV,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3332,Boulder Beach (Lake Mead),,,Las Vegas,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3333,Boulevard Shopping Ctr,,,Las Vegas,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3334,Fantasy Park Washington btwn Bruce & Las Vegas,,,Las Vegas,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3335,Meadows Shopping Ctr,,,Las Vegas,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3336,AA Gay/Lesbian,,(At MCC) 348-7377 call MCC for info ,Reno,NV,,1990,Info Lines & Services,checked,,(702),4/24/2023 12:38pm
3337,Open Quest Institute ,,(800)992-9239 24 hour Crisis Hotline,Reno,NV,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3338,Mahoney's ,,(at Barrick's bar location) 747-3414 ,Reno,NV,"(MX),(N),(SW)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3344,Floyd's,,(at the Barricks bar location) 746-1660 2pm till?,Reno,NV,"(CW),(LV),(D)",1990,Bars,checked,,,4/24/2023 12:38pm
3346,Saddle Room,,9downstairs at Chute#1 bar location) 323-7825 ,Reno,NV,"(*),(D),(LV),(L)",1990,Bars,checked,,,4/24/2023 12:38pm
3353,Chute Shop,,"at Chute #1 bar location 323-7825 leather, novelties etc, closed Sun, Tues",Reno,NV,,1990,Erotica/Adult Groups,checked,,,4/24/2023 12:38pm
3354,Idlewild Park,,,Reno,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3355,Park below Arlington Towers,,,Reno,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3356,Union St. behind Pipers Opera House,,(nights),Virginia City,NV,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3357,Highland Inn Rte 302 Valley View Lane,,869-3978 B&B,Bethlehem,NH,"(W),(IGTA),(SW),(B&B)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3358,Red Hill Inn,"RFD #1 Box 99M, 03226","279-7001 country inn, restaurant open to the public cross-country skiing ",Centre Harbor,NH,"(MX),(MW),(IGTA)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3359,Mount Chocorua View House,Rte 16,323-8350 ,Chocorua,NH,"(MX),(MW)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3360,Concord Men's Group,"PO Box 832, 03301 ",753-9533 social group call for info ,Concord,NH,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3361,Gay Info Line ,,753-9533 info & referrals,Concord,NH,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3362,Raynor's Motor Lodge,Main St. PO Box 10,823-9586,Franconia,NH,"(MX),(SW),(IGTA)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3363,'Rest Stop' I-95 N. nr state line,,,Hampton,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3364,Hampton Beach,,(Summers),Hampton,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3365,Scenic Vista Rest Stop in Rt 16,,,Intervale,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3366,Whitney's Village Inn,Rt 16B ,383-6886 seasonal resort skiing in winter hiking in summer ,Jackson ,NH,"(MW),(MX)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3367,Wildcat Inn & Tavern ,Rt 16A,383-4245 B&B restaurant open to public New England tavern,Jackson ,NH,"(MX),(SW),(B&B)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3371,Main St. around City Hall,,,Nashua,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3372,Network North,"PO Box 332, 03860",367-8304 social group,North Conway,NH,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3373,Pal's Guest House,"PO Box 332, Madison, 03849 ",367-8304 B&B,North Conway,NH,(B&B),1990,Accommodations,checked,,,4/24/2023 12:38pm
3374,Mt. Valley Mall,,,North Conway,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3375,Schoulder Park downtown ,,,North Conway,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3377,Fifth Wheel,,S. on Rt. 1 Bypass 436-1504,Portsmouth,NH,,1990,Erotica/Adult Groups,checked,, S. on Rt. 1 Bypass,4/24/2023 12:38pm
3378,Peter's Palace ,,N. on Rt. 1 436-9622,Portsmouth,NH,,1990,Erotica/Adult Groups,checked,,,4/24/2023 12:38pm
3379,Hilton Park,,,Portsmouth,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3380,Pierce Island ,,,Portsmouth,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3381,'Rest Stop' on I-93 N.,,(very AYOR),Salem,NH,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3382,'Rest Stop' on Rt. 125 ,,,Walpole,NH,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3388,Boardwalk nr Convention Hall,,(late night),Asbury Park,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3389,Cookman Ave. around bars,,(late night),Asbury Park,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3390,Open Quest Institute ,,(800) 992-9239 24 hour Crisis Hotline,Atlantic City,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3397,Studio Six Dance Club,,(upstairs at Brass Rail Bar location) 348-0192 11pm-8am daily,Atlantic City,NJ,"(D),(E)",1990,Bars,checked,,,4/24/2023 12:38pm
3400,Beach opp. Claridge's ,,,Atlantic City,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3401,Boardwalk - New York Ave.,,,Atlantic City,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3402,Dignity N.E New Jersey ,,(Trinity Episc. Church) 436-6259 1st Mon of month call for time,Bayonne,NJ,,1990,Religious Organizations,checked,,5th & Broadway ,4/24/2023 12:38pm
3403,Belmar Beach btw. 2nd & 3rd,,,Belmar,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3405,Caritas Info Line,,627-0879 call for support group times and location,Blackwood,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3406,'Gay Acres' Triangle opp. art museum ,,,Camden,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3407,Cooper River Park behind Hyatt,,,Camden,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3409,GAAMC & NJ Pride Support & Helpline,Normandy Hts. Rd,(Unitarian Fellowship) 285-1595 info & referrals 7pm-10pm daily call for groups times,Covent Station,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3412,Monmouth Mall Shopping Ctr,,,Eatontown,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3414,Menlo Park Mall,,,Edison,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3415,Carl's Adult World,25 White Horse Pike, 965-1110 24hrs,Egg Harbor City,NJ,,1990,Erotica/Adult Groups,checked,,,4/24/2023 12:38pm
3416,Price Street,,,Elizabeth,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3419,'Rest Stop' on Hwy 80 E. & W. (Mile 20),,,Hackettstown,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3421,Journal Square,,,Jersey City,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3426,W. end of Boardwalk,,,Long Branch,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3430,Seaview Sw. Mall,,,Neptune ,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3431,AA Gay/Lesbian,,763-1415 (AA#) call for times/location of meeting in the Newark area,Newark,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3435,New Jersey Gay/Lesbian Coalition ,"PO Box 1431, 08903 ",572-6467 meetings 3rd Sat call for location,New Brunswick,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3436,Rutgers Univ. Gay/Lesbian Stu Hotline,,932-7886 7pm-11pm Tues & Thurs,New Brunswick,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3440,"The Network, A Guide to Gay NJ","PO Box 10372, 08906",572-6467 monthly newsletter,New Brunswick,NJ,,1990,Publications,checked,,,4/24/2023 12:38pm
3441,Brunswick Square Mall,,,New Brunswick,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3442,Johnson Park parking lot & trials along river (Highland park),,,New Brunswick,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3446,Big Rock at South Mtn. Reservation,,,Orange,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3447,Livingston Mall,,,Orange,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3448,Bergen Mall,,,Paramus,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3449,Garden State Plaza,,,Paramus,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3450,Paramus Park Shopping Ctr,,,Paramus,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3451,'Rest Stop' on Rt. 295 nr. Truck Stop,,,Paulsboro,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3452,The Other Half,,826-8877,Perth Amboy,NJ,"(*),(CW),(D),(V),(LV)",1990,Bars,checked,,Convery & Kennedy ,4/24/2023 12:38pm
3453,RVSP Newsletter,"PO Box 2558, 07060",753-4907 social group meets 4pm-7pm 3rd Sun call for locatiom,Plainfield,NJ,,1990,Publications,checked,,,4/24/2023 12:38pm
3455,Princeton Un-Wilson Hall,,,Princeton,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3456,Rahway River Park,,,Rahway,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3460,'BA' beach nr. Gunnison Park-S. end,,,Sandy Hook,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3461,Franklin Ave. & Boardwalk ,,(Summers Only),Seaside Heights,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3464,GAA of New Jersey,,692-1794 info & referrals 7:30pm-10:30pm or tape,Teaneck,NJ,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3467,Clinton& State Sts,,,Trenton,NJ,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3468,State parking Lot-Warren & Lafayette,,(Late),Trenton,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3469,'Homo Beach' River btw. Union Blvd & Little Falls,,,West Paterson,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3470,Woodbridge Ctr. Mall,,,Woodbridge,NJ,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3472,Common Bond Info Line,"PO Box 26836, 87125 ",266-8041 7pm-10pm Mon Fri,Alburquerque,NM,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3475,Common Bond,"PO Box 26836, 87125",,Alburquerque,NM,(MW),1990,Bars,checked,,,4/24/2023 12:38pm
3478,The Pit,,(at Albuquerque Mining Co) 255-0925 ,Alburquerque,NM,"(CW),(L),(LV),(V)",1990,Bars,checked,,,4/24/2023 12:38pm
3481,Dignity New Mexico ,"PO Box 27294, 87125",898-3343 ,Alburquerque,NM,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3487,Coronado Shopping Ctr,,,Alburquerque,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3488,Crossroads Mall-Civic Plaza,,,Alburquerque,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3489,Sandia Park foot trails,,,Alburquerque,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3490,Truck Stop '76' I-40 at I-25,,,Alburquerque,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3491,'Rest Stop' btwm Clovis & Portales near Greyhound Park,,,Clovis,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3492,Main St. btw. 2nd & 7th,,(weekends),Clovis,NM,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3494,AA Gay/Lesbian ,,982-8932 (AA#) many times & locations call for schedule,Santa Fe,NM,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3495,Common Knowledge,"PO Box 9856, 87504-9856",471-8318 social & political group meets 1st Tues inquire locally,Santa Fe,NM,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3497,Triangle Inn,"PO Box 3235, 87501-0235","455-3775 jacuzzi gym, suites year-round",Santa Fe,NM,(MW),1990,Accommodations,checked,,,4/24/2023 12:38pm
3500,The Nifty ,"Rt 9 Box 52, 87505",984-1781 open for breakfast & lunch Tues-Sun,Santa Fe,NM,"(MX),(MW)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
3505,Taos Gay/Lesbian Info,,758-4133 info & referrals,Taos,NM,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3506,The Ruby Slipper,"PO Box 2069, 87571 ",758-0613 B&B non-smoking vegetarian,Taos,NM,"(MW),(IGTA),(B&B)",1990,Accommodations,checked,,,4/24/2023 12:38pm
3507,Artemis Wilderness Tours,"PO Box 1178, 87571",758-9522/758-2203,Taos,NM,(IGTA),1990,Travel/Tour Operators,checked,,,4/24/2023 12:38pm
3508,A Common Language,PO Box 87571,,Taos,NM,,1990,Publications,checked,,,4/24/2023 12:38pm
3509,Gay/Lesbian AA,,(a Community Center) 783-5719 meets 7:30pm Tues,Albany,NY,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3516,Dignity & Integrity ,,(Grace Holy Innocents Church) 436-8546 Dignity/756-9002 Integrity both worship 6pm Sun,Albany,NY,,1990,Religious Organizations,checked,,Clinton & Robbins St,4/24/2023 12:38pm
3517,Empire State Plaza,,,Albany,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3518,"Lark, State, & Willet Sts near Washington Park",,,Albany,NY,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3519,Northway Mall,,,Albany,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3520,Hillside Campgrounds,,"PO Box 726, 13902, 756-2833 all male campground nature trails and disco",Binghampton,NY,(SW),1990,Accommodations,checked,checked,,4/24/2023 12:38pm
3521,Numbers ,Upper Court St,(in Rocket Center) 756-3300 9pm-1am Sun-Thurs till 3am Fri/Sat,Binghampton,NY,"(*),(MW),(S),(LV),(D),(AH)",1990,Bars,checked,,,4/24/2023 12:38pm
3526,'Oneida' campground,,,Binghampton,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3527,'Rest Stop' Rt 81 N. ('lollipop heaven'),,,Binghampton,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3528,Cole Park,,,Binghampton,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3529,Greyhound Bus Depot,,,Binghampton,NY,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3530,Gay & Lesbian Hotline ,"PO Box 1595, Ellicott St, 14205",886-1274 info & referrals 7pm-9pm Mon-Sat clsd Sun,Buffalo,NY,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
3541,Dignity ,"PO Box 75, 14205 ",833-8995 call for current info ,Buffalo,NY,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
3546,Allentown area (Elmwood & Allen),,,Buffalo,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3547,Eric Basin Marina,,,Buffalo,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3548,La Salla Park,,,Buffalo,NY,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3549,U. of Buffalo ,,Harriman Hall,Buffalo,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3550,U. of Buffalo ,,Crosby Hall,Buffalo,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3551,Washington St. & Oak nr bus depot ,,(Hustlers),Buffalo,NY,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3552,Woodlawn Beach lakeshore Rd ,,,Buffalo,NY,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3553,'Rest Stop' on I-87 N. btwn exits 9 & 10 ,,,Clifton Park,NY,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
3556,AA Gay/Lesbian ,,"(at the Fire House, Cherry Grove) seasonal meetings 6pm Mon Wed, Sat 11am Fri",Fire Island,NY,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
