"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Tiffany's Diner ","Found","","Forrest Ave. nr. Park",43.680523,-70.28936,"Portland","ME","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Pleasant St. ","General Coordinates Used","('P' St.)","",43.653321,-70.259993,"Portland","ME","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on Rte. 3)","",44.394979,-69.570923,"South Chino","ME","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Maryland Inn","Found","(Hip)","Church Circle & Main",38.978339,-76.492334,"Annapolis","MD","(M),(R),(YC)","Restaurant",1982,"checked","",NA,NA
"Girards ","Found","(Disco)","Cathedral & Eager",39.300875,-76.617568,"Baltimore","MD","(M),(D)","Bars/Clubs",1982,"checked","",NA,NA
"Harbor Place","Found","","",39.286212,-76.610966,"Baltimore","MD","Cruisy Area","Cruising Areas",1982,"checked","Probably refers to the mall: https://www.harborplace.com/",NA,NA
"Hippopotamus ","Found","(Unisex) (Disco)","1 W. Eager at Charles ",39.300842,-76.616357,"Baltimore","MD","(*),(YC),(Hip),(D),(PT)","Bars/Clubs",1982,"checked","",NA,NA
"Open House ","Found","","29 & Howawrd",39.323093,-76.620074,"Baltimore","MD","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Patterson Park at Eastern Ave.","Found","","",39.286191,-76.579999,"Baltimore","MD","Cruisy Area,(RT)","Cruising Areas",1982,"checked","",NA,NA
"Wyman Park nr. Baltimore Art Museum ","Found","","",39.33087,-76.627553,"Baltimore","MD","Cruisy Area,(RT)","Cruising Areas",1982,"checked","",NA,NA
"Friendly Models","General Coordinates Used","(301) 366-7644","",39.290385,-76.612189,"Baltimore","MD","","Escort Services",1982,"checked","",NA,NA
"Jack's La Sauna Health Spa","General Coordinates Used","(Sauna & Massage)","(467-6565)",39.290385,-76.612189,"Baltimore","MD","","Bathhouses",1982,"checked","",NA,NA
"Mt. Vernon Square","General Coordinates Used","('Meat Rack') (AYOR)","",39.299319,-76.613833,"Baltimore","MD","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Park Ave.","General Coordinates Used","(N. of Monument Square)","",39.290385,-76.612189,"Baltimore","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Md.","Found","(Library T-Room)","",38.985946,76.944957,"Burtonsville","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Md.","Found","(Student Union Bldg. Basement T-Room","",38.988177,-76.944668,"Burtonsville","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Md. - Library ","Found","(Library T-Room)","",38.985946,76.944957,"Burtonsville","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Md. - Student Union Building ","Found","(Student Union Bldg. Basement T-Room","",38.988177,-76.944668,"Burtonsville","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' & woods behind ","General Coordinates Used","(Known locally as 'Ruth Ann's') (AYOR)","I-95 Northbound",39.111219,-76.932475,"Burtonsville","MD","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Union St. nr. Holiday Inn","General Coordinates Used","","",39.652865,-78.762518,"Cumberland","MD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Marmaduke's","Found","","7th Ave. & 3rd St.",38.972222,-76.481318,"Freeport","MD","(M)","Bars/Clubs",1982,"checked","",NA,NA
"Bull Ring Lounge ","Found","(Cl. Sun.) (Disco) ","57 S. Potomac at Antietam ",39.640933,-77.721462,"Hagerstown","MD","(D),(S),(H),(*)","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"B.J.'s On the Water","Found","","75th & Bay",38.395557,-75.064719,"Ocean City","MD","(M)","Bars/Clubs,Hotel",1982,"checked","",NA,NA
"U. of Mass.","Found","(Downstairs T-room)","Old Library ",41.944544,-71.285608,"Amherst","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(on Rte. 125 nr. jct. 28)","",42.658336,-71.136795,"Andover","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stops' ","Found","(on I-95 N. at Attleboro, & Southbound at N. Attleboro) (AYOR) (Many arresets)","",41.944544,-71.285608,"Attleboro","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'L' St. Beach ","Found","","",42.328987,-71.035301,"Boston","MA","(OC),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Back Bay Fens","Found","(AYOR)","",42.34348,-71.094564,"Boston","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Boston Public Library ","Found","(Basement T-Room) (AYOR) (Sure suicide) (Massive arrests)","",42.349314,-71.078187,"Boston","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Boston U.","Found","(School of Mgmt. T-Rooms)","",42.349641,-71.099644,"Boston","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Chucks Sub Shop","Found","(Next to Sporters)","",42.358118,-71.125694,"Boston","MA","(AH),(R)","Restaurant",1982,"checked","If the location was next to Sporters, then this is its whereabouts: https://ncph.org/history-at-work/make-queerness-relevant-again/",NA,NA
"Elbow Room","Found","('interesting' neighborhood bar)","Clarendon & Chandler",42.346396,-71.073106,"Boston","MA","","Bars/Clubs",1982,"checked","",NA,NA
"Filene's Dept. Store ","Found","(7th & 8th floor T-Rooms)","",42.355487,-71.059889,"Boston","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Nantasket Beach ","Found","(Very M)","",42.291766,-70.87449,"Boston","MA","(M),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Revere Beach ","Found","(Summers) (AYOR)","",42.420226,-70.985881,"Boston","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Rustler's","Found","(See Uncle Charlies)","",42.346984,-71.070945,"Boston","MA","","Bars/Clubs",1982,"checked","",NA,NA
"South Station Cinema 1 & 2","Found","23 South St.","",42.300662,-71.114712,"Boston","MA","","Theatre",1982,"checked","",NA,NA
"State Theatre ","Found","(balcony)","",42.352575,-71.06298,"Boston","MA","Cruisy Area","Cruising Areas,Theatre",1982,"checked","",NA,NA
"Storrow Drive","Found","(The Esplanade)","",42.355619,-71.078888,"Boston","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Uncle Charlie's 'Rustlers'","Found","(Some W, SM) (Cruisy) ","Diplomat Hotel, Berkeley & Chandler",42.346984,-71.070945,"Boston","MA","(*),(W),(SM)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Fan Club","General Coordinates Used","","",42.360083,-71.05888,"Boston","MA","(M),(R),(E)","Restaurant",1982,"checked","",NA,NA
"Harvard U.","Found","(Harvard Sq. Theatre T-Room)","",42.377003,-71.11666,"Cambridge ","MA","Cruisy Area","Cruising Areas,Theatre",1982,"checked","",NA,NA
"Harvard U.","Found","(Science Center - Basement T-Room)","",42.377003,-71.11666,"Cambridge ","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Bird Sanctuary ","General Coordinates Used","(nr. Mt. Auburn Hospital) (AYOR)","",42.373616,-71.109733,"Cambridge ","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"City Hall","Found","(T-Room) (Downstairs)","",42.582242,-71.801357,"Fitchburg","MA","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Holyoke House","Found","(Basement T-Room)","",42.204461,-72.602703,"Holyoke","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Mountain Park","Found","(T-Room)","",42.243702,-72.631479,"Holyoke","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Crane's Beach ","Found","(1/2 mi. to the right)","",42.685461,-70.756247,"Ipswich","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sears Town Mall","Found","(T-Room)","",42.529646,-71.741193,"Leominster","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"T-Room behind K Jewelers","General Coordinates Used","(AYOR)","",42.525091,-71.759794,"Leominster","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stops' on I-495","General Coordinates Used","((nr. Chelmsford) & Rte. 3 (N. Chelmsford))","",42.633425,-71.316172,"Lowell","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(S. on Rte. 3)","",42.087995,-70.744678,"Marshfield-Pembroke","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Compound","General Coordinates Used","(Reservations essential) (617) 693-0648","P.O. Box 149, West Tisbury, MA 02575",41.380498,-70.645473,"Martha's Vineyard","MA","(H)","Hotel",1982,"checked","",NA,NA
"Titticut Follies Guest House ","General Coordinates Used","","P.O. Box 389 Oak Bluffs, Mass. 02557",41.380498,-70.645473,"Martha's Vineyard","MA","(H)","Hotel",1982,"checked","",NA,NA
"Swimming Hole at Milford Quarries","Found","(opp. Rte. 495 Exit)","",42.16625,-71.519086,"Milford ","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Blue Hills","Found","","Wampatuck Rd.",42.214182,-71.093998,"Milton ","MA","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"Blue Hills","Found","","",42.214182,-71.093998,"Milton ","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"House of Orange ","Found","","25 Orange St.",41.281723,-70.09881,"Nantucket","MA","(M),(H)","Hotel",1982,"checked","",NA,NA
"Dunes west of Surfside ","General Coordinates Used","","",41.28347,-70.099451,"Nantucket","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' on Hwy. 91","General Coordinates Used","","",41.636215,-70.934205,"New Bedford","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Main St. Mall","General Coordinates Used","","",41.636215,-70.934205,"New Bedford","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Beachwalk","General Coordinates Used","(betw. Steamship dock & SeaView Bar)","",41.454279,-70.561972,"Oak Bluffs","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Berkshire Comm. College 'T-Room'","Found","","",42.457745,-73.314339,"Pittsfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Park Square","Found","(Old Town & Church steps)","",42.448672,-73.252944,"Pittsfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Berkshire Hilton Inn Lounge","General Coordinates Used","","Berkshire Common at West St.",42.450085,-73.245382,"Pittsfield","MA","(M),(OC),(*)","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"Durham Mall 'T-Room'","General Coordinates Used","","",42.450085,-73.245382,"Pittsfield","MA","Cruisy Area","Cruising Areas",1982,"checked","Could this be ""Dunham"" Mall?: https://downtownpittsfield.com/2018/04/dunham-mall-residences-20-dunham-mall-pittsfield-ma-01201/ ",NA,NA
"Eagle's Nest Lounge","General Coordinates Used","","Holiday Inn - Lenox Rd.",42.450085,-73.245382,"Pittsfield","MA","(M)","Bars/Clubs,Hotel",1982,"checked","There is a Holiday Inn in Pittsfield; however, it is on West Street. The notes in the guides say Lenox Rd. ",NA,NA
"Salt & Pepper","General Coordinates Used","(Late)","Rte. 7 S.",42.450085,-73.245382,"Pittsfield","MA","(M),(R)","Restaurant",1982,"checked","",NA,NA
"Sleepy Pilgrim Motel","Found","(Looks promising)","182 Court St.",41.964699,-70.676654,"Plymouth","MA","(M),(H)","Hotel",1982,"checked","",NA,NA
"'B.A.' beach at N. Truro","Found","","",42.064946,-70.111248,"Provincetown","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Atlantic House Hotel","Found","(Disco) (2 adj. cruise bars - some W & SM upstairs) ","Masonic, an alley of 216 Commercial St.",42.049893,-70.188507,"Provincetown","MA","(*),(YC),(D),(W),(SM)","Hotel",1982,"checked","",NA,NA
"Back Room","Found","(Hip) (Disco) (Some L, M) (See Crown & Anchor) ","(See Crown & Anchor)",42.050051,-70.187383,"Provincetown","MA","(*),(Hip),(YC),(D),(L),(M)","Bars/Clubs",1982,"checked","",NA,NA
"Back Street Bar","Found","(Disco) ","Gifford House Bradford at Carver",42.049547,-70.190297,"Provincetown","MA","(M),(R),(D)","Restaurant",1982,"checked","",NA,NA
"Beach & bushes behind 'Boatship' & vicinity","Found","(AYOR-sure suicide, dozens of arrests)","",42.046798,-70.190006,"Provincetown","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Commercial St.","Found","(Natch!)","",42.058441,-70.178642,"Provincetown","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Gifford House ","Found","","Bradford at Carver",42.049547,-70.190297,"Provincetown","MA","(M),(H)","Hotel",1982,"checked","",NA,NA
"Herring Cove Beach","Found","","",42.047881,-70.220304,"Provincetown","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Shakra's Alley ","Found","(Disco) ","Provincetown Inn",42.037252,-70.195854,"Provincetown","MA","(M),(S),(D)","Bars/Clubs",1982,"checked","",NA,NA
"East End Beach & bushes behind the Bull Pen","General Coordinates Used","","",42.058441,-70.178642,"Provincetown","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Town Beach ","General Coordinates Used","(E. & W. ends - late at night)","",42.058441,-70.178642,"Provincetown","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on Rte. I95 - E & W) (AYOR)","",41.808434,-71.336997,"Seekonk","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Area around the post office","Found","","",42.103738,-72.592921,"Springfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Bay State West ","Found","(Mezzanine T-Room)","",42.101942,-72.590914,"Springfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Forest Park","Found","(King Phillip Stockade)
","",42.072369,-72.584116,"Springfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Springfield Bus Terminal ","Found","(AYOR)","",42.106419,-72.593763,"Springfield","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(on I-91 S. - betw. Northampton & Holyoke) (AYOR) (Mass arrests)","",42.101483,-72.589811,"Springfield","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Downtown Mall","General Coordinates Used","(T-Room)","",42.101483,-72.589811,"Springfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Hideaway ","General Coordinates Used","(Chicopee)","Montgomery St., off Meadow ",42.179259,-72.620368,"Springfield","MA","(L),(D)","Bars/Clubs",1982,"checked","",NA,NA
"Liberty Street","General Coordinates Used","","",42.101483,-72.589811,"Springfield","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Stockbridge Station","Found","","",42.277658,-73.312896,"Stockbridge","MA","(M)","Bars/Clubs",1982,"checked","",NA,NA
"Spot Pond","Found","(Rte. 38 Turn off)","",42.457241,-71.095831,"Stoneham","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stops'","General Coordinates Used","(on Rte. I95 E & W) (AYOR)","",41.748162,-71.189562,"Swansea","MA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on 140) ","",42.174488,-71.602258,"Upton","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on Rte. 146)","",42.077243,-71.630253,"Uxbridge","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","",42.077243,-71.630253,"Uxbridge","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Black Knight ","General Coordinates Used","","Rte. 9",42.259846,-72.239857,"Ware","MA","(M),(R),(WE)","Restaurant",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(N. on Rte. 3) (AYOR)","",42.218072,-70.941036,"Weymouth","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Block around Public Library ","Found","","",42.260282,-71.800037,"Worcester","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","T-Room on Rte. 12, nr. Sterling Jct.","",42.262593,-71.802293,"Worcester","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Portland St.","General Coordinates Used","","",42.262593,-71.802293,"Worcester","MA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Worcester Center","General Coordinates Used","(Basement T-Room) (AYOR)","",42.262593,-71.802293,"Worcester","MA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Rock Inn","Found","(Some L) ","opp. Adrian Mall",41.897502,-84.037365,"Adrian","MI","(M),(R),(L)","Restaurant",1982,"checked","Address found on matchbox: https://www.ebay.com/itm/144481349427",NA,NA
"Dexter 'Rest Stop'","Found","(S. side of I-94 W.)","",42.33837,-83.888555,"Ann Arbor","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Michigan ","Found","Mason Hall T-Rooms","",42.277088,-83.739412,"Ann Arbor","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Michigan ","Found","Student Union T-Rooms","",42.275127,-83.741547,"Ann Arbor","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","",42.280826,-83.743038,"Ann Arbor","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(Northbound on U.S. 23 at 31 mile marker) (AYOR)","",42.280826,-83.743038,"Ann Arbor","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I94 Westbound)","",42.204762,-83.485213,"Belleville","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ferris St. College","Found","(Student Union & Maselink Commons) (Basement T-Rooms)","",43.683962,-85.485249,"Big Rapids","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(8 mi. N. on US 131)","",43.698078,-85.483656,"Big Rapids","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Back Street ","Found","(Disco) (Macho)","15606 Joy at Greenfield",42.35857,-83.199141,"Detroit","MI","(*),(YC),(D)","Bars/Clubs",1982,"checked","",NA,NA
"Crews In","Found","(Sun. Brunch) (Cruisy) (AH - until 5am) (6 Mile Road)","950 McNichols",42.417706,-83.093512,"Detroit","MI","(R),(*),(AH)","Cruising Areas,Restaurant",1982,"checked","",NA,NA
"Fairlane Shopping Center","Found","","",42.316879,-83.222841,"Detroit","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Famous Door","Found","(Disco) (Closed Sun.) ","1256 Griswald at State",42.33338,-83.0495,"Detroit","MI","(B),(YC),(M),(D),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Interchange","Found","(Some SM, W, FFA) (Cruisy) (WE*)","1501 Holden at Trumball",42.363031,-83.085187,"Detroit","MI","(SM),(W),(FFA),(PT),(WE),(*)","Cruising Areas,Bars/Clubs",1982,"checked","",NA,NA
"Ladies Love","Found","","7 Mile Rd. at John R.",42.432287,-83.102371,"Detroit","MI","(L)","Bars/Clubs",1982,"checked","",NA,NA
"Northland Shopping Center","Found","(AYOR)","",42.451351,-83.204965,"Detroit","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Northland Shopping Center","Found","","",42.451351,-83.204965,"Detroit","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Palmer Park","Found","('Chicken' Fountain, Duck Pond and Foot Paths) (AYOR)","",42.423952,-83.113954,"Detroit","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"River Rouge Park","Found","(AYOR)","",42.310105,-83.236059,"Detroit","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Men Unlimited ","General Coordinates Used","(Escorts)","(313) 459-8888",42.331427,-83.045754,"Detroit","MI","","Business",1982,"checked","",NA,NA
"Six Mile 'Hustlers'","General Coordinates Used","(hitch-hiking on Woodward betw. 6 & 6 Mile Roads","",42.41943,-83.027302,"Detroit","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Pantry ","General Coordinates Used","","",42.736979,-84.483865,"E. Lansing","MI","Cruisy Area,(R),(C),(AH)","Cruising Areas,Restaurant",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I-75, Both N & S.)","",43.012527,-83.687456,"Flint","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Apartment ","Found","(Some OC)","8 Monroe at Fulton",42.963227,-85.673052,"Grand Rapids","MI","(OC)","Bars/Clubs",1982,"checked","",NA,NA
"Veteran's Memorial Park","Found","(opp. Y.M.C.A.)","",42.963807,-85.666473,"Grand Rapids","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Adult Book Stores","General Coordinates Used","","",42.96336,-85.668086,"Grand Rapids","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Area around bars","General Coordinates Used","(bound by Division, Fulton & Ionia)","",42.96336,-85.668086,"Grand Rapids","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Bronson Park","Found","","",42.290181,-85.586875,"Kalamazoo","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(8 mi. from town on US Hwy. 131) (AYOR) (Sure suicide - massive arrests) (hidden cameras!)","",42.291707,-85.587229,"Kalamazoo","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(4 mi. W. on I-94)","",42.291707,-85.587229,"Kalamazoo","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"M.S.U. Student Union Bldg.","Found","(T-Room) (Upper floor)","",42.701848,-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Shiras Park","Found","(Picnic Rocks)","",46.554736,-87.38243,"Marquette","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Old Marquette Inn","General Coordinates Used","","",46.54362,-87.395371,"Marquette","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Metropolitan Beach","Found","(E. on Boardwalk)","",42.575834,-82.801163,"Mount Clemens","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sambo's","Found","","Hoyt at Seaway Dr.",43.18923,-86.24081,"Muskegon","MI","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Nunica Truck Stop","General Coordinates Used","(Hwy. 96) (AYOR)","",43.234181,-86.248392,"Muskegon","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I-96)","",42.722257,-84.427474,"Okemos","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Rotary Park","Found","(opposite Holiday Inn)","",45.217198,-85.001467,"Petoskey","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Court House Block ","Found","","",42.655621,-83.326739,"Pontiac","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Dog Run'","General Coordinates Used","(Clarkson) (AYOR)","",42.73512,-83.419294,"Pontiac","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(S. on I-75) (AYOR)","",42.638922,-83.291047,"Pontiac","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Lighthouse Beach ","Found","","",43.00746,-82.423362,"Port Huron","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Pine Grove Park","Found","","",42.988158,-82.427538,"Port Huron","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Meadbrook Mall T-Room","Found","(University Dr. at Adams)","",42.683292,-83.192489,"Rochester","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Winchester Mall","Found","(Rochester Rd. at Avon)","",42.663685,-83.136017,"Rochester","MI","Cruisy Area,(YC)","Cruising Areas",1982,"checked","",NA,NA
"Dutch's ","Found","(Disco)","1742 E. Genesee",43.418245,-83.923682,"Saginaw","MI","(*),(YC),(D),(R),(PT)","Restaurant",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I-75, Southbound betw. Bay City and Saginaw)","",43.594468,-83.888865,"Saginaw","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Blue Star Inn & Campsites","General Coordinates Used","(In need of renovation) (Hwy. 31)","",43.41947,-83.950807,"Saginaw","MI","(H)","Hotel",1982,"checked","",NA,NA
"Tennis Court","General Coordinates Used","(in park by Y.M.C.A.) (AYOR)","",43.41947,-83.950807,"Saginaw","MI","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Oval Beach ","Found","(Adm. chg.) (1/2 mi. N. of parking lot beyond straight beach)","",42.662948,-86.216158,"Saugatuck","MI","(P),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Park on Water St.","Found","","",42.657366,-86.205431,"Saugatuck","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Opposite the Coral Gables","General Coordinates Used","","",42.655025,-86.201982,"Saugatuck","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Saugatuck Lodges","General Coordinates Used","(Readers report could stand a good clean-up)","Blue Star Hwy., P.O. Box 406, Saugatuck MI 49453 (616) 857-4269 or in Chicago (312) 929-001",42.655025,-86.201982,"Saugatuck","MI","(P),(H)","Hotel",1982,"checked","",NA,NA
"Bryant Park","Found","","",44.766703,-85.595615,"Traverse City","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Clinch Park Zoo & Marina
","Found","","",44.765392,-85.618592,"Traverse City","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Parlor","Found","","1 Park St.",44.763506,-85.618217,"Traverse City","MI","(M)","Bars/Clubs",1982,"checked","",NA,NA
"Westend Beach","Found","(Bath House)","",44.769607,-85.634675,"Traverse City","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Oakland Mall","Found","","",42.537919,-83.110968,"Troy","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Somerset Mall","Found","","",42.563017,-83.185384,"Troy","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Student Union","Found","(Home Econ. & Education Buildings) (T-Rooms)","",42.25068,-83.624089,"Ypsilanti","MI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Erie Rex Lounge","General Coordinates Used","(Cruisy-WE) ","Hwy. 10 E.",46.817181,-95.845325,"Detriot Lakes","MN","(M),(R),(E),(WE)","Cruising Areas,Restaurant",1982,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",46.783892,-92.100759,"Duluth","MN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Big Daddy's ","Found","(Baths) ","3 N. 7th at Hennepin Ave. S.",44.977984,-93.274802,"Minneapolis","MN","(OC)","Bathhouses",1982,"checked","",NA,NA
"IDS Tower","Found","(Indoor Mall) ('Crystal Court')","",44.976119,-93.272309,"Minneapolis","MN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
