ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
1387,Express Vail Adventures ,General Coordinates Used,39.643324,-106.37808,524-7684/(800)572-8850,,Vail,CO,1994,,Travel/Tour Operators,checked,,,,6/26/2023 10:02am
1389,Dougal's ,Found,39.919148,-105.789557,"(at Silverado II) 726-8732 5pm-10pm, full bar ",,Winter Park,CO,1994,"(GF),(WC)",Restaurants & Cafes,checked,,Silverado II's address is 490 Kings Crossing Rd. ,,6/26/2023 10:03am
1385,Elk River Estates,General Coordinates Used,40.484977,-106.831716,"879-7556 B&B, ski resort",,Steamboat Springs,CO,1994,"(GF),(F)",Accommodations,checked,,,,6/26/2023 10:05am
1374,Sundance Cottages ,General Coordinates Used,40.36249,-105.563283,586-3922 ,,Estes Park,CO,1994,"(GF),(WC)",Accommodations,checked,,,,6/26/2023 10:06am
1394,Main St.,General Coordinates Used,41.198022,-73.201272,nr. downtown ,,Bridgeport,CT,1994,"Cruisy Area,(H),(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:54am
1402,Hammonasset State Beach ,Found,41.266698,-72.558421,,,Hammonasset,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:54am
1420,Constitution Plaza,Found,41.766818,-72.67035,,,Hartford,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:56am
1406,Men of All Colors Together (MACT/CT),General Coordinates Used,41.763964,-72.667475,"P.O. Box 2735, 06146 346-0199",,Hartford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:56am
1407,XX Club,General Coordinates Used,41.763964,-72.667475,"P.O. Box 387, 06141 transsexual support group",,Hartford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:57am
1403,AA Gay/Lesbian ,General Coordinates Used,41.763964,-72.667475,(see listings in Metroline),,Hartford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:54am
1421,"""The Dikes""",General Coordinates Used,41.763964,-72.667475,"E. to W. Service Rd. off I-91 N., Riverside Park",,Hartford,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:54am
1405,Gay/Lesbian Guide Line,General Coordinates Used,41.763964,-72.667475,"327-0767 support, info, referrals, 7-10pm Tues & Th",,Hartford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:56am
1404,Community Real Estate Referrals ,General Coordinates Used,41.763964,-72.667475,"(800)346-5592, gay realtor at your service",,Hartford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:56am
1424,Hubbard Park,Found,41.548248,-72.836131,,,Meriden,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:57am
1425,Milford Country News,General Coordinates Used,41.230698,-73.064036,Rte. 1,,Milford,CT,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 10:57am
1435,Long Wharf Dr.,General Coordinates Used,41.292634,-72.919248,parking lot ,,New Haven,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:59am
1436,Yale U.,Found,41.311348,-72.926061,Woolsey Hall & Library ,,New Haven,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 10:59am
1427,Community Real Estate Referrals ,General Coordinates Used,41.308274,-72.927883,"(800)346-5592, gay realtor at your service ",,New Haven,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 10:58am
1437,New London People's Forum Affirming Lesbian & Gay Identity,General Coordinates Used,41.355654,-72.099521,"443-8855 7:30pm Wed, social support group",,New London,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 11:00am
1439,Ocean Park Beach,Found,41.309373,-72.098616,nr. boardwalk ,,New London,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 11:00am
1440,Lynn Deming Park ,Found,41.569962,-73.44031,,,New Milford,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 11:01am
1450,Cove Island Beach,Found,41.04695,-73.505113,,,Stamford,CT,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 11:03am
1449,Gay/Lesbian Guide Line,General Coordinates Used,41.05343,-73.538734,"327-0767, 7pm-10pm Tu & Th, counseling & referral ",,Stamford,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 11:03am
1454,Lakewood Ponds,Found,41.578213,-73.024696,,,Waterbury,CT,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 11:04am
1456,Sherwood Isle State Park,Found,41.116614,-73.332136,"E. beach, far end, I-95 exit 18 (Summers, AYOR)",,Westport,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 11:05am
1395,Gay/Lesbian Helplines ,General Coordinates Used,41.394817,-73.454011,"354-5170, answering service, live some weekday nights",,Danbury,CT,1994,Cruisy Area,Info Lines & Services,checked,,,,6/26/2023 11:06am
1398,"Oldtown, Dikes Pt. Park ",Found,41.532809,-73.437608,E. side of Lake Candlewood,,Danbury,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 11:06am
1446,Frog Rock ,General Coordinates Used,41.897598,-71.962574,,,Pomfret,CT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 11:09am
1441,Gay Men's Group of Fairfield County ,General Coordinates Used,41.117744,-73.408157,"(at Triangle Ctr.) 846-4905 7:30pm, 3rd Tues. social/support",,Norwalk,CT,1994,,Info Lines & Services,checked,,Triangle Center's address is 37 North Ave.,,6/26/2023 11:10am
1451,Bisexual/Gay/Lesbian Association,General Coordinates Used,41.806297,-72.254578,"Box U-8, 2110 Hillside Rd., U of CT, 06268 486-3679",,Storrs,CT,1994,,Info Lines & Services,checked,,,,6/26/2023 11:11am
1461,Nomad Village,General Coordinates Used,38.584001,-75.060736,"Box 1, Rte. 1, 3mi. N. in Tower Shores 539-7581",,Bethany Beach,DE,1994,"(MW),(NH)",Bars,checked,,,,6/26/2023 5:17pm
1460,Community Real Estate Referrals ,General Coordinates Used,38.539556,-75.055181,"(800)346-5592, gay realtor at your service ",,Bethany Beach,DE,1994,,Info Lines & Services,checked,,,,6/26/2023 5:16pm
1463,Community Real Estate Referrals ,General Coordinates Used,39.158168,-75.524368,"(800)346-5592, gay realtor at your service ",,Dover,DE,1994,,Info Lines & Services,checked,,,,6/26/2023 5:18pm
1486,Poodle Beach ,Found,38.708156,-75.07496,S. part of Boardwalk ,,Rehoboth Beach,DE,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 5:34pm
1484,Cape Henlopen State Park Beach,Found,38.707959,-75.075173,,,Rehoboth Beach,DE,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 5:33pm
1472,Sand in My Shoes,Found,38.712318,-75.092385,226-2006 ,Canal & 6th St.,Rehoboth Beach,DE,1994,(MW),Accommodations,checked,,,,6/26/2023 5:36pm
1469,Rams Head Inn,Found,38.71905,-75.134699,"Rd. 2, Box 509 226-9171 B&B, gym, hot tub, game room w/bar ",,Rehoboth Beach,DE,1994,"(SW),(N),(BYOB)",Accommodations,checked,,,,6/26/2023 5:35pm
1485,Carpenter's Beach,Found,38.707959,-75.075173,below S. end of Boardwalk at foot of Queen St.,,Rehoboth Beach,DE,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 5:33pm
1496,8th St.,Found,39.743921,-75.550549,btwn. Shipley & Tetnell,,Wilmington,DE,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 5:42pm
1487,Community Real Estate Referrals,General Coordinates Used,39.744655,-75.548391,"(800)346-5592, gay realtor at your service",,Wilmington,DE,1994,,Info Lines & Services,checked,,,,6/26/2023 5:42pm
1497,Brandywine Park,Found,39.758685,-75.552416,footbridge & woods,,Wilmington,DE,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 5:42pm
1501,Gay/Lesbian Hotline,General Coordinates Used,38.907192,-77.036871,"833-3234, 7pm-11pm",,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 6:00pm
1517,Bachelors Mill,Found,38.877242,-76.994699,"(downstairs in Back Door Pub) 544-1931 8pm-?, til5am Fri & Sat",,Washington,DC,1994,"(MW),(D),(MRC-AF),(S),(WC)",Bars,checked,,Backdoor's address is 1104 8th St. SE,,6/26/2023 5:56pm
1555,Christopher Travel,General Coordinates Used,38.907192,-77.036871,(703)750-1014/(800)466-4014,,Washington,DC,1994,(IGTA),Travel/Tour Operators,checked,,,,6/26/2023 5:59pm
1568,"""P"" St. Beach",Found,38.908914,-77.049708,"23rd St. & ""P"" St.",,Washington,DC,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 5:50pm
1569,"""The Block""",Found,38.90808,-77.060203,"30th to 31st btwn. ""O"" & Dumbarton, in Georgetown  (Late)",,Washington,DC,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 5:51pm
1567,Hustler Square,Found,38.901144,-77.027657,"bordered by N.Y. Ave, 12th, 11th & ""I"" Sts. ",,Washington,DC,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:03pm
1516,"Annex, The",Found,38.909094,-77.048576,"(upstairs at Badlands) 296-0505 9pm-2am Th-Sat, from 4pm Sun",,Washington,DC,1994,"(*),(CW),(V)",Bars,checked,,Badland's address is 1415 22nd St. NW,,6/26/2023 5:56pm
1502,Gay/Lesbian Switchboard ,General Coordinates Used,38.907192,-77.036871,"628-4667, TDD 628-4669",,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 6:01pm
1503,Hola Gay ,General Coordinates Used,38.907192,-77.036871,"332-2192 7pm-11pm Th, Spanish speaking hotline",,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 6:02pm
1498,AA Gay/Lesbian,General Coordinates Used,38.907192,-77.036871,797-3580 substance abuse info,,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 5:51pm
1499,BiCentrist Alliance,General Coordinates Used,38.907192,-77.036871,828-3065 national bisexual organization,,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 5:58pm
1504,Lesbian/Gay Youth Hotline,General Coordinates Used,38.907192,-77.036871,"546-5911, for youth under 21",,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 6:04pm
1566,Beach Dr.,General Coordinates Used,38.983817,-77.044984,in Rock Creek Park aboce 16th St.,,Washington,DC,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 5:58pm
1500,Community Real Estate Referrals,General Coordinates Used,38.907192,-77.036871,"(800)346-5592, gay realtor at your service",,Washington,DC,1994,,Info Lines & Services,checked,,,,6/26/2023 5:59pm
1573,Spanish River Park,Found,26.383382,-80.114047,,,Boca Raton,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:10pm
1570,Community Real Estate Referral,General Coordinates Used,26.352306,-80.084329,(800)346-5592 gay realtor at your service,,Boca Raton,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:09pm
1575,Coquina Beach,Found,27.448333,-82.692163,,,Bradenton,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:10pm
1576,Jetty Park & Beach,General Coordinates Used,28.392218,-80.607713,"(days, AYOR)",,Cape Canaveral,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:10pm
1580,Parking lots,General Coordinates Used,27.965853,-82.800103,on Pierce St. nr. Ft. Harrison ,,Clearwater,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:12pm
1577,Community Real Estate Referrals,General Coordinates Used,27.965853,-82.800103,(800)346-5592 gay realtor at your service,,Clearwater,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:10pm
1578,Gay/Lesbian Referral Service of Pinellas County,General Coordinates Used,27.965853,-82.800103,"586-4297, 7pm-11pm",,Clearwater,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:12pm
1581,Florida Residential Referral Information,General Coordinates Used,28.320007,-80.607551,"(800)653-3199 contact Rich Kennedy, a Coldwell Bank Realtor",,Cocoa Beach,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:13pm
1585,Lori Wilson Park,Found,28.337142,-80.609485,,,Cocoa Beach,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:13pm
1589,Community Real Estate Referrals,General Coordinates Used,29.210815,-81.022833,(800)346-5592 gay realtor at your service,,Daytona Beach,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:14pm
1598,Boardwalk & beach,Found,29.224086,-81.00469,in front of sightseeing tower & by bandshell ,,Daytona Beach,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:13pm
1612,Club Unicorn,General Coordinates Used,26.122439,-80.137317,563-0449 call for details,,Ft. Lauderdale,FL,1994,"(MW),(SW)",Accommodations,checked,,,,6/28/2023 4:04pm
1605,Florida Residential Referrals Information,General Coordinates Used,26.122439,-80.137317,"(800)653-3199 contact Rich Kennedy, a Coldwell Bank Realtor",,Ft. Lauderdale,FL,1994,,Info Lines & Services,checked,,,,6/28/2023 4:05pm
1606,Greater Ft. Lauderdale Gay Business Assoc.,General Coordinates Used,26.122439,-80.137317,"P.O. Box 7341-A, 33338",,Ft. Lauderdale,FL,1994,,Info Lines & Services,checked,,,,6/28/2023 4:05pm
1602,Broward County Gay Hotline,General Coordinates Used,26.122439,-80.137317,"537-0823, 24hr msg. center w/ comprehensive listings & referrals ",,Ft. Lauderdale,FL,1994,,Info Lines & Services,checked,,,,6/28/2023 4:01pm
1604,Community Real Estate ,General Coordinates Used,26.122439,-80.137317,"(800)346-5592, gay realtor at your service",,Ft. Lauderdale,FL,1994,,Info Lines & Services,checked,,,,6/28/2023 4:04pm
1658,Community Real Estate Referrals,General Coordinates Used,26.640628,-81.872308,(800)346-5592 gay realtor at your service,,Ft. Myers,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:18pm
1670,Sunset Park ,Found,26.622007,-81.875702,,,Ft. Myers,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:19pm
1669,Support Line,General Coordinates Used,26.640628,-81.872308,"P.O. Box 546, 33902 275-1400",,Ft. Myers,FL,1994,,Publications,checked,,,,6/26/2023 6:19pm
1661,Support Inc.,General Coordinates Used,26.640628,-81.872308,"P.O. Box 546, 33902 275-1400 gay switchboard, 8am-11pm ",,Ft. Myers,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:19pm
1660,Lambda Drummers (Gay AA),General Coordinates Used,26.640628,-81.872308,"997-1733, 8:15pm Sat & Tues, 6pm Sun men's group",,Ft. Myers,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:19pm
1659,Florida Residential Referral Information,General Coordinates Used,26.640628,-81.872308,"(800)653-3199 contact Rich Kennedy, a Coldwell Bank Realtor",,Ft. Myers,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:18pm
1672,Lincoln Park,Found,30.507764,-86.487967,(Valpariso),,Ft. Walton Beach,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:21pm
1671,Jaycee Park,Found,26.573736,-81.932036,,,Ft. Walton Beach,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:19pm
1674,Wayside Park,Found,30.393574,-86.590793,U.S. 98 at Okaloosa (Late),,Ft. Walton Beach,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:19pm
1673,Racetrack Road,General Coordinates Used,30.449391,-86.626866,"(Summers, Hitchhikers)",,Ft. Walton Beach,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:21pm
1677,Gay Switchboard ,General Coordinates Used,29.651634,-82.324826,"332-0700, 24hrs, info & referrals, volunteers 6pm-11pm ",,Gainesville,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:22pm
1675,Community Real Estate Referrals ,General Coordinates Used,29.651634,-82.324826,(800)346-5592 gay realtor at your service,,Gainesville,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:22pm
1681,Newnan's Lake,Found,29.666388,-82.25511,,,Gainesville,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:22pm
1678,Ambush Room,General Coordinates Used,29.651634,-82.324826,(at Melody Club) 376-3772 4pm-2am,,Gainesville,FL,1994,"(*),(D),(CW)",Bars,checked,,Melody Club's address is 4130 NW 6th St.,,6/26/2023 6:22pm
1676,Gay AA,General Coordinates Used,29.651634,-82.324826,"332-0700, 8pm Sun",,Gainesville,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:22pm
1682,Park at NE 16th Ave/Main St.,Found,29.666594,-82.32444,(days),,Gainesville,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:23pm
1690,Young Circle,Found,26.01154,-80.143033,,,Hollywood,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:23pm
1691,Community Real Estate Referrals,General Coordinates Used,30.332184,-81.655651 ,(800)346-5592 gay realtor at your service,,Jacksonville,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:24pm
1692,Lesbian/Gay Community Assoc.,General Coordinates Used,30.332184,-81.655651 ,389-1572 touchtone community database for NE Florida,,Jacksonville,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:25pm
1702,5th Ave. Beach and S. to Boardwalk,General Coordinates Used,30.282958,-81.394154,,,Jacksonville Beach,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:28pm
1703,Community Real Estate Referrals,General Coordinates Used,24.555059,-81.779987,(800)346-5592 gay realtor at your service,,Key West,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:32pm
1787,"""Dick Dock""",Found,24.547154,-81.788282,pier at end of Reynold St.,,Key West,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:29pm
1756,B.O.'s Fish Wagon,Found,24.555992,-81.802934,294-9272 seafood and eat it,corner of Duval & Fleming Sts.,Key West,FL,1994,"(*),(GF)",Restaurants & Cafes,checked,,,,6/26/2023 6:30pm
1707,Key West Business Guild,Found,24.552568,-81.800562,"P.O. Box 1208, 33041 294-4603",,Key West,FL,1994,(IGTA),Info Lines & Services,checked,,,,6/26/2023 6:34pm
1782,Starbuck Sailing Tours,General Coordinates Used,24.555418,-81.784172,296-7134 variety of cruises,,Key West,FL,1994,,Travel/Tour Operators,checked,,,,6/26/2023 6:35pm
1778,Clione ,General Coordinates Used,24.555059,-81.779987,"P.O. Box 1874, 33040 296-1433 topsail schooner",,Key West,FL,1994,,Travel/Tour Operators,checked,,,,6/26/2023 6:32pm
1704,Florida Residential Referral Information,General Coordinates Used,24.555059,-81.779987,"(800)653-3199 contact Rich Kennedy, a Coldwell Bank Realtor",,Key West,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:33pm
1706,Helpline,General Coordinates Used,24.555059,-81.779987,296-4357 gay-friendly general crisis assistance & referrals,,Key West,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:34pm
1780,International Gay Travel Assoc.,General Coordinates Used,24.555059,-81.779987,"P.O. Box 4974, 33041 292-0217/(800)448-8550",,Key West,FL,1994,(IGTA),Travel/Tour Operators,checked,,,,6/26/2023 6:34pm
1709,Andrew's Inn,Found,24.551231,-81.80012,294-7730 elegantly restored rooms & garden cottages,Zero Whalton Ln.,Key West,FL,1994,"(*),(MW)",Accommodations,checked,,,,6/26/2023 6:30pm
1788,Duval St.,Found,24.553851,-81.801316,(Queens for days!),,Key West,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:33pm
1789,Fleming St.,General Coordinates Used,24.555059,-81.779987,(Queens for nights!),,Key West,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:33pm
1790,Ft. Zachary Taylor Beach ,Found,24.555418,-81.784172,,,Key West,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/26/2023 6:34pm
1791,Polk Gay/Lesbian Info & Referral Lines,General Coordinates Used,28.039465,-81.949804,682-4652 ,,Lakeland,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:36pm
1798,Community Real Estate Referrals ,General Coordinates Used,27.798081,-82.797325,(800)346-5592 gay realtor at your service,,Madeira Beach,FL,1994,,Info Lines & Services,checked,,,,6/26/2023 6:36pm
1802,Melbourne Harbor Marina,Found,28.078221,-80.600536,,,Melbourne,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:37pm
1801,Canova Beach,Found,28.138409,-80.580189,"(Nights, AYOR)",,Melbourne,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/26/2023 6:36pm
1805,Community Real Estate Referrals ,General Coordinates Used,25.735525,-80.237719,(800)346-5592 gay realtor at your service,,Miami,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:00am
1806,"Gay Connection, The",General Coordinates Used,25.735525,-80.237719,(900) 287-MEET talk and/or meet with other men from the area at only 99¢ per minute,,Miami,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:01am
1804,Associates ,General Coordinates Used,25.76168,-80.19179,"P.O. Box 472382, 33247-2382 696--3885 social/support group for gay African-Americans, 3rd Sat",,Miami,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 8:58am
1836,Bearcut Beach,Found,25.731489,-80.157269,,,Miami,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 8:58am
1838,Matheson Hammock Beach,Found,25.679228,-80.256602,on Old Cutler Rd.,,Miami,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:02am
1839,Ocean Drive,General Coordinates Used,25.768517,-80.133206,btwn. 5th & 15th St,,Miami,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:12am
1837,Biscayne Blvd.,General Coordinates Used,25.76168,-80.19179,"""Hitchhikers""",,Miami,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 8:58am
1807,Gay/Lesbian Community Hotline of Greater Miami ,General Coordinates Used,25.735525,-80.237719,759-3661 ,,Miami,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:01am
1840,Community Real Estate Referrals,General Coordinates Used,26.142036,-81.79481 ,(800)346-5592 gay realtor at your service,,Naples,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:14am
1844,Lowdermilk Park,Found,26.162054,-81.809978,,,Naples,FL,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,6/27/2023 9:15am
1845,Vanderbilt Beach ,Found,26.263907,-81.824499,S. of the Ritz,,Naples,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:15am
1841,Gay AA,General Coordinates Used,26.142036,-81.79481 ,566-8750 8pm Tues & Th,,Naples,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:15am
1865,Loading Dock ,Found,28.507431,-81.397649,(at The Complex) 841-8339 noon-2am ,,Orlando,FL,1994,,Bars,checked,,Complex's address is 3400 S. Orange Blossom Trail,,6/27/2023 9:28am
1854,Gay/Lesbian Community Services,General Coordinates Used,28.538383,-81.378927,"843-4297 touchtone helpline 24hrs, extensive referrals ",,Orlando,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:27am
1876,Blue Parrot Art Deco Shop,Found,28.547912,-81.397649,"(at Parliament House) 425-7571, 10pm-2am",,Orlando,FL,1994,,Bookstores/Retail Shops,checked,,Parliament's address is 410 N. Orange Blossom Trail ,,6/27/2023 9:22am
1880,Midnight News,Found,28.547912,-81.397649,(at Parliament House) 425-7571,,Orlando,FL,1994,,Erotica,checked,,Parliament's address is 410 N. Orange Blossom Trail ,,6/27/2023 9:37am
1851,Florida Residential Referral Information,General Coordinates Used,28.538336,-81.379236,"(800)653-3199 contact Rich Kennedy, Realtor Coldwell Banker",,Orlando,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:25am
1869,Power House Disco ,Found,28.547912,-81.397649,(at Parliament House) 425-7571 8pm-2am,,Orlando,FL,1994,"(*),(D),(E),(YC)",Bars,checked,,Parliament's address is 410 N. Orange Blossom Trail ,,6/27/2023 9:37am
1872,Dug Out Diner,Found,28.547912,-81.397649,(at Parliament House) 425-7571 ext. 711 24hrs,,Orlando,FL,1994,(MW),Restaurants & Cafes,checked,,Parliament's address is 410 N. Orange Blossom Trail ,,6/27/2023 9:23am
1867,Orlando Eagle,Found,28.507431,-81.397649,(at The Complex) 843-6334 4pm-2am,,Orlando,FL,1994,(L),Bars,checked,,Complex's address is 3400 S. Orange Blossom Trail,,6/27/2023 9:37am
1871,Stable,Found,28.547912,-81.397649,(at Parliament House) 6pm-2am,,Orlando,FL,1994,(CW),Bars,checked,,Parliament's address is 410 N. Orange Blossom Trail ,,6/27/2023 9:38am
1859,City Lights Cabaret ,Found,28.507431,-81.397649,(at The Complex) 422-6826 noon-2am,,Orlando,FL,1994,"(*),(MW),(D),(S)",Bars,checked,,Complex's address is 3400 S. Orange Blossom Trail,,6/27/2023 9:22am
1874,New Image Fitness Center,Found,28.507431,-81.397649,(at The Complex) 420-9890 24hrs,,Orlando,FL,1994,(PC),Gyms & Health Clubs,checked,,Complex's address is 3400 S. Orange Blossom Trail,,6/27/2023 9:37am
1852,"Gay Connection, The",General Coordinates Used,28.538383,-81.378927,"(900)38-MATCH talk and/or meet with other men from the area, at only 99¢ per minute",,Orlando,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:27am
1879,Absolute Leather,Found,28.507431,-81.397649,(at The Complex) 843-8168,,Orlando,FL,1994,,Erotica,checked,,Complex's address is 3400 S. Orange Blossom Trail,,6/27/2023 9:20am
1885,Phillip's Inlet County Beach ,General Coordinates Used,30.176591,-85.805488,1/2 mi. W. of Ramsgate Harbor,,Panama City,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:39am
1886,Roadside Park ,Found,30.951982,-87.095772,nr. Tyndall A.F.B.,,Panama City,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:39am
1896,Gay Dunes Beach ,General Coordinates Used,30.421309,-87.216915,"Rt. 399 2 mi E. of Gulf Island sign, towards Navarre Beach ",,Pensacola,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:40am
1895,Beach on Santa Rosa Island ,General Coordinates Used,30.421309,-87.216915,Ft. Picken's Beach ,,Pensacola,FL,1994,"Cruisy Area,(N),(AYOR)",Cruising Areas,checked,,,,6/27/2023 9:40am
1888,Connections ,General Coordinates Used,30.421309,-87.216915,"438-1992 1pm-5am, clsd Mon & Tues",Palafox & Intendencia ,Pensacola,FL,1994,"(MW),(S),(BYOB),(PC)",Info Lines & Services,checked,,,,6/27/2023 9:40am
1898,Community Real Estate Referrals,General Coordinates Used,27.336465,-82.531012,"(800)346-5592, gay realtor at your service",,Sarasota,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:40am
1899,"Friends Group, The (Gay AA)",General Coordinates Used,27.336465,-82.531012,951-6810 (AA#) 8pm Mon & Wed,,Sarasota,FL,1994,,Info Lines & Services,checked,,,,6/27/2023 9:41am
1951,Apollo Adult Club ,General Coordinates Used,27.767601,-82.640291,544-7087 call for details ,,St. Petersburg,FL,1994,,Men's Clubs,checked,,,,6/27/2023 9:45am
1954,Pass-a-Grille Beach ,General Coordinates Used,27.767601,-82.640291,below 8th St.,,St. Petersburg,FL,1994,Cruisy Area,Cruising Areas,checked,,,,6/27/2023 9:46am
