"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","384 W. Main St. ","Waterbury","CT","(*),(D)","Bars/Clubs",1980,NA,"384 W. Main St. , Waterbury, CT",-73.0473,41.558052,"384 w main st, waterbury, ct 06702, usa","Geocoded",NA,NA
"(Don't miss if anywhere in the area)(Sunday afternoon Tea Dance- Summers)(U.S. 1) Exit 18 off I-95","919 Post Rd. E. ","Westport","CT","(*),(YC),(D),(L),(PT)","Bars/Clubs",1980,NA,"919 Post Rd. E. , Westport, CT",-73.3335309,41.1385827,"919 post rd e, westport, ct 06880, usa","Geocoded",NA,NA
"","925 Post Road E. ","Westport","CT","(L),(D),(PT)","Bars/Clubs",1980,NA,"925 Post Road E. , Westport, CT",-73.3329661,41.138635,"925 post rd e, westport, ct 06880, usa","Geocoded",NA,NA
"","U.S. Hwy. 1","Westport","CT","(G)","Bars/Clubs",1965,"Considered the oldest gay bar in the US when it closed in 2010","U.S. Hwy. 1, CT",-73.333531,41.138583,"unclear_coded_by_hand","Found",NA,NA
"","State Hwy 25","Newtown","CT","","Bars/Clubs",1966,"","State Hwy 25, CT",-73.303566,41.414112,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","U.S. Hwy. 1","Westport","CT","","Bars/Clubs",1966,"Considered the oldest gay bar in the US when it closed in 2010","U.S. Hwy. 1, CT",-73.333531,41.138583,"unclear_coded_by_hand","Found",NA,NA
"","U.S. Hwy. 1","Westport","CT","","Bars/Clubs",1968,"Considered the oldest gay bar in the US when it closed in 2010","U.S. Hwy. 1, CT",-73.333531,41.138583,"unclear_coded_by_hand","Found",NA,NA
"","Church St.","Hartford","CT","(*)","Bars/Clubs",1968,"","Church St., CT",-72.677757,41.76918,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","State Hwy 25","Newtown","CT","","Bars/Clubs",1968,"","State Hwy 25, CT",-73.303566,41.414112,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Maybe moving to Hotel Hartford on Church St.)","Trumbull & Church","Hartford","CT","(D),(*)","Bars/Clubs",1969,"","Trumbull & Church, CT",-72.675381,41.768817,"unclear_coded_by_hand","Found",NA,NA
"","U.S. Hwy. 1","Westport","CT","","Bars/Clubs",1969,"Considered the oldest gay bar in the US when it closed in 2010","U.S. Hwy. 1, CT",-73.333531,41.138583,"unclear_coded_by_hand","Found",NA,NA
"","Trumbull & Church","Hartford","CT","(D),(*)","Bars/Clubs",1970,"","Trumbull & Church, CT",-72.675381,41.768817,"unclear_coded_by_hand","Found",NA,NA
"inquire locally","","Waterbury","CT","","Bars/Clubs",1971,"",", CT",-73.040385,41.553126,"unclear_coded_by_hand","Found",NA,NA
"","42 Grand St.","Waterbury","CT","(D),(*)","Bars/Clubs",1972,"","42 Grand St., CT",-73.040385,41.553126,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1972,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1972,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1973,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1973,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"(after hours)(weekends) Across from Cinerama Theatre","Farmington Ave.","Hartford","CT","(C),(R),(YC),(HIP)","Restaurant",1973,"","Farmington Ave., CT",-72.700112,41.767697,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Hartford","CT","","Cruising Areas",1974,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1974,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1975,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1975,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"(burned- supposedly re-opening)","Route 25","Newtown","CT","","Bars/Clubs",1975,"","Route 25, CT",-73.303566,41.414112,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","New Haven","CT","","Cruising Areas",1975,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1976,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1976,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1976,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1977,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1977,"",", CT",-72.700655,41.772385,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1977,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1978,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"","","Waterbury","CT","","Cruising Areas",1978,"",", CT",-73.04705,41.554463,"unclear_coded_by_hand","Found",NA,NA
"off I-95","","New Haven","CT","","Cruising Areas",1978,"",", CT",-72.92134,41.296815,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Westport","CT","","Cruising Areas",1978,"",", CT",-73.358639,41.164325,"unclear_coded_by_hand","Found",NA,NA
"","Park St.","New Haven","CT","","Book Store",1978,"","Park St., CT",-72.934208,41.30793,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Some G,D)","W. Main St.","Waterbury","CT","(YC),(G),(D),(*)","Bars/Clubs",1978,"","W. Main St., CT",-73.054917,41.556965,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Waterbury","CT","","Cruising Areas",1978,"",", CT",-73.045324,41.554031,"unclear_coded_by_hand","Found",NA,NA
"Civic Center Shopping Center","","Hartford","CT","(M),(R),(C),(AH)","Restaurant",1978,"",", CT",-72.67617,41.768289,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1979,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"(2030 522-5575","","Hartford","CT","","Bars/Clubs",1979,"",", CT",-72.673372,41.765804,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"East-West Service Rd. off I-91 N.","","Hartford","CT","","Cruising Areas",1979,"",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Darien, Milford, & Fairfield","","Bridgeport","CT","","Cruising Areas",1979,"",", CT",-73.189438,41.179226,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(HOT)","","Hartford","CT","","Cruising Areas",1979,"",", CT",-72.684129,41.768159,"unclear_coded_by_hand","Found",NA,NA
"'Rest stop' on Rte. 15, 1 mi. S of Jct. I-91","","Meriden","CT","(AYOR)","Cruising Areas",1979,"",", CT",-72.807043,41.538154,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(all thru Conn.)","","New Haven","CT","","Cruising Areas",1979,"",", CT",-72.930326,41.284533,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","New Haven","CT","","Cruising Areas",1979,"",", CT",-72.92134,41.296815,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"'Bunk Room' Downtown","","New London","CT","","Cruising Areas",1979,"",", CT",-72.099521,41.355654,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"W. Beach- far end (summers) I-95, exit 18","","Westport","CT","","Cruising Areas",1979,"",", CT",-73.332136,41.116614,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1979,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"","","Westport","CT","","Cruising Areas",1979,"",", CT",-73.358639,41.164325,"unclear_coded_by_hand","Found",NA,NA
"","","Farmington","CT","","Cruising Areas",1980,"",", CT",-72.763237,41.722862,"unclear_coded_by_hand","Found",NA,NA
"","","Hartford","CT","","Cruising Areas",1980,"",", CT",-72.679236,41.765134,"unclear_coded_by_hand","Found",NA,NA
"(CBC Baths- may be opening soon, inquire locally)","","New Haven","CT","","Bars/Clubs",1980,"",", CT",-72.927883,41.308274,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","W. Main & Washington","New Britain","CT","","Cruising Areas",1980,"","W. Main & Washington, CT",-72.783418,41.667435,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1980,"",", CT",-72.92134,41.296815,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"'Rest Stop' on Rte. 15, 1 mi. S. of Jct. I-91","","Meriden","CT","(AYOR)","Cruising Areas",1980,"",", CT",-72.807043,41.538154,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(203) 889-7530","","Norwich","CT","","Bars/Clubs",1980,"",", CT",-72.07591,41.524265,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Wilbur Cross Pwky E.","Orange","CT","","Cruising Areas",1980,"","Wilbur Cross Pwky E., CT",-73.047377,41.281021,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Darien, Milford, & Fairfield","","Bridgeport","CT","","Cruising Areas",1980,"",", CT",-73.189438,41.179226,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Stealy Tool Co.","","Bristol","CT","","Cruising Areas",1980,"",", CT",-72.94927,41.671765,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"E. Beach- far end (Summers) I-95, exit 18","","Westport","CT","","Cruising Areas",1980,"",", CT",-73.332136,41.116614,"unclear_coded_by_hand","Found",NA,NA
"","","New London","CT","","Cruising Areas",1980,"",", CT",-72.099521,41.355654,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(all thru Conn.)","","New Haven","CT","","Cruising Areas",1980,"",", CT",-72.930326,41.284533,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Hartford","CT","","Cruising Areas",1980,"",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found",NA,NA
"","","New Haven","CT","","Cruising Areas",1980,"",", CT",-72.931605,41.30848,"unclear_coded_by_hand","Found",NA,NA
"Inquire locally (Disco)","","New Britain","CT","(D)","Bars/Clubs",1980,"",", CT",-72.779542,41.66121,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"East-West Service Rd. off I-91 N.","","Hartford","CT","","Cruising Areas",1980,"",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(203) 522-5575","","Hartford","CT","","Bars/Clubs",1980,"",", CT",-72.673372,41.765804,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Asylum St.","","Hartford","CT","(AYOR),(*)","Cruising Areas",1980,"",", CT",-72.684129,41.768159,"unclear_coded_by_hand","Found",NA,NA
