"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","1415 1st. Ave. ","Seattle","WA","","Book Store",1980,NA,"1415 1st. Ave. , Seattle, WA",-122.3397798,47.6082134,"1415 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Book store)","420 Broadway E. ","Seattle","WA","(L)","Book Store",1980,NA,"420 Broadway E. , Seattle, WA",-122.3205332,47.6226349,"420 broadway e, seattle, wa 98102, usa","Geocoded",NA,NA
"(Books)","1502 E. Olive Way","Seattle","WA","","Book Store",1980,NA,"1502 E. Olive Way, Seattle, WA",-122.32631,47.6178971,"1502 e olive way, seattle, wa 98122, usa","Geocoded",NA,NA
"('Humpy jocks')(Disco)(Cruisy)","722 E. Pike St. ","Seattle","WA","(*),(YC),(D)","Bars/Clubs,Cruising Areas",1980,NA,"722 E. Pike St. , Seattle, WA",-122.3223938,47.614182,"722 e pike st, seattle, wa 98122, usa","Geocoded",NA,NA
"","611 Pike St. ","Seattle","WA","(M),(AYOR)","Book Store",1980,NA,"611 Pike St. , Seattle, WA",-122.3341647,47.611269,"611 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Books & movies)","1413 1st St. ","Seattle","WA","(*)","Book Store",1980,NA,"1413 1st St. , Seattle, WA",-122.2088937,47.6867387,"1413 1st st, kirkland, wa 98033, usa","Geocoded",NA,NA
"(Very PE-M)(French R)(Liquor)","1107 Dexter Ave. ","Seattle","WA","(PE),(M),(R)","Restaurant",1980,NA,"1107 Dexter Ave. , Seattle, WA",-122.342637,47.6292287,"1107 dexter ave n, seattle, wa 98109, usa","Geocoded",NA,NA
"","167 S. Washington","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1980,NA,"167 S. Washington, Seattle, WA",-122.3319634,47.6007072,"167 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","1413 E. Olive St. ","Seattle","WA","(D),(PT),(L)","Bars/Clubs",1980,NA,"1413 E. Olive St. , Seattle, WA",-122.3144042,47.616352,"1413 e olive st, seattle, wa 98122, usa","Geocoded",NA,NA
"(2nd fl.)(See ad pg. 347)","2402 1st. Ave. ","Seattle","WA","(*)","Baths",1980,NA,"2402 1st. Ave. , Seattle, WA",-122.3478391,47.6144167,"2402 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","407 2nd Ave. ","Seattle","WA","(M),(RT),(OC),(D)","Bars/Clubs",1980,NA,"407 2nd Ave. , Seattle, WA",-122.3320923,47.6017704,"407 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(Disco)(Some L)","101 Eastlake East","Seattle","WA","(L),(YC),(D)","Bars/Clubs",1980,NA,"101 Eastlake East, Seattle, WA",-122.3293838,47.6187636,"101 eastlake ave e, seattle, wa 98109, usa","Geocoded",NA,NA
"(Adult erotica)","219 Broadway E. ","Seattle","WA","","Business",1980,NA,"219 Broadway E. , Seattle, WA",-122.3212986,47.6205778,"219 broadway e, seattle, wa 98102, usa","Geocoded",NA,NA
"","400 2nd Ave. Ext. S.","Seattle","WA","(RT)","Bars/Clubs",1980,NA,"400 2nd Ave. Ext. S., Seattle, WA",-122.3310447,47.6010539,"400 2nd ave ext s, seattle, wa 98104, usa","Geocoded",NA,NA
"","105 14th Ave. ","Seattle","WA","","Business",1980,NA,"105 14th Ave. , Seattle, WA",-122.31439,47.6018491,"105 14th ave, seattle, wa 98122, usa","Geocoded",NA,NA
"(Liquor)(nr. 4th & Pine)","1608 Times Court ","Seattle","WA","(R),(D),(E)","Restaurant",1980,NA,"1608 Times Court , Seattle, WA",-122.3320708,47.6062095,"seattle, wa, usa","Geocoded",NA,NA
"","1212 1st Ave. ","Seattle","WA","","Book Store",1980,NA,"1212 1st Ave. , Seattle, WA",-122.3376971,47.6066132,"1212 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Cruisy)('Leather Cell' shop in rear)","2018 1st Ave. ","Seattle","WA","(*),(SM),(FFA),(W),(C),(AH)","Bars/Clubs,Cruising Areas",1980,NA,"2018 1st Ave. , Seattle, WA",-122.3430237,47.6116018,"2018 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","1410 1st Ave.","Seattle","WA","(*)","Book Store",1980,NA,"1410 1st Ave., Seattle, WA",-122.339105,47.6082401,"1410 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","600 E. Pine St. ","Seattle","WA","","Business",1980,NA,"600 E. Pine St. , Seattle, WA",-122.3242866,47.615358,"600 e pine st, seattle, wa 98122, usa","Geocoded",NA,NA
"","1315 3rd Ave. ","Seattle","WA","","Book Store",1980,NA,"1315 3rd Ave. , Seattle, WA",-122.3369232,47.6081921,"1315 3rd ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","233 Westlake Ave. N.","Seattle","WA","(L)","Bars/Clubs",1980,NA,"233 Westlake Ave. N., Seattle, WA",-122.3388539,47.6206755,"233 westlake ave n, seattle, wa 98109, usa","Geocoded",NA,NA
"(Home of the Knights of Malta)","1224 Howell","Seattle","WA","(W),(SM),(*)","Bars/Clubs",1980,NA,"1224 Howell, Seattle, WA",-122.3301248,47.6174973,"1224 howell st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Twinkies)","1900 Boren Ave. ","Seattle","WA","(YC),(D),(PT),(AH),(WE)","Bars/Clubs",1980,NA,"1900 Boren Ave. , Seattle, WA",-122.332755,47.6171248,"1900 boren ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Liquor)","801 Pike St. ","Seattle","WA","(R),(*)","Restaurant",1980,NA,"801 Pike St. , Seattle, WA",-122.3322033,47.6120738,"801 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Liquor)","1914 8th Ave. ","Seattle","WA","(*),(R)","Restaurant",1980,NA,"1914 8th Ave. , Seattle, WA",-122.335645,47.615491,"1914 8th ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","1604 1st Ave. ","Seattle","WA","","Business",1980,NA,"1604 1st Ave. , Seattle, WA",-122.3409717,47.6101189,"1604 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Yessler at 3rd)","109 1/2 Prefontaine","Seattle","WA","(L)","Bars/Clubs",1980,NA,"109 1/2 Prefontaine, Seattle, WA",-122.329816,47.6012384,"109 prefontaine pl s, seattle, wa 98104, usa","Geocoded",NA,NA
"","611 2nd Ave.","Seattle","WA","","Bars/Clubs",1980,NA,"611 2nd Ave., Seattle, WA",-122.3329967,47.6025555,"611 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"","115 1/2 1st Ave. S. ","Seattle","WA","(M),(OC),(RT)","Baths",1980,NA,"115 1/2 1st Ave. S. , Seattle, WA",-122.333793,47.6011541,"114 1/2 1st ave s #115, seattle, wa 98104, usa","Geocoded",NA,NA
"Books","1313 1st Ave.","Seattle","WA","","Book Store",1980,NA,"1313 1st Ave., Seattle, WA",-122.3387431,47.607131,"1313 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Baths)(New and clean)","912 Pine St. ","Seattle","WA","(*)","Baths",1980,NA,"912 Pine St. , Seattle, WA",-122.3315966,47.6142241,"912 pine st, seattle, wa 98101, usa","Geocoded",NA,NA
"","1114 Howell St.","Seattle","WA","(M)","Bars/Clubs",1980,NA,"1114 Howell St., Seattle, WA",-122.3310759,47.6167227,"1114 howell st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Good Sundays)","2024 Westlake","Seattle","WA","(PT),(*)","Bars/Clubs",1980,NA,"2024 Westlake, Seattle, WA",-122.3376442,47.6160875,"2024 westlake ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","2207 1st Ave. ","Seattle","WA","(D),(PT),(YC),(*)","Bars/Clubs",1980,NA,"2207 1st Ave. , Seattle, WA",-122.3458984,47.6126679,"2207 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"(Semi-P)(Many hunks for Tues. $1.00 night)","1117 Pike St. ","Seattle","WA","(P),(*)","Baths",1980,NA,"1117 Pike St. , Seattle, WA",-122.3280869,47.6135545,"1117 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"","1820 E. Sprague ","Spokane","WA","","Book Store",1980,NA,"1820 E. Sprague , Spokane, WA",-117.3833778,47.6569851,"1820 e sprague ave, spokane, wa 99202, usa","Geocoded",NA,NA
"","110 S. Madison ","Spokane","WA","(M),(R),(C),(AH)","Restaurant",1980,NA,"110 S. Madison , Spokane, WA",-117.4283123,47.6562305,"110 s madison st, spokane, wa 99201, usa","Geocoded",NA,NA
"(Disco)(Some L, YC)(S-WE & Wed.)","425 E. 1st Ave.","Spokane","WA","(D),(L),(YC),(*)","Bars/Clubs",1980,NA,"425 E. 1st Ave., Spokane, WA",-117.4047866,47.6566372,"425 e 1st ave, spokane, wa 99202, usa","Geocoded",NA,NA
"","45 W. Main ","Spokane","WA","","Book Store",1980,NA,"45 W. Main , Spokane, WA",-117.4129549,47.6588076,"45 w main ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","330 W. Riverside ","Spokane","WA","(PT),(M)","Bars/Clubs",1980,NA,"330 W. Riverside , Spokane, WA",-117.4173989,47.6582637,"330 w riverside ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Some YC, W)(Crazy Sundays)(Cruisy)","309 W.  Main ","Spokane","WA","(*),(YC),(W),(PT)","Bars/Clubs,Cruising Areas",1980,NA,"309 W.  Main , Spokane, WA",-117.4166826,47.6587309,"309 w main ave, spokane, wa 99201, usa","Geocoded",NA,NA
"Davenport Hotel ","807 W. Sprague ","Spokane","WA","(M),(OC),(WE)","Bars/Clubs,Hotels",1980,NA,"807 W. Sprague , Spokane, WA",-117.4236003,47.6570532,"807 w sprague ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","329 W. 2nd Ave.","Spokane","WA","","Book Store,Business",1980,NA,"329 W. 2nd Ave., Spokane, WA",-117.4177678,47.6543266,"329 w 2nd ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Books & cruisy back room)","311 W. Riverside ","Spokane","WA","(*)","Book Store,Cruising Areas",1980,NA,"311 W. Riverside , Spokane, WA",-117.4165036,47.657688,"311 w riverside ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Unisex)(Disco)","301 W. Main St. ","Spokane","WA","(YC),(D),(*)","Bars/Clubs",1980,NA,"301 W. Main St. , Spokane, WA",-117.4162597,47.6588788,"301 w main ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Liquor)(Disco)(Cruisy)(Adj. Hotel)(Open daily from 11am)","1554 Jefferson ","Tacoma","WA","(*),(R),(YC),(D)","Restaurant,Cruising Areas",1980,NA,"1554 Jefferson , Tacoma, WA",-122.4388825,47.246559,"1554 jefferson ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Some L, B, RT, 'Drags')","1309 Commerce ","Tacoma","WA","(M),(D),(L),(B),(RT)","Bars/Clubs",1980,NA,"1309 Commerce , Tacoma, WA",-122.4388524,47.2511663,"1309 commerce st, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Liquor)","1516 Broadway ","Tacoma","WA","(R),(OC)","Restaurant",1980,NA,"1516 Broadway , Tacoma, WA",-122.439188,47.2491022,"1516 broadway, tacoma, wa 98402, usa","Geocoded",NA,NA
"","1305 Commerce ","Tacoma","WA","(*)","Book Store",1980,NA,"1305 Commerce , Tacoma, WA",-122.4388612,47.2512063,"1305 commerce st, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Books)","1346 Pacific Ave. ","Tacoma","WA","","Book Store",1980,NA,"1346 Pacific Ave. , Tacoma, WA",-122.4383655,47.2504182,"1346 pacific ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Disco)(Liquor)(After 8 p.m.)(Enter thru Court 'A'- an alley E. of Pacific betw. 8th & 9th)","815 1/2 Pacific Ave. ","Tacoma","WA","(YC),(D),(M),(*)","Bars/Clubs",1980,NA,"815 1/2 Pacific Ave. , Tacoma, WA",-122.4350969,47.2395665,"2405 1/2 pacific ave #815, tacoma, wa 98402, usa","Geocoded",NA,NA
"nr. Evergreen Floating Bridge","","Seattle","WA","Cruisy Area","Cruising Areas",1979,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","2nd Ave. Betw. Pike & Union","Seattle","WA","Cruisy Area","Cruising Areas",1974,"","2nd Ave. Betw. Pike & Union, WA",-122.338982,47.609254,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1977,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1975,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1976,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1979,"",", WA",-122.405701,47.581499,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"",", WA",-122.405701,47.581499,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"",", WA",-122.405701,47.581499,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1977,"",", WA",-122.405701,47.581499,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1976,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Near Greyhound Bus Depot","","Seattle","WA","","Bars/Clubs",1970,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Disco)(Unisex)(Very M)","2015 Boren at Virginia","Seattle","WA","(YC),(D),(M)","Bars/Clubs",1980,"","2015 Boren at Virginia, WA",-122.334878,47.617842,"unclear_coded_by_hand","Found",NA,NA
"(Unisex)(Disco)","2015 Boren at Virgina","Seattle","WA","(YC),(D)","Bars/Clubs",1979,"","2015 Boren at Virgina, WA",-122.334878,47.617842,"unclear_coded_by_hand","Found",NA,NA
"(Disco)(Seattle's 'top' disco)","2015 Boren St. at Virginia","Seattle","WA","(YC),(D),(*)","Bars/Clubs",1978,"","2015 Boren St. at Virginia, WA",-122.334878,47.617842,"unclear_coded_by_hand","Found",NA,NA
"(Capitol Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"Now Cal Anderson Park. See https://www.flickr.com/photos/seattlemunicipalarchives/5105258038",", WA",-122.319127,47.617019,"unclear_coded_by_hand","Found",NA,NA
"(Capitol Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1977,"Now Cal Anderson Park. See https://www.flickr.com/photos/seattlemunicipalarchives/5105258038",", WA",-122.319127,47.617019,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"Now Cal Anderson Park. See https://www.flickr.com/photos/seattlemunicipalarchives/5105258038",", WA",-122.319127,47.617019,"unclear_coded_by_hand","Found",NA,NA
"(Liquor) 2nd Av, S of Yesler Way","","Seattle","WA","(R)","Restaurant",1966,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Liquor)(Moving-inquire locally)","","Seattle","WA","","Bars/Clubs",1969,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","2nd & Yessler (Also known as The Dance or Mrs.P's. Very popular after bars close on Fri & Sat. Admission charge. Bring your own booze)","Seattle","WA","","Bars/Clubs",1965,"","2nd & Yessler (Also known as The Dance or Mrs.P's. Very popular after bars close on Fri & Sat. Admission charge. Bring your own booze), WA",-122.332958,47.60183,"unclear_coded_by_hand","Found",NA,NA
"","Occidental & Yessler","Seattle","WA","(D),(S)","Bars/Clubs",1971,"","Occidental & Yessler, WA",-122.33279,47.601715,"unclear_coded_by_hand","Found",NA,NA
"","119 Yessler Way at Occidental","Seattle","WA","(D),(S)","Bars/Clubs",1972,"","119 Yessler Way at Occidental, WA",-122.333208,47.601541,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","","Seattle","WA","(M),(C),(R)","Restaurant",1973,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Suppoedly re-opening soon- Inquire locally)","","Seattle","WA","","Baths",1980,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas,Theatre",1973,"See http://cinematreasures.org/theaters/15355",", WA",-122.337482,47.610075,"unclear_coded_by_hand","Found",NA,NA
"(closed but may be re-opening- Inquire locally)","","Seattle","WA","","Bars/Clubs",1971,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1980,"",", WA",-122.312703,47.6725,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1978,"",", WA",-122.312703,47.6725,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1977,"",", WA",-122.312703,47.6725,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1979,"",", WA",-122.312703,47.6725,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1969,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1970,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yesler","Seattle","WA","(RT)","Bars/Clubs",1968,"","2nd & Yesler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1971,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yesler Way","Seattle","WA","","Bars/Clubs",1966,"","2nd & Yesler Way, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1974,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","","Bars/Clubs",1965,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1972,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"","2nd & Yessler","Seattle","WA","(M),(RT)","Bars/Clubs",1973,"","2nd & Yessler, WA",-122.331999,47.601716,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1979,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1980,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1973,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1974,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1978,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1972,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1977,"",", WA",-122.339726,47.60909,"unclear_coded_by_hand","Found",NA,NA
"(Liquor)(upstairs)","","Seattle","WA","(R),(D),(*)","Bars/Clubs",1973,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(upstairs liquor too!)","","Seattle","WA","(R),(D),(*)","Restaurant",1972,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(upstairs)(liquor)","","Seattle","WA","(R),(D),(S),(*)","Bars/Clubs",1974,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(A new liquor bar may be opening late spring of '72) 100 Block of Occidental S.","","Seattle","WA","","Bars/Clubs",1973,"",", WA",-122.332791,47.601707,"unclear_coded_by_hand","Found",NA,NA
"(Travel Agency) (206) 682-5651","","Seattle","WA","","Business",1980,"",", WA",-122.332071,47.60621,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","8th & Westlake","Seattle","WA","(M),(R),(C),(AH),(*)","Restaurant",1977,"","8th & Westlake, WA",-122.338137,47.616656,"unclear_coded_by_hand","Found",NA,NA
"","8th & Westlake","Seattle","WA","(M),(R),(C),(AH)","Restaurant",1976,"","8th & Westlake, WA",-122.338137,47.616656,"unclear_coded_by_hand","Found",NA,NA
"(Queen Anne Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1977,"",", WA",-122.366882,47.627315,"unclear_coded_by_hand","Found",NA,NA
"(Queen Anne Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1979,"",", WA",-122.366882,47.627315,"unclear_coded_by_hand","Found",NA,NA
"(Queen Anne Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"",", WA",-122.366882,47.627315,"unclear_coded_by_hand","Found",NA,NA
"(Queen Anne Hill)","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"",", WA",-122.366882,47.627315,"unclear_coded_by_hand","Found",NA,NA
"","Pike St. bet. 8th & 9th","Seattle","WA","","Bars/Clubs",1965,"","Pike St. bet. 8th & 9th, WA",-122.33166,47.612301,"unclear_coded_by_hand","Found",NA,NA
"(Liquor)","8th & Pike","Seattle","WA","(R)","Restaurant",1976,"","8th & Pike, WA",-122.332214,47.612069,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1979,"",", WA",-122.288069,47.600775,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1977,"",", WA",-122.288069,47.600775,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"",", WA",-122.288069,47.600775,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"",", WA",-122.288069,47.600775,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1975,"",", WA",-122.337704,47.602609,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1976,"",", WA",-122.337704,47.602609,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1978,"",", WA",-122.344476,47.670182,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1979,"",", WA",-122.344476,47.670182,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1977,"",", WA",-122.344476,47.670182,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1980,"",", WA",-122.344476,47.670182,"unclear_coded_by_hand","Found",NA,NA
"","16th Ave. E. & E. John St.","Seattle","WA","","Church",1980,"","16th Ave. E. & E. John St., WA",-122.311415,47.619687,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1980,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1978,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1979,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1976,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & MAdison","Seattle","WA","Cruisy Area","Cruising Areas",1973,"","43rd & MAdison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1974,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1972,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1975,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","43rd & Madison","Seattle","WA","Cruisy Area","Cruising Areas",1977,"","43rd & Madison, WA",-122.277125,47.636398,"unclear_coded_by_hand","Found",NA,NA
"","922 3rd Ave. at Madison","Seattle","WA","(D),(PT),(*)","Bars/Clubs",1978,"","922 3rd Ave. at Madison, WA",-122.333517,47.605074,"unclear_coded_by_hand","Found",NA,NA
"","16th & E. John St.","Seattle","WA","","Church",1974,"","16th & E. John St., WA",-122.311415,47.619687,"unclear_coded_by_hand","Found",NA,NA
"(Snacks- open days)","725 E. Pine at Harvard","Seattle","WA","(PT),(AH)","Bars/Clubs",1980,"","725 E. Pine at Harvard, WA",-122.322341,47.615099,"unclear_coded_by_hand","Found",NA,NA
"","2nd Ave. bet. Pike & Union","Seattle","WA","Cruisy Area","Cruising Areas",1972,"","2nd Ave. bet. Pike & Union, WA",-122.338527,47.608788,"unclear_coded_by_hand","Found",NA,NA
"","2nd Ave. bet Pike & Union","Seattle","WA","Cruisy Area","Cruising Areas",1973,"","2nd Ave. bet Pike & Union, WA",-122.338527,47.608788,"unclear_coded_by_hand","Found",NA,NA
"Pike Place Public Market","","Seattle","WA","(M),(HIP)","Bars/Clubs",1976,"",", WA",-122.340732,47.608665,"unclear_coded_by_hand","Found",NA,NA
"Pike Place Public Market","","Seattle","WA","","Bars/Clubs",1972,"",", WA",-122.340732,47.608665,"unclear_coded_by_hand","Found",NA,NA
"","Main & Alaskan Way","Seattle","WA","(S)","Bars/Clubs",1970,"","Main & Alaskan Way, WA",-122.335916,47.600057,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","Cruisy Area","Cruising Areas",1978,"",", WA",-122.308816,47.45025,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","","Seattle","WA","(HOT),Cruisy Area","Cruising Areas",1979,"",", WA",-122.308816,47.45025,"unclear_coded_by_hand","Found",NA,NA
"","","Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1980,"",", WA",-122.308816,47.45025,"unclear_coded_by_hand","Found",NA,NA
"nr. Youth International Foundation","","Seattle","WA","Cruisy Area","Cruising Areas",1980,"",", WA",-122.351679,47.621913,"unclear_coded_by_hand","Found",NA,NA
