"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","unclear_address"
"Jack & Jill Coffee Shop","(after hours) (Hill hotel)","16th & Howard","Omaha","NE","(C)","Restaurant,Hotels",1972,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","(after hours) (Hill hotel)","16th & Howard","Omaha","NE","(C)","Restaurant,Hotels",1973,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","(after hours) (Hill hotel)","16th & Howard","Omaha","NE","(C)","Restaurant,Hotels",1974,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","Hill Hotel","16th & Howard","Omaha","NE","(C),(R),(AH)","Restaurant,Hotels",1975,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","Hill Hotel","16th & Howard","Omaha","NE","(M),(C),(R),(AH)","Restaurant,Hotels",1976,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","Hill Hotel","16th & Howard","Omaha","NE","(M),(R)","Restaurant,Hotels",1977,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Jack & Jill Coffee Shop","Hill Hotel","16th & Howard","Omaha","NE","(M),(R)","Hotels,Bars/Clubs",1978,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Lake Merritt Beach","(Summers)","","Omaha","NE","Cruisy Areas","Crusing Areas",1977,"",", NE",-95.926844,41.056826,"unclear_coded_by_hand","Found",NA
"Lake Merritt Beach","(Summers)","","Omaha","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-95.926844,41.056826,"unclear_coded_by_hand","Found",NA
"Lake Merritt Beach","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-95.926844,41.056826,"unclear_coded_by_hand","Found",NA
"Lake Merritt Beach (Summers)","","","Omaha","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-95.926844,41.056826,"unclear_coded_by_hand","Found",NA
"Lake Merritt Beach (summers)","","","Omaha","NE","Cruisy Areas","Crusing Areas",1976,"",", NE",-95.926844,41.056826,"unclear_coded_by_hand","Found",NA
"Lincoln Park","","","Grand Island","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-98.333999,40.93578,"unclear_coded_by_hand","Found",NA
"Olympic Rest. & Lounge","","14th & Farnum","Omaha","NE","(M),(R),(AH)","Restaurant",1979,"","14th & Farnum, NE",-95.93452,41.257594,"unclear_coded_by_hand","Found",NA
"Olympic Rest. & Lounge","","14th & Farnum","Omaha","NE","(M),(R),(AH)","Restaurant",1980,"","14th & Farnum, NE",-95.93452,41.257594,"unclear_coded_by_hand","Found",NA
"Olympic Restaurant & Lounge","","14th & Farnum","Omaha","NE","(M),(R),(C),(AH)","Restaurant",1977,"","14th & Farnum, NE",-95.93452,41.257594,"unclear_coded_by_hand","Found",NA
"Olympic Restaurant & Lounge","","14th & Farnum","Omaha","NE","(M),(R),(C),(AH)","Restaurant",1978,"","14th & Farnum, NE",-95.93452,41.257594,"unclear_coded_by_hand","Found",NA
"Pancake House","","Saddle Creek & Dodge","Omaha","NE","(M),(R),(C),(AH)","Restaurant",1979,"","Saddle Creek & Dodge, NE",-95.980409,41.259687,"unclear_coded_by_hand","Found",NA
"Pancake House","","Saddle Creek & Dodge","Omaha","NE","(M),(R),(C),(AH)","Restaurant",1980,"","Saddle Creek & Dodge, NE",-95.980409,41.259687,"unclear_coded_by_hand","Found",NA
"Pier Park","","","Grand Island","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-98.336962,40.917855,"unclear_coded_by_hand","Found",NA
"Pioneer Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.776667,40.774424,"unclear_coded_by_hand","Found",NA
"Pioneer Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.776667,40.774424,"unclear_coded_by_hand","Found",NA
"S. Locust St.","","","Grand Island","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-98.342012,40.926396,"unclear_coded_by_hand","General Coordinates Used",NA
"Scott's Pancake House","","13th & 'L' Sts.","Lincoln","NE","(M),(R),(C),(AH)","Restaurant",1979,"","13th & 'L' Sts., NE",-96.70262,40.8103,"unclear_coded_by_hand","Found",NA
"Scott's Pancake House","","13th & 'L' Sts.","Lincoln","NE","(M),(R),(C),(AH)","Restaurant",1980,"","13th & 'L' Sts., NE",-96.70262,40.8103,"unclear_coded_by_hand","Found",NA
"State Capitol Grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1976,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"State Capitol Grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1977,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"State Capitol Grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"State Capitol Grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"State Capitol Grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"State Capitol grounds","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1975,"",", NE",-96.700654,40.807242,"unclear_coded_by_hand","Found",NA
"Twelfth Street Garage","In the Glass menagerie","12th & 'Q' Sts","Lincoln","NE","(M),(HIP),(YC)","Bars/Clubs",1975,"","12th & 'Q' Sts, NE",-96.70402,40.815852,"unclear_coded_by_hand","Found",NA
"U. of N. - Gay Action Group","","333 N. 14th","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"","333 N. 14th, NE",-96.701142,40.816193,"unclear_coded_by_hand","Found",NA
"U. of N. - Gay Action Group","","333 N. 14th","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"","333 N. 14th, NE",-96.701142,40.816193,"unclear_coded_by_hand","Found",NA
"U. of N. - Love Library (3rd floor)","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of N. - Love Library (3rd floor)","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of N. Student Union (basement) T-Rooms","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of N. Student Union (basement) T-Rooms","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of Neb. - Gay Action Group","Sun. Nite. Coffee Clutch 9-12","333 N. 13th St.","Lincoln","NE","Cruisy Areas","Crusing Areas,Organizations",1976,"","333 N. 13th St., NE",-96.703084,40.816208,"unclear_coded_by_hand","Found",NA
"U. of Neb. - Library (3rd Floor)","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1976,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of Nebraska - Gay Action Group","Sunday night 'coffee clutch'","333 N. 14th St.","Lincoln","NE","Cruisy Areas","Crusing Areas,Organizations",1978,"","333 N. 14th St., NE",-96.701142,40.816193,"unclear_coded_by_hand","Found",NA
"U. of Nebraska Library","(3rd floor)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1975,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"U. of Nebraska Library - 3rd floor T-Room","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"University of Nebraska - Gay Action Group","Sunday nigh ""coffee clutch"" 9-12","333 N. 13th Street","Lincoln","NE","Cruisy Areas","Crusing Areas,Organizations",1977,"","333 N. 13th Street, NE",-96.703084,40.816208,"unclear_coded_by_hand","Found",NA
"University of Nebraska - Library (3rd floor)","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1977,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"Van Doren Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"Van Doren Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found",NA
"Westroads Shopping Center Mall","","","Omaha","NE","Cruisy Areas","Crusing Areas",1976,"",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found",NA
"Westroads Shopping Center Mall","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found",NA
"Westroads Shopping Center mall","","","Omaha","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found",NA
"Westwood Shopping Center Mall","","","Omaha","NE","Cruisy Areas","Crusing Areas",1977,"",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found",NA
"Westwoods Shopping Center Mall","","","Omaha","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found",NA
"Your Place","","North Side of Harney bet. 15th & 16th","Omaha","NE","(YC),(D),(*)","Bars/Clubs",1970,"approximate","North Side of Harney bet. 15th & 16th, NE",-95.936841,41.256523,"unclear_coded_by_hand","Found",NA
"Your Place","","North Side of Harney bet. 15th & 16th","Omaha","NE","(YC),(D),(*)","Bars/Clubs",1971,"approximate","North Side of Harney bet. 15th & 16th, NE",-95.936841,41.256523,"unclear_coded_by_hand","Found",NA
