"ID","title","type","streetaddress","city","state","description","amenityfeatures","unclear_address","Year","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
3091,"Bookies","Bars/Clubs","870 W. Mcnichols","Detroit","MI","862-0877 6pm-2:30am, clad Tues","(*),(D),(YC),(B),(S)",NA,1991,NA,"","4/25/2023 9:34pm","870 W. Mcnichols ,  Detroit ,  MI",-83.114139,42.417861,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
3090,"Backpocket","Bars/Clubs","8832 Greenfield Rd.","Detroit","MI","272-8374 6pm-2am","(*),(F)",NA,1991,NA,"","4/25/2023 9:34pm","8832 Greenfield Rd. ,  Detroit ,  MI",-83.196645,42.358758,"8832 greenfield rd, detroit, mi 48228, usa","Geocoded"
3092,"C.T.'s","Bars/Clubs","9310 Greenfield Rd.","Detroit","MI","272-6643","(*),(L),(LV),(S)",NA,1991,NA,"","4/25/2023 9:34pm","9310 Greenfield Rd. ,  Detroit ,  MI",-83.1968418,42.3636906,"9310 greenfield rd, detroit, mi 48228, usa","Geocoded"
3093,"Club Forty-Nine","Bars/Clubs","9217 E. Jefferson","Detroit","MI","499-9859 5pm-2:30am Mon-Thurs, opens 10:30pm Fr","",NA,1991,NA,"","4/25/2023 9:34pm","9217 E. Jefferson ,  Detroit ,  MI",-82.98525,42.3585536,"9217 e jefferson ave, detroit, mi 48214, usa","Geocoded"
3094,"Club Gold Coast","Bars/Clubs","2971 E. Seven Mile Rd.","Detroit","MI","366-6135","(*),(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","2971 E. Seven Mile Rd. ,  Detroit ,  MI",-83.0725873,42.4331029,"2971 seven mile e, detroit, mi 48234, usa","Geocoded"
3095,"Club La De Dot","Bars/Clubs","4401 E. Seven Mile Rd.","Detroit","MI","368-9020 7pm-2am Sues-Sun, women welcome!","(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","4401 E. Seven Mile Rd. ,  Detroit ,  MI",-83.0596309,42.4333953,"4401 seven mile e, detroit, mi 48234, usa","Geocoded"
3098,"Detroit Eagle","Bars/Clubs","1501 Holden 873-6969","Detroit","MI","8pm-2am Wed, Fri & Sun, til 5am Sat","(*),(D),(CW),(LV),(AH)",NA,1991,NA,"","4/25/2023 9:34pm","1501 Holden 873-6969 ,  Detroit ,  MI",-83.0851869,42.3630305,"1501 holden st 873 6969, detroit, mi 48208, usa","Geocoded"
3097,"Deck","Bars/Clubs","14901 E. Jefferson","Detroit","MI","4pm-2am Sun-Fri, from 6:30pm Sat 822-1991","(S)",NA,1991,NA,"","4/25/2023 9:34pm","14901 E. Jefferson ,  Detroit ,  MI",-82.9394009,42.3752009,"14901 e jefferson ave, detroit, mi 48215, usa","Geocoded"
3096,"Club Splash","Bars/Clubs","14526 W. Warren","Detroit","MI","Dearborn 582-0639 6pm-2am Wed-Sun","(MW),(D),(E),(F)",NA,1991,NA,"","4/25/2023 9:34pm","14526 W. Warren ,  Detroit ,  MI",-83.186077,42.3440372,"14526 w warren ave, dearborn, mi 48126, usa","Geocoded"
3101,"Gigi's","Bars/Clubs","16920 W. Warren","Detroit","MI","(rear entrance) 584-6525","(MW),(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","16920 W. Warren ,  Detroit ,  MI",-83.2112377,42.3436462,"16920 w warren ave, detroit, mi 48228, usa","Geocoded"
3099,"Footlights/Backstage","Bars/Clubs","17630 Woodward Ave.","Detroit","MI","869-3988 cabaret, piano bar","(*),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","17630 Woodward Ave. ,  Detroit ,  MI",-83.106891,42.420919,"17630 woodward ave, detroit, mi 48203, usa","Geocoded"
3100,"Gas Station Lounge","Bars/Clubs","19106 Woodward Ave.","Detroit","MI","(enter thru rear parking lot) 369-9687","(*),(D),(YC),(V)",NA,1991,NA,"","4/25/2023 9:34pm","19106 Woodward Ave. ,  Detroit ,  MI",-83.1146271,42.4324569,"19106 woodward ave, detroit, mi 48203, usa","Geocoded"
3102,"Glass House","Bars/Clubs","950 W. McNichols","Detroit","MI","342-4941","(MW),(F),(B)",NA,1991,NA,"","4/25/2023 9:34pm","950 W. McNichols ,  Detroit ,  MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
3103,"Hayloft Saloon","Bars/Clubs","8070 Greenfield Rd.","Detroit","MI","581-8913","(OC),(CW)",NA,1991,NA,"","4/25/2023 9:34pm","8070 Greenfield Rd. ,  Detroit ,  MI",-83.1963295,42.3520668,"8070 greenfield rd, detroit, mi 48228, usa","Geocoded"
3104,"Heaven","Bars/Clubs","19106 1/2 Woodward","Detroit","MI","(above Gas Station bar) 368-5497 2am-5am Fri & Sat, no alcohol","(*),(AH),(D),(B),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","19106 1/2 Woodward ,  Detroit ,  MI",-83.1146271,42.4324569,"19106 woodward ave, detroit, mi 48203, usa","Geocoded"
3107,"Menjo's","Bars/Clubs","928 W. McNichols","Detroit","MI","863-3934 1pm-2am","(*),(D),(V),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","928 W. McNichols ,  Detroit ,  MI",-83.1153867,42.4178367,"928 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
3108,"Midnight Sun","Bars/Clubs","17518 Woodward N.","Detroit","MI","868-9145 1am-5am Thurs-Sun, women welcome","(D),(YC),(AH)",NA,1991,NA,"","4/25/2023 9:34pm","17518 Woodward N. ,  Detroit ,  MI",-83.1063601,42.4198303,"17518 woodward ave, detroit, mi 48203, usa","Geocoded"
3105,"Ken's","Bars/Clubs","18931 W. Warren","Detroit","MI","336-2080 noon-2am","(*),(NH),(F)",NA,1991,NA,"","4/25/2023 9:34pm","18931 W. Warren ,  Detroit ,  MI",-83.2249065,42.3431071,"18931 w warren ave, detroit, mi 48228, usa","Geocoded"
3109,"Off Broadway East","Bars/Clubs","12215 Harper Ave.","Detroit","MI","521-0920 4pm-2am","(MW),(D),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","12215 Harper Ave. ,  Detroit ,  MI",-82.9816507,42.3996245,"12215 harper ave, detroit, mi 48213, usa","Geocoded"
3111,"R. & R. Saloon","Bars/Clubs","6918 Michigan Ave.","Detroit","MI","849-2751 noon-2am","(*),(D),(CW),(LV),(L)",NA,1991,NA,"","4/25/2023 9:34pm","6918 Michigan Ave. ,  Detroit ,  MI",-83.1299368,42.3314542,"6918 michigan ave, detroit, mi 48210, usa","Geocoded"
3112,"Roscoe's Junktown","Bars/Clubs","5601 W. Fort St.","Detroit","MI","843-8610","(NH)",NA,1991,NA,"","4/25/2023 9:34pm","5601 W. Fort St. ,  Detroit ,  MI",-83.095989,42.309433,"5601 w fort st, detroit, mi 48209, usa","Geocoded"
3110,"The Other Side","Bars/Clubs","16801 Plymouth","Detroit","MI","836-2324 2pm-2am","(NH),(F)",NA,1991,NA,"","4/25/2023 9:34pm","16801 Plymouth ,  Detroit ,  MI",-83.2109339,42.3720855,"16801 plymouth rd, detroit, mi 48227, usa","Geocoded"
3116,"Back Stage Deli","Restaurants & Cafes","17630 Woodward Ave.","Detroit","MI","869-3988 11am-1am Mon-Thurs, til 4am Fri & Sat, 10am-3am Sun","(*),(MX)",NA,1991,NA,"","4/25/2023 9:34pm","17630 Woodward Ave. ,  Detroit ,  MI",-83.106891,42.420919,"17630 woodward ave, detroit, mi 48203, usa","Geocoded"
3114,"Timesquare Station","Bars/Clubs","1431 Times Square","Detroit","MI","(across from People Movers Stat) 963-0874 3:30pm-2am","(*),(D),(P),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","1431 Times Square ,  Detroit ,  MI",-83.0522887,42.3341913,"1431 times square, detroit, mi 48226, usa","Geocoded"
3113,"Tiffany's","Bars/Clubs","17436 Woodward","Detroit","MI","883-7162","(*),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","17436 Woodward ,  Detroit ,  MI",-83.1059363,42.4193513,"17436 woodward ave, detroit, mi 48203, usa","Geocoded"
3115,"Woodward Cocktail Lounge","Bars/Clubs","6426 Woodward Ave","Detroit","MI","(rear entrance after 6pm) 872-0166 8am-2am, from noon Sun","(*),(F)",NA,1991,NA,"","4/25/2023 9:34pm","6426 Woodward Ave ,  Detroit ,  MI",-83.0721051,42.3689354,"6426 woodward ave, detroit, mi 48202, usa","Geocoded"
3117,"The Harlequin Cafe","Restaurants & Cafes","8047 Agnes","Detroit","MI","331-0922 cont'l cuisine, 11am-3pm & 5pm-10pm, Sat dinner 5pm-midnight","",NA,1991,NA,"","4/25/2023 9:34pm","8047 Agnes ,  Detroit ,  MI",-82.9965979,42.355384,"8047 agnes st, detroit, mi 48214, usa","Geocoded"
3120,"Royal Eagle","Restaurants & Cafes","1415 Parker St.","Detroit","MI","331-8088 Polish & cont'l cuisine, 5pm-10pm Wed-Sat, 4pm-8pm Sun","(MW),(MX)",NA,1991,NA,"","4/25/2023 9:34pm","1415 Parker St. ,  Detroit ,  MI",-82.996533,42.35555,"1415 parker st, detroit, mi 48214, usa","Geocoded"
3122,"TNT Health Club Complex","Gym/Health Clubs","1333 W. Eight Mile Rd.","Detroit","MI","(rear entrance) 341-5322 24 hrs spa","(*),(PC)",NA,1991,NA,"","4/25/2023 9:34pm","1333 W. Eight Mile Rd. ,  Detroit ,  MI",-83.3678983,42.4407732,"w 8 mile rd, michigan, usa","Geocoded"
3119,"Rhinoceros","Restaurants & Cafes","265 Riopelle","Detroit","MI","259-2208 jazz club","(MX),(E)",NA,1991,NA,"","4/25/2023 9:34pm","265 Riopelle ,  Detroit ,  MI",-83.030237,42.3335099,"265 riopelle st, detroit, mi 48207, usa","Geocoded"
3118,"Punchinello's","Restaurants & Cafes","184 Pierce St.","Detroit","MI","Birmingham 644-5277 11am-midnight Mon-Sat","(MW),(MX)",NA,1991,NA,"","4/25/2023 9:34pm","184 Pierce St. ,  Detroit ,  MI",-83.0334036,42.354569,"pierce st, detroit, mi 48207, usa","Geocoded"
3121,"Salute'","Restaurants & Cafes","17546 Woodward Ave.","Detroit","MI","867-1390 Italian cuisine, 4pm-2am Wed-Sun","",NA,1991,NA,"","4/25/2023 9:34pm","17546 Woodward Ave. ,  Detroit ,  MI",-83.106544,42.4202478,"17546 woodward ave, detroit, mi 48203, usa","Geocoded"
3123,"Chosen Books","Book Stores or Retail Shops","120 W. 4th St. Royal Oak","Detroit","MI","543-5758 gay/lesbian bookstore, noon-10pm","",NA,1991,NA,"","4/25/2023 9:34pm","120 W. 4th St. Royal Oak ,  Detroit ,  MI",-83.1451024,42.4874378,"120 w 4th st, royal oak, mi 48067, usa","Geocoded"
3126,"MCC","Religious Organizations","152 Bennaville","Detroit","MI","Birmingham 644-6026 11am & 7pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","152 Bennaville ,  Detroit ,  MI",-83.2057916,42.5366707,"bennaville ave, birmingham, mi 48009, usa","Geocoded"
3130,"Fifth Wheel Adult Books","Erotica","9320 Michigan Ave.","Detroit","MI","842-6720 books, periodicals, videos, arcade, novelties","",NA,1991,NA,"","4/25/2023 9:34pm","9320 Michigan Ave. ,  Detroit ,  MI",-83.1546596,42.3285363,"9320 michigan ave, detroit, mi 48210, usa","Geocoded"
3129,"Country Video","Erotica","13333 W. Eight Mile Rd.","Detroit","MI","341-7571 10am-11pm, gay films, magazines, leather, novelties","",NA,1991,NA,"","4/25/2023 9:34pm","13333 W. Eight Mile Rd. ,  Detroit ,  MI",-83.3678983,42.4407732,"w 8 mile rd, michigan, usa","Geocoded"
3131,"Uptown Book Stores","Erotica","16541 Woodward Ave.","Detroit","MI","869-9477 books, videos, arcade, novelties","",NA,1991,NA,"","4/25/2023 9:34pm","16541 Woodward Ave. ,  Detroit ,  MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded"
3127,"Cruise Magazine","Publications","19136 Woodward North","Detroit","MI","369-1900 weekly","",NA,1991,NA,"","4/25/2023 9:34pm","19136 Woodward North ,  Detroit ,  MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded"
3132,"Wood Six Twin Theater","Erotica","16541 Woodward Ave.","Detroit","MI","(at Uptown Books) 883-5233 9am-midnight Sun-Tours, til 2am Fri & Sat","",NA,1991,NA,"","4/25/2023 9:34pm","16541 Woodward Ave. ,  Detroit ,  MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded"
3135,"Copa Niteclub","Bars/Clubs","565 S. Saginaw St.","Flint","MI","767-0652 9:30pm-2am, gay Sun only","(MX),(D),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","565 S. Saginaw St. ,  Flint ,  MI",-83.6896359,43.015292,"565 saginaw st, flint, mi 48502, usa","Geocoded"
3136,"Hot Rock Cafe","Bars/Clubs","510 S. Saginaw St.","Flint","MI","239-9400 9pm-2am, gay Sun only","(MX),(D),(V),(E)",NA,1991,NA,"","4/25/2023 9:34pm","510 S. Saginaw St. ,  Flint ,  MI",-83.6909743,43.0154838,"510 saginaw st, flint, mi 48502, usa","Geocoded"
3139,"MCC Redeemer of Flint","Religious Organizations","1665 N. Chevrolet Ave.","Flint","MI","238-6700 worship 6pm Sun, 7pm Thurs","",NA,1991,NA,"","4/25/2023 9:34pm","1665 N. Chevrolet Ave. ,  Flint ,  MI",-83.716311,43.0308717,"1665 n chevrolet ave, flint, mi 48504, usa","Geocoded"
3138,"Dignity/Integrity","Religious Organizations","P.O Box 585","Flint","MI","48501, 767-7608 7:30pm Wed","",NA,1991,NA,"","4/25/2023 9:34pm","P.O Box 585 ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3137,"State Bar","Bars/Clubs","2512 S. Dort Hwy.","Flint","MI","767-7050 noon-2am","(*),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","2512 S. Dort Hwy. ,  Flint ,  MI",-83.6538661,42.9996314,"2512 s dort hwy, flint, mi 48507, usa","Geocoded"
3144,"The Apartment","Bars/Clubs","33 Sheldon","Flint","MI","451-0815 11am-2am Mon-Stat, 2pm-2am Sun","(F)",NA,1991,NA,"","4/25/2023 9:34pm","33 Sheldon ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3148,"Community News Center","Book Stores or Retail Shops","1 Monroe Center","Flint","MI","City Center 458-2123 gay section, 9am-6:30pm Tues-Thurs & Sat, 9am-9pm Mon & Fri","",NA,1991,NA,"","4/25/2023 9:34pm","1 Monroe Center ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3145,"Carousel II","Bars/Clubs","76 S. Division St.","Flint","MI","454-5800 noon-2am Mon-Sat, 2pm-2am Sun","",NA,1991,NA,"","4/25/2023 9:34pm","76 S. Division St. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3147,"Diplomat Health Club","Gym/Health Clubs","2324 S. Division Ave","Flint","MI","452-3754 24 hrs","(PC)",NA,1991,NA,"","4/25/2023 9:34pm","2324 S. Division Ave ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3146,"Club 76 Promenade Bar","Bars/Clubs","67 S. Division Ave.","Flint","MI","454-8003 noon-2am Mon-Fri, 3PM-2AM Sat & Sun","(*),(MW),(S),(D)",NA,1991,NA,"","4/25/2023 9:34pm","67 S. Division Ave. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3150,"MCC Reconciliation","Religious Organizations","300 Graceland N.E.","Flint","MI","364-7633 Worship 10am & 6pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","300 Graceland N.E. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3149,"Dignity","Religious Organizations","P.O Box 1373","Flint","MI","49501,454-9779 meets 8pm Wed, call for more info","",NA,1991,NA,"","4/25/2023 9:34pm","P.O Box 1373 ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3151,"Cina Mini II","Erotica","415 Bridge St. N.W.","Flint","MI","454-7531 clsd Sun","",NA,1991,NA,"","4/25/2023 9:34pm","415 Bridge St. N.W. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3153,"Fifi's Adult Book Store","Erotica","445 S. Division Ave.","Flint","MI","","",NA,1991,NA,"","4/25/2023 9:34pm","445 S. Division Ave. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3152,"Cini-Mini I","Erotica","1358 Plainfield N.E.","Flint","MI","454-2444","",NA,1991,NA,"","4/25/2023 9:34pm","1358 Plainfield N.E. ,  Flint ,  MI",-83.6874562,43.0125274,"flint, mi, usa","Geocoded"
3158,"Ropa","Bars/Clubs","146 W. Michigan Ave.","Jackson","MI","783-6333 8pm-2:30am Sues-Sat, close Sun & Mon","(*),(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","146 W. Michigan Ave. ,  Jackson ,  MI",-84.4072072,42.2477725,"146 w michigan ave, jackson, mi 49201, usa","Geocoded"
3301,"Mississippi Gay Switchboard","Info Lines & Services","P.O Box 8342,","Jackson","MS","39204, 353-7611/ (800)537-0851 (in MS) hours can be erratic","",NA,1991,NA,"","8/7/2023 10:29am","P.O Box 8342, ,  Jackson ,  MS",-90.1848103,32.2987573,"jackson, ms, usa","Geocoded"
3302,"Interchange","Bars/Clubs","200 N. Mill St.","Jackson","MS","353-2041 8pm-closing Mon-Thurs, til 4am Fri-Sun","(MW),(D),(BW),(BYOB),(AH)",NA,1991,NA,"","8/7/2023 10:29am","200 N. Mill St. ,  Jackson ,  MS",-90.1905906,32.3020753,"200 n mill st, jackson, ms 39201, usa","Geocoded"
3300,"Lambda AA","Info Lines & Services","4872 N. State St.","Jackson","MS","(Untarian Church) 353-7611 (hotline#) 6:30pm Mon/Wed, 8pm Sat","",NA,1991,NA,"","8/7/2023 10:29am","4872 N. State St. ,  Jackson ,  MS",-90.1711057,32.3629003,"4872 n state st, jackson, ms 39206, usa","Geocoded"
3303,"Jack's (& Jill's) Saloon","Bars/Clubs","208 W. Capitol","Jackson","MS","352-0022 8pm-closing Mon-Thurs, til 4am Fri-Sun","(MW),(D),(BW),(BYOB),(AH)",NA,1991,NA,"","8/7/2023 10:29am","208 W. Capitol ,  Jackson ,  MS",-90.1897282,32.3006661,"208 w capitol st, jackson, ms 39201, usa","Geocoded"
3306,"United Community Church","Religious Organizations","4866 N. State St.","Jackson","MS","(Unitarian Church) 372-8138 worship 5pm Sun","",NA,1991,NA,"","8/7/2023 10:29am","4866 N. State St. ,  Jackson ,  MS",-90.1712754,32.363147,"4866 n state st, jackson, ms 39206, usa","Geocoded"
3308,"Heritage Video","Erotica","1515 Terry Rd.","Jackson","MS","354-5555","",NA,1991,NA,"","8/7/2023 10:29am","1515 Terry Rd. ,  Jackson ,  MS",-90.2048679,32.2880951,"1515 terry rd, jackson, ms 39204, usa","Geocoded"
3304,"Integrity Missisippi","Religious Organizations","P.O Box 1358","Jackson","MS","39216, 948-7245 (church#) 3rd Fri, call for info","",NA,1991,NA,"","8/7/2023 10:29am","P.O Box 1358 ,  Jackson ,  MS",-90.1848103,32.2987573,"jackson, ms, usa","Geocoded"
3305,"MCC Jackson","Religious Organizations","500 E. Woodrow Wilson Ave.","Jackson","MS","366-1815 Sun 7:30m & 7pm","",NA,1991,NA,"","8/7/2023 10:29am","500 E. Woodrow Wilson Ave. ,  Jackson ,  MS",-90.1781984,32.3276104,"500 e woodrow wilson ave, jackson, ms 39216, usa","Geocoded"
5788,"Grand Bookstore","Book Stores or Retail Shops","970 W. Broadway","Jackson","WY","(Powder Horn Mall) 733-1687 general books with a gay/lesbian section, seasonal hours","",NA,1991,NA,"","4/25/2023 9:34pm","970 W. Broadway ,  Jackson ,  WY",-110.7843991,43.4735841,"970 w broadway, jackson, wy 83001, usa","Geocoded"
3159,"AA Gay/Lesbian","Info Lines & Services","W. Michigan Ave.","Kalamazoo","MI","(St. Augustine Church) 343-2711 (AA#) 8PM Tues","",NA,1991,NA,"","4/25/2023 9:34pm","W. Michigan Ave. ,  Kalamazoo ,  MI",-85.6238957,42.2809688,"w michigan ave, kalamazoo, mi, usa","Geocoded"
3161,"Brother's Bar","Bars/Clubs","115 E. Michigan Ave.","Kalamazoo","MI","(St. Augustine Church) 343-2711 (AA#) 8pm Tues","",NA,1991,NA,"","4/25/2023 9:34pm","115 E. Michigan Ave. ,  Kalamazoo ,  MI",-85.5828177,42.2918207,"115 e michigan ave, kalamazoo, mi 49007, usa","Geocoded"
3160,"Kalamazoo Gay/Lesbian Resource Center","Info Lines & Services","Box 1532","Kalamazoo","MI","49005, 345-7878 info & referrals 7pm-10pm Sun-Fri","",NA,1991,NA,"","4/25/2023 9:34pm","Box 1532 ,  Kalamazoo ,  MI",-85.5872286,42.2917069,"kalamazoo, mi, usa","Geocoded"
3162,"Zoo","Bars/Clubs","906 Portage St.","Kalamazoo","MI","342-8888 4pm-2am patio","(D),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","906 Portage St. ,  Kalamazoo ,  MI",-85.5731697,42.2827756,"906 portage street, kalamazoo, mi 49001, usa","Geocoded"
3164,"Phoenix Community Church","Religious Organizations","1758 N. 10th St.","Kalamazoo","MI","(People's Church) 381-","",NA,1991,NA,"","4/25/2023 9:34pm","1758 N. 10th St. ,  Kalamazoo ,  MI",-85.6653865,42.3052872,"1758 10th st n, kalamazoo, mi 49009, usa","Geocoded"
3163,"Pandora Womyn's Bookstore","Book Stores or Retail Shops","226 Lovell St.","Kalamazoo","MI","388-5656 gay men's books, 11am-6pm Tues-Sat","",NA,1991,NA,"","4/25/2023 9:34pm","226 Lovell St. ,  Kalamazoo ,  MI",NA,NA,"NA","Geocoded"
3169,"Joe Covello's","Bars/Clubs","535 E. Michigan Ave.","Lansing","MI","482-4577 11am-2:30am","(MW),(D),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","535 E. Michigan Ave. ,  Lansing ,  MI",-84.545324,42.7343058,"535 e michigan ave, lansing, mi 48912, usa","Geocoded"
3168,"Gay/Lesbian Hotline","Info Lines & Services","P.O Box 11052","Lansing","MI","48901, 372-8519 info & referrals 7pm-10pm Sun-Fri","",NA,1991,NA,"","4/25/2023 9:34pm","P.O Box 11052 ,  Lansing ,  MI",-84.5555347,42.732535,"lansing, mi, usa","Geocoded"
3167,"AA Gay/Lesbian","Info Lines & Services","1118 S. Harrison St.","Lansing","MI","321-8781 (AA#) 7:30pm Mon, 6:30pm Fri","",NA,1991,NA,"","4/25/2023 9:34pm","1118 S. Harrison St. ,  Lansing ,  MI",-84.5555347,42.732535,"lansing, mi, usa","Geocoded"
3170,"Trammpp's","Bars/Clubs","523 E. Michigan Ave.","Lansing","MI","484-2399 7pm-2am, clad Mon","(MW),(D),(YC),(*),(V)",NA,1991,NA,"","4/25/2023 9:34pm","523 E. Michigan Ave. ,  Lansing ,  MI",-84.5454491,42.734308,"523 e michigan ave, lansing, mi 48912, usa","Geocoded"
3173,"Dignity","Religious Organizations","237 MAC","Lansing","MI","St. John's Student Parish, E. Lansing meets 7:30pm Tues","",NA,1991,NA,"","4/25/2023 9:34pm","237 MAC ,  Lansing ,  MI",-84.5555347,42.732535,"lansing, mi, usa","Geocoded"
3171,"Community News Center","Book Stores or Retail Shops","537 E. Grand River","Lansing","MI","332-5119 gay section, 8:30am-10pm","",NA,1991,NA,"","4/25/2023 9:34pm","537 E. Grand River ,  Lansing ,  MI",-84.5449214,42.7475757,"537 e grand river ave, lansing, mi 48906, usa","Geocoded"
3174,"Nu-Art Theater & Movierama Book Store","Erotica","513 E. Michigan Ave.","Lansing","MI","","",NA,1991,NA,"","4/25/2023 9:34pm","513 E. Michigan Ave. ,  Lansing ,  MI",-84.5455534,42.7343098,"513 e michigan ave, lansing, mi 48912, usa","Geocoded"
3181,"D's Lounge","Bars/Clubs","31 S. Gratiot","Mount Clemens","MI","463-3079 noon-2am","(MW),(D)",NA,1991,NA,"","4/25/2023 9:34pm","31 S. Gratiot ,  Mount Clemens ,  MI",-82.8816665,42.5921527,"31 southbound gratiot ave, mt clemens, mi 48043, usa","Geocoded"
3184,"Studio Blue","Erotica","3668 Airline Rd.","Muskegon","MI","733-9192","",NA,1991,NA,"","4/25/2023 9:34pm","3668 Airline Rd. ,  Muskegon ,  MI",-86.2283414,43.1876351,"3668 airline hwy, muskegon, mi 49444, usa","Geocoded"
3183,"R's La Cage & Pit Shop","Bars/Clubs","3236 Hoyt St.","Muskegon","MI","Muskegon Heights 733-0665 9pm-2am Tues-Sun","(*),(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","3236 Hoyt St. ,  Muskegon ,  MI",-86.2400857,43.1936053,"3236 hoyt st, muskegon heights, mi 49444, usa","Geocoded"
3186,"Nouveau Bizon","Accommodations","1700 Red Arrow Hwy.","New Buffalo","MI","469-5004 B&B","(MW),(MX)",NA,1991,NA,"","4/25/2023 9:34pm","1700 Red Arrow Hwy. ,  New Buffalo ,  MI",-86.7192495,41.8029154,"red arrow hwy, new buffalo, mi, usa","Geocoded"
3188,"Poppers Pontiac","Bars/Clubs","55 S. Glenwood St.","Pontiac","MI","(no sign) (shopping center) 335-1550 2pm-2am, opens noon Thurs, 4pm Sat","(*),(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","55 S. Glenwood St. ,  Pontiac ,  MI",-83.2837677,42.6493361,"55 s glenwood ave, pontiac, mi 48342, usa","Geocoded"
3280,"Gay/Lesbian Community Service","Info Lines & Services","P.O Box 454","Rochester","MN","55903, 281-3265 5pm-7pm Mon & Wed, info & referrals","",NA,1991,NA,"","4/25/2023 9:34pm","P.O Box 454 ,  Rochester ,  MN",-92.4801989,44.0121221,"rochester, mn, usa","Geocoded"
3281,"B'way Books","Erotica","328 S. Broadway","Rochester","MN","288-7943 9am-2am Mon-Sat, 10am-midnight Sun","",NA,1991,NA,"","4/25/2023 9:34pm","328 S. Broadway ,  Rochester ,  MN",-92.4627278,44.0195424,"328 broadway ave s, rochester, mn 55904, usa","Geocoded"
4078,"Liberty","Bars/Clubs","117 Liberty Pole Way","Rochester","NY","232-2240 9pm-2am Mon-Thurs, til 4am Fri/Say, 3pm-2am Sun","(*),(D),(V),(YC),(S)",NA,1991,NA,"","4/25/2023 9:34pm","117 Liberty Pole Way ,  Rochester ,  NY",-77.6041168,43.1598866,"117 liberty pole way, rochester, ny 14604, usa","Geocoded"
4073,"Avenue Pub","Bars/Clubs","522 Monroe Ave.","Rochester","NY","244-4960 4pm-2am","(*),(D),(NH)",NA,1991,NA,"","4/25/2023 9:34pm","522 Monroe Ave. ,  Rochester ,  NY",-77.5930368,43.1464217,"522 monroe ave, rochester, ny 14607, usa","Geocoded"
4080,"Tara","Bars/Clubs","153 Liberty Pole Way","Rochester","NY","232-4719 piano bar, noon-2am","(*),(MW),(NH),(E),(OC)",NA,1991,NA,"","4/25/2023 9:34pm","153 Liberty Pole Way ,  Rochester ,  NY",-77.6042727,43.1601114,"153 liberty pole way, rochester, ny 14604, usa","Geocoded"
4086,"Village Green Books","Book Stores or Retail Shops","766 Monroe Ave.","Rochester","NY","461-5380","",NA,1991,NA,"","4/25/2023 9:34pm","766 Monroe Ave. ,  Rochester ,  NY",-77.5875909,43.1433784,"766 monroe ave, rochester, ny 14607, usa","Geocoded"
4069,"AA Gay/Lesbian","Info Lines & Services","17 S. Fitzhugh St.","Rochester","NY","(St. Luke's) 232-6720 8:30pm Thurs","",NA,1991,NA,"","4/25/2023 9:34pm","17 S. Fitzhugh St. ,  Rochester ,  NY",-77.6141871,43.1545412,"17 s fitzhugh st, rochester, ny 14614, usa","Geocoded"
