"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","316 Ludlow","Cincinnati","OH","(M),(R),(C),(AH)","Restaurant",1977,"","316 Ludlow, Cincinnati, OH",-84.5200335,39.1437656,"316 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"(Best Sundays*)","442 Main Street","Cincinnati","OH","(M),(R),(*)","Restaurant",1977,"","442 Main Street, Cincinnati, OH",-84.5092566,39.1010631,"442 main st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(Disco)(Some G) (WE*)","945 W. North Bend Rd.","Cincinnati","OH","(YC),(D),(G),(WE),(*)","Bars/Clubs",1977,"","945 W. North Bend Rd., Cincinnati, OH",-84.5227514,39.2009374,"945 w north bend rd, cincinnati, oh 45224, usa","Geocoded",NA,NA
"(Some G) ","340 Ludlow","Cincinnati","OH","(G),(E),(*)","Bars/Clubs",1977,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","320 Resor Rd.","Cincinnati","OH","","Church",1977,"","320 Resor Rd., Cincinnati, OH",-84.5199065,39.1479776,"320 resor ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"(4th floor best)","1105 Elm St.","Cincinnati","OH","(M),(H)","Hotels,Organizations",1977,"","1105 Elm St., Cincinnati, OH",-84.5184095,39.1067992,"1105 elm st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","1273 W. 9th ","Cleveland","OH","","Theatre",1977,"","1273 W. 9th , Cleveland, OH",-81.7006722,41.4996814,"1273 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(Disco) (Several bars inc. 'Lower Landing') at 9th","1012 Sumner Ave","Cleveland","OH","(*),(YC),(D),(S),(PT),(W),(SM)","Bars/Clubs",1977,"","1012 Sumner Ave, Cleveland, OH",-81.682425,41.49676,"1012 sumner ave, cleveland, oh 44115, usa","Geocoded",NA,NA
"(baths) (Looks promising)","11921 Bellaire","Cleveland","OH","(P)","Baths",1977,"","11921 Bellaire, Cleveland, OH",-81.7708195,41.4434763,"11921 bellaire rd, cleveland, oh 44135, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","(YC),(*)","Baths",1977,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(baths-newly remodeled)","1293 W. 9th St.","Cleveland","OH","(*)","Baths",1977,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","Detroit W. 52nd St.","Cleveland","OH","(M),(R),(C),(AH),(RT)","Restaurant",1977,"","Detroit W. 52nd St., Cleveland, OH",-81.7224755,41.4860872,"w 52nd st & detroit ave, cleveland, oh 44102, usa","Geocoded",NA,NA
"St. Claire","1014 E. 63rd ","St. Claire","OH","(G),(D),(*)","Bars/Clubs",1977,"","1014 E. 63rd , St. Claire, OH",-81.6477077,41.5250818,"1014 e 63rd st, cleveland, oh 44103, usa","Geocoded",NA,NA
"","2418 St. Claire Ave.","Cleveland","OH","(R),(C),(AH),(*)","Restaurant",1977,"","2418 St. Claire Ave., Cleveland, OH",-81.6759182,41.5104381,"2418 st clair ave ne, cleveland, oh 44114, usa","Geocoded",NA,NA
"(enter thru redwood fence marked private)","2203 St. Claire Ave.","Cleveland","OH","(SM),(*)","Business",1977,"","2203 St. Claire Ave., Cleveland, OH",-81.6642351,41.5167506,"2203 st clair ave., cleveland, oh 44103, usa","Geocoded",NA,NA
"at Chester","1860 9th St.","Chester","OH","(M),(RT)","Bars/Clubs",1977,"","1860 9th St., Chester, OH",-75.3856239,39.8419944,"1860 w 9th st, chester, pa 19013, usa","Geocoded",NA,NA
"","1614 Prospect","Cleveland","OH","","Theatre",1977,"","1614 Prospect, Cleveland, OH",-81.6793893,41.4994564,"1614 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"(Lakewood)","11633 Clifton","Lakewood","OH","(M),(PE),(OC)","Bars/Clubs",1977,"","11633 Clifton, Lakewood, OH",-81.768405,41.4872491,"11633 clifton blvd, cleveland, oh 44102, usa","Geocoded",NA,NA
"(Some G)","2211 E. 9th St.","Cleveland","OH","(B),(RT),(G),(*)","Bars/Clubs",1977,"","2211 E. 9th St., Cleveland, OH",-81.6841951,41.4979325,"2211 e 9th st, cleveland, oh 44115, usa","Geocoded",NA,NA
"(Disco) (Shaker Heights)","2775 S. Moreland","Shaker Heights","OH","(D),(*)","Bars/Clubs",1977,"","2775 S. Moreland, Shaker Heights, OH",-81.5901988,41.4828338,"2775 s moreland blvd, cleveland, oh 44120, usa","Geocoded",NA,NA
"(No neon sign-one block N. of Superior betw. 6th & 9th Sts. W.)","620 Frankfort","Cleveland","OH","(YC),(D),(*)","Bars/Clubs",1977,"","620 Frankfort, Cleveland, OH",-81.6984483,41.498628,"620 frankfort ave, cleveland, oh 44113, usa","Geocoded",NA,NA
"(Unisex) (18 & up) (Disco)","2537 St. Clarie Ave.","Cleveland","OH","(HIP),(YC),(D),(*)","Bars/Clubs",1977,"","2537 St. Clarie Ave., Cleveland, OH",-81.6642351,41.5167506,"2537 st clair ave., cleveland, oh 44103, usa","Geocoded",NA,NA
"","1281 W. 9th St.","Cleveland","OH","(R),(D),(*)","Restaurant",1977,"","1281 W. 9th St., Cleveland, OH",-81.7006401,41.4996306,"1281 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(cruisy downstairs john) ","129 E. Naghten","Columbus","OH","(D),(*)","Bars/Clubs,Cruising Areas",1977,"","129 E. Naghten, Columbus, OH",-82.9974201,39.968846,"129 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
"","1575 E. Livingston","Columbus","OH","(P),(YC),(*)","Bars/Clubs",1977,"","1575 E. Livingston, Columbus, OH",-82.9555572,39.9488718,"1575 e livingston ave, columbus, oh 43205, usa","Geocoded",NA,NA
"","622 S. High Street","Columbus","OH","(YC),(D)","Bars/Clubs",1977,"","622 S. High Street, Columbus, OH",-82.997639,39.949418,"622 s high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","2210 Summit St.","Columbus","OH","(G),(D),(*)","Bars/Clubs",1977,"","2210 Summit St., Columbus, OH",-83.0002345,40.0085426,"2210 summit st, columbus, oh 43201, usa","Geocoded",NA,NA
"(open afternoons)","232 N. 3rd.","Columbus","OH","(D),(RT)","Bars/Clubs",1977,"","232 N. 3rd., Columbus, OH",-82.9985039,39.9674042,"232 n 3rd st, columbus, oh 43215, usa","Geocoded",NA,NA
"","104 E. Main","Columbus","OH","(M),(R),(E)","Restaurant",1977,"","104 E. Main, Columbus, OH",-82.9965753,39.9566598,"104 e main st, columbus, oh 43215, usa","Geocoded",NA,NA
"","76 Town St.","Columbus","OH","(M),(R),(C),(AH)","Restaurant",1977,"","76 Town St., Columbus, OH",-82.996493,39.9592096,"76 e town st, columbus, oh 43215, usa","Geocoded",NA,NA
"(Some W, SM)","117 E. Chestnut","Columbus","OH","(YC),(W),(SM),(*)","Bars/Clubs",1977,"","117 E. Chestnut, Columbus, OH",-82.9983244,39.9677824,"117 e chestnut st, columbus, oh 43215, usa","Geocoded",NA,NA
"('Columbus new 'super bar') (Disco) (Some G) (Use rear entrance) ","242 S. High St.","Columbus","OH","(*),(YC),(D),(G)","Bars/Clubs",1977,"","242 S. High St., Columbus, OH",-82.9996095,39.9567925,"242 s high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","134 N. 2nd St.","Coshocton","OH","(R),(M),(YC)","Restaurant",1977,"","134 N. 2nd St., Coshocton, OH",-81.8685737,40.2742251,"134 n 2nd st, coshocton, oh 43812, usa","Geocoded",NA,NA
"","502 Main Street","Coshocton","OH","(M),(YC),(*)","Bars/Clubs",1977,"","502 Main Street, Coshocton, OH",-81.8631998,40.2737943,"502 main st, coshocton, oh 43812, usa","Geocoded",NA,NA
"","1136 S. Main","Dayton","OH","(M),(R),(C),(AH)","Restaurant",1977,"","1136 S. Main, Dayton, OH",-84.1866692,39.7419919,"1136 s main st, dayton, oh 45409, usa","Geocoded",NA,NA
"(Book Store) ('Exotic back room')","446 E. 5th Street","Dayton","OH","","Book Store,Theatre",1977,"","446 E. 5th Street, Dayton, OH",-84.1842851,39.7570254,"446 e 5th st, dayton, oh 45402, usa","Geocoded",NA,NA
"(Game Room)","401 S. Ludlow","Dayton","OH","(D)","Bars/Clubs",1977,"","401 S. Ludlow, Dayton, OH",-84.192247,39.754338,"401 s ludlow st, dayton, oh 45402, usa","Geocoded",NA,NA
"","148 Salem Avenue","Dayton","OH","(D)","Bars/Clubs",1977,"","148 Salem Avenue, Dayton, OH",-84.206679,39.763401,"148 salem ave, dayton, oh 45406, usa","Geocoded",NA,NA
"(Some G)","44 N. Jeffferson","Dayton","OH","(D),(G),(*)","Bars/Clubs",1977,"","44 N. Jeffferson, Dayton, OH",-84.190007,39.760934,"44 n jefferson st, dayton, oh 45402, usa","Geocoded",NA,NA
"(Some G) (Disco)","2312 N. Main Street","Dayton","OH","(YC),(G),(D),(*)","Bars/Clubs",1977,"","2312 N. Main Street, Dayton, OH",-84.2104081,39.7856634,"2312 n main st, dayton, oh 45405, usa","Geocoded",NA,NA
"","531 W. State","Fremont","OH","","Bars/Clubs",1977,"","531 W. State, Fremont, OH",-83.1166896,41.3483883,"531 w state st, fremont, oh 43420, usa","Geocoded",NA,NA
"(Some G)","160 N. 4th","Steubenville","OH","(D),(G),(S),(*)","Bars/Clubs",1977,"","160 N. 4th, Steubenville, OH",-80.6144266,40.3611109,"160 n 4th st, steubenville, oh 43952, usa","Geocoded",NA,NA
"(Disco) (Much potential with new owners)","417 Jackson","Toledo","OH","(D)","Bars/Clubs",1977,"","417 Jackson, Toledo, OH",-83.532762,41.6539145,"417 jackson st, toledo, oh 43604, usa","Geocoded",NA,NA
"(Called 'The Complex)-Lounge on main floor-2 upstairs, 'Freudian Slip' has (S) (E) (Some G). 'The Warehouse' has (YC) (Some B) (Disco) (D) (C-AH) until 6 a.m) ","2166 Madison","Toledo","OH","(*),(S),(E),(G),(YC),(B),(D),(C),(AH)","Bars/Clubs",1977,"","2166 Madison, Toledo, OH",-83.550928,41.6593384,"2166 madison ave, toledo, oh 43604, usa","Geocoded",NA,NA
"(or 828 Club) (Was Closed-supposedly re-opening)","828 Monroe","Toledo","OH","","Bars/Clubs",1977,"","828 Monroe, Toledo, OH",-83.5413612,41.6511616,"828 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","1122 Monroe Street","Toledo","OH","(*)","Baths",1977,"","1122 Monroe Street, Toledo, OH",-83.5440581,41.6523623,"1122 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"(Some G)","300 Main St.","Toledo","OH","(M),(G)","Bars/Clubs",1977,"","300 Main St., Toledo, OH",-83.5216216,41.6464913,"300 main st, toledo, oh 43605, usa","Geocoded",NA,NA
"Westgate Shopping Center","3330 Secor Rd.","Toledo","OH","(PE),(OC),(*)","Bars/Clubs",1977,"","3330 Secor Rd., Toledo, OH",-83.622158,41.6815742,"3330 secor rd, toledo, oh 43606, usa","Geocoded",NA,NA
"(Opened too late for inspection-should be a winner)","3402 Dorr St.","Toledo","OH","(YC),(D)","Bars/Clubs",1977,"","3402 Dorr St., Toledo, OH",-83.6241623,41.6532158,"3402 dorr st, toledo, oh 43607, usa","Geocoded",NA,NA
"('drags')","702 Monroe","Toledo","OH","(RT),(B),(PT)","Bars/Clubs",1977,"","702 Monroe, Toledo, OH",-83.5401317,41.6503614,"702 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"(Disco) Currently Tops in town","5275 Monroe St.","Toledo","OH","(*),(YC),(D),(PT)","Bars/Clubs",1977,"","5275 Monroe St., Toledo, OH",-83.6552351,41.7017973,"5275 monroe st, toledo, oh 43623, usa","Geocoded",NA,NA
"(Some G)","121 Pine Ave S.E.","Warren","OH","(D),(G)","Bars/Clubs,Restaurant",1977,"","121 Pine Ave S.E., Warren, OH",-80.8159011,41.2357977,"121 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","142 Franklin S.W.","Warren","OH","(G),(R)","Restaurant",1977,"","142 Franklin S.W., Warren, OH",-80.8187797,41.2352301,"142 franklin st sw, warren, oh 44481, usa","Geocoded",NA,NA
"","126 Pine S.E.","Warren","OH","(*)","Bars/Clubs",1977,"","126 Pine S.E., Warren, OH",-80.8163796,41.2356795,"126 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","17 N. Chestnut St.","Youngstown","OH","","Book Store",1977,"","17 N. Chestnut St., Youngstown, OH",-80.6536567,41.1022076,"17 symphony pl, youngstown, oh 44503, usa","Geocoded",NA,NA
"(Some G,B)","2121 South Ave","Youngstown","OH","(M),(R),(D),(G),(B),(AH)","Bars/Clubs,Restaurant",1977,"","2121 South Ave, Youngstown, OH",-80.645859,41.078238,"2121 south ave, youngstown, oh 44502, usa","Geocoded",NA,NA
"(Some G) (Opens 9 p.m.","2010 Market St.","Youngstown","OH","(P),(YC),(D),(G),(*)","Bars/Clubs",1977,"","2010 Market St., Youngstown, OH",-80.6573669,41.07999,"2010 market st, youngstown, oh 44507, usa","Geocoded",NA,NA
"","2597 Market St.","Youngstown","OH","","Book Store",1977,"","2597 Market St., Youngstown, OH",-80.6569473,41.0735359,"2597 market st, youngstown, oh 44507, usa","Geocoded",NA,NA
"","1339 E. Market St.","Akron","OH","","Baths",1976,"","1339 E. Market St., Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"","417 Kenmore Blvd.","Akron","OH","(R),(D)","Restaurant,Hotels",1976,"","417 Kenmore Blvd., Akron, OH",-81.541485,41.0499121,"417 kenmore blvd, akron, oh 44301, usa","Geocoded",NA,NA
"(Disco)","77 N. Adams","Akron","OH","(YC),(D),(*)","Bars/Clubs",1976,"","77 N. Adams, Akron, OH",-81.4980166,41.0799241,"77 n adams st, akron, oh 44304, usa","Geocoded",NA,NA
"","16 S. High St.","Akron","OH","(OC),(D)","Bars/Clubs",1976,"","16 S. High St., Akron, OH",-81.51621,41.084263,"16 s high st, akron, oh 44308, usa","Geocoded",NA,NA
"(Use rear entrance off Orleans)","364 S. Main St.","Akron","OH","(YC),(D),(*)","Bars/Clubs",1976,"","364 S. Main St., Akron, OH",-81.5227413,41.076095,"364 s main st, akron, oh 44311, usa","Geocoded",NA,NA
"","2012 S. Main St.","Akron","OH","(D),(S),(G),(*)","Bars/Clubs",1976,"","2012 S. Main St., Akron, OH",-81.527189,41.0320505,"2012 s main st, akron, oh 44301, usa","Geocoded",NA,NA
"(Some G)","1701 Harrison Ave S.W.","Canton","OH","(*),(G)","Bars/Clubs",1976,"","1701 Harrison Ave S.W., Canton, OH",-81.3987212,40.7803627,"1701 harrison ave sw, canton, oh 44706, usa","Geocoded",NA,NA
"","2035 7th N.E.","Canton","OH","","Bars/Clubs",1976,"","2035 7th N.E., Canton, OH",-81.349373,40.7993664,"2035 7th st ne, canton, oh 44704, usa","Geocoded",NA,NA
"","300-04 Cherry N.E.","Canton","OH","(*)","Bars/Clubs",1976,"","300-04 Cherry N.E., Canton, OH",-81.3706353,40.7991366,"300 cherry ave ne, canton, oh 44702, usa","Geocoded",NA,NA
"","217 Calhoun St.","Cincinnati","OH","(D),(C)","Bars/Clubs",1976,"","217 Calhoun St., Cincinnati, OH",-84.5155149,39.128031,"217 calhoun st, cincinnati, oh 45219, usa","Geocoded",NA,NA
"[Bigger & better than ever-'Back Room' & Mother Lode Room have (D) and (Disco) (D) (We]","419 Plum St.","Cincinnati","OH","(YC),(*),(D),(WE)","Bars/Clubs",1976,"","419 Plum St., Cincinnati, OH",-84.5178974,39.0999009,"419 plum st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","316 Ludlow","Cincinnati","OH","(M),(R),(YC)","Restaurant",1976,"","316 Ludlow, Cincinnati, OH",-84.5200335,39.1437656,"316 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","1110 E. McMillan","Cincinnati","OH","(G),(D)","Bars/Clubs",1976,"","1110 E. McMillan, Cincinnati, OH",-84.48563,39.1259338,"1110 e mcmillan st, cincinnati, oh 45206, usa","Geocoded",NA,NA
"(Supposedly opening in 1975-should be a winner)","20 W. 9th St.","Cincinnati","OH","","Baths",1976,"","20 W. 9th St., Cincinnati, OH",-84.5150299,39.1054441,"20 w 9th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(Best Sundays*)","442 Main St.","Cincinnati","OH","(M),(R),(*)","Bars/Clubs",1976,"","442 Main St., Cincinnati, OH",-84.5092566,39.1010631,"442 main st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","340 Ludlow","Cincinnati","OH","(R),(*)","Restaurant",1976,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","320 Resor Rd.","Cincinnati","OH","","Church",1976,"","320 Resor Rd., Cincinnati, OH",-84.5199065,39.1479776,"320 resor ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","226 E. 5th St.","Cincinnati","OH","(M),(RT),(OC)","Bars/Clubs",1976,"","226 E. 5th St., Cincinnati, OH",-84.5088638,39.1022228,"226 e 5th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(4th floor best)","1105 Elm St.","Cincinnati","OH","(M),(H)","Organizations,Hotels",1976,"","1105 Elm St., Cincinnati, OH",-84.5184095,39.1067992,"1105 elm st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","(YC),(*)","Baths",1976,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1293 W. 9th St.","Cleveland","OH","(*)","Baths",1976,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1630 E. Payne","Cleveland","OH","(P),(G),(RT)","Bars/Clubs",1976,"","1630 E. Payne, Cleveland, OH",-81.6809884,41.5042821,"1630 payne ave, cleveland, oh 44114, usa","Geocoded",NA,NA
"(enter thru redwood fence marked 'private')","2203 St. Clair Ave.","Cleveland","OH","(SM),(*)","Business",1976,"","2203 St. Clair Ave., Cleveland, OH",-81.6642351,41.5167506,"2203 st clair ave., cleveland, oh 44103, usa","Geocoded",NA,NA
"","1614 Prospect","Cleveland","OH","","Theatre",1976,"","1614 Prospect, Cleveland, OH",-81.6793893,41.4994564,"1614 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","11633 Clifton","Cleveland","OH","(M),(PE),(OC)","Bars/Clubs",1976,"","11633 Clifton, Cleveland, OH",-81.768405,41.4872491,"11633 clifton blvd, cleveland, oh 44102, usa","Geocoded",NA,NA
"(Shaker Heights)","2775 S. Moreland","Shaker Heights","OH","(YC),(D),(*)","Bars/Clubs",1976,"","2775 S. Moreland, Shaker Heights, OH",-81.5901988,41.4828338,"2775 s moreland blvd, cleveland, oh 44120, usa","Geocoded",NA,NA
"(No neon sign-sign-one block N. of Superior, betw. 6th & W. 9th Sts)","620 Frankfort","Cleveland","OH","(HIP),(YC),(D),(*)","Bars/Clubs",1976,"","620 Frankfort, Cleveland, OH",-81.6984483,41.498628,"620 frankfort ave, cleveland, oh 44113, usa","Geocoded",NA,NA
"","2537 St. Clair Ave.","Cleveland","OH","(HIP),(YC),(D),(*)","Bars/Clubs",1976,"","2537 St. Clair Ave., Cleveland, OH",-81.6642351,41.5167506,"2537 st clair ave., cleveland, oh 44103, usa","Geocoded",NA,NA
"(Cruisy downstairs john.)","129 E. Naghten","Columbus","OH","(*),(D)","Bars/Clubs,Cruising Areas",1976,"","129 E. Naghten, Columbus, OH",-82.9974201,39.968846,"129 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
"(Piano bar-Cocktail Hour)","161 High St.","Columbus","OH","(M)","Bars/Clubs,Restaurant",1976,"","161 High St., Columbus, OH",-83.0180786,40.0888863,"oh-161 & n high st, worthington, oh 43085, usa","Geocoded",NA,NA
"(opening in 1975)","1565 E. Livingston","Columbus","OH","","Baths",1976,"","1565 E. Livingston, Columbus, OH",-82.9559993,39.9490175,"1565 e livingston ave, columbus, oh 43205, usa","Geocoded",NA,NA
"","622 S. High St.","Columbus","OH","(YC),(D),(*)","Bars/Clubs",1976,"","622 S. High St., Columbus, OH",-82.997639,39.949418,"622 s high st, columbus, oh 43215, usa","Geocoded",NA,NA
"(Open afternoons)","232 N. 3rd","Columbus","OH","(YC),(D),(*)","Bars/Clubs",1976,"","232 N. 3rd, Columbus, OH",-82.9985039,39.9674042,"232 n 3rd st, columbus, oh 43215, usa","Geocoded",NA,NA
"","104 E. Main","Columbus","OH","(R),(*)","Restaurant",1976,"","104 E. Main, Columbus, OH",-82.9965753,39.9566598,"104 e main st, columbus, oh 43215, usa","Geocoded",NA,NA
"","40 E. Rich St.","Columbus","OH","(M),(RT)","Bars/Clubs",1976,"","40 E. Rich St., Columbus, OH",-82.9981863,39.9576666,"40 e rich st, columbus, oh 43215, usa","Geocoded",NA,NA
"(No neon sign-looks closed, but isn't)","300 N. High St.","Columbus","OH","(*)","Bars/Clubs",1976,"","300 N. High St., Columbus, OH",-83.001397,39.96858,"300 n high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","445 Salem Ave.","Dayton","OH","(YC),(B),(RT),(D)","Bars/Clubs",1976,"","445 Salem Ave., Dayton, OH",-84.2093268,39.76757,"445 salem ave, dayton, oh 45406, usa","Geocoded",NA,NA
"","1136 S. Main","Dayton","OH","(M),(R),(C),(AH)","Restaurant",1976,"","1136 S. Main, Dayton, OH",-84.1866692,39.7419919,"1136 s main st, dayton, oh 45409, usa","Geocoded",NA,NA
"","401 S. Ludlow","Dayton","OH","(D),(*)","Bars/Clubs",1976,"","401 S. Ludlow, Dayton, OH",-84.192247,39.754338,"401 s ludlow st, dayton, oh 45402, usa","Geocoded",NA,NA
"","148 Salem Ave.","Dayton","OH","(D),(*)","Bars/Clubs",1976,"","148 Salem Ave., Dayton, OH",-84.206679,39.763401,"148 salem ave, dayton, oh 45406, usa","Geocoded",NA,NA
"(some G)","44 N. Jefferson","Dayton","OH","(D),(G),(*)","Bars/Clubs",1976,"","44 N. Jefferson, Dayton, OH",-84.190007,39.760934,"44 n jefferson st, dayton, oh 45402, usa","Geocoded",NA,NA
"531 W. State","","Fremont","OH","","Bars/Clubs",1976,"",", Fremont, OH",-83.1218634,41.3503303,"fremont, oh 43420, usa","Geocoded",NA,NA
"","201 W. Main St.","","OH","(M),(YC)","Bars/Clubs",1976,"","201 W. Main St., , OH",-84.256174,39.6715373,"201 w main st, west carrollton, oh 45449, usa","Geocoded",NA,NA
"","24 Public Sq.","Lima","OH","(S)","Bars/Clubs",1976,"","24 Public Sq., Lima, OH",-84.1054181,40.7396418,"24 town square, lima, oh 45801, usa","Geocoded",NA,NA
"","163 N. 3rd","Steubenville","OH","(M)","Bars/Clubs",1976,"","163 N. 3rd, Steubenville, OH",-80.6132177,40.360936,"163 n 3rd st, steubenville, oh 43952, usa","Geocoded",NA,NA
"","160 N. 4th","Steubenville","OH","(M)","Bars/Clubs",1976,"","160 N. 4th, Steubenville, OH",-80.6144266,40.3611109,"160 n 4th st, steubenville, oh 43952, usa","Geocoded",NA,NA
"(Some B)","417 Jackson","Toledo","OH","(G),(B)","Bars/Clubs",1976,"","417 Jackson, Toledo, OH",-83.532762,41.6539145,"417 jackson st, toledo, oh 43604, usa","Geocoded",NA,NA
"('the place' in Toledo)","1803 Jefferson","Toledo","OH","(YC),(D),(S),(*)","Bars/Clubs",1976,"","1803 Jefferson, Toledo, OH",-83.548615,41.655812,"1803 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","828 Monroe","Toledo","OH","(M),(RT),(R),(C),(AH)","Restaurant",1976,"","828 Monroe, Toledo, OH",-83.5413612,41.6511616,"828 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","422 Main St.","Toledo","OH","","Bars/Clubs",1976,"","422 Main St., Toledo, OH",-83.520463,41.645358,"422 main st, toledo, oh 43605, usa","Geocoded",NA,NA
"","1122 Monroe St.","Toledo","OH","(*)","Baths",1976,"","1122 Monroe St., Toledo, OH",-83.5440581,41.6523623,"1122 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","113 N. Erie St.","Toledo","OH","","Book Store",1976,"","113 N. Erie St., Toledo, OH",-83.5398953,41.6506928,"113 n erie st, toledo, oh 43604, usa","Geocoded",NA,NA
"Westgate Shopping Center","3330 Secor Rd.","Toledo","OH","","Bars/Clubs",1976,"","3330 Secor Rd., Toledo, OH",-83.622158,41.6815742,"3330 secor rd, toledo, oh 43606, usa","Geocoded",NA,NA
"","702 Monroe","Toledo","OH","(YC),(RT),(B),(D),(*)","Bars/Clubs",1976,"","702 Monroe, Toledo, OH",-83.5401317,41.6503614,"702 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","811 Woodstock","Toledo","OH","(M)","Bars/Clubs",1976,"","811 Woodstock, Toledo, OH",-83.5927426,41.6485307,"811 woodstock ave, toledo, oh 43607, usa","Geocoded",NA,NA
"","142 Franklin S.W.","Warren","OH","","Restaurant",1976,"","142 Franklin S.W., Warren, OH",-80.8187797,41.2352301,"142 franklin st sw, warren, oh 44481, usa","Geocoded",NA,NA
"","126 Pine S.E.","Warren","OH","(*)","Bars/Clubs",1976,"","126 Pine S.E., Warren, OH",-80.8163796,41.2356795,"126 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","2414 Hillman","Youngstown","OH","(P),(YC),(D)","Bars/Clubs",1976,"","2414 Hillman, Youngstown, OH",-80.6642227,41.0756617,"2414 hillman st, youngstown, oh 44507, usa","Geocoded",NA,NA
"","1734 Belmont","Youngstown","OH","(M)","Bars/Clubs",1976,"","1734 Belmont, Youngstown, OH",-80.661654,41.122259,"1734 belmont ave, youngstown, oh 44504, usa","Geocoded",NA,NA
"","1339 E. Market St.","Akron","OH","","Baths",1975,"","1339 E. Market St., Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"","16 S. High St.","Akron","OH","(YC),(D),(*)","Bars/Clubs",1975,"","16 S. High St., Akron, OH",-81.51621,41.084263,"16 s high st, akron, oh 44308, usa","Geocoded",NA,NA
"(Some G)(Use rear entrance off Orleans)","364 S. Main","Akron","OH","(G),(*)","Bars/Clubs",1975,"","364 S. Main, Akron, OH",-81.5227413,41.076095,"364 s main st, akron, oh 44311, usa","Geocoded",NA,NA
"","531 W. Market","Akron","OH","(D),(*)","Bars/Clubs",1975,"","531 W. Market, Akron, OH",-81.5345893,41.0928243,"531 w market st, akron, oh 44303, usa","Geocoded",NA,NA
"(Some G)","1701 Harrison Ave. S.W.","Canton","OH","(G),(*)","Bars/Clubs",1975,"","1701 Harrison Ave. S.W., Canton, OH",-81.3987212,40.7803627,"1701 harrison ave sw, canton, oh 44706, usa","Geocoded",NA,NA
"","2035 7th N.E.","Canton","OH","","Bars/Clubs",1975,"","2035 7th N.E., Canton, OH",-81.349373,40.7993664,"2035 7th st ne, canton, oh 44704, usa","Geocoded",NA,NA
"","300-04 Cherry N.E.","Canton","OH","(*)","Bars/Clubs",1975,"","300-04 Cherry N.E., Canton, OH",-81.3706353,40.7991366,"300 cherry ave ne, canton, oh 44702, usa","Geocoded",NA,NA
