"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","622 E. 17th Ave.","Denver","CO","(M)","Business",1978,NA,"622 E. 17th Ave., Denver, CO",-104.9792318,39.7431433,"622 e 17th ave, denver, co 80203, usa","Geocoded",NA,NA
"(Disco) (Looks promising)","1645 Wazee","Denver","CO","(D)","Bars/Clubs",1978,NA,"1645 Wazee, Denver, CO",-104.9994491,39.7520234,"1645 wazee st, denver, co 80202, usa","Geocoded",NA,NA
"(Disco - D in rear)","1260 Broadway","Denver","CO","(D),(YC),(R),(PT),(*)","Restaurant",1978,NA,"1260 Broadway, Denver, CO",-104.987365,39.6937018,"1260 broadway, denver, co 80210, usa","Geocoded",NA,NA
"","17th & Market","Denver","CO","","Bars/Clubs",1978,NA,"17th & Market, Denver, CO",-95.9755,36.138466,"s peoria ave se & 17th st s, tulsa, ok 74120, usa","Geocoded",NA,NA
"","1359 Court Pl.","Denver","CO","","Baths",1978,NA,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","3250 W. Colfax","Denver","CO","(R),(AH)","Restaurant",1978,NA,"3250 W. Colfax, Denver, CO",-105.0292777,39.7401667,"3250 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","5110 W. Colfax","Denver","CO","(W),(R),(PT)","Restaurant",1978,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"(Some RT, B)","1512 Broadway","Denver","CO","(RT),(B),(*),(D),(PT)","Bars/Clubs",1978,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"","6923 E. Colfax","Denver","CO","","Baths",1978,NA,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa","Geocoded",NA,NA
"(All male)","139 Broadway ","Denver","CO","","Theatre",1978,NA,"139 Broadway , Denver, CO",-104.9878105,39.7190035,"139 broadway, denver, co 80203, usa","Geocoded",NA,NA
"(Some W, SM) (Lunch) (Looks promising)","2936 Fox, off 20th St. Viaduct","Denver","CO","(W),(SM)","Bars/Clubs",1978,NA,"2936 Fox, off 20th St. Viaduct, Denver, CO",-104.991186,39.752071,"1123 20th st, denver, co 80202, usa","Geocoded",NA,NA
"","633 E. Colfax","Denver","CO","","Book Store,Theatre",1978,NA,"633 E. Colfax, Denver, CO",-104.9788853,39.7402371,"633 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"(Opens 6 a.m.)","1339 17th St.","Denver","CO","(M),(RT)","Bars/Clubs",1978,NA,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa","Geocoded",NA,NA
"(Men's clothing)","1245 E. Colfax","Denver","CO","","Business",1978,NA,"1245 E. Colfax, Denver, CO",-104.9711492,39.7403289,"1245 e colfax ave, denver, co 80218, usa","Geocoded",NA,NA
"","735 E. Colfax","Denver","CO","","Book Store,Theatre",1978,NA,"735 E. Colfax, Denver, CO",-104.9780538,39.7402077,"735 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"(G only on Thurs. nights)","3540 W. Colfax Ave.","Denver","CO","(M),(G)","Baths",1978,NA,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","1400 Lafayette","Denver","CO","M.C.C.","Church",1978,NA,"1400 Lafayette, Denver, CO",-104.9703734,39.7387375,"1400 n lafayette st, denver, co 80218, usa","Geocoded",NA,NA
"(Some W, SM, PT in front - Disco - D in back room) (also C-AH-WE)","1942 Broadway ","Denver","CO","(W),(SM),(*),(PT),(D),(C),(AH),(WE)","Bars/Clubs,Restaurant",1978,NA,"1942 Broadway , Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa","Geocoded",NA,NA
"('Pirates Den') (Use back door thru parking lot)","1705 Federal Blvd.","Denver","CO","(PT),(*)","Bars/Clubs",1978,NA,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa","Geocoded",NA,NA
"(Also AH)","1308 Pearl St.","Denver","CO","(YC),(D),(*),(AH)","Bars/Clubs",1978,NA,"1308 Pearl St., Denver, CO",-104.9796955,39.7371081,"1308 pearl st, denver, co 80203, usa","Geocoded",NA,NA
"(3.2. beer)","105 Broadway","Denver","CO","","Bars/Clubs",1978,NA,"105 Broadway, Denver, CO",-104.9876919,39.7186363,"105 n broadway, denver, co 80203, usa","Geocoded",NA,NA
"(Books & things)","1431 Ogden ","Denver","CO","","Book Store",1978,NA,"1431 Ogden , Denver, CO",-104.9755535,39.7390213,"1431 n ogden st, denver, co 80218, usa","Geocoded",NA,NA
"","3737 E. Colfax","Denver","CO","(S),(*)","Bars/Clubs",1978,NA,"3737 E. Colfax, Denver, CO",-104.9433226,39.7403381,"3737 e colfax ave, denver, co 80206, usa","Geocoded",NA,NA
"","3358 Mariposa","Denver","CO","(G),(D),(*)","Bars/Clubs",1978,NA,"3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa","Geocoded",NA,NA
"(Denver Tack & Supply - 'toys & leather shop downstairs was closed, but may be reopening) ","2036 Broadway","Denver","CO","(SM),(W),(PT),(*)","Bars/Clubs",1978,NA,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa","Geocoded",NA,NA
"","740 W. Colfax at Pearl","Denver","CO","(M),(R),(C),(AH)","Restaurant",1978,NA,"740 W. Colfax at Pearl, Denver, CO",-104.9782632,39.7400175,"740 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"","2935 Zuni","Denver","CO","(*)","Baths",1978,NA,"2935 Zuni, Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1978,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"East end of Colorado","","Denver","CO","Cruisy Area","Cruising Areas",1978,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"State Capitol grounds - sure suicide ","","Denver","CO","Cruisy Area","Cruising Areas",1978,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1978,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","122 So. 5th St.","Grand Junction","CO","(M)","Bars/Clubs",1978,NA,"122 So. 5th St., Grand Junction, CO",-108.5640803,39.0667063,"122 s 5th st, grand junction, co 81501, usa","Geocoded",NA,NA
"","","Grand Junction","CO","Cruisy Area","Cruising Areas",1978,NA,", Grand Junction, CO",-108.5506486,39.0638705,"grand junction, co, usa","Geocoded",NA,NA
"","925 No. Main St.","Pueblo","CO","(M),(OC)","Bars/Clubs",1978,NA,"925 No. Main St., Pueblo, CO",-104.6086846,38.2754567,"925 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"(Disco)","707 No. Main St.","Pueblo","CO","(D),(WE),(*)","Bars/Clubs",1978,NA,"707 No. Main St., Pueblo, CO",-104.6181305,38.2592615,"707 main st, pueblo, co 81004, usa","Geocoded",NA,NA
"","","Pueblo","CO","Cruisy Area","Cruising Areas",1978,NA,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa","Geocoded",NA,NA
"","","Pueblo","CO","Cruisy Area","Cruising Areas",1978,NA,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa","Geocoded",NA,NA
"","","Pueblo","CO","Cruisy Area","Cruising Areas",1978,NA,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa","Geocoded",NA,NA
"Top of Bridge St.","","Vail","CO","(M),(YC)","Bars/Clubs",1978,NA,", Vail, CO",-106.3741955,39.6402638,"vail, co 81657, usa","Geocoded",NA,NA
"(Both bars share the same entrance downstairs below the Aspen Mine Company) Both are very M, HIP but can be interesting ","","Aspen","CO","(M),(YC),(R),(HIP)","Restaurant,Bars/Clubs",1977,NA,", Aspen, CO",-106.8175387,39.1910983,"aspen, co 81611, usa","Geocoded",NA,NA
"(Disco)","","Aspen","CO","(M),(HIP),(YC),(D)","Bars/Clubs",1977,NA,", Aspen, CO",-106.8175387,39.1910983,"aspen, co 81611, usa","Geocoded",NA,NA
"(Late downstairs - Boulderado Hotel) ","2115 13th St.","Boulder","CO","(M),(HIP),(YC),(R)","Restaurant,Hotels",1977,NA,"2115 13th St., Boulder, CO",-105.2794143,40.0194026,"2115 13th st, boulder, co 80302, usa","Geocoded",NA,NA
"(Baths)","507 Canyon Blvd.","Boulder","CO","(*)","Baths",1977,NA,"507 Canyon Blvd., Boulder, CO",-105.2886551,40.0153423,"507 canyon blvd, boulder, co 80302, usa","Geocoded",NA,NA
"","","Boulder","CO","Cruisy Area","Cruising Areas",1977,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"around 13th & College","","Boulder","CO","Cruisy Area","Cruising Areas",1977,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"(Ski resort - guest house) Telephone (303) 453-6475; Box 6, Breckenridge, Colorado","","Breckenridge","CO","(H),(W),(YC)","Hotels",1977,NA,", Breckenridge, CO",-106.0383518,39.4816537,"breckenridge, co 80424, usa","Geocoded",NA,NA
"","110 W. Lincoln","Breckenridge","CO","(M),(HIP),(YC)","Bars/Clubs",1977,NA,"110 W. Lincoln, Breckenridge, CO",-106.0453276,39.4823496,"110 lincoln ave, breckenridge, co 80424, usa","Geocoded",NA,NA
"","5935 N. Nevada","Colorado Springs","CO","(YC),(D),(*)","Bars/Clubs",1977,NA,"5935 N. Nevada, Colorado Springs, CO",-104.8145918,38.918274,"5935 n nevada ave, colorado springs, co 80918, usa","Geocoded",NA,NA
"","I-25 at Bijou","Colorado Springs","CO","(M),(R),(C),(AH)","Restaurant",1977,NA,"I-25 at Bijou, Colorado Springs, CO",-104.8606574,38.8492482,"w bijou st & 25th st, colorado springs, co 80904, usa","Geocoded",NA,NA
"","512 W. Colorado","Colorado Springs","CO","(YC),(D)","Bars/Clubs",1977,NA,"512 W. Colorado, Colorado Springs, CO",-104.8349175,38.8328865,"512 w colorado ave, colorado springs, co 80905, usa","Geocoded",NA,NA
"(Sign says ""Silver Lounge"" Acacia Hotel)","Tejon & Platt","Colorado Springs","CO","(M)","Bars/Clubs,Hotels",1977,NA,"Tejon & Platt, Colorado Springs, CO",-118.9417594,34.9851612,"5701 outlets at tejon pkwy #170, arvin, ca 93203, usa","Geocoded",NA,NA
"","2028 Sheldon Ave.","Colorado Springs","CO","(*)","Bars/Clubs",1977,NA,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"","","Colorado Springs","CO","Cruisy Area","Cruising Areas",1977,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"Mantou Springs","","Colorado Springs","CO","Cruisy Area","Cruising Areas",1977,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"(Mexican)","278 S. Downing","Denver","CO","(M),(R)","Restaurant",1977,NA,"278 S. Downing, Denver, CO",-104.9732373,39.7115264,"278 s downing st, denver, co 80209, usa","Geocoded",NA,NA
"(Unisex - ""teenie-boppers"") (3.2 beer only - closes 12 midnight)","1999 Lincoln","Denver","CO","(HIP),(YC),(D)","Bars/Clubs",1977,NA,"1999 Lincoln, Denver, CO",-104.9861307,39.747516,"1999 lincoln st, denver, co 80202, usa","Geocoded",NA,NA
"(Use rear entrance)","1512 Broadway","Denver","CO","(S),(*)","Bars/Clubs",1977,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"(""Jazz"" - E)","1128 Grant","Denver","CO","(M),(R),(E)","Restaurant",1977,NA,"1128 Grant, Denver, CO",-104.9832067,39.7344155,"1128 grant st, denver, co 80203, usa","Geocoded",NA,NA
"","622 E. 17th Ave.","Denver","CO","","Business",1977,NA,"622 E. 17th Ave., Denver, CO",-104.9792318,39.7431433,"622 e 17th ave, denver, co 80203, usa","Geocoded",NA,NA
"(3.2 beer only - closes at 12 midnight)","608 E. 13th Ave.","Denver","CO","(YC),(D)","Bars/Clubs",1977,NA,"608 E. 13th Ave., Denver, CO",-104.9794787,39.7367329,"608 e 13th ave, denver, co 80203, usa","Geocoded",NA,NA
"(Disco) (D in rear) ","1260 Broadway","Denver","CO","(YC),(*),(R),(D),(PT)","Restaurant,Bars/Clubs",1977,NA,"1260 Broadway, Denver, CO",-104.987365,39.6937018,"1260 broadway, denver, co 80210, usa","Geocoded",NA,NA
"","1359 Court Place","Denver","CO","","Baths",1977,NA,"1359 Court Place, Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","2935 Zuni St.","Denver","CO","(*)","Baths",1977,NA,"2935 Zuni St., Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"(Disco) (Upstairs - above the ""Court Jester"")","1617 Court Place","Denver","CO","(D),(*)","Bars/Clubs",1977,NA,"1617 Court Place, Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"","900 S. Monaco","Denver","CO","(M)","Baths",1977,NA,"900 S. Monaco, Denver, CO",-104.9121482,39.6998854,"900 s monaco pkwy, denver, co 80224, usa","Geocoded",NA,NA
"(Also C-AH)","1617 Court Place","Denver","CO","(C),(AH),(*)","Bars/Clubs",1977,NA,"1617 Court Place, Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"(""Looking up"" again with new ownership)","5110 W. Colfax","Denver","CO","(W),(R),(PT)","Restaurant",1977,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","16th & Federal ","Denver","CO","(M),(R),(C),(AH)","Restaurant",1977,NA,"16th & Federal , Denver, CO",-95.8512268,36.1387711,"s garnett rd & e 16th st s sb, tulsa, ok 74128, usa","Geocoded",NA,NA
"(Some B) (Disco) (AH - Friday & Saturday)","1308 Pearl St.","Denver","CO","(B),(YC),(*),(D),(PT),(AH)","Bars/Clubs",1977,NA,"1308 Pearl St., Denver, CO",-104.9796955,39.7371081,"1308 pearl st, denver, co 80203, usa","Geocoded",NA,NA
"(Some RT)","1512 Broadway","Denver","CO","(D),(PT),(RT),(*)","Bars/Clubs",1977,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"","6923 E. Colfax","Denver","CO","(*)","Baths",1977,NA,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa","Geocoded",NA,NA
"","633 E. Colfax","Denver","CO","","Book Store,Theatre",1977,NA,"633 E. Colfax, Denver, CO",-104.9788853,39.7402371,"633 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"(Opens 6 a.m.)","1339 17th St.","Denver","CO","(M),(RT)","Bars/Clubs",1977,NA,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa","Geocoded",NA,NA
"(also cocktail lounge) Harris Hotel ","1540 Cleveland Pl.","Denver","CO","(M),(RT)","Restaurant,Bars/Clubs,Hotels",1977,NA,"1540 Cleveland Pl., Denver, CO",-104.987977,39.741311,"1540 cleveland pl, denver, co 80202, usa","Geocoded",NA,NA
"","11 S. Broadway","Denver","CO","","Theatre",1977,NA,"11 S. Broadway, Denver, CO",-104.987749,39.7163565,"11 s broadway, denver, co 80209, usa","Geocoded",NA,NA
"","735 E. Colfax","Denver","CO","","Book Store,Theatre",1977,NA,"735 E. Colfax, Denver, CO",-104.9780538,39.7402077,"735 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"(Books, ect.)","825 15th St.","Denver","CO","","Book Store",1977,NA,"825 15th St., Denver, CO",-104.9943906,39.7453214,"825 15th st, denver, co 80202, usa","Geocoded",NA,NA
"","119 South Broadway","Denver","CO","","Book Store",1977,NA,"119 South Broadway, Denver, CO",-104.9878542,39.7144202,"119 s broadway, denver, co 80223, usa","Geocoded",NA,NA
"(G only on Thursday nights)","3540 W. Colfax Ave.","Denver","CO","(M),(G)","Baths",1977,NA,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","14th & Lafayette","Denver","CO","M.C.C.","Church",1977,NA,"14th & Lafayette, Denver, CO",-73.9970975,40.7374754,"14 st, new york, ny 10011, usa","Geocoded",NA,NA
"(""Drags"")","717 E. Colfax","Denver","CO","(S)","Bars/Clubs",1977,NA,"717 E. Colfax, Denver, CO",-104.9781499,39.7401722,"717 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"(Some W, SM in front PT) (Disco) (D in rear - also C-AH-WE)","1942 Broadway","Denver","CO","(*),(W),(SM),(PT),(D),(C),(AH),(WE)","Bars/Clubs,Restaurant",1977,NA,"1942 Broadway, Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa","Geocoded",NA,NA
"(""Pirates Den"") (Use back door through parking lot)","1705 Federal Blvd.","Denver","CO","(PT),(*)","Bars/Clubs",1977,NA,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa","Geocoded",NA,NA
"","3358 Mariposa","Denver","CO","(G),(D),(*)","Bars/Clubs",1977,NA,"3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa","Geocoded",NA,NA
"","2036 Broadway","Denver","CO","(SM),(W),(PT),(*)","Bars/Clubs",1977,NA,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa","Geocoded",NA,NA
"","Colfax & Pearl","Denver","CO","(M),(R),(C),(AH)","Restaurant",1977,NA,"Colfax & Pearl, Denver, CO",-120.9532759,39.1007298,"colfax, ca 95713, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1977,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1977,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"State Capitol Grounds (HOT)","","Denver","CO","Cruisy Area,(HOT)","Cruising Areas",1977,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1977,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","122 S. 5th St.","Grand Junction","CO","(M),(YC)","Restaurant",1977,NA,"122 S. 5th St., Grand Junction, CO",-108.5640803,39.0667063,"122 s 5th st, grand junction, co 81501, usa","Geocoded",NA,NA
"","925 N. Main","Pueblo","CO","(M),(OC),(RT)","Bars/Clubs",1977,NA,"925 N. Main, Pueblo, CO",-104.6086846,38.2754567,"925 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"(Open 24 hours)","Main at 7th St.","Pueblo","CO","(M),(R),(C)","Restaurant",1977,NA,"Main at 7th St., Pueblo, CO",-104.6078278,38.2732691,"112 w 7th st, pueblo, co 81003, usa","Geocoded",NA,NA
"","707 N. Main St.","Pueblo","CO","(S),(*)","Bars/Clubs",1977,NA,"707 N. Main St., Pueblo, CO",-104.6089203,38.2736964,"707 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"","","Pueblo","CO","Cruisy Area","Cruising Areas",1977,NA,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa","Geocoded",NA,NA
"Top of Bridge St.","","Vail","CO","(M),(YC)","Bars/Clubs",1977,NA,", Vail, CO",-106.3741955,39.6402638,"vail, co 81657, usa","Geocoded",NA,NA
"(Both bars share the same entrance, downstairs below the Aspen Mine Co. (R). Both are very M, HIP, but interesting.)","426 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Bars/Clubs",1976,NA,"426 E. Hyman, Aspen, CO",-106.8190014,39.1891013,"426 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(Movies) (Both bars share the same entrance, downstairs below the Aspen Mine Co. (R). Both are very M, HIP, but interesting.)","428 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Theatre",1976,NA,"428 E. Hyman, Aspen, CO",-106.818898,39.189146,"428 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(late - downstairs - Boulderado Hotel)","2115 13th St.","Boulder","CO","(M),(R),(HIP),(YC)","Restaurant,Hotels",1976,NA,"2115 13th St., Boulder, CO",-105.2794143,40.0194026,"2115 13th st, boulder, co 80302, usa","Geocoded",NA,NA
"(Baths)","507 Canyon Bl.","Boulder","CO","(*)","Baths",1976,NA,"507 Canyon Bl., Boulder, CO",-105.2886551,40.0153423,"507 canyon blvd, boulder, co 80302, usa","Geocoded",NA,NA
"","","Boulder","CO","Cruisy Area","Cruising Areas",1976,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"","around 13th & College","Boulder","CO","Cruisy Area","Cruising Areas",1976,NA,"around 13th & College, Boulder, CO",-97.3882451,37.7082742,"3805 w 13th st n, wichita, ks 67203, usa","Geocoded",NA,NA
"(Ski resort guest house) Tel: 303-453-6475. Box 6, Breckenridge, Colo.","","Breckenridge","CO","(H),(*),(W),(YC)","Hotels",1976,NA,", Breckenridge, CO",-106.0383518,39.4816537,"breckenridge, co 80424, usa","Geocoded",NA,NA
"","110 W. Lincoln","Breckenridge","CO","(M),(YC)","Bars/Clubs",1976,NA,"110 W. Lincoln, Breckenridge, CO",-106.0453276,39.4823496,"110 lincoln ave, breckenridge, co 80424, usa","Geocoded",NA,NA
"","5935 N. Nevada","Colorado Springs","CO","(YC),(D),(*)","Bars/Clubs",1976,NA,"5935 N. Nevada, Colorado Springs, CO",-104.8145918,38.918274,"5935 n nevada ave, colorado springs, co 80918, usa","Geocoded",NA,NA
"","I-25 at Bijou","Colorado Springs","CO","(M),(R),(C),(AH)","Restaurant",1976,NA,"I-25 at Bijou, Colorado Springs, CO",-104.8606574,38.8492482,"w bijou st & 25th st, colorado springs, co 80904, usa","Geocoded",NA,NA
"","2028 Sheldon Ave.","Colorado Springs","CO","(*)","Bars/Clubs",1976,NA,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"","512 W. Colorado","Colorado Springs","CO","(D),(*),(YC)","Bars/Clubs",1976,NA,"512 W. Colorado, Colorado Springs, CO",-104.8349175,38.8328865,"512 w colorado ave, colorado springs, co 80905, usa","Geocoded",NA,NA
"(sign says 'Silver Lounge' Acacia Hotel - Tejon & Platt)","","Colorado Springs","CO","(M)","Bars/Clubs,Hotels",1976,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"","1004 S. Tejon","Colorado Springs","CO","","Baths",1976,NA,"1004 S. Tejon, Colorado Springs, CO",-104.8245602,38.8195741,"1004 s tejon st, colorado springs, co 80903, usa","Geocoded",NA,NA
"","","Colorado Springs","CO","Cruisy Area","Cruising Areas",1976,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"Manitou Springs","","Colorado Springs","CO","Cruisy Area","Cruising Areas",1976,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"(Books)","826 15th St.","Denver","CO","","Book Store",1976,NA,"826 15th St., Denver, CO",-104.99498,39.7452537,"826 15th st, denver, co 80202, usa","Geocoded",NA,NA
"(use rear entrance)","1512 Broadway","Denver","CO","(S)","Bars/Clubs",1976,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"(3.2 beer only - closes at 12 midnight)","608 E. 13th Ave.","Denver","CO","(YC),(D)","Bars/Clubs",1976,NA,"608 E. 13th Ave., Denver, CO",-104.9794787,39.7367329,"608 e 13th ave, denver, co 80203, usa","Geocoded",NA,NA
"(Disco) (see ad next page)","1260 Broadway ","Denver","CO","(YC),(R),(D),(*)","Restaurant,Bars/Clubs",1976,NA,"1260 Broadway , Denver, CO",-104.987365,39.6937018,"1260 broadway, denver, co 80210, usa","Geocoded",NA,NA
"","551 E. Colfax","Denver","CO","(S)","Bars/Clubs",1976,NA,"551 E. Colfax, Denver, CO",-104.980362,39.7402208,"551 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"","1359 Court Pl.","Denver","CO","","Baths",1976,NA,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","2935 Zuni St.","Denver","CO","(*)","Baths",1976,NA,"2935 Zuni St., Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"(much action - reports look very promising)","900 S. Monaco","Denver","CO","","Baths",1976,NA,"900 S. Monaco, Denver, CO",-104.9121482,39.6998854,"900 s monaco pkwy, denver, co 80224, usa","Geocoded",NA,NA
"[also C, AH]","1617 Court Pl.","Denver","CO","(*),(C),(AH)","Restaurant",1976,NA,"1617 Court Pl., Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"","16th & Federal ","Denver","CO","(M),(R),(C),(AH)","Restaurant",1976,NA,"16th & Federal , Denver, CO",-95.8512268,36.1387711,"s garnett rd & e 16th st s sb, tulsa, ok 74128, usa","Geocoded",NA,NA
"","1512 Broadway","Denver","CO","(D),(RT),(*)","Bars/Clubs",1976,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"","6923 E. Colfax","Denver","CO","(*)","Baths",1976,NA,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa","Geocoded",NA,NA
"(opens 6 am)","1339 17th St.","Denver","CO","(M),(RT)","Bars/Clubs",1976,NA,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa","Geocoded",NA,NA
"","11 S. Broadway","Denver","CO","","Theatre",1976,NA,"11 S. Broadway, Denver, CO",-104.987749,39.7163565,"11 s broadway, denver, co 80209, usa","Geocoded",NA,NA
"(G only on Thursday nights)","3540 W. Colfax Ave.","Denver","CO","(M),(G)","Baths",1976,NA,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","1620 E. Colfax","Denver","CO","","Book Store",1976,NA,"1620 E. Colfax, Denver, CO",-104.9679266,39.7398177,"1620 e colfax ave, denver, co 80218, usa","Geocoded",NA,NA
"","31st & Lawrence","Denver","CO","M.C.C.","Church",1976,NA,"31st & Lawrence, Denver, CO",-97.3519094,37.6370944,"31st st and seneca, wichita, ks 67217, usa","Geocoded",NA,NA
"(Unisex - 'Teenie-boppers' - two floors - 3.2 beer only - closes 12 midnight)","1999 Lincoln","Denver","CO","(HIP),(YC)","Bars/Clubs",1976,NA,"1999 Lincoln, Denver, CO",-104.9861307,39.747516,"1999 lincoln st, denver, co 80202, usa","Geocoded",NA,NA
