"ID2","title","description","streetaddress","type","amenityfeatures","city","state","Year","unclear_address","unclear.type.or.question","notes","Last.Modified","full.address","lon","lat","geoAddress"
4202,"Little Joy","(Latins)","1477 Sunset Blvd.","Bars/Clubs","","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","1477 Sunset Blvd., Los Angeles, CA",-118.25434,34.0757375,"1477 sunset blvd, los angeles, ca 90026, usa"
4203,"Main Spring","(Some RT)","107 W. 4th St.","Bars/Clubs","(RT)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","107 W. 4th St., Los Angeles, CA",-118.2473453,34.0486054,"107 w 4th st, los angeles, ca 90013, usa"
4204,"Manhandler","","2692 S. La Cienega","Restaurant","(PT),(R),(AH),(WE)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","2692 S. La Cienega, Los Angeles, CA",-118.3761142,34.0338549,"2692 s la cienega blvd, los angeles, ca 90034, usa"
4205,"M.C.C.","(Downtown)","1050 Hill St.","Religious Institution","MCC","Los Angeles","CA",1981,NA,"","","3/21/2022 5:48pm","1050 Hill St., Los Angeles, CA",-118.2592951,34.0402451,"1050 s hill st, los angeles, ca 90015, usa"
4206,"Midtowne Spa","(Baths)","615 S. Kohler","Bathhouses","(*)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","615 S. Kohler, Los Angeles, CA",-118.2411384,34.0391325,"615 kohler st, los angeles, ca 90021, usa"
4207,"Mr. Mike's","","3172 Los Feliz Blvd.","Bars/Clubs","(E)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","3172 Los Feliz Blvd., Los Angeles, CA",-118.2679882,34.1235124,"3172 los feliz blvd, los angeles, ca 90039, usa"
4210,"One Way","(Cruisy)(Some SM, W, FFA, etc.)","612 N. Hoover","Cruising Areas,Bars/Clubs","(*),(SM),(W),(FFA)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","612 N. Hoover, Los Angeles, CA",-118.2842778,34.0819889,"612 n hoover st, los angeles, ca 90004, usa"
4212,"Pure Trash","(2 'trashy' floors & johns)(Some W, SM)(Liquor)(Silver Lake)","1903 Hyperion","Bars/Clubs","(W),(SM),(PT)","Silver Lake","CA",1981,NA,"","","3/17/2022 3:10pm","1903 Hyperion, Silver Lake, CA",-118.2757648,34.0973833,"1903 hyperion ave, los angeles, ca 90027, usa"
4213,"Roman Holiday Baths","(W.L.A.)","12814 Venice Blvd.","Bathhouses","","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","12814 Venice Blvd., Los Angeles, CA",-118.4406935,33.9997225,"12814 venice blvd., los angeles, ca 90066, usa"
4214,"Sesame & Lilie's","","7513 Sunset Blvd.","Restaurant","(M),(R)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","7513 Sunset Blvd., Los Angeles, CA",-118.3533625,34.0982801,"7513 sunset blvd, los angeles, ca 90046, usa"
4216,"Silver Saddle Spa","(Baths)","4356 Sunset Blvd.","Bathhouses","(*)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","4356 Sunset Blvd., Los Angeles, CA",-118.2843017,34.0956945,"4356 sunset blvd, los angeles, ca 90029, usa"
4217,"Swap Meat","('Wild back room')","1800 Hyperion","Bars/Clubs","","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","1800 Hyperion, Los Angeles, CA",-118.2763018,34.0959171,"1800 hyperion ave, los angeles, ca 90026, usa"
4218,"Toy Tiger","","2358 Hyperion","Restaurant","(R),(E),(OC)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","2358 Hyperion, Los Angeles, CA",-118.2727936,34.1025978,"2358 hyperion ave, los angeles, ca 90027, usa"
4219,"2006 Bar","(trying for SM, W)","2006 N. Figueroa","Bars/Clubs","(SM),(W)","Mt. Washington","CA",1981,NA,"","","3/17/2022 3:10pm","2006 N. Figueroa, Mt. Washington, CA",-118.2251782,34.0814548,"2006 n figueroa st, los angeles, ca 90065, usa"
4220,"Tyke's","","4306 N. Figueroa","Restaurant","(R)","Highland Park","CA",1981,NA,"","","3/17/2022 3:10pm","4306 N. Figueroa, Highland Park, CA",-118.208005,34.0945874,"4306 n figueroa st, los angeles, ca 90065, usa"
4221,"Villa Sombrero","(Mexican R)","6101 York","Restaurant","(R),(M)","Eagle Rock","CA",1981,NA,"","","3/17/2022 3:10pm","6101 York, Eagle Rock, CA",-118.1858383,34.1175091,"6101 york blvd, los angeles, ca 90042, usa"
4222,"Waldorf","","527 S. Main St.","Bars/Clubs","(B),(RT),(*)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","527 S. Main St., Los Angeles, CA",-118.2489637,34.0462812,"527 s main st, los angeles, ca 90013, usa"
4223,"Westside","(Open for lunch - Patio - good days)(W.L.A.)","6112 Venice Blvd.","Restaurant","(R),(D)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","6112 Venice Blvd., Los Angeles, CA",-118.3767103,34.035561,"6112 venice blvd., los angeles, ca 90034, usa"
4224,"Woody's Hyperion Lounge","(Some OC)(Lunch)","2810 Hyperion","Restaurant","(OC),(PT),(R)","Los Angeles","CA",1981,NA,"","","3/17/2022 3:10pm","2810 Hyperion, Los Angeles, CA",-118.271537,34.108327,"2810 hyperion ave, los angeles, ca 90027, usa"
4225,"Zen","(Japanese R)","2609 Hyperion Blvd.","Restaurant","(*)","Silver Lake","CA",1981,NA,"","","3/17/2022 3:10pm","2609 Hyperion Blvd., Silver Lake, CA",-118.2729202,34.1058763,"2609 hyperion ave, los angeles, ca 90027, usa"
4229,"Allen's Alley","(Baths)","5729 Cahuenga Blvd.","Bathhouses","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","5729 Cahuenga Blvd., North Hollywood, CA",-118.3618455,34.1748527,"5729 cahuenga blvd, north hollywood, ca 91601, usa"
4230,"Apache Territory","(Most macho disco in the valley)","11608 Ventura Blvd.","Bars/Clubs","(*),(D)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11608 Ventura Blvd., Studio City, CA",-118.3851278,34.140165,"11608 ventura blvd, studio city, ca 91604, usa"
4231,"Attitudes","(Liquor)","11100 Ventura Blvd.","Restaurant","(R)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11100 Ventura Blvd., Studio City, CA",-118.3722433,34.1410365,"11100 ventura blvd, studio city, ca 91604, usa"
4232,"Baker St.","(Disco)","10437 Burbank Blvd.","Bars/Clubs","(L)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10437 Burbank Blvd., North Hollywood, CA",-118.3590926,34.1724958,"10437 burbank blvd, north hollywood, ca 91601, usa"
4233,"Bert's","(Liquor)","11916 Ventura Blvd.","Bars/Clubs","(E),(PT),(WE),(*)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11916 Ventura Blvd., Studio City, CA",-118.3914582,34.1427604,"11916 ventura blvd, studio city, ca 91604, usa"
4234,"Big Horn","(Liquor)","4882 Lankershim Blvd.","Bars/Clubs","(L),(D)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","4882 Lankershim Blvd., North Hollywood, CA",-118.3712209,34.1598067,"4882 lankershim blvd, north hollywood, ca 91601, usa"
4235,"Black Knight","(Liquor)","10932 Burbank","Bars/Clubs","(PT),(D)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10932 Burbank, North Hollywood, CA",-118.3692275,34.1717507,"10932 burbank blvd, north hollywood, ca 91601, usa"
4236,"Books Unlimited","","3125 W. Burbank","Book Store","","Burbank","CA",1981,NA,"","","3/17/2022 3:10pm","3125 W. Burbank, Burbank, CA",-118.3454529,34.1765455,"3125 w burbank blvd, burbank, ca 91505, usa"
4238,"C'Est La Vie - Baton Rouge","('Drags')(Liquor)","11920 Ventura Blvd.","Bars/Clubs","(S)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11920 Ventura Blvd., Studio City, CA",-118.3915952,34.142766,"11920 ventura blvd, studio city, ca 91604, usa"
4239,"Club Forty Niner","(On again, off again)","6411 Lankershim","Restaurant,Bars/Clubs","(L),(R),(D)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","6411 Lankershim, North Hollywood, CA",-118.3880805,34.1871471,"6411 lankershim blvd, north hollywood, ca 91606, usa"
4240,"Corral Club Baths","","3747 Cahuenga","Bathhouses","(P),(YC),(*)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","3747 Cahuenga, North Hollywood, CA",-118.3623763,34.1357555,"3747 cahuenga blvd, los angeles, ca 90068, usa"
4241,"Doppleganger","(Snacks)(Sun. brunch)","7636 Tampa Ave.","Bars/Clubs","(D),(PT)","Reseda","CA",1981,NA,"","","3/17/2022 3:10pm","7636 Tampa Ave., Reseda, CA",-118.5531752,34.2094477,"7636 tampa ave, reseda, ca 91335, usa"
4244,"El Zorro","(Mexican R)","4354 Lankershim Blvd.","Restaurant","(R)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","4354 Lankershim Blvd., North Hollywood, CA",-118.3648325,34.1492267,"4354 lankershim blvd, north hollywood, ca 91602, usa"
4245,"Forge","","13548 Ventura Blvd.","Bars/Clubs","(SM),(W)","Sherman Oaks","CA",1981,NA,"","","3/17/2022 3:10pm","13548 Ventura Blvd., Sherman Oaks, CA",-118.4288292,34.1473881,"13548 ventura blvd, sherman oaks, ca 91423, usa"
4246,"Gallery Inn","(Liquor)","11934 Ventura Blvd.","Bars/Clubs,Restaurant","(R)","Studio City","CA",1981,NA,"","","3/21/2022 5:56pm","11934 Ventura Blvd., Studio City, CA",-118.3921026,34.1429793,"11934 ventura blvd, studio city, ca 91604, usa"
4247,"Hayloft","(Some W, SM, YC)(movies)","11818 Ventura Blvd.","Bars/Clubs","(W),(SM),(YC),(PT),(C),(AH),(*)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11818 Ventura Blvd., Studio City, CA",-118.3898383,34.1420808,"11818 ventura blvd, studio city, ca 91604, usa"
4248,"Hobo Room","","7026 Reseda","Bars/Clubs","","Reseda","CA",1981,NA,"","","3/17/2022 3:10pm","7026 Reseda, Reseda, CA",-118.5357544,34.1983215,"7026 reseda blvd, reseda, ca 91335, usa"
4249,"In Touch Lounge","(Small disco)(Liquor)","6259 N. Van Nuys Blvd.","Bars/Clubs","(*),(D)","Van Nuys","CA",1981,NA,"","","3/17/2022 3:10pm","6259 N. Van Nuys Blvd., Van Nuys, CA",-118.4491908,34.2120464,"6259 n van nuys blvd w, van nuys, ca 91402, usa"
4250,"Jason's II","(Book store)","6408 Tujunga Ave.","Book Store","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","6408 Tujunga Ave., North Hollywood, CA",-118.3786487,34.1871265,"6408 tujunga ave, north hollywood, ca 91606, usa"
4251,"Keith's","(Liquor)","11801 Ventura Blvd.","Restaurant","(R),(*)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11801 Ventura Blvd., Studio City, CA",-118.3891858,34.1421776,"11801 ventura blvd, studio city, ca 91604, usa"
4252,"King's Row","(Disco)","5614 Vineland","Bars/Clubs","(D),(AH),(PT)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","5614 Vineland, North Hollywood, CA",-118.369973,34.17268,"5614 vineland ave, north hollywood, ca 91601, usa"
4253,"Klondike","(Beer & Wine)","11616 Ventura Blvd.","","","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11616 Ventura Blvd., Studio City, CA",-118.3853448,34.140263,"11616 ventura blvd, studio city, ca 91604, usa"
4254,"La Tura Motel","","11745 Ventura Blvd.","Hotel","(M),(H)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11745 Ventura Blvd., Studio City, CA",-118.3890488,34.1420921,"11745 ventura blvd, studio city, ca 91604, usa"
4255,"Le Chop Shop","(Haircutters)","12434 Moorpark","Business","","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","12434 Moorpark, Studio City, CA",-118.404351,34.1501668,"12434 moorpark st, studio city, ca 91604, usa"
4256,"Lodge","(Cruisy)(Liquor)","4923 Lankershim Blvd.","Cruising Areas,Bars/Clubs","(D),(PT),(*)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","4923 Lankershim Blvd., North Hollywood, CA",-118.3722493,34.1604104,"4923 lankershim blvd, north hollywood, ca 91601, usa"
4257,"Love Inn","(Disco)(Best Sundays) (Liquor)","10700 Vanowen","Bars/Clubs,Hotel","(YC),(L),(D)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10700 Vanowen, North Hollywood, CA",-118.3637319,34.1939731,"10700 vanowen st, north hollywood, ca 91605, usa"
4258,"Mag","","12136 Magnolia","Bars/Clubs","(*),(W)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","12136 Magnolia, North Hollywood, CA",-118.3812562,34.187044,"north hollywood, los angeles, ca, usa"
4259,"M.B. Club II","(Wild back room)","11725 Victory","Bars/Clubs","(P)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","11725 Victory, North Hollywood, CA",-118.3888188,34.1868818,"11725 victory blvd, north hollywood, ca 91606, usa"
4260,"M.C.C.","","5730 Cahuenga Blvd.","Religious Institution","MCC","North Hollywood","CA",1981,NA,"","","3/21/2022 5:48pm","5730 Cahuenga Blvd., North Hollywood, CA",-118.3612383,34.1749536,"5730 cahuenga blvd, north hollywood, ca 91601, usa"
4261,"Office","(Liquor)(Tired)","13817 Ventura Blvd.","Restaurant","(D),(R)","Sherman Oaks","CA",1981,NA,"","","3/17/2022 3:10pm","13817 Ventura Blvd., Sherman Oaks, CA",-118.4337889,34.1487199,"13817 ventura blvd, sherman oaks, ca 91423, usa"
4262,"Oil Can Harry's","(Disco)(Closed Mon. & Tues.)(Liquor)","11502 Ventura Blvd.","Bars/Clubs","(YC),(D)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","11502 Ventura Blvd., Studio City, CA",-118.3819598,34.1394314,"11502 ventura blvd, studio city, ca 91604, usa"
4264,"Party Shop","(Gifts, cards, etc.)","13628 Ventura Blvd.","Business","","Sherman Oaks","CA",1981,NA,"","","3/17/2022 3:10pm","13628 Ventura Blvd., Sherman Oaks, CA",-118.430476,34.1476167,"13628 ventura blvd, sherman oaks, ca 91423, usa"
4265,"Pauper's Kitchen","","18404 Ventura Blvd.","Restaurant","(M),(R)","Tarzana","CA",1981,NA,"","","3/17/2022 3:10pm","18404 Ventura Blvd., Tarzana, CA",-118.5339068,34.1677047,"18404 ventura blvd, tarzana, ca 91356, usa"
4266,"Queen Mary","(King's Den in rear)(Liquor)","12449 Ventura Blvd.","Bars/Clubs","(M),(S),(*)","Studio City","CA",1981,NA,"","","3/17/2022 3:10pm","12449 Ventura Blvd., Studio City, CA",-118.4047405,34.1430202,"12449 ventura blvd, studio city, ca 91604, usa"
4267,"Rawhide","(Liquor)(Looks promising)","10937 Burbank Blvd.","Bars/Clubs","(D),(PT)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10937 Burbank Blvd., North Hollywood, CA",-118.3693416,34.1724211,"10937 burbank blvd, north hollywood, ca 91601, usa"
4268,"Renegade II","(Opens 7am)","10932 Burbank Blvd.","Bars/Clubs","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10932 Burbank Blvd., North Hollywood, CA",-118.3692275,34.1717507,"10932 burbank blvd, north hollywood, ca 91601, usa"
4269,"Roman Holiday Baths","","14435 Victory Blvd.","Bathhouses","","Van Nuys","CA",1981,NA,"","","3/17/2022 3:10pm","14435 Victory Blvd., Van Nuys, CA",-118.4476797,34.1869121,"14435 victory blvd, van nuys, ca 91401, usa"
4270,"Serpent 8 Club Baths","(Greatly Expanded)","4109 W. Burbank Blvd.","Bathhouses","(P),(*)","Burbank","CA",1981,NA,"","","3/17/2022 3:10pm","4109 W. Burbank Blvd., Burbank, CA",-118.3551891,34.1733351,"4109 w burbank blvd, burbank, ca 91505, usa"
4271,"Signal","(Some W, SM)","10522 Burbank Blvd.","Bars/Clubs","(W),(SM),(PT)","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","10522 Burbank Blvd., North Hollywood, CA",-118.3602339,34.1719698,"the bullet, 10522 burbank blvd, north hollywood, ca 91601, usa"
4272,"Skivey's","","6131 Vineland","Bars/Clubs","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","6131 Vineland, North Hollywood, CA",-118.3703357,34.1821313,"6131 vineland ave, north hollywood, ca 91606, usa"
4273,"Skivey's","(baths)","1350 North","Bars/Clubs,Bathhouses","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","1350 North, North Hollywood, CA",-118.3812562,34.187044,"north hollywood, los angeles, ca, usa"
4274,"Skivey's","","46532 Lankershim Blvd.","Bars/Clubs","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","46532 Lankershim Blvd., North Hollywood, CA",-118.3840119,34.180404,"lankershim blvd, california, usa"
4275,"Valley Adult Books & Erotica Boutique","","6749 Lankershim Blvd.","Book Store","","North Hollywood","CA",1981,NA,"","","3/17/2022 3:10pm","6749 Lankershim Blvd., North Hollywood, CA",-118.3881515,34.1935743,"6749 lankershim blvd, north hollywood, ca 91606, usa"
4283,"Adult Book Store","","1249 McHenry","Book Store","","Modesto","CA",1981,NA,"","","3/17/2022 3:10pm","1249 McHenry, Modesto, CA",-120.9943136,37.6620821,"1249 mchenry ave, modesto, ca 95350, usa"
4284,"Brave Bull","(Some L)(Disco)","701 S. 9th St.","Bars/Clubs","(*),(YC),(L),(D)","Modesto","CA",1981,NA,"","","3/17/2022 3:10pm","701 S. 9th St., Modesto, CA",-120.985794,37.620401,"701 s 9th st, modesto, ca 95351, usa"
4285,"Mustang Club","(Many L)(Disco)(Also C -AH)","413 N. 7th St.","Bars/Clubs","(L),(D),(C),(AH)","Modesto","CA",1981,NA,"","","3/17/2022 3:10pm","413 N. 7th St., Modesto, CA",-120.9967674,37.6328083,"413 n 7th st, modesto, ca 95354, usa"
4286,"Back Pocket","(Books & Arcade)","10548 Mills Ave.","Book Store","","Montclair","CA",1981,NA,"","","3/17/2022 3:10pm","10548 Mills Ave., Montclair, CA",-117.7177017,34.0622322,"10548 s mills ave, montclair, ca 91763, usa"
4287,"After Dark","(Disco)(Patio and backlot bar)","214 Lighthouse","Bars/Clubs","(YC),(D)","Monterey","CA",1981,NA,"","","3/17/2022 3:10pm","214 Lighthouse, Monterey, CA",-121.8983943,36.6099643,"214 lighthouse ave, monterey, ca 93940, usa"
4288,"Clock Garden","('Cocktail hour')","565 Abrego","Restaurant","(M),(PE),(R)","Monterey","CA",1981,NA,"","","3/17/2022 3:10pm","565 Abrego, Monterey, CA",-121.8921254,36.5971466,"565 abrego st, monterey, ca 93940, usa"
4291,"Speakeasy","(May be moving across street)","206 E. Tyler","Bars/Clubs","(M),(E)","Monterey","CA",1981,NA,"","","3/17/2022 3:10pm","206 E. Tyler, Monterey, CA",-121.8929764,36.6015023,"206 tyler st, monterey, ca 93940, usa"
4294,"Daybreak","(Disco)","1711 W. El Camino Real","Bars/Clubs","(*),(L),(D),(PT)","Mountain View","CA",1981,NA,"","","3/17/2022 3:10pm","1711 W. El Camino Real, Mountain View, CA",-122.0940078,37.3903462,"1711 w el camino real, mountain view, ca 94040, usa"
4295,"Willow","(Resort)","6517 Dry Creek Rd.","Hotel","(P),(L),(H)","Napa","CA",1981,NA,"","","3/17/2022 3:10pm","6517 Dry Creek Rd., Napa, CA",-122.4640176,38.4073429,"6517 dry creek rd, napa, ca 94558, usa"
4296,"The Jack's","","101 Broad St.","Restaurant","(R)","Nevada City","CA",1981,NA,"","","3/17/2022 3:10pm","101 Broad St., Nevada City, CA",-121.0163527,39.2618538,"101 broad st, nevada city, ca 95959, usa"
4297,"Bank Club","","264 14th St.","Bars/Clubs","(PT)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","264 14th St., Oakland, CA",-122.2668509,37.8028338,"264 14th st, oakland, ca 94612, usa"
4298,"Beefeaters","","536 Lake Park Ave.","Restaurant","(R),(C),(WE),(*)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","536 Lake Park Ave., Oakland, CA",-122.24648,37.810291,"536 lake park ave, oakland, ca 94610, usa"
4299,"Berry's","","352 14th St.","Bars/Clubs","(B),(PT),(*)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","352 14th St., Oakland, CA",-122.2688487,37.8036885,"352 14th st, oakland, ca 94612, usa"
4300,"Courtyard Cafe","","3766 Piedmont Ave.","Restaurant","(M),(R)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","3766 Piedmont Ave., Oakland, CA",-122.2561056,37.8233825,"3766 piedmont ave, oakland, ca 94611, usa"
4301,"Grandma's House","(Some L, OC)","135 12th St.","Bars/Clubs","(L),(OC)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","135 12th St., Oakland, CA",-122.2647241,37.799759,"135 12th st, oakland, ca 94607, usa"
4302,"Jubilee","(Disco - WE)","4900 Bancroft","Bars/Clubs","(*),(L),(D),(WE)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","4900 Bancroft, Oakland, CA",-122.2071728,37.7719237,"4900 bancroft ave, oakland, ca 94601, usa"
4303,"Lake Lounge","(Some W)(Open days)","1591 Madison","Bars/Clubs","(W)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","1591 Madison, Oakland, CA",-122.2627391,37.804132,"1591 madison st, oakland, ca 94612, usa"
4304,"Lancer's","(Disco)(Cruisy)","3255 Lakeshore Ave.","Cruising Areas,Bars/Clubs","(YC),(D)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","3255 Lakeshore Ave., Oakland, CA",-122.2450779,37.8106468,"3255 lakeshore ave, oakland, ca 94610, usa"
4305,"Revol","","3924 Telegraph Ave.","Restaurant","(*),(R)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","3924 Telegraph Ave., Oakland, CA",-122.2643478,37.8288403,"3924 telegraph ave, oakland, ca 94609, usa"
4306,"73rd Ave. Baths","","2544 73rd Ave.","Bathhouses","(OC)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","2544 73rd Ave., Oakland, CA",-122.1756471,37.7665059,"2544 73rd ave, oakland, ca 94605, usa"
4307,"White Horse","","6547 Telegraph Ave.","Bars/Clubs","(Hip),(YC),(D)","Oakland","CA",1981,NA,"","","3/17/2022 3:10pm","6547 Telegraph Ave., Oakland, CA",-122.2605874,37.8518005,"6547 telegraph ave, oakland, ca 94609, usa"
4309,"Angler","","207 N. Tremont","Bars/Clubs","(M)","Oceanside","CA",1981,NA,"","","3/17/2022 3:10pm","207 N. Tremont, Oceanside, CA",-117.3807661,33.1956187,"207 n tremont st, oceanside, ca 92054, usa"
4310,"Denny's Beer Bar","","301 3rd St.","Bars/Clubs","(M)","Oceanside","CA",1981,NA,"","","3/17/2022 3:10pm","301 3rd St., Oceanside, CA",-117.3816148,33.1958188,"301 3rd st, oceanside, ca 92054, usa"
4311,"M.C.C.","","301 1/2 Mission","Religious Institution","MCC","Oceanside","CA",1981,NA,"","","3/21/2022 5:48pm","301 1/2 Mission, Oceanside, CA",-117.3808376,33.1948685,"301 mission ave, oceanside, ca 92054, usa"
4313,"Lobster Trap","","3605 Peninsula Rd.","Restaurant","(M),(R)","Oxnard","CA",1981,NA,"","","3/17/2022 3:10pm","3605 Peninsula Rd., Oxnard, CA",-119.2254779,34.168645,"3605 peninsula rd, oxnard, ca 93035, usa"
4314,"Rudder Room","","2929 Ocean Dr.","Bars/Clubs","(M)","Oxnard","CA",1981,NA,"","","3/17/2022 3:10pm","2929 Ocean Dr., Oxnard, CA",-119.2253359,34.1593351,"2929 ocean dr, oxnard, ca 93035, usa"
4315,"An Old Friend","(Some SM, W)(Bunkhouse)","1830 Racquet Club Rd.","Bars/Clubs","(H),(SM),(W)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","1830 Racquet Club Rd., Palm Springs, CA",-116.5265394,33.8524053,"1830 e racquet club rd, palm springs, ca 92262, usa"
4317,"Billy Reed's","","150 E. Vista Chino","Restaurant","(M),(R),(C)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","150 E. Vista Chino, Palm Springs, CA",-116.5453088,33.8448809,"150 e vista chino, palm springs, ca 92262, usa"
4323,"Chrysallis Hotel","","1491 Via Soledad","Hotel","(H)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","1491 Via Soledad, Palm Springs, CA",-116.5444199,33.8043453,"1491 vía soledad, palm springs, ca 92264, usa"
4324,"Dave's Villa Caprice Country Club & Spa","(Sauna)","67-670 Carey Rd.","Hotel,Bathhouses","(P),(H)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","67-670 Carey Rd., Palm Springs, CA",-116.4813021,33.7927697,"67670 carey rd, cathedral city, ca 92234, usa"
4326,"Desert Paradise","","772 Prescott Dr.","Hotel","(H),(*),(YC)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","772 Prescott Dr., Palm Springs, CA",-116.5488162,33.8341027,"772 n prescott dr, palm springs, ca 92262, usa"
4327,"El Mirasol Villas","","525 Warm Sands Dr.","Hotel","(H),(PE),(*)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","525 Warm Sands Dr., Palm Springs, CA",-116.5380605,33.8153796,"525 s warm sands dr, palm springs, ca 92264, usa"
4329,"Green Gables","","280 Mel Ave.","Hotel","(H),(L)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","280 Mel Ave., Palm Springs, CA",-116.5449268,33.8410266,"280 e mel ave, palm springs, ca 92262, usa"
4330,"Harlow Haven Motel","","173 E. El Alameda","Hotel","(H)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","173 E. El Alameda, Palm Springs, CA",-116.5461754,33.8350876,"173 e el alameda, palm springs, ca 92262, usa"
4339,"Patio Manor","","396 N. Palm Canyon","Hotel","(H)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","396 N. Palm Canyon, Palm Springs, CA",-116.5466708,33.8284423,"396 n palm canyon dr, palm springs, ca 92262, usa"
4340,"Pines West","","1380 Indian Ave.","","","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","1380 Indian Ave., Palm Springs, CA",-116.5452921,33.8302961,"palm springs, ca, usa"
4341,"Tara","","287 W. Raquet Club Rd.","Hotel","(H)","Palm Springs","CA",1981,NA,"","","3/17/2022 3:10pm","287 W. Raquet Club Rd., Palm Springs, CA",-116.548342,33.8517889,"287 w racquet club rd, palm springs, ca 92262, usa"
4345,"Bachelors Quarters","('B.Q.')(Baths)","1934 University Ave.","Bathhouses","","Palo Alto","CA",1981,NA,"","","3/17/2022 3:10pm","1934 University Ave., Palo Alto, CA",-122.1412652,37.4587261,"1934 university ave, east palo alto, ca 94303, usa"
4346,"Garden","(Disco)(Sun. brunch)","1960 E. University","Bars/Clubs,Restaurant","(W),(D),(R),(C),(AH),(WE),(*)","Palo Alto","CA",1981,NA,"","","3/17/2022 3:10pm","1960 E. University, Palo Alto, CA",-122.1420732,37.4594728,"1960 university ave, east palo alto, ca 94303, usa"
4347,"The Tubs","(Baths)","1205 E. Bayshore Rd.","Bathhouses","","Palo Alto","CA",1981,NA,"","","3/17/2022 3:10pm","1205 E. Bayshore Rd., Palo Alto, CA",-122.1489879,37.4658464,"1205 e bayshore rd, east palo alto, ca 94303, usa"
4348,"Whiskey Gulch Saloon","","1951 E. University Ave.","Bars/Clubs","(W),(YC)","Palo Alto","CA",1981,NA,"","","3/17/2022 3:10pm","1951 E. University Ave., Palo Alto, CA",-122.1418776,37.4578705,"1951 university ave, palo alto, ca 94301, usa"
