"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","unclear_address"
"Mama Dee's","","1108 S. Lewis","Tulsa","OK","(G),(D),(*)","Bars/Clubs",1976,NA,"1108 S. Lewis, Tulsa, OK",-95.9585404,36.1474792,"1108 s lewis ave, tulsa, ok 74104, usa","Geocoded",NA
"Mirror Lounge","(some B)","1311 N. Hudson","Oklahoma City","OK","(M),(RT),(B)","Bars/Clubs",1976,NA,"1311 N. Hudson, Oklahoma City, OK",-97.5193262,35.4817409,"1311 n hudson ave, oklahoma city, ok 73103, usa","Geocoded",NA
"Mirror Lounge","(Some B)","1311 N. Hudson","Oklahoma City","OK","(M),(RT),(B)","Bars/Clubs",1977,NA,"1311 N. Hudson, Oklahoma City, OK",-97.5193262,35.4817409,"1311 n hudson ave, oklahoma city, ok 73103, usa","Geocoded",NA
"New Plantation","(Disco) (Some G) (Cruisy)","4724 E. 51st","Tulsa","OK","(*),(D),(YC),(G)","Crusing Areas,Bars/Clubs",1979,NA,"4724 E. 51st, Tulsa, OK",-95.9241325,36.0894903,"4724 e 51st st, tulsa, ok 74135, usa","Geocoded",NA
"Nextdoor Club","","4108 N. May","Oklahoma City","OK","(P),(D),(*)","Bars/Clubs",1970,NA,"4108 N. May, Oklahoma City, OK",-97.5653484,35.5131441,"4108 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Nextdoor Club","","4108 N. May","Oklahoma City","OK","(P),(D),(*)","Bars/Clubs",1971,NA,"4108 N. May, Oklahoma City, OK",-97.5653484,35.5131441,"4108 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Nextdoor Club","","4108 N. May","Oklahoma City","OK","(P),(D),(*)","Bars/Clubs",1972,NA,"4108 N. May, Oklahoma City, OK",-97.5653484,35.5131441,"4108 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Old Eighth Day","","1108 S. Lewis","Tulsa","OK","(G)","Bars/Clubs",1977,NA,"1108 S. Lewis, Tulsa, OK",-95.9585404,36.1474792,"1108 s lewis ave, tulsa, ok 74104, usa","Geocoded",NA
"On Stage","","915 So. Main St.","Tulsa","OK","(P),(D),(BYOB),(*)","",1973,NA,"915 So. Main St., Tulsa, OK",-95.9879362,36.1474685,"915 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania","Oklahoma City","OK","(G)","",1973,NA,"1302 N.W. Pennsylvania, Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania","Oklahoma City","OK","(G),(*)","Bars/Clubs",1974,NA,"1302 N.W. Pennsylvania, Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania ","Oklahoma City","OK","(G)","Bars/Clubs",1975,NA,"1302 N.W. Pennsylvania , Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania","Oklahoma City","OK","(G)","Bars/Clubs",1976,NA,"1302 N.W. Pennsylvania, Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania ","Oklahoma City","OK","(OC),(G)","Bars/Clubs",1977,NA,"1302 N.W. Pennsylvania , Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania","","OK","(OC),(G)","Bars/Clubs",1978,NA,"1302 N.W. Pennsylvania, , OK",-77.0307636,38.8954727,"1302 pennsylvania ave nw, washington, dc 20001, usa","Geocoded",NA
"Our Place","","1302 N.W. Pennsylvania","Oklahoma City","OK","(OC),(G)","Bars/Clubs",1979,NA,"1302 N.W. Pennsylvania, Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Our Place","('Drags')","1302 N.W. Pennsylvania","Oklahoma City","OK","(OC),(L)","",1980,NA,"1302 N.W. Pennsylvania, Oklahoma City, OK",-97.5334611,35.4845315,"1302 nw 15th st, oklahoma city, ok 73106, usa","Geocoded",NA
"Outrigger","(Disco) Viva Motel","2460 N.W. 39th St.","Oklahoma City","OK","(YC),(D),(WE),(*)","Bars/Clubs",1979,NA,"2460 N.W. 39th St., Oklahoma City, OK",-97.5570115,35.5109835,"2460 nw 39th st, oklahoma city, ok 73112, usa","Geocoded",NA
"Outside Inn","(Some G)","1108 S. Lewis","Tulsa","OK","(D),(G)","Bars/Clubs",1975,NA,"1108 S. Lewis, Tulsa, OK",-95.9585404,36.1474792,"1108 s lewis ave, tulsa, ok 74104, usa","Geocoded",NA
"Pete's Taj Mahal","(Open days)","10 W. 7th St.","Tulsa","OK","(P),(*),(D)","Bars/Clubs",1979,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Pete's Taj Mahal","(Open days)","10 W. 7th St.","Tulsa","OK","(P),(D)","Bars/Clubs",1980,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Playroom","(W & levi) (Some SM) (go go boys)","2252 E. 11th","Tulsa","OK","(W),(SM),(PT),(D)","Bars/Clubs",1980,NA,"2252 E. 11th, Tulsa, OK",-95.9586339,36.14751,"2252 e 11th st, tulsa, ok 74104, usa","Geocoded",NA
"Pow Wow","","1601 N. MacArthur","Oklahoma City","OK","(G)","Bars/Clubs",1974,NA,"1601 N. MacArthur, Oklahoma City, OK",-97.620126,35.4851529,"1601 n macarthur blvd, oklahoma city, ok 73127, usa","Geocoded",NA
"Queen of Hearts","(Disco) (2 bars)","911 So. Main","Tulsa","OK","(R),(S),(D),(*)","Bars/Clubs",1978,NA,"911 So. Main, Tulsa, OK",-95.9879545,36.147504,"911 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Red Lion","","4110 N. May","Oklahoma City","OK","(*)","Bars/Clubs",1969,NA,"4110 N. May, Oklahoma City, OK",-97.5656651,35.5132493,"4110 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Red Lion","","4110 N. May","Oklahoma City","OK","(*)","Bars/Clubs",1970,NA,"4110 N. May, Oklahoma City, OK",-97.5656651,35.5132493,"4110 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Red Lion","","4110 N. May","Oklahoma City","OK","(*)","Bars/Clubs",1971,NA,"4110 N. May, Oklahoma City, OK",-97.5656651,35.5132493,"4110 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Red Lion","","4110 N. May","Oklahoma City","OK","(*)","Bars/Clubs",1972,NA,"4110 N. May, Oklahoma City, OK",-97.5656651,35.5132493,"4110 n may ave, oklahoma city, ok 73112, usa","Geocoded",NA
"Red Lion - Nextdoor Club","","6714 N. Western","Oklahoma City","OK","(D),(*)","",1973,NA,"6714 N. Western, Oklahoma City, OK",-97.5295051,35.5402617,"6714 n western ave, oklahoma city, ok 73116, usa","Geocoded",NA
"Red Lion - Nextdoor Club","","6714 N. Western","Oklahoma City","OK","(D),(*)","Bars/Clubs",1974,NA,"6714 N. Western, Oklahoma City, OK",-97.5295051,35.5402617,"6714 n western ave, oklahoma city, ok 73116, usa","Geocoded",NA
"Road House","(Open weekends only apparently - difficult to find without a guide)","9625 N.E. Expressway, (Hwy. 66)","Oklahoma City","OK","","",1973,NA,"9625 N.E. Expressway, (Hwy. 66), Oklahoma City, OK",-97.684728,35.5152099,"9625 rte 66, yukon, ok 73099, usa","Geocoded",NA
"Road House","(Some G) (weekends only)","9625 N.E. Expressway","Oklahoma City","OK","(M),(S),(D),(G)","Bars/Clubs",1975,NA,"9625 N.E. Expressway, Oklahoma City, OK",-97.5024192,35.5307807,"ne expressway st, oklahoma city, ok, usa","Geocoded",NA
"Road House","(Some G) (WE only)","9625 N.E. Expressway","Oklahoma City","OK","(M),(S),(D),(G),(WE)","Bars/Clubs",1976,NA,"9625 N.E. Expressway, Oklahoma City, OK",-97.5024192,35.5307807,"ne expressway st, oklahoma city, ok, usa","Geocoded",NA
"Road House","(Some G) (Open Thur. thru Sun. only)","9625 N.E. Expressway","Oklahoma City","OK","(M),(S),(D),(G)","Bars/Clubs",1977,NA,"9625 N.E. Expressway, Oklahoma City, OK",-97.5024192,35.5307807,"ne expressway st, oklahoma city, ok, usa","Geocoded",NA
"Road House","(Some G) (Open Thur. thru Sun. only)","9625 N.E. Expressway","","OK","(M),(S),(D),(G)","Bars/Clubs",1978,NA,"9625 N.E. Expressway, , OK",-97.6809889,35.5775493,"9625 northwest expy, yukon, ok 73099, usa","Geocoded",NA
"Road House","(Some B, G) (Open WE sometimes)","9625 N.E. Expressway","Oklahoma City","OK","(B),(G),(S),(D),(WE)","Bars/Clubs",1979,NA,"9625 N.E. Expressway, Oklahoma City, OK",-97.5024192,35.5307807,"ne expressway st, oklahoma city, ok, usa","Geocoded",NA
"Rusty Nail","","3616 N.W. 23rd St.","Oklahoma City","OK","(P),(YC),(D),(*)","Bars/Clubs",1974,NA,"3616 N.W. 23rd St., Oklahoma City, OK",-97.5824266,35.4929901,"3616 nw 23rd st, oklahoma city, ok 73107, usa","Geocoded",NA
"Rusty Nail","","3616 N.W. 23rd St.","Oklahoma City","OK","(P),(YC),(D),(*)","Bars/Clubs",1975,NA,"3616 N.W. 23rd St., Oklahoma City, OK",-97.5824266,35.4929901,"3616 nw 23rd st, oklahoma city, ok 73107, usa","Geocoded",NA
"Rusty Nail","","3616 N.W. 23rd St.","Oklahoma City","OK","(P),(YC),(D),(*)","Bars/Clubs",1976,NA,"3616 N.W. 23rd St., Oklahoma City, OK",-97.5824266,35.4929901,"3616 nw 23rd st, oklahoma city, ok 73107, usa","Geocoded",NA
"Rusty Nail","","3616 N.W. 23rd St.","Oklahoma City","OK","(G)","Bars/Clubs",1979,NA,"3616 N.W. 23rd St., Oklahoma City, OK",-97.5824266,35.4929901,"3616 nw 23rd st, oklahoma city, ok 73107, usa","Geocoded",NA
"Sans Souci Club","(Disco) (Also C-AH)","2320 No. Villa","","OK","(YC),(D),(S),(R),(C),(AH),(*)","Bars/Clubs",1978,NA,"2320 No. Villa, , OK",-97.556556,35.4920057,"2320 n villa ave, oklahoma city, ok 73107, usa","Geocoded",NA
"Schoobee Doo","","800 S. Sheridan","Tulsa","OK","(P),(D),(*)","Bars/Clubs",1970,NA,"800 S. Sheridan, Tulsa, OK",-95.9045661,36.1506555,"800 s sheridan rd, tulsa, ok 74112, usa","Geocoded",NA
"Sunshine Shop","","302 White St.","Norman","OK","(M)","Bars/Clubs",1978,NA,"302 White St., Norman, OK",-97.4438071,35.212796,"302 white st, norman, ok 73069, usa","Geocoded",NA
"Sunshine Shop","","302 White St.","Norman","OK","(M)","",1979,NA,"302 White St., Norman, OK",-97.4438071,35.212796,"302 white st, norman, ok 73069, usa","Geocoded",NA
"Sunshine Shop","","302 White St.","Norman","OK","(M)","Bars/Clubs",1980,NA,"302 White St., Norman, OK",-97.4438071,35.212796,"302 white st, norman, ok 73069, usa","Geocoded",NA
"Sweet Leona's ","","231 W. Sheridan","Oklahoma City","OK","(M)","Bars/Clubs",1965,NA,"231 W. Sheridan, Oklahoma City, OK",-97.5169502,35.4664184,"231 w sheridan ave, oklahoma city, ok 73102, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th","Tulsa","OK","","Bars/Clubs",1970,NA,"10 W. 7th, Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th St.","Tulsa","OK","(P),(YC),(D),(BYOB),(*)","Bars/Clubs",1974,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th St.","Tulsa","OK","(P)","Bars/Clubs",1975,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th St. ","Tulsa","OK","(P),(D),(*)","Bars/Clubs",1976,NA,"10 W. 7th St. , Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th St.","Tulsa","OK","(P),(YC),(D),(*)","Bars/Clubs",1977,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahal","","10 W. 7th St. ","Tulsa","OK","(P),(YC),(D),(*)","Bars/Clubs",1978,NA,"10 W. 7th St. , Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahol","","10 W. 7th St.","Tulsa","OK","(BYOB),(*)","Bars/Clubs",1971,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahol","","10 W. 7th St.","Tulsa","OK","(BYOB),(*)","Bars/Clubs",1972,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj Mahol","","10 W. 7th St.","Tulsa","OK","(P),(YC),(D),(BYOB),(*)","",1973,NA,"10 W. 7th St., Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Taj mahol","","10 W. 7th","Tulsa","OK","","Bars/Clubs",1969,NA,"10 W. 7th, Tulsa, OK",-95.9891418,36.1495153,"10 w 7th st, tulsa, ok 74119, usa","Geocoded",NA
"Tiffany","(Disco)","915 S. Main St.","Tulsa","OK","(P),(YC),(D),(S),(*)","Bars/Clubs",1977,NA,"915 S. Main St., Tulsa, OK",-95.9879362,36.1474685,"915 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Torch Club","(Some G) ('Twinkies') (go go boys - looks promising)","2125 N.W. 39th St.","Oklahoma City","OK","(P),(G)","Bars/Clubs",1979,NA,"2125 N.W. 39th St., Oklahoma City, OK",-97.5485709,35.5115942,"2125 nw 39th st, oklahoma city, ok 73112, usa","Geocoded",NA
"Torch Club","","2125 N. W. 39th St.","Oklahoma City","OK","(P),(L)","",1980,NA,"2125 N. W. 39th St., Oklahoma City, OK",-97.5485709,35.5115942,"2125 nw 39th st, oklahoma city, ok 73112, usa","Geocoded",NA
"Truck Stop","(Looks promising) (Next to Circa Club)","2203 N.W. 39th St.","Oklahoma City","OK","(C),(R),(AH)","Restaurant",1976,NA,"2203 N.W. 39th St., Oklahoma City, OK",-97.5494566,35.5116627,"2203 nw 39th st, oklahoma city, ok 73112, usa","Geocoded",NA
"Tulsa Book Mart","","620 S. Main","Tulsa","OK","","Book Store",1975,NA,"620 S. Main, Tulsa, OK",-95.989438,36.1496769,"620 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Tulsa Book Mart","","620 S. Main","Tulsa","OK","","Book Store",1976,NA,"620 S. Main, Tulsa, OK",-95.989438,36.1496769,"620 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Urn","","6915 N. Classen","Oklahoma City","OK","(P)","Bars/Clubs",1966,NA,"6915 N. Classen, Oklahoma City, OK",-97.5275589,35.5415739,"6915 n classen blvd, oklahoma city, ok 73116, usa","Geocoded",NA
"Voodoo","","2345 N.W. 12th St.","Oklahoma City","OK","(G),(P),(D)","Bars/Clubs",1970,NA,"2345 N.W. 12th St., Oklahoma City, OK",-97.5532304,35.4818471,"2345 nw 12th st, oklahoma city, ok 73107, usa","Geocoded",NA
"Voodoo","","2345 N.W. 12th St.","Oklahoma City","OK","(G),(P),(D)","Bars/Clubs",1971,NA,"2345 N.W. 12th St., Oklahoma City, OK",-97.5532304,35.4818471,"2345 nw 12th st, oklahoma city, ok 73107, usa","Geocoded",NA
"Walter Mitty's Bar","","573 University Blvd.","Norman","OK","(M),(YC),(*)","Bars/Clubs",1978,NA,"573 University Blvd., Norman, OK",-97.445301,35.211954,"573 s university blvd, norman, ok 73069, usa","Geocoded",NA
"Walter Mitty's Bar","","573 University Blvd.","Norman","OK","(M),(YC),(*)","",1979,NA,"573 University Blvd., Norman, OK",-97.445301,35.211954,"573 s university blvd, norman, ok 73069, usa","Geocoded",NA
"Walter Mitty's Bar","","573 University Blvd.","Norman","OK","(M),(YC),(*)","Bars/Clubs",1980,NA,"573 University Blvd., Norman, OK",-97.445301,35.211954,"573 s university blvd, norman, ok 73069, usa","Geocoded",NA
"What's It To Ya","","2405 E. Admiral ","Tulsa","OK","(G)","Bars/Clubs",1971,NA,"2405 E. Admiral , Tulsa, OK",-95.9577954,36.1600127,"2405 e admiral blvd, tulsa, ok 74110, usa","Geocoded",NA
"What's It To Ya","","2405 E. Admiral ","Tulsa","OK","(G)","Bars/Clubs",1972,NA,"2405 E. Admiral , Tulsa, OK",-95.9577954,36.1600127,"2405 e admiral blvd, tulsa, ok 74110, usa","Geocoded",NA
"Whittier Square Books","('Flicks' & arcade)","1 N. Lewis","Tulsa","OK","(M)","Book Store",1979,NA,"1 N. Lewis, Tulsa, OK",-95.9579717,36.1600042,"1 n lewis ave, tulsa, ok 74110, usa","Geocoded",NA
"Whittier Square Books","('Flicks' & arcade)","1 N. Lewis","Tulsa","OK","(M)","Bars/Clubs",1980,NA,"1 N. Lewis, Tulsa, OK",-95.9579717,36.1600042,"1 n lewis ave, tulsa, ok 74110, usa","Geocoded",NA
"Zebra","","720 S. Main","Tulsa","OK","(P),(OC),(W)","Bars/Clubs",1977,NA,"720 S. Main, Tulsa, OK",-95.9889231,36.1487383,"720 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra","","720 S. Main","Tulsa","OK","(P),(OC),(W)","Bars/Clubs",1979,NA,"720 S. Main, Tulsa, OK",-95.9889231,36.1487383,"720 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra","","720 S. Main","Tulsa","OK","(P),(OC),(W)","Bars/Clubs",1980,NA,"720 S. Main, Tulsa, OK",-95.9889231,36.1487383,"720 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra ","","720 So. Main","Tulsa","OK","(P),(OC),(W)","Bars/Clubs",1978,NA,"720 So. Main, Tulsa, OK",-95.9889231,36.1487383,"720 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra Lounge","","720 S. Main St. ","Tulsa","OK","(P),(BYOB)","",1973,NA,"720 S. Main St. , Tulsa, OK",-95.9889231,36.1487383,"720 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra Lounge","","721 S. Main","Tulsa","OK","(P),(BYOB)","Bars/Clubs",1974,NA,"721 S. Main, Tulsa, OK",-95.9889314,36.1493552,"721 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra Lounge","","721 S. Main","Tulsa","OK","(P),(YC)","Bars/Clubs",1975,NA,"721 S. Main, Tulsa, OK",-95.9889314,36.1493552,"721 s main st, tulsa, ok 74119, usa","Geocoded",NA
"Zebra Lounge","","721 S. Main","Tulsa","OK","(P),(YC),(*)","Bars/Clubs",1976,NA,"721 S. Main, Tulsa, OK",-95.9889314,36.1493552,"721 s main st, tulsa, ok 74119, usa","Geocoded",NA
"'Rest area' - 1st one N. on I-35 (both sides)","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1976,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"'Rest Stop' - just N. of I-35 (both sides)","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"'Rest Stop' - just N. of I-35 (both sides)","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"'Rest Stop' - just N. of I-35 (both sides)","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"'Rest Stops' - just N. on I-35 (both sides)","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"'The Strip' - 'Hitch-hikers' on Ft. Sill Blvd. from Cache Rd to Main Gate","","","Lawton","OK","Cruisy Areas","Crusing Areas",1980,"Middle of road between Cache and Ft. Sill Visitor center.",", OK",-98.422244,34.632623,"unclear_coded_by_hand","Found",NA
"'The Strip' - 'Hitch-hikers' on Ft. Sill Blvd. from Cache Rd. to Main Gate","","","Lawton","OK","Cruisy Areas","Crusing Areas",1979,"Middle of road between Cache and Ft. Sill Visitor center.",", OK",-98.422244,34.632623,"unclear_coded_by_hand","Found",NA
"About the 1500 block of So. Main","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1972,"",", OK",-95.987687,36.140561,"unclear_coded_by_hand","Found",NA
"Bamboo Room","","Lewis & Independence","Tulsa","OK","","Bars/Clubs",1969,"","Lewis & Independence, OK",-95.957009,36.166238,"unclear_coded_by_hand","Found",NA
"Boulder & Boston - betw. 10th & 14th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1979,"approximate",", OK",-95.986885,36.144836,"unclear_coded_by_hand","Found",NA
"Boulder & Boston - betw. 10th & 14th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1980,"approximate",", OK",-95.986885,36.144836,"unclear_coded_by_hand","Found",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","(YC),(M)","Bars/Clubs",1970,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","(M),(YC)","Bars/Clubs",1971,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","(M),(YC)","Bars/Clubs",1972,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","(M),(YC)","Bars/Clubs",1973,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","(M),(YC)","Bars/Clubs",1974,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire Locally","Stillwater","OK","","Bars/Clubs",1975,"","Inquire Locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Campus Inn","","Inquire locally","Stillwater","OK","","Bars/Clubs",1976,"","Inquire locally, OK",-97.058368,36.115607,"unclear_coded_by_hand","General Coordinates Used",NA
"Club","","11th & Memorial","Tulsa","OK","(P),(G),(D),(*)","Bars/Clubs",1975,"","11th & Memorial, OK",-95.886339,36.147833,"unclear_coded_by_hand","Found",NA
"Club","","11th & Memorial","Tulsa","OK","(P),(G),(D)","Bars/Clubs",1976,"","11th & Memorial, OK",-95.886339,36.147833,"unclear_coded_by_hand","Found",NA
"Colorado's Tavern","","32nd & N. May","Oklahoma City","OK","(YC)","Bars/Clubs",1980,"","32nd & N. May, OK",-97.565652,35.503087,"unclear_coded_by_hand","Found",NA
"Continental","","inquire locally","Oklahoma City","OK","(P),(D)","Bars/Clubs",1969,"","inquire locally, OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Continental Country Club","","Hwy 74 N.","Oklahoma City","OK","(P)","Bars/Clubs",1966,"","Hwy 74 N., OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Crews Inn","(Beer) (Some B)","27th & Walker","Oklahoma City","OK","(B),(PT)","Bars/Clubs",1980,"","27th & Walker, OK",-97.521019,35.497452,"unclear_coded_by_hand","Found",NA
"Gala","","11th & Lewis Sts.","Tulsa","OK","(D),(P)","Bars/Clubs",1965,"","11th & Lewis Sts., OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","","11th & Lewis Sts","Tulsa","OK","(D),(P),(*)","Bars/Clubs",1966,"","11th & Lewis Sts, OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","","11th & Lewis Sts.","Tulsa","OK","(D),(P),(*)","Bars/Clubs",1968,"","11th & Lewis Sts., OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","","11th & Lewis Sts.","Tulsa","OK","(P),(D),(*)","Bars/Clubs",1969,"","11th & Lewis Sts., OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","(can enter via back door of Eight Day)","Lewis nr. 11th","Tulsa","OK","(P),(D),(*)","Bars/Clubs",1970,"","Lewis nr. 11th, OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","(Can enter thru back door of Eight Day)","Lewis nr. 11th","Tulsa","OK","(P),(B),(BYOB),(*)","Bars/Clubs",1971,"","Lewis nr. 11th, OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gala","(Can enter thru back door of Eight Day)","Lewis nr. 11th","Tulsa","OK","(P),(BYOB),(*)","Bars/Clubs",1972,"","Lewis nr. 11th, OK",-95.958185,36.147789,"unclear_coded_by_hand","Found",NA
"Gene's","","63rd & Classen","Oklahoma City","OK","","Bars/Clubs",1968,"","63rd & Classen, OK",-97.527069,35.537318,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove","","","Tulsa","OK","(B),(RT),Cruisy Areas","Crusing Areas",1978,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove","","","Tulsa","OK","Cruisy Areas,(B),(RT)","Crusing Areas",1979,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove","","","Tulsa","OK","Cruisy Areas,(B),(RT)","Crusing Areas",1980,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove North & Keystone Ramp","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1973,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove, North & Keystone Ramps","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1974,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove, North & Keystone Ramps","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1975,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Keystone Lake - Washington Irving Cove, North & Keystone Ramps","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1976,"",", OK",-96.257346,36.197595,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1973,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1974,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1975,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1976,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
