"ID","Title","description","streetaddress","state","amenityfeatures","Type","city","unclearaddress","Year","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
22,"Nu Towne Saloon","(Cruisy) (Some W) (Patio with Sun. buffet, 'Mon. beer bust') ","5002 E. Van Buren","AZ","(*),(W),(PT)","Cruising Areas,Bars/Clubs,Restaurant","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","5002 E. Van Buren, Phoenix, AZ","-111.9739771","33.4513607","5002 e van buren st, phoenix, az 85008, usa","Geocoded"
100,"Nu Towne Saloon","(Cruisy) (Some W) (Patio with Sun. buffet, 'Mon. beer bust') ","5002 E. Van Buren","AZ","(*),(W),(PT)","Cruising Areas,Bars/Clubs,Restaurant","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","5002 E. Van Buren, Phoenix, AZ","-111.9739771","33.4513607","5002 e van buren st, phoenix, az 85008, usa","Geocoded"
28,"Swim & Sea Athletic Club","(Men only, swim pool, sauna) (Cruisy) Desert Pool Motel","2922 E. Van Buren","AZ","(*)","Cruising Areas,Organizations,Hotels","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
105,"Swim & Sea Athletic Club","(Men only, swim pool, sauna) (Cruisy) Desert Pool Motel","2922 E. Van Buren","AZ","(*)","Cruising Areas,Organizations,Hotels","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
183,"Swim & Sea Athletic Club","(Men only)Desert Pool Motel","2922 E. Van Buren","AZ","(*)","Organizations,Hotels","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
13,"Desert Pool Motel","","2922 E. Van Buren","AZ","(M),(H)","Hotels","Phoenix",NA,1980,"","","4/20/2020 12:46am","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
59,"MacArthur Hotel ","(Don't expect the Ritz)","345 E. Toole Ave","AZ","(M)","Hotels","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","345 E. Toole Ave, Tucson, AZ","-110.9676616","32.2232929","345 e toole ave, tucson, az 85701, usa","Geocoded"
74,"Stardust Motel Lounge","","2350 S. 4th St. ","AZ","(M),(E)","Hotels","Yuma",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2350 S. 4th St. , Yuma, AZ","-114.6256313","32.685289","2350 s 4th ave, yuma, az 85364, usa","Geocoded"
91,"Desert Pool Motel","","2922 E. Van Buren","AZ","(M),(H),(*)","Hotels","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
128,"Curve Inn Motel","(X-rated movies) ","435 W. Miracle Mile Strip","AZ","(M),(H)","Hotels","Tucson",NA,1979,"checked","Not sure impact of x rated movies in desc.","4/20/2020 9:17pm","7/27/2020 1:17pm","435 W. Miracle Mile Strip, Tucson, AZ","-110.979226","32.26047","435 w miracle mile, tucson, az 85705, usa","Geocoded"
135,"MacArthur Hotel ","(Don't expect the Ritz)","345 E. Toole Ave","AZ","(M)","Hotels","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","345 E. Toole Ave, Tucson, AZ","-110.9676616","32.2232929","345 e toole ave, tucson, az 85701, usa","Geocoded"
151,"Stardust Motel Lounge","","2350 S. 4th St. ","AZ","(M),(E)","Hotels","Yuma",NA,1979,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","2350 S. 4th St. , Yuma, AZ","-114.6256313","32.685289","2350 s 4th ave, yuma, az 85364, usa","Geocoded"
169,"Desert Pool Motel & Sauna","","2922 E. Van Buren","AZ","(M),(H),(*)","Hotels","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","2922 E. Van Buren, Phoenix, AZ","-112.0181314","33.4515707","2922 e van buren st, phoenix, az 85008, usa","Geocoded"
213,"Roman Inn","","31 No. 6th Ave","AZ","(M)","Hotels","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","31 No. 6th Ave, Tucson, AZ","-110.9687983","32.2224811","31 n 6th ave, tucson, az 85701, usa","Geocoded"
225,"Stardust Motel Lounge","","2350 S. 4th St. ","AZ","(M),(E)","Hotels","Yuma",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2350 S. 4th St. , Yuma, AZ","-114.6256313","32.685289","2350 s 4th ave, yuma, az 85364, usa","Geocoded"
412,"Hatcher Inn","","1101 W. Hatcher Rd.","AZ","","Hotels","Phoenix",NA,1971,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1101 W. Hatcher Rd., Phoenix, AZ","-112.087249","33.5709696","1101 w hatcher rd, phoenix, az 85021, usa","Geocoded"
432,"Hatcher Inn","","1101 W. Hatcher Rd.","AZ","","Hotels","Phoenix",NA,1970,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1101 W. Hatcher Rd., Phoenix, AZ","-112.087249","33.5709696","1101 w hatcher rd, phoenix, az 85021, usa","Geocoded"
435,"San Carlos Hotel Bar","San Carlos Hotel","202 S. Central","AZ","(M),(RT)","Hotels,Bars/Clubs","Phoenix",NA,1970,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","202 S. Central, Phoenix, AZ","-112.0740689","33.4460591","202 s central ave, phoenix, az 85003, usa","Geocoded"
479,"Westward Ho Hotel Bar","","618 N Central Av","AZ","(M)","Hotels,Bars/Clubs","Phoenix",NA,1965,"","","4/21/2020 9:58am","7/27/2020 1:17pm","618 N Central Av, Phoenix, AZ","-112.0740651","33.455161","618 n central ave, phoenix, az 85004, usa","Geocoded"
279,"Stardust Motel Lounge","","2350 S. 4th St. ","AZ","(M),(E),(R)","Hotels,Restaurant","Yuma",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2350 S. 4th St. , Yuma, AZ","-114.6256313","32.685289","2350 s 4th ave, yuma, az 85364, usa","Geocoded"
324,"Stardust Motel Lounge","","2350 S. 4th St. ","AZ","(M),(E),(R)","Hotels,Restaurant","Yuma",NA,1976,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","2350 S. 4th St. , Yuma, AZ","-114.6256313","32.685289","2350 s 4th ave, yuma, az 85364, usa","Geocoded"
15,"Erotica Motel & Book Store","","5200 E. Van Buren","AZ","(M)","Hotels,Book Store","Phoenix",NA,1980,"","","4/20/2020 12:46am","7/27/2020 1:17pm","5200 E. Van Buren, Phoenix, AZ","-111.9694944","33.451018","5200 e van buren st, phoenix, az 85008, usa","Geocoded"
93,"Erotica Motel & Book Store","","5200 E. Van Buren","AZ","","Hotels,Book Store","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","5200 E. Van Buren, Phoenix, AZ","-111.9694944","33.451018","5200 e van buren st, phoenix, az 85008, usa","Geocoded"
171,"Erotica Motel & Book Store","","5200 E. Van Buren","AZ","","Hotels,Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","5200 E. Van Buren, Phoenix, AZ","-111.9694944","33.451018","5200 e van buren st, phoenix, az 85008, usa","Geocoded"
24,"Parr of Arizona","(Clothing) ","3903 N. 16th St. ","AZ","","Business","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","3903 N. 16th St. , Phoenix, AZ","-112.0472178","33.4925559","3903 n 16th st, phoenix, az 85016, usa","Geocoded"
101,"Parr of Arizona","(Clothing) ","3903 N. 16th St. ","AZ","","Business","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","3903 N. 16th St. , Phoenix, AZ","-112.0472178","33.4925559","3903 n 16th st, phoenix, az 85016, usa","Geocoded"
247,"Phil's Coffee Shop","(Hustlers)","1 Central Avenue","AZ","(M),(RT),(C),(AH)","Business","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1 Central Avenue, Phoenix, AZ","-112.0732068","33.4486628","1 n central ave, phoenix, az 85004, usa","Geocoded"
293,"Jay's Coffee Shop","(occasionally interesting) ","1 Central Ave","AZ","(M),(RT),(C),(AH)","Business","Phoenix",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1 Central Ave, Phoenix, AZ","-112.0732068","33.4486628","1 n central ave, phoenix, az 85004, usa","Geocoded"
370,"Glad Coffeehouse","","1414 S. McAllister","AZ","","Business","Tempe",NA,1974,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1414 S. McAllister, Tempe, AZ","-111.9306812","33.4129498","1414 s mcallister ave, tempe, az 85281, usa","Geocoded"
12,"Denny's","(AH*)","5000 N. 7th St. ","AZ","(M),(R),(C),(AH),(*)","Restaurant","Phoenix",NA,1980,"","","4/20/2020 12:46am","7/27/2020 1:17pm","5000 N. 7th St. , Phoenix, AZ","-112.0650194","33.5092328","5000 n 7th st, phoenix, az 85014, usa","Geocoded"
31,"Unlimited ","","2320 N. 32nd Oak","AZ","(R),(L)","Restaurant","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2320 N. 32nd Oak, Phoenix, AZ","-112.0132072","33.4738447","2320 n 32nd st, phoenix, az 85008, usa","Geocoded"
40,"Dr. Munchie's","","4333 Brown ","AZ","(M),(R)","Restaurant","Scottsdale",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","4333 Brown , Scottsdale, AZ","-111.9258689","33.4995725","4333 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
43,"Dr Munchie's ","","234 W. University Dr. ","AZ","(M),(YC),(R)","Restaurant","Tempe",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","234 W. University Dr. , Tempe, AZ","-111.9429903","33.4224257","234 w university dr, tempe, az 85281, usa","Geocoded"
44,"Minder-Benders","","715 S. Hayden","AZ","(M),(YC),(R)","Restaurant","Tempe",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","715 S. Hayden, Tempe, AZ","-111.9090844","33.455458","715 n hayden rd, scottsdale, az 85257, usa","Geocoded"
72,"Ruth's Coffee Shop","","38 W. 2nd St.","AZ","(M),(R)","Restaurant","Yuma",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","38 W. 2nd St., Yuma, AZ","-114.6189651","32.7242805","38 w 2nd st, yuma, az 85364, usa","Geocoded"
90,"Denny's","(AH*)","5000 N. 7th St. ","AZ","(M),(R),(C),(AH),(*)","Restaurant","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","5000 N. 7th St. , Phoenix, AZ","-112.0650194","33.5092328","5000 n 7th st, phoenix, az 85014, usa","Geocoded"
115,"Dr. Munchie's","","4333 Brown ","AZ","(M),(R)","Restaurant","Scottsdale",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","4333 Brown , Scottsdale, AZ","-111.9258689","33.4995725","4333 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
118,"Dr Munchie's ","","234 W. University Dr. ","AZ","(M),(YC),(R)","Restaurant","Tempe",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","234 W. University Dr. , Tempe, AZ","-111.9429903","33.4224257","234 w university dr, tempe, az 85281, usa","Geocoded"
119,"Minder-Benders","","715 S. Hayden Rd.","AZ","(M),(YC),(R)","Restaurant","Tempe",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","715 S. Hayden Rd., Tempe, AZ","-111.9090844","33.455458","715 n hayden rd, scottsdale, az 85257, usa","Geocoded"
138,"Ramada Inn","(AH*) ","404 N. Freeway","AZ","(M),(R),(C),(AH),(*)","Restaurant","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","404 N. Freeway, Tucson, AZ","-110.9805392","32.2250994","404 n freeway, tucson, az 85701, usa","Geocoded"
149,"Ruth's Coffee Shop","","38 W. 2nd St.","AZ","(M),(R)","Restaurant","Yuma",NA,1979,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","38 W. 2nd St., Yuma, AZ","-114.6189651","32.7242805","38 w 2nd st, yuma, az 85364, usa","Geocoded"
164,"Brookshire","","McDowell at N. 16th ","AZ","(M),(R),(C),(AH)","Restaurant","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","McDowell at N. 16th , Phoenix, AZ","-112.0476875","33.4657742","n 16th st & e mcdowell rd, phoenix, az 85006, usa","Geocoded"
168,"Denny's","","5000 N. 7th St. ","AZ","(M),(R),(C),(AH),(*)","Restaurant","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","5000 N. 7th St. , Phoenix, AZ","-112.0650194","33.5092328","5000 n 7th st, phoenix, az 85014, usa","Geocoded"
179,"Ponderosa Steak House","","1400 N. Black Canyon Rd.","AZ","(M),(R),(C),(AH)","Restaurant","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","1400 N. Black Canyon Rd., Phoenix, AZ","-112.1096372","33.4632755","1400 n black canyon hwy, phoenix, az 85009, usa","Geocoded"
192,"Dr. Munchie's","","4333 Brown ","AZ","(M),(R)","Restaurant","Scottsdale",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","4333 Brown , Scottsdale, AZ","-111.9258689","33.4995725","4333 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
197,"Dr Munchie's ","","234 W. University Dr. ","AZ","(M),(YC),(R)","Restaurant","Tempe",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","234 W. University Dr. , Tempe, AZ","-111.9429903","33.4224257","234 w university dr, tempe, az 85281, usa","Geocoded"
209,"Jerry's ","","1201 N. Stone Ave","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1201 N. Stone Ave, Tucson, AZ","-110.9715193","32.2373633","1201 n stone ave, tucson, az 85709, usa","Geocoded"
215,"Village","","1500 N. Miracle Mile","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1500 N. Miracle Mile, Tucson, AZ","-110.9974423","32.2612915","1500 w miracle mile, tucson, az 85705, usa","Geocoded"
224,"Ruth's Coffee Shop","","38 W. 2nd St.","AZ","(M),(R)","Restaurant","Yuma",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","38 W. 2nd St., Yuma, AZ","-114.6189651","32.7242805","38 w 2nd st, yuma, az 85364, usa","Geocoded"
231,"Bali Hi","","1515 Grande Avenue","AZ","(M),(R),(C),(AH)","Restaurant","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1515 Grande Avenue, Phoenix, AZ","-112.0923955","33.4591536","1515 grand ave, phoenix, az 85007, usa","Geocoded"
238,"Denny's","at Camelback","5000 N. 7th St. ","AZ","(M),(R),(C),(AH),(*)","Restaurant","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","5000 N. 7th St. , Phoenix, AZ","-112.0650194","33.5092328","5000 n 7th st, phoenix, az 85014, usa","Geocoded"
243,"La Strada","(Italian)","3509 North Central","AZ","(M),(R)","Restaurant","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3509 North Central, Phoenix, AZ","-112.073395","33.4892202","3509 n central ave, phoenix, az 85012, usa","Geocoded"
263,"Gonella's ","","1201 N. Stone Ave.","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1201 N. Stone Ave., Tucson, AZ","-110.9715193","32.2373633","1201 n stone ave, tucson, az 85709, usa","Geocoded"
268,"Village","","1500 N. Miracle Mile","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1500 N. Miracle Mile, Tucson, AZ","-110.9974423","32.2612915","1500 w miracle mile, tucson, az 85705, usa","Geocoded"
277,"Ruth's Coffee Shop","","38 W. 2nd St.","AZ","(M),(R),(C),(AH)","Restaurant","Yuma",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","38 W. 2nd St., Yuma, AZ","-114.6189651","32.7242805","38 w 2nd st, yuma, az 85364, usa","Geocoded"
294,"La Strada Italian","","3509 N. Central","AZ","(R)","Restaurant","Phoenix",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3509 N. Central, Phoenix, AZ","-112.073395","33.4892202","3509 n central ave, phoenix, az 85012, usa","Geocoded"
315,"Village Inn","","1500 N. Miracle Mile","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1976,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1500 N. Miracle Mile, Tucson, AZ","-110.9974423","32.2612915","1500 w miracle mile, tucson, az 85705, usa","Geocoded"
322,"Ruth's Coffee Shop","","38 W. 2nd St.","AZ","(M),(R),(C),(AH)","Restaurant","Yuma",NA,1976,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","38 W. 2nd St., Yuma, AZ","-114.6189651","32.7242805","38 w 2nd st, yuma, az 85364, usa","Geocoded"
335,"Jay's Coffee Shop","","1 Central Ave","AZ","(M),(RT),(C),(R)","Restaurant","Phoenix",NA,1975,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1 Central Ave, Phoenix, AZ","-112.0732068","33.4486628","1 n central ave, phoenix, az 85004, usa","Geocoded"
350,"Gonella's ","","1201 N. Stone Ave.","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1975,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1201 N. Stone Ave., Tucson, AZ","-110.9715193","32.2373633","1201 n stone ave, tucson, az 85709, usa","Geocoded"
354,"Village Inn","","1500 N. Miracle Mile","AZ","(M),(R),(C),(AH)","Restaurant","Tucson",NA,1975,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1500 N. Miracle Mile, Tucson, AZ","-110.9974423","32.2612915","1500 w miracle mile, tucson, az 85705, usa","Geocoded"
362,"Jay's Coffee Shop","","1 Central Ave","AZ","(M),(C),(R)","Restaurant","Phoenix",NA,1974,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1 Central Ave, Phoenix, AZ","-112.0732068","33.4486628","1 n central ave, phoenix, az 85004, usa","Geocoded"
86,"Blue Jeans ","(24 hr. R) & Cocktail Lounge","4620 E. McDowell Rd. ","AZ","(R)","Restaurant,Bars/Clubs","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","4620 E. McDowell Rd. , Phoenix, AZ","-111.9813595","33.4659213","4620 e mcdowell rd, phoenix, az 85008, usa","Geocoded"
202,"Back Pocket ","(Sunday barbeque-ad- joins Joshua Tree","2921 N. 1st Ave.","AZ","(YC),(PT),(*)","Restaurant,Bars/Clubs","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2921 N. 1st Ave., Tucson, AZ","-110.9614089","32.2607716","2921 n 1st ave, tucson, az 85719, usa","Geocoded"
261,"Back Pocket ","(Game Room) (Sunday-barbeque-5-7 p.m- a ""must""- adjacent to The Stonewall)","2921 N. 1st Ave.","AZ","(YC),(PT),(*)","Restaurant,Bars/Clubs","Tucson",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2921 N. 1st Ave., Tucson, AZ","-110.9614089","32.2607716","2921 n 1st ave, tucson, az 85719, usa","Geocoded"
63,"Truth Chapel ","","2640 N. Dodge","AZ","M.C.C.","Church","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2640 N. Dodge, Tucson, AZ","-110.9137966","32.2550097","2640 n dodge blvd, tucson, az 85716, usa","Geocoded"
136,"M.C.C.","Truth Chapel","920 N. 1st Ave.","AZ","","Church","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","920 N. 1st Ave., Tucson, AZ","-110.9606761","32.2337303","920 n 1st ave, tucson, az 85719, usa","Geocoded"
175,"M.C.C.","","1426 E. Maricopa Fwy.","AZ","M.C.C.","Church","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","1426 E. Maricopa Fwy., Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
245,"M.C.C.","","1426 E. Maricopa Freeway","AZ","M.C.C.","Church","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1426 E. Maricopa Freeway, Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
296,"M.C.C.","","1426 E. Maricopa Freeway","AZ","M.C.C.","Church","Phoenix",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1426 E. Maricopa Freeway, Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
336,"M.C.C.","","1426 E. Maricopa Freeway","AZ","M.C.C.","Church","Phoenix",NA,1975,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1426 E. Maricopa Freeway, Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
363,"Metropolitan Community Church","","1426 E. Maricopa Freeway","AZ","M.C.C.","Church","Phoenix",NA,1974,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1426 E. Maricopa Freeway, Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
384,"Metropolitan Community Church","","1426 E. Maricopa Freeway","AZ","M.C.C.","Church","Phoenix",NA,1973,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","1426 E. Maricopa Freeway, Phoenix, AZ","-112.0545055","33.4275715","1426 e maricopa fwy, phoenix, az 85034, usa","Geocoded"
9,"Book Cellar","(Books)","2103 W.  Camelback Rd.","AZ","","Book Store","Phoenix",NA,1980,"","","4/20/2020 12:46am","7/27/2020 1:17pm","2103 W.  Camelback Rd., Phoenix, AZ","-112.1044816","33.5093936","2103 w camelback rd, phoenix, az 85015, usa","Geocoded"
23,"Owl Book Store","","1838 Grand Ave","AZ","","Book Store","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","1838 Grand Ave, Phoenix, AZ","-112.099079","33.4655022","1838 grand ave, phoenix, az 85007, usa","Geocoded"
25,"Pleasure Palace Book Store","","1524 E. Van Buren","AZ","","Book Store","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","1524 E. Van Buren, Phoenix, AZ","-112.047963","33.451619","1524 e van buren st, phoenix, az 85006, usa","Geocoded"
41,"Shack Book Store","","3024 N. Scottsdale Dr.","AZ","(M)","Book Store","Scottsdale",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","3024 N. Scottsdale Dr., Scottsdale, AZ","-111.927471","33.4829715","3024 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
50,"Books Brothers","","3244 E. Speedway","AZ","","Book Store","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","3244 E. Speedway, Tucson, AZ","-110.9237097","32.2357998","3244 e speedway blvd, tucson, az 85716, usa","Geocoded"
51,"Book Cellar","(Books)","2205 N. Stone","AZ","(M)","Book Store","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2205 N. Stone, Tucson, AZ","-110.9721175","32.2484443","2205 n stone ave, tucson, az 85705, usa","Geocoded"
52,"Caesar's Book Store","(Wild back room best early evenings) ","2540 N. Miracle Mile","AZ","(*)","Book Store","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2540 N. Miracle Mile, Tucson, AZ","-111.0000831","32.2608476","2540 w miracle mile, tucson, az 85705, usa","Geocoded"
55,"Fun Tyme Adult Books ","","349 E. Toole Ave. ","AZ","","Book Store","Tucson",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","349 E. Toole Ave. , Tucson, AZ","-110.9670398","32.2229604","349 e toole ave, tucson, az 85701, usa","Geocoded"
85,"Book Cellar","(Books)","2103 W.  Camelback Rd.","AZ","","Book Store","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","2103 W.  Camelback Rd., Phoenix, AZ","-112.1044816","33.5093936","2103 w camelback rd, phoenix, az 85015, usa","Geocoded"
98,"Mojave Books","","1838 Grand Ave","AZ","","Book Store","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","1838 Grand Ave, Phoenix, AZ","-112.099079","33.4655022","1838 grand ave, phoenix, az 85007, usa","Geocoded"
102,"Pleasure Palace Book Store","","1524 E. Van Buren","AZ","","Book Store","Phoenix",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","1524 E. Van Buren, Phoenix, AZ","-112.047963","33.451619","1524 e van buren st, phoenix, az 85006, usa","Geocoded"
116,"Shack Book Store","","3024 N. Scottsdale Dr.","AZ","(M)","Book Store","Scottsdale",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","3024 N. Scottsdale Dr., Scottsdale, AZ","-111.927471","33.4829715","3024 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
124,"Bookland","(Books)","3244 E. Speedway","AZ","(M)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","3244 E. Speedway, Tucson, AZ","-110.9237097","32.2357998","3244 e speedway blvd, tucson, az 85716, usa","Geocoded"
125,"Book Cellar","(Books)","2205 N. Stone","AZ","(M)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","2205 N. Stone, Tucson, AZ","-110.9721175","32.2484443","2205 n stone ave, tucson, az 85705, usa","Geocoded"
126,"Caesar's Book Store","('Wild back room' -best early evenings) ","2540 N. Miracle Mile","AZ","(*)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","2540 N. Miracle Mile, Tucson, AZ","-111.0000831","32.2608476","2540 w miracle mile, tucson, az 85705, usa","Geocoded"
130,"Downtowner ","(Books) ","120 E. Congress","AZ","(M)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","120 E. Congress, Tucson, AZ","-110.969213","32.2218664","120 e congress st, tucson, az 85701, usa","Geocoded"
137,"Paris Knights","(Books) ","3844 E. Grant Rd.","AZ","(*)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","3844 E. Grant Rd., Tucson, AZ","-110.9109751","32.2503442","3844 e grant rd, tucson, az 85716, usa","Geocoded"
139,"Speedway Adult Books","","3660 E. Speedway","AZ","(M)","Book Store","Tucson",NA,1979,"","","4/20/2020 9:17pm","7/27/2020 1:17pm","3660 E. Speedway, Tucson, AZ","-110.9142359","32.2356327","3660 e speedway blvd, tucson, az 85716, usa","Geocoded"
162,"Barney's Book Store","","1321 E. McDowell","AZ","(M)","Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","1321 E. McDowell, Phoenix, AZ","-112.0533202","33.4655443","1321 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
