"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","210 S. Main","Phillipsburg","NJ","(D)","Bars/Clubs",1979,NA,"210 S. Main, Phillipsburg, NJ","-75.1976218",40.6875851,"210 s main st, phillipsburg, nj 08865, usa","Geocoded",NA,NA
"","128 Nassau","Princeton","NJ","(M),(YC)","Bars/Clubs",1979,NA,"128 Nassau, Princeton, NJ","-74.6587755",40.3502651,"128 nassau st, princeton, nj 08542, usa","Geocoded",NA,NA
"(Some G)","21 Ferry St.","South River","NJ","(G),(D),(R)","Restaurant",1979,NA,"21 Ferry St., South River, NJ","-74.3780482",40.4507907,"21 ferry st, south river, nj 08882, usa","Geocoded",NA,NA
"(Disco) (Some YC, G) (SM - W - downstairs 'back room')","120 S. Warren St.","Trenton","NJ","(D),(*),(YC),(G),(R),(PT),(SM),(W)","Bars/Clubs,Restaurant",1979,NA,"120 S. Warren St., Trenton, NJ","-74.7657546",40.2188012,"120 s warren st, trenton, nj 08608, usa","Geocoded",NA,NA
"(Looks promising) (Snacks)","21 S. Warren St.","Trenton","NJ","(R)","Restaurant",1979,NA,"21 S. Warren St., Trenton, NJ","-74.7659265",40.2201079,"21 s warren st, trenton, nj 08608, usa","Geocoded",NA,NA
"","677 S. Broad","Trenton","NJ","(M),(PE),(R)","Restaurant",1979,NA,"677 S. Broad, Trenton, NJ","-74.753595",40.208249,"677 s broad st, trenton, nj 08611, usa","Geocoded",NA,NA
"(Disco)","1500 S. Clinton","Trenton","NJ","(YC),(D),(*)","Bars/Clubs",1979,NA,"1500 S. Clinton, Trenton, NJ","-74.7398563",40.2048375,"1500 s clinton ave, trenton, nj 08610, usa","Geocoded",NA,NA
"(Disco) (Some G, Latins)","708 West St.","Union City","NJ","(G),(D)","Bars/Clubs",1979,NA,"708 West St., Union City, NJ","-74.0405168",40.7573183,"708 west st, union city, nj 07087, usa","Geocoded",NA,NA
"(Disco)","509 22nd St.","Union City","NJ","(G),(D),(*)","Bars/Clubs",1979,NA,"509 22nd St., Union City, NJ","-74.0338536",40.7663755,"509 22nd st, union city, nj 07087, usa","Geocoded",NA,NA
"","102 - 2nd Ave.","Asbury Park","NJ","(M),(H)","Hotels",1978,NA,"102 - 2nd Ave., Asbury Park, NJ","-74.0005705",40.2201017,"102 2nd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(3rd & 4th floors)","331 Cookman Ave.","Asbury Park","NJ","(H)","Hotels",1978,NA,"331 Cookman Ave., Asbury Park, NJ","-74.0056944",40.2179963,"331 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","707 Bangs Ave.","Asbury Park","NJ","(OC),(E),(*)","Bars/Clubs",1978,NA,"707 Bangs Ave., Asbury Park, NJ","-74.0118049",40.2174449,"707 bangs ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Open WE - only last summer - future status uncertain)","216 - 3rd Ave.","Asbury Park","NJ","(WE)","Baths",1978,NA,"216 - 3rd Ave., Asbury Park, NJ","-74.003334",40.221631,"216 3rd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"('Flicks' & beer - open all year)","500 Summerfield Ave.","Asbury Park","NJ","(P),(*)","Baths",1978,NA,"500 Summerfield Ave., Asbury Park, NJ","-74.0081964",40.2172155,"500 summerfield ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Some G, B) (Swim pool)","329 Cookman Ave.","Asbury Park","NJ","(YC),(B),(G),(*),(S),(D)","Bars/Clubs",1978,NA,"329 Cookman Ave., Asbury Park, NJ","-74.005669",40.2180017,"329 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Many G) (Disco)","429 Cookman Ave.","Asbury Park","NJ","(G),(*),(D)","Bars/Clubs",1978,NA,"429 Cookman Ave., Asbury Park, NJ","-74.0076145",40.2170908,"429 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Some G) (Best late after others close)","12 So. Mt. Vernon Ave.","Atlantic City","NJ","(D),(G)","Bars/Clubs",1978,NA,"12 So. Mt. Vernon Ave., Atlantic City, NJ","-74.4310387",39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","146 So. New York Ave.","Atlantic City","NJ","(H)","Hotels",1978,NA,"146 So. New York Ave., Atlantic City, NJ","-74.427676",39.358544,"146 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","205 So. New York Ave.","Atlantic City","NJ","(D),(S)","Bars/Clubs",1978,NA,"205 So. New York Ave., Atlantic City, NJ","-74.4268329",39.358181,"205 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(4th & 5th floors)","132 So. New York Ave.","Atlantic City","NJ","(H),(*)","Hotels",1978,NA,"132 So. New York Ave., Atlantic City, NJ","-74.4278809",39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco) (Best all year bar - side entrance or through hotel)","132 So. New York Ave.","Atlantic City","NJ","(YC),(*),(D)","Bars/Clubs,Hotels",1978,NA,"132 So. New York Ave., Atlantic City, NJ","-74.4278809",39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco) (One side for G one for men) (Summers only *) (Many B)","183 So. New York Ave.","Atlantic City","NJ","(YC),(B),(D),(G),(*)","Bars/Clubs",1978,NA,"183 So. New York Ave., Atlantic City, NJ","-74.4270142",39.358529,"183 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Some G) (Disco)","183 So. New York Ave.","Atlantic City","NJ","(G),(D),(*)","Bars/Clubs",1978,NA,"183 So. New York Ave., Atlantic City, NJ","-74.4270142",39.358529,"183 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","149 Kentucky Ave.","Atlantic City","NJ","(H)","Hotels",1978,NA,"149 Kentucky Ave., Atlantic City, NJ","-74.4315224",39.3637759,"149 n kentucky ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"alley off New York Ave. nr. Boardwalk","169 So. Westminster","Atlantic City","NJ","(OC),(*)","Bars/Clubs",1978,NA,"169 So. Westminster, Atlantic City, NJ","-74.4278978",39.3574957,"169 s kentucky ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","122 So. New York Ave.","Atlantic City","NJ","(H)","Hotels",1978,NA,"122 So. New York Ave., Atlantic City, NJ","-74.4280689",39.359205,"122 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","145 So. New York Ave.","Atlantic City","NJ","(H),(M)","Hotels",1978,NA,"145 So. New York Ave., Atlantic City, NJ","-74.4275654",39.3592726,"145 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","159 So. Westminster","Atlantic City","NJ","(P),(H)","Hotels",1978,NA,"159 So. Westminster, Atlantic City, NJ","-74.4276305",39.3581178,"159 westminster ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","174 So. New York Ave.","Atlantic City","NJ","(YC),(D),(PT),(*)","Bars/Clubs",1978,NA,"174 So. New York Ave., Atlantic City, NJ","-74.426763",39.3577981,"174 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Breakfast & lunch)","120 So. New York Ave.","Atlantic City","NJ","(R)","Restaurant",1978,NA,"120 So. New York Ave., Atlantic City, NJ","-74.428137",39.359302,"120 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Italian R)","151 So. New York Ave.","Atlantic City","NJ","(R)","Restaurant",1978,NA,"151 So. New York Ave., Atlantic City, NJ","-74.4275333",39.3592075,"151 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco) (Summers only)","156 So. Westminster","Atlantic City","NJ","(YC),(D),(*)","Bars/Clubs",1978,NA,"156 So. Westminster, Atlantic City, NJ","-74.4272118",39.3574049,"156 westminster ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","137 So. New York Ave.","Atlantic City","NJ","","Bars/Clubs",1978,NA,"137 So. New York Ave., Atlantic City, NJ","-74.4276254",39.3593785,"137 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Snacks)","178 So. New York Ave.","Atlantic City","NJ","(R),(C),(M)","Restaurant",1978,NA,"178 So. New York Ave., Atlantic City, NJ","-74.426752",39.3577821,"178 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","127 So. Ocean Ave. ","Atlantic City","NJ","(M),(H)","Hotels",1978,NA,"127 So. Ocean Ave. , Atlantic City, NJ","-74.425976",39.3601421,"127 s ocean ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Summers only - upstairs above Lark Inn)","174 So. New York Ave.","Atlantic City","NJ","(W),(SM),(*)","Bars/Clubs",1978,NA,"174 So. New York Ave., Atlantic City, NJ","-74.426763",39.3577981,"174 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Above Brass Rail)","12 So. Mt. Vernon","Atlantic City","NJ","(P),(G),(D)","Bars/Clubs",1978,NA,"12 So. Mt. Vernon, Atlantic City, NJ","-74.4310387",39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco)","751 Washington Ave.","Belleville","NJ","(YC),(D),(*)","Bars/Clubs",1978,NA,"751 Washington Ave., Belleville, NJ","-74.1462229",40.8057259,"751 washington ave, belleville, nj 07109, usa","Geocoded",NA,NA
"","1350 Adm. Wilson Bl.","Camden","NJ","","Theatre",1978,NA,"1350 Adm. Wilson Bl., Camden, NJ","-75.106421",39.942303,"1350 admiral wilson blvd, pennsauken township, nj 08109, usa","Geocoded",NA,NA
"(Some SM)","1498 Broadway","Camden","NJ","(SM)","Baths",1978,NA,"1498 Broadway, Camden, NJ","-75.119283",39.926979,"1498 broadway, camden, nj 08104, usa","Geocoded",NA,NA
"(7th & Linden Sts.)","5 Northgate Center","Camden","NJ","(D)","Bars/Clubs",1978,NA,"5 Northgate Center, Camden, NJ","-75.1156159",39.9495891,"500 n 7th st, camden, nj 08102, usa","Geocoded",NA,NA
"","120 So. Adm. Wilson Bl.","Camden","NJ","","Book Store",1978,NA,"120 So. Adm. Wilson Bl., Camden, NJ","-75.0956536",39.9399682,"admiral wilson blvd, camden, nj, usa","Geocoded",NA,NA
"(2 floors) (Disco)","611 Central Ave.","East Orange","NJ","(D)","Bars/Clubs",1978,NA,"611 Central Ave., East Orange, NJ","-74.2250974",40.7615215,"611 central ave, east orange, nj 07018, usa","Geocoded",NA,NA
"","40 W. Grand Ave.","Elizabeth","NJ","","Bars/Clubs",1978,NA,"40 W. Grand Ave., Elizabeth, NJ","-74.217374",40.6662024,"40 w grand st, elizabeth, nj 07202, usa","Geocoded",NA,NA
"(Disco)","848 2nd Ave.","Elizabeth","NJ","(YC),(D),(*)","Bars/Clubs",1978,NA,"848 2nd Ave., Elizabeth, NJ","-74.2050155",40.6589152,"848 2nd ave, elizabeth, nj 07202, usa","Geocoded",NA,NA
"(Looks promising) (Disco)","877 Springfield Ave.","Irvington","NJ","(R),(D)","Bars/Clubs,Restaurant",1978,NA,"877 Springfield Ave., Irvington, NJ","-74.2224952",40.7276369,"877 springfield ave, irvington, nj 07111, usa","Geocoded",NA,NA
"","91 Sip St.","Jersey City","NJ","(RT),(B)","Bars/Clubs,Hotels",1978,NA,"91 Sip St., Jersey City, NJ","-74.0634015",40.7301981,"91 sip ave, jersey city, nj 07306, usa","Geocoded",NA,NA
"(Some SM)","49 Broadway","Newark","NJ","(SM),(*)","Baths",1978,NA,"49 Broadway, Newark, NJ","-74.1702822",40.7518318,"49 broadway, newark, nj 07104, usa","Geocoded",NA,NA
"","59 Edison Pl.","Newark","NJ","(B),(D),(*)","Bars/Clubs",1978,NA,"59 Edison Pl., Newark, NJ","-74.170064",40.734348,"59 edison pl, newark, nj 07102, usa","Geocoded",NA,NA
"(Some G) (Disco) (Some OC in back)","111 Albany St.","New Brunswick","NJ","(YC),(G),(*),(D)","Bars/Clubs",1978,NA,"111 Albany St., New Brunswick, NJ","-74.4443285",40.49664,"111 albany st, new brunswick, nj 08901, usa","Geocoded",NA,NA
"","389 Madison Ave.","Paterson","NJ","(D)","Bars/Clubs",1978,NA,"389 Madison Ave., Paterson, NJ","-74.1507186",40.9272854,"389 madison ave, paterson, nj 07524, usa","Geocoded",NA,NA
"","128 Nassau ","Princeton","NJ","(M),(YC)","Bars/Clubs",1978,NA,"128 Nassau , Princeton, NJ","-74.6587755",40.3502651,"128 nassau st, princeton, nj 08542, usa","Geocoded",NA,NA
"","21 Ferry St.","South River","NJ","(R),(D)","Restaurant",1978,NA,"21 Ferry St., South River, NJ","-74.3780482",40.4507907,"21 ferry st, south river, nj 08882, usa","Geocoded",NA,NA
"(Showers & lockers)","2609 So. Broad St.","Trenton","NJ","(P)","Bars/Clubs",1978,NA,"2609 So. Broad St., Trenton, NJ","-74.7150972",40.1920741,"2609 s broad st, hamilton township, nj 08610, usa","Geocoded",NA,NA
"Hotel Penn","81 So. Clinton","Trenton","NJ","(M)","Bars/Clubs,Hotels",1978,NA,"81 So. Clinton, Trenton, NJ","-74.755353",40.218603,"81 s clinton ave, trenton, nj 08609, usa","Geocoded",NA,NA
"","28 So. Warren ","Trenton","NJ","(*),(D)","Bars/Clubs",1978,NA,"28 So. Warren , Trenton, NJ","-74.7658235",40.2195071,"28 s warren st, trenton, nj 08608, usa","Geocoded",NA,NA
"(Disco)","1500 So. Clinton","Trenton","NJ","(YC),(*),(D)","Bars/Clubs",1978,NA,"1500 So. Clinton, Trenton, NJ","-74.7398563",40.2048375,"1500 s clinton ave, trenton, nj 08610, usa","Geocoded",NA,NA
"(Disco)","509 22nd St. ","Union City","NJ","(G),(D),(*)","Bars/Clubs",1978,NA,"509 22nd St. , Union City, NJ","-74.0338536",40.7663755,"509 22nd st, union city, nj 07087, usa","Geocoded",NA,NA
"","102 2nd Avenue ","Asbury Park","NJ","(H)","Hotels",1977,NA,"102 2nd Avenue , Asbury Park, NJ","-74.0005705",40.2201017,"102 2nd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(3rd & 4th floors)","331 Cookman Avenue ","Asbury Park","NJ","(H)","Hotels",1977,NA,"331 Cookman Avenue , Asbury Park, NJ","-74.0056944",40.2179963,"331 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","707 Bangs Avenue ","Asbury Park","NJ","OC,(*)","Bars/Clubs",1977,NA,"707 Bangs Avenue , Asbury Park, NJ","-74.0118049",40.2174449,"707 bangs ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Baths open summers only)","216 3rd Avenue ","Asbury Park","NJ","(*)","Baths",1977,NA,"216 3rd Avenue , Asbury Park, NJ","-74.003334",40.221631,"216 3rd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Small but new & looks pro-mising - ""flicks and beer"" - open all year)","500 Summerfield Avenue ","Asbury Park","NJ","","Baths",1977,NA,"500 Summerfield Avenue , Asbury Park, NJ","-74.0081964",40.2172155,"500 summerfield ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(""Pauls"") (Some G, B) (Disco) (Swimming pool)","329 Cookman Avenue ","Asbury Park","NJ","(*),(YC),(G),(B),(D),(S)","Bars/Clubs",1977,NA,"329 Cookman Avenue , Asbury Park, NJ","-74.005669",40.2180017,"329 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Many G)","429 Cookman Avenue","Asbury Park","NJ","(G),(D)","Bars/Clubs",1977,NA,"429 Cookman Avenue, Asbury Park, NJ","-74.0076145",40.2170908,"429 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","122 S. New York Ave.","Atlantic City","NJ","(H)","Hotels",1977,NA,"122 S. New York Ave., Atlantic City, NJ","-74.4280689",39.359205,"122 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco)","12 S. Mt. Vernon Avenue","Atlantic City","NJ","(YC),(*)","Bars/Clubs",1977,NA,"12 S. Mt. Vernon Avenue, Atlantic City, NJ","-74.4310387",39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","146 S. New York Avenue","Atlantic City","NJ","(H)","Hotels",1977,NA,"146 S. New York Avenue, Atlantic City, NJ","-74.427676",39.358544,"146 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","205 S. New York Avenue","Atlantic City","NJ","(D)","Bars/Clubs",1977,NA,"205 S. New York Avenue, Atlantic City, NJ","-74.4268329",39.358181,"205 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(5th floor)","132 S. New York","Atlantic City","NJ","(H),(*)","Hotels",1977,NA,"132 S. New York, Atlantic City, NJ","-74.4278809",39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco) (Side entrance or through hotel)","132 S. New York Avenue ","Atlantic City","NJ","(YC),(D),(*)","Bars/Clubs,Hotels",1977,NA,"132 S. New York Avenue , Atlantic City, NJ","-74.4278809",39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Some G) (Disco) ","235 S. New York Avenue ","Atlantic City","NJ","(B),(G),(D),(*)","Bars/Clubs",1977,NA,"235 S. New York Avenue , Atlantic City, NJ","-74.4265319",39.3577311,"235 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","149 Kentucky Avenue","Atlantic City","NJ","(H)","Hotels",1977,NA,"149 Kentucky Avenue, Atlantic City, NJ","-74.4284006",39.3578605,"149 s kentucky ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"an alley off New York Ave. nr. Boardwalk","169 S. Westminister","Atlantic City","NJ","OC,(*)","Bars/Clubs",1977,NA,"169 S. Westminister, Atlantic City, NJ","-74.4349686",39.3687718,"westminister pl, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","145 S. New York Avenue","Atlantic City","NJ","(H)","Hotels",1977,NA,"145 S. New York Avenue, Atlantic City, NJ","-74.4275654",39.3592726,"145 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","175 S. New York Avenue","Atlantic City","NJ","(H)","Hotels",1977,NA,"175 S. New York Avenue, Atlantic City, NJ","-74.4271544",39.3586557,"175 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","159 S. Westminister","Atlantic City","NJ","(P),(H)","Hotels",1977,NA,"159 S. Westminister, Atlantic City, NJ","-74.4276305",39.3581178,"159 westminster ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Breakfast & Lunch)","120 S. New York Avenue","Atlantic City","NJ","(R)","Restaurant",1977,NA,"120 S. New York Avenue, Atlantic City, NJ","-74.428137",39.359302,"120 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Italian)","151 S. New York Avenue","Atlantic City","NJ","(R)","Restaurant",1977,NA,"151 S. New York Avenue, Atlantic City, NJ","-74.4275333",39.3592075,"151 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Disco)","156 S. Westminister","Atlantic City","NJ","(YC),(D),(*)","Bars/Clubs",1977,NA,"156 S. Westminister, Atlantic City, NJ","-74.4272118",39.3574049,"156 westminster ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Snacks)","178 South New York Avenue","Atlantic City","NJ","(R),(C)","Bars/Clubs",1977,NA,"178 South New York Avenue, Atlantic City, NJ","-74.426752",39.3577821,"178 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"`","127 S. Ocean Avenue","Atlantic City","NJ","(H)","Hotels",1977,NA,"127 S. Ocean Avenue, Atlantic City, NJ","-74.425976",39.3601421,"127 s ocean ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Upstairs above Brass Rail)","12 S. Mt. Vernon Avenue ","Atlantic City","NJ","(D),(G)","Bars/Clubs",1977,NA,"12 S. Mt. Vernon Avenue , Atlantic City, NJ","-74.4310387",39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"Edna's House of Vapors (baths) & The Stampede (SM) (This little complex burned and may or may not re-open)","170 S. New York Avenue","Atlantic City","NJ","(H)","Hotels,Baths",1977,NA,"170 S. New York Avenue, Atlantic City, NJ","-74.426774",39.3578142,"170 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(Some SM)","1498 Brodway","Camden","NJ","","Baths",1977,NA,"1498 Brodway, Camden, NJ","-75.119283",39.926979,"1498 broadway, camden, nj 08104, usa","Geocoded",NA,NA
"(7th & Linden Streets)","5 Northgate Center","Camden","NJ","(D)","Bars/Clubs",1977,NA,"5 Northgate Center, Camden, NJ","-75.1156159",39.9495891,"500 n 7th st, camden, nj 08102, usa","Geocoded",NA,NA
"(Two floors) (Disco)","611 Central Avenue","East Orange","NJ","(YC),(D),(*)","Bars/Clubs",1977,NA,"611 Central Avenue, East Orange, NJ","-74.2250974",40.7615215,"611 central ave, east orange, nj 07018, usa","Geocoded",NA,NA
"(Disco)","604 Market Street","East Patterson","NJ","(R),(D),(*)","Restaurant,Bars/Clubs",1977,NA,"604 Market Street, East Patterson, NJ","-74.1538576",40.9106576,"604 market st, paterson, nj 07513, usa","Geocoded",NA,NA
"","40 W. Grand Street","Elizabeth","NJ","(*)","Bars/Clubs",1977,NA,"40 W. Grand Street, Elizabeth, NJ","-74.217374",40.6662024,"40 w grand st, elizabeth, nj 07202, usa","Geocoded",NA,NA
"(Looks promising) 41 Route 4 - opposite Bloomingdale's - 4 miles west of George Washington Bridge ","41 Route 4","Hackensack","NJ","(D)","Bars/Clubs",1977,NA,"41 Route 4, Hackensack, NJ","-74.0321009",40.9040561,"41 nj-4, hackensack, nj 07601, usa","Geocoded",NA,NA
"","91 Sip Street","Jersey City","NJ","(RT),(B)","Bars/Clubs,Hotels",1977,NA,"91 Sip Street, Jersey City, NJ","-74.0634015",40.7301981,"91 sip ave, jersey city, nj 07306, usa","Geocoded",NA,NA
"(Some SM)","49 Broadway","Newark","NJ","(SM),(*)","Bars/Clubs",1977,NA,"49 Broadway, Newark, NJ","-74.1702822",40.7518318,"49 broadway, newark, nj 07104, usa","Geocoded",NA,NA
"","59 Madison Place","Newark","NJ","(B),(D),(*)","Bars/Clubs",1977,NA,"59 Madison Place, Newark, NJ","-74.1597094",40.7308241,"59 madison st, newark, nj 07105, usa","Geocoded",NA,NA
"(Some G) (Many B)","111 Albany Street","New Brunswick","NJ","(D),(G),(B),(*)","Bars/Clubs",1977,NA,"111 Albany Street, New Brunswick, NJ","-74.4443285",40.49664,"111 albany st, new brunswick, nj 08901, usa","Geocoded",NA,NA
"(Disco) (Several bars)","505 Main Street","Passaic","NJ","(YC),(D),(S),(*)","Bars/Clubs",1977,NA,"505 Main Street, Passaic, NJ","-74.1237666",40.8566422,"505 main ave, passaic, nj 07055, usa","Geocoded",NA,NA
"","541 Union Avenue","Paterson","NJ","(G),(D)","Bars/Clubs",1977,NA,"541 Union Avenue, Paterson, NJ","-74.1810837",40.9241555,"541 union ave, paterson, nj 07522, usa","Geocoded",NA,NA
"","389 Madison Avenue","Paterson","NJ","(D)","Bars/Clubs",1977,NA,"389 Madison Avenue, Paterson, NJ","-74.1507186",40.9272854,"389 madison ave, paterson, nj 07524, usa","Geocoded",NA,NA
"Phillipsburg Hotel","216 S. Main Street","Phillipsburg","NJ","(M)","Bars/Clubs,Hotels",1977,NA,"216 S. Main Street, Phillipsburg, NJ","-75.197705",40.6874596,"216 s main st, phillipsburg, nj 08865, usa","Geocoded",NA,NA
"","20 Bayard Lane","Princeton","NJ","(M),(YC),(*)","Bars/Clubs",1977,NA,"20 Bayard Lane, Princeton, NJ","-74.6654537",40.3491439,"20 bayard ln, princeton, nj 08540, usa","Geocoded",NA,NA
"(Some G, B)","Water Street","Princeton","NJ","(D),(G),(B),(S),(*)","Bars/Clubs",1977,NA,"Water Street, Princeton, NJ","-89.1275157",43.8499047,"w water st, princeton, wi 54968, usa","Geocoded",NA,NA
"","21 Ferry Street ","Princeton","NJ","(D),(R)","Restaurant,Bars/Clubs",1977,NA,"21 Ferry Street , Princeton, NJ","-74.944738",40.3649145,"21 ferry st, lambertville, nj 08530, usa","Geocoded",NA,NA
"","677 S. Broad","Trenton","NJ","(G),(R),(D),(*)","Restaurant,Bars/Clubs",1977,NA,"677 S. Broad, Trenton, NJ","-74.753595",40.208249,"677 s broad st, trenton, nj 08611, usa","Geocoded",NA,NA
"(Disco)","40 W. State St.","Trenton","NJ","(YC),(D),(*)","Bars/Clubs",1977,NA,"40 W. State St., Trenton, NJ","-74.7674077",40.2207493,"40 w state st, trenton, nj 08608, usa","Geocoded",NA,NA
"Hotel Penn","81 S. Clinton","Trenton","NJ","(M)","Bars/Clubs,Hotels",1977,NA,"81 S. Clinton, Trenton, NJ","-74.755353",40.218603,"81 s clinton ave, trenton, nj 08609, usa","Geocoded",NA,NA
"","28 S. Warren","Trenton","NJ","(D),OC","Bars/Clubs",1977,NA,"28 S. Warren, Trenton, NJ","-74.7658235",40.2195071,"28 s warren st, trenton, nj 08608, usa","Geocoded",NA,NA
"(Disco)","509 22nd St.","Union City","NJ","(G),(D),(*)","Bars/Clubs",1977,NA,"509 22nd St., Union City, NJ","-74.0338536",40.7663755,"509 22nd st, union city, nj 07087, usa","Geocoded",NA,NA
"(Disco)","102 2nd Ave.","Asbury Park","NJ","(YC),(D),(R),(S),(*)","Bars/Clubs,Hotels",1976,NA,"102 2nd Ave., Asbury Park, NJ","-74.0005705",40.2201017,"102 2nd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(3rd & 4th floors)","331 Cookman Ave.","Asbury Park","NJ","(H)","Hotels",1976,NA,"331 Cookman Ave., Asbury Park, NJ","-74.0056944",40.2179963,"331 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","707 Bangs Ave.","Asbury Park","NJ","(*)","Bars/Clubs",1976,NA,"707 Bangs Ave., Asbury Park, NJ","-74.0118049",40.2174449,"707 bangs ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(Baths - open summers & some WE*)","216 3rd Ave","Asbury Park","NJ","","Baths",1976,NA,"216 3rd Ave, Asbury Park, NJ","-74.003334",40.221631,"216 3rd ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"(several bars) (some G) (upstairs)","329 Cookman Ave.","Asbury Park","NJ","(YC),(*),(G),(D)","Bars/Clubs",1976,NA,"329 Cookman Ave., Asbury Park, NJ","-74.005669",40.2180017,"329 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","429 Cookman Ave.","Asbury Park","NJ","(D)","Bars/Clubs",1976,NA,"429 Cookman Ave., Asbury Park, NJ","-74.0076145",40.2170908,"429 cookman ave, asbury park, nj 07712, usa","Geocoded",NA,NA
"","122 S. New York Ave.","Atlantic City","NJ","(H)","Hotels",1976,NA,"122 S. New York Ave., Atlantic City, NJ","-74.4280689",39.359205,"122 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","12 S. Mt. Vernon Ave.","Atlantic City","NJ","","Bars/Clubs",1976,NA,"12 S. Mt. Vernon Ave., Atlantic City, NJ","-74.4310387",39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"","146 S. New York Ave.","Atlantic City","NJ","(H)","Hotels",1976,NA,"146 S. New York Ave., Atlantic City, NJ","-74.427676",39.358544,"146 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
"(go-go boys)","205 S. New York Ave.","Atlantic City","NJ","(D)","Bars/Clubs",1976,NA,"205 S. New York Ave., Atlantic City, NJ","-74.4268329",39.358181,"205 s new york ave, atlantic city, nj 08401, usa","Geocoded",NA,NA
